group,CD86,CD11b,CD47,CD33,CD11c,CD49f,CD4,CD14,CD16,CD45RO,CD335,IgM,CD32,CD69,CD95,HLA-DR,CD64,CD35,CD58,CD39,CD11a,IgA,CD244,XCR1,CD54,CD62,CD41,CD226,CD29,CD49b,IgG-Fc,CD18,TSLPR,CD38,CD45,CD71,CD36,CD49d,CD305,CD371,IgKappaLight,IgLambdaLight,CD82,CD101,CD88,CD224
healthy,-0.116557592391379,0.19486826388028,-0.106728701581791,0.181838117414999,0.0280609448833586,0.0920113231439893,-0.420667367588532,0.174517319694012,-0.448107951638333,-0.229168686501881,-0.130863766498394,0.330716041831597,-0.135196939194084,0.208523009029542,-0.105174433712324,-0.290328303212845,0.202281661445346,0.217101237718694,-0.0003681175721994,0.0720350358236848,-0.141221738274535,0.253338854299443,-0.113971087612081,-0.150735616209404,-0.266066049945286,0.260320585485827,0.186695880048485,-0.0169693809890987,-0.146929969252179,0.136221039158878,0.172362732225491,-0.149668213941453,-0.0831312648576522,0.145380766160553,-0.250548797508565,-0.0451520093278221,0.137401245116975,-0.303820662283798,-0.0449479269333699,0.0879064669345999,0.0082088595456788,-0.0082558271540327,0.0260201409267841,0.0731591461143143,-0.275790461903234,0.0863390216430611
healthy,0.128691560146292,0.711854792966534,0.0847303043060989,0.68689733408962,0.670691191961754,-0.0585957444098275,-0.0166906842712768,0.664041598556946,-0.0316568163275512,0.477681429218393,0.105050038621066,-0.168147009337797,0.638116846284742,0.0540467138753723,0.567203892681922,0.352555122557849,0.179064390212937,0.572319909245604,0.434743874880315,0.334744613843388,0.579434137499165,-0.169259156148749,0.559176122693793,-0.122404150391611,-0.0639206390984259,0.102140223773344,0.213851339480098,0.122404150391611,0.0876488939054479,0.0110359169225382,-0.233051436783229,0.301838217996555,-0.0030847355489663,0.592851654680141,0.347759142261729,-0.0810388843191857,0.660481322421198,-0.294711855825885,0.656290585685442,0.629203468114415,-0.103415199441471,-0.0957929516115675,0.26153062567501,0.394536348879823,0.568587517398641,0.169536447490185
healthy,-0.257739513684102,0.0247179422954181,-0.235660216004269,-0.187337377333278,-0.130570117471837,-0.445466086557962,-0.013983757706827,-0.0238243054894686,0.0249952805449278,0.0076856407257062,-0.0656451227397309,0.282560138016,-0.086827900520076,-0.254691617418532,-0.163801870919473,-0.376776077660651,-0.158327364726429,0.0519857301329423,-0.164277579054919,-0.104732697610784,-0.339733532449864,0.265879001039867,-0.374265800749316,0.0,-0.40314071857779,-0.492218285335732,-0.2876162286969,-0.313382096382436,-0.445272135630681,-0.264428601931503,0.270750741872622,-0.245425766748418,0.0023099590344691,-0.161936717634423,-0.223309648417007,0.228470506318783,-0.211033516574737,-0.330043328750302,-0.269592182884329,-0.128373484490631,0.263537320664027,0.276825027770095,-0.0062753978877042,-0.442456868413594,0.0128968456473917,-0.326903649701361
healthy,-0.0799567845841187,-0.0412025924889748,0.0020707289623676,0.0063389163124545,0.0828802880288029,0.180484971099299,-0.163698411820489,0.125813503251408,0.0454841070669735,-0.0929469043340891,0.0686382965819497,-0.044980206534526,0.0717087006790145,0.171526054293665,0.149654596751528,0.023354405503872,0.0236823472033454,0.0502856319944043,0.0878367836783678,-0.085133969861517,0.0063066495849356,-0.0530426650334382,-0.13993219124784,0.0582463351624141,-0.0228636582264774,0.14427271024846,0.151692908499062,0.0738785452546356,-0.126524496472072,0.0589851504790598,-0.132105291789677,-0.0017642293506095,0.085453555439856,0.170242900733307,-0.0040024122484796,0.0916993663421798,0.0972160132498023,-0.291222051620662,0.0272427242724272,0.105562556255626,-0.0373028238911889,-0.0168889139667613,0.168903910750236,-0.0012129220851601,-0.045512938902491,-0.054180045449655
healthy,0.0372712534392499,0.687345131016139,0.173079388152802,0.300777481253191,0.268035066827191,0.311391140582986,0.13631384283143,0.444394203364493,-0.52838387246385,0.14561180303882,-0.166747756159287,-0.108389618426639,0.151442686708423,0.118736046423783,0.0978994979485727,0.080947322705974,0.526710977424247,0.668652265768209,0.332368204199776,0.294472209033315,0.202798929013322,-0.0946814023458612,0.227165943572951,-0.0202137904503211,0.189222375684072,0.162692548927469,0.389620888301644,0.0879052391484482,0.303123994276068,0.285321332535304,-0.119977682828851,0.286380974834265,-0.138075848988672,0.443764605967801,0.0804353431101541,-0.0432862887763841,0.583347245301897,0.0240965742763569,0.326807633933533,0.407626450012051,-0.0280193074698276,-0.0821411462145361,0.283188578456545,0.0057805058110409,0.0370895314528842,0.404088423109526
healthy,0.270986921651402,0.544859149372682,0.0222625276270392,0.312988242720745,0.429921881164681,0.184352251914904,0.308838557988467,0.473810978151215,0.194100058528542,0.557978015689159,-0.122040925423632,-0.252119732430035,0.701654712045138,0.163485675173756,0.113344303123479,0.200795480880803,0.1524782994598,0.462621320918488,0.402513391570833,0.354364700475947,0.305793927975701,-0.253282646325008,0.411362407513848,-0.0592483242936676,0.319799525590245,0.0464728935754251,0.313976543751338,-0.0607732571392737,0.19755601494037,0.234066542411779,-0.278947456216183,0.408077908990187,-0.0592483242936676,0.0437537986736594,0.465786826154433,-0.391846003470436,0.352509967076294,0.0399095107736045,0.329190635145064,0.384857571214393,-0.135804782638681,-0.241215199158984,0.441277418523507,-0.0196839675720376,0.574608497759989,0.267380439497294
healthy,-0.0177133251811252,0.640323406756779,0.247239323855714,0.610279563139092,0.190080167248974,0.453136262267741,0.171734149383861,0.576629010557304,-0.572232610919484,0.192790095567457,-0.103489006000482,-0.0989906824877396,0.0663673350877077,0.348980888092772,0.0698553083850898,0.259009388329055,0.395467452164257,0.560306558291204,0.389914090950604,0.562552887212837,0.123980451314135,-0.0224697904254918,0.0779572402388228,0.0296519026286045,0.088190020005191,0.35310377308846,0.397957723469148,0.0472111067981663,0.131466620265008,0.359725084737971,-0.165237316768404,0.281086494357493,0.0473082943134405,0.392758052023378,0.0252400311061549,-0.125632839452015,0.57207724734207,-0.043609293276662,0.334272203168057,0.321833914471381,-0.0719909727417965,-0.0561783977292139,0.161725358484406,0.166864582423048,-0.241110577340322,0.691317735535826
healthy,0.0729002136078842,0.448413489311378,0.143545409607392,0.465748902650206,0.279313342025206,0.211027776360644,-0.0389682341297648,0.434011726014728,-0.420253234077969,0.276632807725323,-0.0925484257853957,0.010439854125433,0.117728621529082,0.176193969310153,0.369584029871353,0.0609882990885721,0.508137949548228,0.479914819565075,0.461223592496387,0.407331649144261,0.208168703864925,0.0407461450586678,0.324878624420248,-0.166873088113507,0.288752742101802,0.182040901355128,0.212207043658292,-0.0679678211194626,0.241419003904667,0.175092108046281,0.0560414027692948,0.285830661812897,-0.188929797458126,0.56970027955996,0.195038212057029,0.18280809698877,0.430409770721013,0.117288008980464,0.345621317655912,0.383965343467688,0.0651093472067448,0.085824778490175,0.15721697507179,0.105045125058913,-0.0866797310829383,0.427612293226641
healthy,0.182880980926104,0.449812299616065,0.0806558752493529,0.312080759066081,0.242645868515983,0.172039849360679,0.396192756559731,0.521229062217959,-0.36996259791128,0.125236778651578,-0.0895506717798454,-0.319696749930508,0.337954982641806,0.204050791451515,0.18179222929237,0.436320320092648,0.322378277834744,0.322011592030383,0.383166875890116,0.424535099114657,0.230838719499444,-0.346508396261177,0.141354650393654,-0.168073596754171,0.404482537332335,0.0925012339064995,0.22400673427265,-0.083004304419311,0.193503255712844,0.334401416732003,-0.301755873182604,0.342704013553399,-0.206041751212589,0.270113522876145,0.297409249206314,-0.0605209832230717,0.332238739353109,0.32094694806239,0.281223167800981,0.260807610444376,-0.300076970770554,-0.334169900924684,0.108506259430116,0.0935130446691746,0.226430464923167,0.266362089702675
healthy,-0.0337999611592966,0.358985827950955,0.0617504936660421,0.276742680695791,0.281005901099558,0.504711419313988,0.0656617001969887,0.25089571849633,-0.0331490726627087,0.2106216914681,0.12369215924869,-0.106045637731945,0.185581772198565,0.293244677442492,0.147690061713181,0.0430668877114092,0.254086022112713,0.367517924861892,0.225016195067305,0.3296643985209,0.160071602804091,-0.125506870326212,0.141567588564902,0.052219106156699,0.264073949992171,0.439857746578132,0.439864184134134,0.204068716000257,0.206117882920373,0.465517317742699,-0.120845896449142,0.246748887781816,0.198500171196379,0.271284320354583,0.207348782863965,-0.0330078002568543,0.351655352467153,-0.110779933688343,0.250149300439315,0.276492497774425,-0.10816569066262,-0.0764105188487407,0.208538880767987,0.0640509697166236,0.268425120803316,0.281101047938484
