group,CD86,CD275,CD11b,CD137L,CD47,CD33,CD11c,CD45RA,CD49f,CD4,CD14,CD107a,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD83,CD29,CD49b,CD18,CD38,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD224,CD258
healthy,0.102049542280604,-0.0667069947806596,-0.642968303215162,-0.0804943147518192,-0.0788710999574685,-0.676301856712095,-0.573824400251493,0.39944898084582,-0.436454172505156,0.0866858272408656,-0.493744170998184,-0.227108863873015,-0.263990628292299,-0.305292546713248,-0.584913769208575,-0.167519363515378,-0.648817332665157,-0.587368398201478,-0.209253966503138,-0.429526932631311,0.0756402130476416,-0.412686683352548,-0.434278138338327,-0.610786570389171,0.187558827680696,-0.358673522143711,-0.288671260822617,-0.375331753754903,-0.571378514019274,0.0980037818357198,0.123036571185753,-0.671948805514135,0.117355703499298,-0.0306284375726571,-0.572373479314937,0.119594829467447,-0.581256850566314,-0.357760563195055,-0.271983639018968,-0.553773077031128,0.169296607985257,-0.400495410010525,0.194587898205097
healthy,-0.185421645483637,-0.0782193376925707,-0.245442022526538,-0.129826388339661,0.270060743864757,-0.197633903249331,-0.214650352483591,0.0436912070976431,0.200625506389718,-0.0533554661130978,-0.270186143260038,0.0154109185116956,-0.189284785287201,-0.239666013975631,-0.196995505080378,-0.499183859753524,-0.079491127137185,0.0008106356048486,-0.296083140099293,-0.144601922890776,-0.0750928032728531,0.424644755284447,0.560648317123518,0.337117943958576,0.109519502981968,-0.0708670037091915,0.117199613598856,-0.439215396133366,-0.218850384981158,0.0158389251815276,-0.122247347457806,-0.104286524592821,0.0491800522104123,-0.104707840487399,-0.224546062543068,-0.307694092843198,-0.111903411392918,-0.225256432357614,-0.456911324906689,0.0296692631374595,-0.183737710135704,0.0089509572381122,-0.0658591059245822
healthy,0.016816248151429,0.134777528753827,-0.0979899696794946,0.124109937740011,-0.412701464023531,-0.159180283343555,-0.0345634885879247,-0.190745183465699,-0.598882021697562,-0.102890650437849,-0.198418564734851,0.388625579191776,-0.266012755275668,0.0071693097340524,-0.227225547846317,0.0677260558726425,-0.116190429396026,-0.292198774293109,-0.205608021740647,-0.265220882985267,-0.0509916720305333,-0.261568027797518,-0.644658441371821,-0.421244282721102,0.209561242313384,-0.367609190917714,-0.364414341764657,-0.224015774234698,-0.3509496451651,0.143501478295697,0.176907619071235,-0.323624353904129,0.207846681931313,-0.204035352559921,-0.307622230423485,0.0798033585520934,-0.130762871988663,0.0189942679225987,0.0686763951378412,-0.187596055767761,0.242550799957543,-0.148076860170855,0.111949461084291
healthy,-0.0195628720467902,0.091162241770171,0.178660586015403,0.132201157123086,0.242209265354742,0.0571342854753243,0.326780678067807,-0.108397199811327,-0.0672104123376897,0.386174886366535,0.0451567295650005,0.435501818026388,0.283669332440019,0.152127669150607,0.07362773327183,-0.109328777249156,0.232214007985616,0.316039603960396,0.234156118081216,0.266902697470793,0.0,0.0637301969462441,-0.140741432707683,-0.0035081838493367,0.225793243882756,0.188771584589278,-0.130660862504382,0.327300549218703,-0.0504163356267805,0.135376306797404,0.124016616298728,0.181632708169759,0.17642138374367,0.193299807076875,0.217821782178218,0.293490606751921,0.166648664866487,0.182713457266154,0.282073293612799,-0.360165804515215,0.165569577530625,-0.112794155413896,0.21262139254487
healthy,0.264031671303307,-0.119750612333655,0.619342868605953,-0.0995787015064966,0.200680749065993,0.433686114218302,0.38367391763194,-0.191590468958329,0.176531168907079,0.333029553822363,0.48149014559544,-0.0812195771394695,0.288136661858412,0.417626038982767,0.566875800960972,0.264032605203695,0.525486084399652,0.423259821236315,0.394094278884541,0.389170568385977,-0.158749178662229,0.383487851810761,0.0864684679907416,0.246406588152207,-0.163293265324655,0.250724615970896,0.269380151510242,0.465845254168871,0.430048301935949,-0.0687030887159047,-0.0867911246929986,0.517677905275044,-0.0415025224468484,0.343666373044352,0.527532124506138,-0.0671842679019605,0.430749051345994,0.602159416432239,-0.0342471649050827,0.254985388512766,-0.159183592190378,0.479614774558013,-0.0342198452076982
healthy,0.0745439949455853,0.182606300475099,0.162368815592204,0.137473008375011,-0.133535531566709,0.055369683579263,0.0670401641284621,0.0284241266790781,-0.392965220727074,0.139629312577383,0.068853371400115,0.178542990368648,0.0723511425862081,0.0489204207663927,0.0922020546761939,0.0584021869310555,0.0458218259291407,0.109732977169569,0.0280602079319165,0.0993179725497663,-0.0713142145473486,-0.195139673494806,-0.4532588284159,-0.345174941884443,0.0,-0.183152990363412,-0.329060849449488,0.117278008228644,0.0270186020489309,0.0671992002902805,0.0384303485617347,-0.0417542053070435,0.0397260404429691,-0.13086940613501,0.0193010281788395,0.220479524458478,0.0078434466977037,0.233700436474318,0.0169280926553336,-0.114781716697879,0.0900955103087124,-0.116466738122138,0.0574576924416805
healthy,-0.0983358798269795,-0.111454022619222,0.550227059960631,-0.127651997940021,0.262627258644335,0.576175629175343,0.169826853384636,-0.556108406291822,0.516006870025197,-0.0399893540378536,0.452020700908336,0.0812665865715341,-0.0091502788696943,0.291909949783518,0.39657610750084,0.299451250448704,0.520815115326024,0.282897409099238,0.118063487697053,0.0528826293574748,-0.271414536714921,0.162086002769367,0.472980826420151,0.501462808910736,-0.249247396986412,0.268319435643391,0.375542662358333,0.188847540045415,0.254731069193045,-0.131534124592673,-0.10518794620685,0.562007908090407,-0.0715929597426952,-0.0047708953954562,0.38657153902789,-0.284227991180436,0.281643111518615,0.5164182151249,-0.112595521269616,0.156909684417445,-0.278644953709038,0.44441672508546,-0.0729013713797194
healthy,-0.212703692631532,0.0970562522233766,-0.493756595392896,-0.0380342778354791,-0.188345412883879,-0.498332360890817,-0.297193634589956,0.399420816786855,-0.149869570596887,0.0244954461345295,-0.447940961076795,-0.573042627042346,-0.488834939644099,0.0446908777255637,-0.538145855894978,-0.361931264337874,-0.553770843177434,-0.507967230582152,-0.259535872040826,-0.230087024391498,-0.046410197259241,-0.201139339353304,-0.0228122815069996,-0.110953901136867,0.0007120959275611,-0.197156471195003,-0.125190024186389,-0.346760748574541,-0.534484459716879,-0.280283439499258,-0.0524946211873527,-0.432430708301589,-0.0508073065420703,-0.0324203915363649,-0.410493219990676,0.139083827228882,-0.403755074112088,-0.495020601896756,-0.0387565144574451,-0.164936566123532,0.201655299801399,-0.549952845406099,-0.0306074360037403
healthy,-0.144041730816061,0.196755862662806,-0.580993931720324,0.258392322572987,-0.0298473957915624,-0.454138592362238,-0.303063763452679,0.273984454465331,-0.399843190819714,-0.177227029948928,-0.526783103009131,0.0710191119350778,-0.402059948395719,-0.067434903212629,-0.510016306427823,-0.198211051635458,-0.522413310917279,-0.406916240497729,-0.331919345780926,-0.203545939069207,0.15864541086975,-0.314892784813485,-0.269353626781412,-0.390252391837423,0.206684682150995,-0.363435641629473,-0.451490129073644,-0.480583908870818,-0.457106605208168,0.0515109645637563,0.186798972063147,-0.468276913790982,0.247251197627407,-0.210967696178621,-0.380595995153055,0.265385308995423,-0.416479969622176,-0.325511528708834,0.252421875843973,-0.348343586026518,0.367103057491092,-0.420668331358836,0.186104752825769
healthy,0.036530202229772,0.0626378032682305,0.551168176302757,0.0076568841850253,0.0614107719207529,0.353768983291942,0.413658125315039,-0.14177078732948,0.130865134454249,0.318576735466324,0.338040537773442,0.145373401818476,0.120084635666694,0.154797934063702,0.188215788903824,0.131459920396725,0.496665681179483,0.305123797245583,0.300069012664477,0.262532250909118,0.0042046922272378,0.302614075916028,0.0591091066485906,0.246742204927255,-0.176973323678713,0.0593120406896429,0.186746392540593,0.327057254279397,0.200756097856177,0.0397178160740874,0.057818237551661,0.358847004077257,0.0772209748033607,0.0199674506074476,0.321267579628096,0.0369726502169738,0.358335683456642,0.374364317804333,0.0446207146160131,0.0993730985953194,-0.0435396829907836,0.102016782557627,0.037062705355791
