group,CD86,CD11b,CD47,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD44,CD14,CD16,CD32,CD69,CD107a,CD64,CD35,CD58,CD39,CD11a,CD235ab,CD169,CD54,CD62,CD41,CD29,CD49b,CD18,CD45,CD71,CD36,CD207,CD49d,CD305,CD371,CD328,CD82,CD101,CD88,CD224
healthy,-0.22062099998481,-0.601729633908416,-0.108805287919469,0.0509722901632207,-0.640599316375589,-0.636486536286597,0.0009799158751958,0.144123356434092,0.0861148602544243,-0.396062581284161,-0.369452723664371,-0.604699639238328,0.177041626747591,-0.55885057975453,-0.346975121146101,-0.11658048857438,-0.572934218479704,-0.594244937331237,-0.580963152445207,-0.650645595715803,-0.3524874104511,0.154566273751567,0.099813478001657,-0.632045329303831,-0.290511894042095,-0.565655730750255,-0.333233060334732,-0.261748797716885,-0.45626686796881,-0.524031039694191,0.0951630925071482,-0.670979129616506,0.0372746529616712,-0.284558902640299,-0.740690675619898,-0.643112897332846,-0.536425349983955,-0.391176072833654,-0.561118226066581,-0.57402983562518,-0.549419983780359
healthy,-0.0374856351666379,0.264079085973584,-0.114281023999507,0.197271846979239,0.147718985495503,0.176241795640548,-0.0598278408116313,-0.287176376300086,-0.176015400579276,-0.335655391388087,-0.135327838639578,0.132125333372724,0.0073176560355143,0.312211328093347,-0.0860004292381789,-0.022029104375614,-0.151262936886353,0.0214731383194231,0.0073767840041224,0.249696553100083,0.15140707273771,0.169890810241419,-0.264135271897687,-0.0793918765872169,-0.424012186640443,-0.133565853668457,-0.231389431673383,-0.185604057333597,0.162258436647337,-0.0284463898703955,-0.292694658491517,0.0326553763876509,0.198645426663085,-0.401640522466591,0.156371608175299,0.0940766550522648,0.151015836865522,-0.11618719125234,-0.188878095929728,-0.0172988346244694,-0.0231306914767059
healthy,0.0154467966212974,-0.215312606123251,0.039930180336498,0.132759649176609,-0.127618200356052,-0.0817096537058081,-0.201216936189679,0.127253198512179,0.198974544966872,-0.251218050127502,-0.0603095123842502,-0.0137115377849047,0.205696165011785,-0.125822230645168,-0.173430612505694,0.270077717885557,0.0600434101987663,-0.219244679672438,0.0067701364798411,0.316138052785697,-0.0128691433450251,0.473365511811948,0.138830958599164,-0.029235493809146,-0.188868649397098,-0.335020825148791,-0.0930029240495413,-0.269519705839578,0.0757661287909615,0.0568598612333675,0.354625015857871,-0.200542464461775,0.126224133306019,0.031313904711003,0.0612576031331086,-0.120236970555818,0.0412334095432893,-0.0535605480908207,-0.236471475399601,-0.0971040157095369,-0.110688863617373
healthy,-0.33603946323713,-0.579344696194378,-0.392436149989817,-0.26231790732393,-0.663641318030044,-0.469186918691869,-0.303580870108973,0.191267606536718,0.0920800115427298,-0.0490790357987311,-0.315793936103722,-0.68780734197215,0.0641318256681836,-0.400654136307002,0.0188957489470167,-0.0433518085714525,-0.61101175977653,-0.484782295652021,-0.505322532253225,-0.625882330460336,-0.519491507627624,0.0,0.290117913659821,-0.429008642155084,0.0649099778887217,-0.0852777019266865,-0.414962513380643,-0.17079732927867,-0.592979087548257,-0.598075601789676,0.0489329790523782,-0.391024275502137,0.257159176150177,-0.381270185791719,-0.584578457845785,-0.515199519951995,-0.669707293687724,-0.0448762055999269,-0.301525224893069,-0.504868272135704,-0.456883594486602
healthy,0.0041867663230991,0.598347240488924,0.279060940254044,-0.227070822069857,0.311295738730871,0.249283340168602,0.222346657710557,-0.278804361314902,-0.265890033110154,0.376359352465328,0.128434870549305,0.448094023942111,-0.382557040038171,0.178154944362246,0.157693099788498,-0.0806294733592302,0.518472181137405,0.680207535498744,0.380642295454827,0.254489634406917,0.16850734009381,0.108925112674419,0.0118647234938767,0.148480607407231,0.242810799773626,0.47643254323117,0.325289153076278,0.389393420964741,0.224067813092845,0.0666638613964035,0.0125643569418738,0.563227884153018,-0.0943262300361597,-0.0196393169689631,0.287452098707146,0.410018466921597,0.286646411121685,0.367390629206879,0.0372863247006051,0.0874315117474395,0.310810854686534
healthy,-0.348959274509999,-0.184178963150004,-0.15172366389366,-0.362980135636598,-0.1345695573266,-0.133354375443857,0.0193370696716068,0.109204546398284,-0.0007294746279742,0.0494249472389085,-0.0986216868995417,-0.23293469730603,-0.0103607005752622,-0.31628908932642,-0.0309331522015159,-0.050343269415422,-0.215343336739024,-0.115402824903338,-0.233895262796551,-0.271664594604601,-0.0565031267987873,0.135556748750921,-0.0186085136811803,0.0490848660960864,0.134702665518978,0.0012113201248088,-0.0674066297147416,0.0377064554847231,-0.0406815242862969,-0.150358051754416,0.109328267557233,-0.0844474166485835,-0.057225105822135,0.0741370165189382,-0.0863969572894986,-0.101538704332045,-0.226706159122736,-0.210094904497375,0.170787713828581,-0.241572566869406,0.111101917693437
healthy,-0.104571460766426,0.701262847299957,0.189945590299335,-0.193518206159177,0.608331598469073,0.211296626955882,0.129832162616193,-0.666590675197389,-0.552013023638329,0.465951821028712,-0.0205158322002537,0.575083060785364,-0.5616562871559,0.0536779429196235,0.510796421947883,0.239115156251498,0.475469120880599,0.727840725315696,0.382696268328849,0.397976371582945,0.13230056490198,-0.260743388316848,-0.1118137331074,0.0286415652588427,0.396561086291697,0.483493542088952,0.237295000897124,0.421562909709014,0.289858323858637,0.0171819497133104,-0.187028597219033,0.635434672406437,0.0291599201109413,-0.226155828447068,0.347958113326678,0.355399631844787,0.51755104304809,0.259174915632524,0.183479128022914,-0.19923530443444,0.600592377236666
healthy,0.0288573942343818,0.314591699069694,0.108830303660826,-0.0201083650466853,0.336888990808017,0.125985926562919,0.0806035629586145,-0.306486492147709,-0.012975787957144,0.0112072335731136,0.0098548315198274,0.24693239482913,-0.279466504475523,-0.0560983458410319,0.0186843918469458,0.469361482154832,0.386507492998138,0.351491351116086,0.419601563153473,0.243256766542295,0.101215106489457,0.122471979994214,-0.0568552764771371,0.0248508782936027,-0.0136095496377372,0.0044541798058313,0.0826038450829661,-0.0685137195994059,0.189339685187544,0.0752090913722306,0.25682846256115,0.297694138642238,-0.118126678186474,-0.0501484582354091,0.180965302080807,0.270000092466735,0.349415972570002,0.152661418477515,0.110685752372816,-0.212443843971355,0.226892656925085
healthy,0.039521869648623,-0.149055630616274,0.172606815879314,0.0994536504690774,-0.203839747943944,-0.0490042269143525,0.0338570513734591,-0.0314051386932078,-0.0839865330940779,0.0314859174682701,-0.236839058804443,-0.187546715499549,0.0939194020051169,0.114989632517861,0.0659799338749666,0.245745896566808,-0.297906230429229,-0.147584690782819,-0.153925144624835,-0.0330213068589291,-0.143359354716062,-0.0164563898412329,-0.0895808886005469,0.0814559499850126,0.076641546897992,0.0618706592063818,-0.0155926217007229,0.154934635371966,-0.169013001391462,0.0036305493846528,0.0220234307632996,-0.117646588730427,-0.174291259626569,-0.0705439129399387,-0.15732153185117,-0.212723711690466,-0.145667171378313,-0.096130732941237,-0.461483577803486,0.151364345071292,-0.313990860166749
healthy,0.0765888555439791,0.587662391591562,-0.0043860503900725,-0.0453318924891142,0.467512358084968,0.419031602492536,0.118357035765565,-0.205635191378835,-0.148402847645125,0.249303130402901,0.136275499684622,0.52237151203624,-0.23415468717636,0.283044473807642,0.445840904692392,0.165457955814436,0.461359218338835,0.63678915089527,0.37552800880318,0.478874777551938,0.304033416529491,0.0264810275233879,-0.0857664079498861,0.159462521780272,0.207749243246813,0.284488426949874,0.0732644505963343,0.298367833150136,0.41324227249984,0.29562700490968,-0.0063868395452194,0.469209843516905,0.0118331621487058,-0.0664341320335739,0.42029126948596,0.451365139738654,0.293975377191235,0.362729611980565,0.258175264656659,0.293652218674016,0.435352523289918
