group,CD275,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD14,CD45RO,CD69,CD107a,CD95,HLA-DR,CD64,CD35,CD58,CD39,CD11a,CD62,CD41,CD83,CD29,CD49b,CD38,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD224,CD258
healthy,0.110569886041906,0.500499129350197,0.421779652573135,0.411450911889975,-0.167173648308408,-0.492053128418856,0.351574522850528,0.261258749285064,0.139364786104598,0.307725647221571,0.266337160142074,0.0171900006120763,-0.0105134342340656,0.121992384146516,0.54170186725094,0.332042050123924,0.183111396582876,0.0810168739389008,0.286817431284552,0.460887710159915,-0.152360120073058,0.267720788729705,0.0984633492496091,0.149875187322614,0.126111655192112,-0.151381352249515,0.4082884402171,-0.061055984948313,-0.485071580789632,0.226274441927989,-0.0729264731939559,0.390610157106321,0.023704428948966,-0.0034112619143399,0.166197700563387,-0.268833704255757,0.156370802458325,-0.250250157502536
healthy,0.0295303208599944,0.474434810793291,0.540879993517543,0.465197309780407,0.160414053034339,-0.257536612691132,-0.345364898168906,0.494026784967798,0.317617008330707,-0.0765141699898457,-0.118843709013505,0.479472671322433,0.710876523323855,0.43651571835556,0.314804310833806,0.315823631649022,0.45426722310979,0.660692780714583,-0.228535381951967,-0.298191647807478,-0.0064423237048216,-0.115740318799181,-0.292497401409752,0.503510062591059,-0.210462430494271,0.224167409762149,0.497771655457418,-0.107581364210277,0.0617718681901311,0.46117059559838,0.298640350604627,0.428571428571429,0.413964906361742,0.144400688054276,0.335441013286359,0.0286258026660699,0.319487137063313,-0.0172628895242172
healthy,0.078437405858856,-0.006491461513799,-0.174579493701139,-0.0870710193975971,-0.133938118107533,-0.206097780509998,-0.0813419583428114,-0.262162974965148,-0.0391953203111349,-0.0547088606472215,-0.247897128403524,-0.298792784969327,-0.490354701220298,-0.143716989406579,0.0885678435757283,-0.159554687581825,-0.207881583423806,-0.315089567388846,-0.115288288314319,0.0222969302693499,-0.0376448717765558,-0.0471850541532783,-0.0654349930117935,-0.448813502682792,0.114814209146262,0.0074087262633549,-0.0854833758472692,0.0094343330694408,-0.312541121008442,-0.413693289067444,-0.0091291046466059,-0.0966028971815462,-0.336940160465054,0.0525270367660337,-0.214958491492501,-0.0293623608879828,-0.380284269585217,-0.015289169180182
healthy,-0.0677796039528123,0.0599015843613379,0.0255237425762848,0.0158295829582958,0.0912621271675384,0.222012583844641,0.676121973958071,0.0448200082792961,-0.101872715106612,0.709478325736501,-0.146784095149156,-0.0080904123715782,-0.32416538903653,0.053078225713732,0.106127886330911,-0.0215301530153015,-0.242023199853775,-0.059154092871832,0.660300360227895,0.652414067022381,0.11070366597561,0.361240360385954,0.678528463873139,-0.0284398303220227,-0.152610191099058,0.17387400759315,0.267897593453331,0.0065570360016931,0.0878755518883383,0.0397239723972397,0.23444323685884,0.0209420942094209,-0.153325432559054,0.100676942771719,0.0654377469508655,-0.184003508931611,-0.0113294872903298,0.0453301979683699
healthy,0.068174259622448,0.452270748555619,0.0154269203898678,0.0682207308849605,0.0343812872333008,-0.42913379523105,0.16244916330813,0.150919959101514,-0.0205202883789469,0.0569407790808378,0.0568070281196729,-0.0934404968963548,-0.0969097146661857,0.1959819574415,0.507025384379869,-0.0042740525154981,0.157021983999143,-0.051240218421742,0.0910011672309077,0.195274370931292,-0.105754805093645,0.0716751578054862,0.0617299306479672,0.19229903205052,-0.0925127670738488,0.0738736048356683,0.245780613580653,0.0290834503522777,-0.171854860434677,0.0568394837480832,-0.11319981950165,0.149903615789948,0.0792279055724217,0.0948389029045764,-0.229642459843318,-0.0184598988989892,0.199407438082672,-0.0084084361615244
healthy,0.104875576055601,-0.154138720113627,-0.0798548094373866,-0.123017438649097,0.0334216478314138,-0.0195400273834224,-0.157156102691802,-0.11928163745193,-0.157789984353672,-0.0900868571037995,-0.0258759282660299,-0.167528292859772,-0.217967740210964,-0.136645623404292,-0.116128777716405,-0.0019531057386982,-0.0710088118901064,-0.102972914344079,-0.159404473815826,-0.0388017006754717,0.0,-0.0853342615144604,-0.19294877661767,-0.19400358567747,-0.081318352525563,-0.0603550364216636,0.0241103608269246,0.0259613159035193,-0.282873002080644,-0.275951045152165,0.0577421482578945,-0.0803203661327231,-0.376459478941605,-0.143888787570336,-0.26690339513193,0.164956688874315,-0.166854205342115,-0.0246587279907129
healthy,-0.0360375239271108,0.683645250105679,0.697923115759807,0.234804218643868,0.255310518877575,-0.602097931758376,0.480704416510817,0.648718096340799,0.170226774662323,0.498981053435439,0.15704218756391,0.112905300249084,0.271217578314427,0.574274027239271,0.643289597179968,0.482775920862408,0.565978608045366,0.195936651352752,0.399404861928323,0.468381398664694,-0.166766627332184,0.354922512641835,0.427872323495841,0.460410498751645,0.0090016101734344,-0.0325365260518208,0.647236086321589,-0.134347420100003,-0.119432561272919,0.403610893779993,-0.246047321265419,0.324850253278303,0.622286844001758,-0.008965493144744,0.112278697330441,-0.274095272314859,0.625229503539613,-0.0507490653443049
healthy,-0.0669845221017888,0.770617322018106,0.664476744132571,0.550689339510111,0.273515576913613,-0.390027618939036,0.0601154787566652,0.657220849014699,0.70047495615807,0.0934055761801902,0.597186792192026,0.604686298607226,-0.0080934596998343,0.65324967835073,0.768648014876391,0.608200863453775,0.610773404149425,0.480676746166762,-0.128565693010882,0.0660989366304754,-0.0056597754242522,0.141372026299814,0.104697971775824,0.628562963505158,0.230752264861739,0.063898335378648,0.575953339924719,0.0162603190460366,0.118533560088518,0.560637502805803,-0.120795157874274,0.594582373990957,0.611933356563238,-0.0335757853844613,0.263827859252277,-0.207305877121258,0.5219525984684,0.0531013118980285
healthy,-0.253663114144445,0.245451050379833,0.307200320566076,0.0237516612872603,0.209417817762985,-0.166938762886594,0.134211930723486,0.24521755697119,0.0115095774031255,0.146529927442722,-0.0353487251963291,0.359759386312908,0.0072313810961741,0.485593255112971,0.188795842994802,0.249888008130652,0.252424681263875,0.0525054061343496,0.10377184211299,0.158115461879943,-0.21793156993652,0.224818454289382,0.0994485102412187,0.503572032309176,0.0748471035640879,-0.207186755211427,0.309213281502355,-0.244322348578625,-0.01718116648619,0.100229709325983,-0.338869887160661,0.236860092132743,0.209295900260643,-0.240526454687396,0.329603004281213,-0.401509862709278,0.186717933803893,-0.213888089984026
healthy,0.296447750644584,0.118040466070084,0.0204835057038948,-0.0604618729742828,-0.236756336510105,-0.198617190690489,-0.19281667722426,0.10192925385201,0.10198055680668,0.151316805891992,-0.0439526861709615,0.121845554498807,-0.388939488605598,0.171725441694527,0.176711622694958,-0.0011605089817186,0.0066185813505459,-0.145208020561666,-0.192609694561788,-0.20966766561838,0.233659091399057,-0.35738789427551,-0.101784304612552,0.143856886480125,-0.088577686351409,0.321856767855453,-0.0213492999101897,0.175305464099558,-0.294263978928495,0.0061473086045688,0.270244494169078,0.0198191533452909,-0.035982415419171,0.295044926655329,-0.0291483470402992,0.157569951079953,0.0914350466946314,0.227236572839909
