group,CD275,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD16,CD32,CD107a,CD35,CD58,CD39,CD54,CD62,CD83,CD29,CD49b,CD18,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,-0.110514573442585,0.337666761635007,-0.0447445584458167,0.341202271363313,0.208228287617527,-0.448093934735255,-0.552953250698518,0.265888314884603,-0.489731080206581,0.0356503085095961,0.28608383630454,0.369647993720781,0.159321285247932,0.13423113992511,0.0952978732873693,0.427763171755132,-0.179010570118841,0.060415959384812,0.104992874572265,0.0389837773997751,-0.180533282328957,-0.191022208423559,0.311137892737588,-0.193766157143334,-0.297922681617766,0.106084416168758,-0.259542566154904,0.202557544757033,0.0957188759046675,0.126503351495648,0.157646631537039,-0.200387031940251,-0.142505765408272,0.135446899843664,-0.195442218595731
healthy,-0.0897433653452514,-0.223725792075196,-0.231754255373302,-0.310914836723118,-0.262296410339519,0.0691594484208923,0.0748265167364246,-0.0671762387742723,-0.0456558104824483,-0.100559111903411,0.182000111257755,-0.20508872862815,-0.444957883501407,0.0125214162088612,0.17677924520087,-0.170503205560076,-0.173942740030184,-0.0819941265567093,-0.0619288230611853,-0.169029402078071,0.113042192048985,0.0322400197085166,-0.282554087999352,-0.324061415457895,0.0624298907540739,-0.299854110233504,0.246980762537487,-0.240580179888178,-0.462041415336797,0.0696600660902958,-0.42266540436807,0.206771495536775,-0.177130320732243,-0.111931277145899,-0.0140704373519305
healthy,0.133272581904488,-0.0933683955029026,-0.205313925689317,-0.165411610029663,-0.217808433522812,-0.127758822965734,-0.2481951401624,0.161303999638028,-0.135299107577241,-0.275052881799992,-0.0639448088330385,0.0061665641566904,-0.143500808783743,-0.397276982583778,-0.234675489496023,0.160752966369704,0.138973116545767,-0.119856486531671,0.14942894345638,-0.13657146770898,-0.137227042787987,0.0424406247932639,-0.117873761132617,-0.0241962895192717,-0.37969099405968,-0.301193561973844,0.0202144460031989,-0.156609195402299,-0.265134397427134,0.177240595532509,0.0495509623838436,-0.097153857520353,-0.242270462703713,-0.0538239637765838,-0.107925995510559
healthy,0.188934541396496,-0.234733557791835,0.0001320464845567,-0.161702393584186,-0.194587458745875,0.005528454635186,0.258731054877234,-0.0941762555506489,-0.0513896431219395,-0.197014389036017,0.315425533515002,-0.214632038803801,-0.0635943594359436,-0.333723481265525,-0.0964474317627152,0.0337777011503565,0.180309712740906,0.0324128275329625,-0.154399819687971,-0.185514116918692,0.418151183324294,0.0273632524735761,-0.0583620112874253,0.111328220416888,0.066557838440218,-0.176165616561656,0.242565295991313,-0.202604260426043,-0.19466190676418,0.165826849700015,-0.418686292841801,-0.0235770512837162,-0.457050272755956,-0.37513995615648,0.162639405702017
healthy,-0.0361155505336654,-0.146035967788483,0.18692087149264,-0.0841110846167414,-0.151477848150218,-0.147975796603654,-0.140636752197806,0.34393179788865,-0.143518164289914,-0.0767099034004725,-0.156892178744689,-0.24362920928539,-0.158894807799899,-0.173358667103928,-0.0242581166735161,0.270466564531139,-0.172639958774979,0.203335447873412,0.170466850708204,-0.0519186650894305,-0.0816579019157602,-0.16055349040781,0.0987380043995228,-0.183742599706049,0.0083771391969003,-0.110570542135537,-0.21289663001367,-0.173360481753719,-0.183760649594192,-0.186150698876872,-0.0509508001013087,-0.211984861161332,-0.227549554046857,-0.0436322812497588,-0.260482434724545
healthy,-0.0042507047891698,0.0487335279728557,0.326260770732172,0.215458060443462,0.1757910518425,0.384399504215259,0.482384294448712,0.332319346694243,-0.129445220596898,0.0027854713602331,-0.103613473099182,0.0012940897972066,0.167138503214661,0.190196814315062,0.413020120363065,0.380354131015322,0.0,0.25277881721841,0.307999372110099,0.230815368055405,-0.285873303823123,0.111636931041883,0.118736918521731,0.0006621006740494,0.562446775435195,0.450993853038999,-0.164200967164272,0.198208790341671,0.252733396626311,0.138246090018558,0.391237103309444,-0.046010139014472,-0.167812558041284,0.325896063643464,-0.0325038213746309
healthy,0.0407504386633543,-0.653376325145944,-0.222542972867932,-0.567561518142653,-0.203027320315137,0.62728526961964,0.506736684327304,-0.533364038642636,0.558419241971591,-0.0705504254701893,-0.144608923140032,-0.609174808862356,-0.299843387471758,-0.41925097001445,-0.129560559662567,-0.482216163190729,0.102929933303866,-0.267340983089366,-0.423376827493142,-0.292062679564442,-0.074904660068078,0.0387862227502881,-0.603876769128011,0.0288684885159432,0.249700943153069,-0.294614792077571,0.215133502643087,-0.272654901820024,-0.612167257212771,0.0010288414731851,0.0083338129578465,0.256765099883565,0.0708273942751681,-0.610054277420943,-0.0258822482628825
healthy,0.117294685309708,-0.342843803367806,-0.245405187813459,-0.331880063136487,-0.273273414888994,0.308474724266652,0.160990941141983,-0.366295101491135,0.131011889090945,-0.244164542248209,-0.229094264590319,-0.355034679681215,-0.326555844836004,-0.398658376370483,-0.199958386257854,-0.365426460202354,0.194746213789198,-0.263592359858828,-0.361403310486592,-0.286456662188313,-0.0647999707341301,0.0881177249289292,-0.354992874268675,0.189061288278676,-0.0784484520453531,-0.280571879148731,0.274845427603046,-0.287794390967849,-0.287532733672064,0.164381333678103,-0.177599312096742,0.274393228798776,-0.162454437118916,-0.342595539427029,0.150745727731835
healthy,0.195689381200588,-0.201522884666615,-0.0074178824662317,-0.0863464886499104,-0.222059896275719,0.0581456721780923,0.0787542502672027,-0.187975133944602,-0.165149161158691,-0.257222513680794,0.0989250116608238,-0.19206155699647,-0.0572851983668865,-0.150988816106139,-0.311293085006767,-0.109416217533876,0.193856888838843,-0.0911285673956854,-0.229263863463864,-0.273420285568895,0.141778356451906,0.162948249827239,-0.0867484449307902,0.229219454963326,-0.16225924408359,-0.199433658481449,0.0707339601130086,-0.111599532341391,-0.0663274539379943,0.182153552689975,-0.0251629833064168,0.0736327786470244,-0.443153083361266,-0.0648278821017917,0.12433977795489
healthy,-0.0300438196041505,-0.311669392353213,-0.054789231117483,-0.210936745013252,-0.307782459401166,-0.048130692114324,-0.126343500844062,-0.106321238889957,-0.294631793128732,-0.280345560786146,-0.352899434179588,-0.330509319434072,-0.109865946359625,-0.173744370220156,-0.312472836715736,-0.0490428540539678,0.0905444009782399,-0.0431742047652043,-0.143717105289384,-0.204140960147993,-0.0137541630343447,-0.0016009920563146,-0.197319109437609,-0.103451866468628,-0.0057507905034708,-0.18993058773463,-0.103463764607481,-0.227899021862189,-0.190608915420711,-0.071212403778471,-0.0655383098886678,-0.0167556595340026,-0.499381193579023,0.0673086889270022,-0.0418969712717637
