group,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD14,CD16,CD32,CD107a,CD95,HLA-DR,CD64,CD35,CD58,CX3CR1,CD11a,IgA,CD235ab,CD54,CD62,CD226,CD49b,IgG-Fc,CD18,CD38,CD71,CD36,CD371,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
healthy,0.387101936642472,-0.065275336576822,0.362726116049293,0.322591253092673,-0.0677012990218627,-0.300878942701438,0.299063331741363,-0.106751415129152,0.340912208701935,-0.377188103099871,0.175838290895023,0.264790999816154,-0.0704584715641565,0.108321341568404,0.260151528759424,0.41846149306469,0.265891322399679,-0.110451671806986,-0.0213972330718993,0.143985844298334,-0.256690418908852,0.259235322878969,0.365751812996796,0.0670552191507556,0.0681814926807721,0.164777773165224,0.0981322131803323,0.142427289396913,-0.187635005650386,0.369574587398523,0.315199123127512,0.0092403392791673,-0.0522295731758599,0.248328381286853,0.255253064739503,0.130778175778447,0.187980043240973
healthy,-0.333927558544688,0.299064228008287,-0.324365934689247,-0.276395753990762,-0.250312980208384,0.152589894134985,0.464588609338035,-0.270744300618148,-0.376699488932819,-0.0408834261114606,-0.462928449882505,0.120167346186289,-0.163022334407576,-0.308211630985266,-0.312313959411355,-0.0650676606433838,-0.405236738863825,0.0937767750236897,-0.392912301775151,0.143330093930217,-0.0758916628821388,0.583428508458881,0.632963954887407,0.238365977078401,0.25875120916728,0.133785841866686,-0.285848950232413,-0.268024776267247,0.10653304471411,-0.275099262620533,-0.208654079896281,-0.064438042205172,0.0573889823358089,-0.312252020026761,0.002918288177455,-0.32445466819134,-0.0153318376454794
healthy,-0.393184162848234,-0.199895450542171,-0.311121520713797,-0.2700679716463,-0.0436486293458269,0.132729702333798,-0.289974344971407,-0.293617394849491,-0.249265178295074,0.0729180053075661,-0.268499312219595,0.262232102192707,-0.129060757410671,-0.019942853868814,-0.129146863054553,-0.364951162721107,-0.226161290088984,0.29646073393529,-0.193422335586317,-0.13304679632342,0.11570612044789,-0.101613822058999,-0.154050763038227,0.0191020978622183,-0.274985488644244,-0.124458631289003,-0.237940370879377,-0.240237048791504,0.322377167389183,-0.366482171672916,-0.281597386238388,-0.17051961187967,-0.16879541294548,-0.0897372172565063,-0.366758659453658,-0.276137171726334,-0.205401225500471
healthy,0.288430149343152,0.365546684043709,0.161462283117806,0.303930393039304,0.0540610312001328,-0.148111812700827,-0.139237440768206,0.140867833629356,0.0948050805660937,0.0141834904819054,0.176796244204851,0.466298052575193,0.180994425953169,0.0938436658980098,0.246161974884038,0.421895252298637,0.267602760276028,0.121903855411493,0.275116336983947,0.0488372363479227,0.0,0.142834853833757,-0.238142804463866,-0.142801232597884,-0.187134465122716,0.206137860782171,0.39462330120676,0.114419456619474,0.0593340131777324,0.0769159223403472,0.195103510351035,0.175394250177598,0.0617370370975778,0.405803191891787,-0.0312117277161497,0.329467576444489,0.121849299408989
healthy,0.361033727314536,0.0797653416981145,0.115180486862157,0.0482403954884919,0.0715583181642503,-0.314039792055677,0.166286066013008,-0.0854296817872143,0.231007193197422,-0.345123388031721,-0.0934083561692815,-0.0883185699844542,-0.0038665518326594,-0.223699461064088,0.257944455909059,0.414448687337109,0.111088817017686,-0.182520042516637,-0.041461660911518,-0.247663412485788,0.0306230557743837,-0.12267171846088,0.0216133588373868,0.000507255334424,0.11397965245672,-0.317443621831235,-0.0267855794574771,0.150247995109037,0.0244103106063011,0.280912997435285,0.16091169819893,-0.169650902200295,-0.16495354932526,0.0924648162677904,-0.14450775187408,-0.0811317214041995,0.0384875794307574
healthy,0.563560325100608,0.042273832948193,0.295541702832794,0.38946579341908,-0.0831369032535374,-0.200715760210558,0.144952752982379,0.3058692966826,0.382340671522789,0.0074380172568112,0.554892723861068,0.405096849407635,0.119153982409691,0.164951546194409,0.0135438046417008,0.595881006864989,0.267390039798186,0.0586646976750931,0.287735495508831,-0.283071133019303,-0.193186080904127,0.494021792129253,0.063780748381435,-0.0646458747866344,0.257447077571702,-0.275605317914582,0.403208752737103,-0.0193080210056111,-0.160973561444813,0.298805134548704,0.33299928982877,-0.220911698618816,-0.267241899362751,0.561523636902268,0.107013079265659,0.528026991161847,0.139927464985842
healthy,-0.438299879924114,-0.0389952890808347,-0.429379160896396,-0.0108272560511834,0.0003350965611042,0.553115221351663,-0.180599349888254,0.0674245882279651,-0.404880922853156,0.555026110905596,0.122701679707753,-0.268061745154485,0.0294375711973237,-0.203881532521873,-0.329408498841111,-0.347281125631566,-0.263551775250357,0.380690535671663,0.0566631686488382,0.0283273220791731,-0.122417706156746,0.126923647413993,-0.0761195366189073,-0.0242778720970388,-0.127401061208271,0.236091460922378,-0.156417661384791,-0.343054549024174,-0.140906216880223,-0.374686335332782,-0.0631763540350398,0.201548866290717,0.0807522244081743,-0.463077028370683,0.153417569079966,0.201239104264408,-0.477114569644406
healthy,0.543839829157151,0.186709974069863,0.52481763231331,0.399984280655034,0.228744964416586,-0.390941938414849,0.0796747058462072,0.275977357701471,0.484664667277158,-0.288770215615209,0.25692473713729,0.695363334567082,0.390585949675606,0.0699167652561529,0.5373293330974,0.577180668146999,0.534549938125055,-0.189010241225419,0.328738965240938,-0.196609783502415,-0.0918489134588058,0.238522007307394,0.0500429886682828,-0.0871795365368673,0.0775233359753229,-0.207081290270828,0.407982105821053,0.524823613617399,0.122891690133845,0.470861811626921,0.438986749516861,-0.145336904268235,-0.174204770540268,0.508639278940699,0.278004327670218,0.201029385742742,0.453265329395212
healthy,0.725688538647739,0.0144733591356687,0.666469144142083,0.427681792291627,0.128836695492119,-0.215130631295022,0.20213371783036,0.380747025971773,0.692456466475905,-0.338447073853025,0.329674985639529,0.328241516672299,0.674703439708162,-0.0520623446982127,0.741632826031336,0.746984111457887,0.679567720785843,-0.145490607343446,0.449195376154663,-0.395066355242289,-0.0656978539045635,0.206221225490225,0.0139375755928594,-0.0841033105388198,0.235894132466987,-0.330554359648195,0.595290611762311,0.673877849811263,0.193027512724813,0.616674745478893,0.617346337173863,-0.287589062316204,-0.337310176047785,0.455916582634916,0.540226198095068,0.0904709486471291,0.637220714285161
healthy,0.117237300207503,0.0696338580946718,0.0816043998157669,0.204904103821306,0.0822642531843836,0.132167364752114,-0.0817550671452659,0.318900384969375,0.162918932439295,0.340901789406724,0.389686703147272,-0.278035560437723,0.209196862293838,0.255371421275887,0.0141026578487492,0.0625097056844148,0.14743927023593,0.118165729654829,0.268617684368513,-0.0747249926976655,0.0723447552861737,0.374087157558909,-0.0498016168123565,-0.142842338717612,-0.0290174683129653,-0.0759106350030059,0.222461076813266,0.0512895127489346,0.0574377353955151,0.0578672993859445,0.139593992332971,-0.096074582729852,-0.102802689009165,0.273201401784781,0.248198057703755,0.447143323701114,0.137895872463543
