group,CD275,CD11b,CD137L,CD52,CD11c,CD123,CD49f,CD14,CD16,CD45RO,CD32,CD69,CD107a,HLA-DR,CD35,CD58,CD39,CD11a,CD235ab,ITGB7,CD54,CD62,CD41,CD83,CD38,CD45,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD88,CD258
healthy,0.0834667123748054,-0.367342503256809,0.0869441797159073,0.177285579193326,-0.237494976226342,0.573555601086409,-0.191600049370425,-0.21083837766765,0.511459958618931,0.0281021895830777,-0.0907528879187872,-0.317354797204093,-0.380664672241542,0.0858108700114932,-0.385553515978909,-0.106827719452287,-0.0560560188912936,0.0234455152121153,0.0896379240634085,0.170220291913313,-0.0322705700322204,-0.294643336265585,-0.378282155463686,0.204152504124296,-0.230628011630343,-0.0657644872876495,0.186873341330585,-0.31594968068243,0.183581543227315,0.448358517593157,-0.0543029426203152,0.308274879216903,-0.213774205334308,-0.0060730355158507,0.037007891860612,-0.0376027778979168,0.0927229707393917,0.324116012815785
healthy,-0.11884153516827,0.129568106312292,-0.144015064660936,-0.142994655020467,0.0854873997244956,-0.369738855831052,0.301559216413582,0.0301652299577111,-0.108014966263353,0.0103071786177677,-0.0407584474515841,0.133931002282389,-0.225869228984299,-0.33956069279299,0.119844421035572,0.0623378780128588,-0.104724571928658,-0.116049020400463,0.356158242473195,-0.215355266759472,-0.249738344095379,0.244076506589424,0.428432547013028,-0.0450962659337515,0.0407352218244499,-0.212578007493012,-0.141345540950828,0.0662020905923345,-0.0641097109171446,-0.330080568637811,0.106274327795654,-0.484774639568188,0.0425411230856495,-0.0800457521880595,0.0942725367672561,-0.040531780242431,-0.164785612455627,-0.150636446944197
healthy,0.0303797897438739,-0.339910088459973,0.158857208063027,0.185376446850437,-0.179712033254725,0.254204030320954,0.0152107188598758,-0.208767317362716,0.0705206333106729,-0.0997685904374641,-0.286772855300954,-0.0815056296023555,0.173534071755097,0.186105637302533,-0.301334973730239,-0.0812021156537164,0.162344899248978,-0.026449398217941,0.261668735008198,0.258188469508245,0.183680587948595,0.173166230262111,-0.159180556562753,0.0640665269038671,0.0500865667179756,0.130499987622707,0.144733768500598,-0.184213427251806,-0.0446882159068659,0.212485513492303,0.0138269582595596,0.106413727415604,-0.132758620689655,0.0715659245471917,0.0185079416391677,-0.10122308961873,-0.210066315747816,0.18252659685524
healthy,-0.0835801165822293,0.20226836330227,0.0410565893044023,0.194402426573373,0.0222622262226223,-0.146989320171546,-0.29565734867055,-0.0068306317957177,-0.0606879925475771,0.0844788274473362,0.097862062262339,-0.108676487001699,0.564202499722887,0.086138872304235,0.160577984745854,0.102190219021902,0.130653994356,0.150099460245081,0.0,-0.0310661113591852,0.0764762363354929,-0.24151025985069,-0.188588910558354,0.0951499227369241,0.157448277765053,0.0689471015517701,0.0375825598704737,-0.0989321900160169,0.251677069175501,-0.0615284905039779,-0.0251785178517852,0.0665602745906183,0.0443684368436844,0.176226127327748,0.0997730953272002,-0.260021673147392,0.0402665252120693,0.170334652191189
healthy,0.0114995157522969,0.620856685812506,0.0459929465976474,0.0997697979689124,0.312354209958417,-0.15065146911282,-0.0596230341776168,0.387954941911514,-0.362980953368224,0.312511055733074,0.186660788041046,-0.11223239212834,0.0778901494951717,0.308405913339694,0.508510806958988,0.273336939165792,0.513035401804382,0.27912581208315,-0.0987056628923674,-0.0393915764839864,0.281320254787207,-0.137762703106556,0.0664153595536847,-0.0672795733773969,0.43282789640763,0.271989518693886,0.077224560299344,0.319945748804638,0.0893397951520005,0.143093922575915,0.405694484570165,0.0727729794675509,0.378491889966282,0.567181504302307,0.105194964729519,0.106376965809376,0.0808028223443568,0.160085898492075
healthy,0.0190163108989179,0.188873984060601,0.0906032501330874,-0.0026320989988505,-0.0011047108024934,-0.560111735729442,-0.132019490665053,-0.0194592479364003,0.190889342651171,0.431506405205026,0.0628585406674716,0.0496516750721769,0.0633681269095283,-0.444979326558126,0.182001104710803,-0.140039654298743,-0.057603321426483,-0.157992543085723,-0.0918901646242282,-0.20139230625002,-0.305528328693611,-0.230926754698351,-0.0102626828815235,0.0,-0.406814044053232,0.0353159338018257,-0.0038032621797835,-0.0025526760685681,-0.0393775664039957,-0.639946773892324,-0.177844060954491,0.101649877168545,-0.0273968279018386,0.0293585975965407,-0.0818191145007791,-0.37656388715382,0.205498704470641,0.0690349176295983
healthy,0.0926579074430302,-0.465198297588219,0.176825005132052,0.180142629717817,-0.0858733186637978,0.447603471487205,-0.54586232414756,-0.436651441700432,0.496734286793942,-0.0207162981731324,0.0079698152073058,-0.436638772080485,-0.03886294895378,-0.138859465356957,-0.467790106255592,-0.294714093147245,-0.342273443324427,-0.0325554010638255,-0.0386362338742668,0.0451211689291971,-0.1303521418046,-0.521661925420615,-0.530522509630127,0.245953591812894,-0.224677148099228,0.0010694480277544,0.11340978650023,-0.509093862395576,0.127146631730917,-0.0254888052920084,-0.264247284871841,0.2924941296264,-0.156291985745197,-0.382763640514617,0.118395776014063,-0.0450070235006666,0.270743627326576,0.089339199194575
healthy,-0.172924118383126,0.362020257872814,0.0047506055120309,0.142579563800861,0.262220866043441,-0.0571151006830873,-0.442029279987562,0.273519777155211,-0.159777035659221,0.395388079750522,0.0712789045202624,-0.269513775381288,0.633078264905363,0.10123228190451,0.393085701023498,0.287521668172853,0.258382040407414,0.215172140856649,0.0102490124787649,-0.147306130056617,0.116588831398957,-0.47911873696863,-0.375920933572176,-0.0843509994192892,0.306233090090681,0.220787542826214,-0.0301356596053193,0.137802883554198,-0.114593979429264,-0.125236141533752,0.160916659943567,-0.104345713728971,0.227225905480503,0.311996049796083,-0.146295946717862,-0.128241049021085,0.085641378204488,0.004822913357915
healthy,0.106214576655414,0.21844609603326,0.140159630610535,-0.115218287750338,0.0909715907387607,0.0767491483896387,-0.0891416558338414,0.250949259005907,-0.292530723509645,0.101050147471426,-0.0887036898259841,0.003922591395964,0.207518652749995,-0.206408790848974,0.204450884472808,0.354290170972818,0.217599177199462,0.159464823202204,0.0118810114508018,0.237734739074065,-0.14237402358805,-0.208127272327533,-0.0452913778301483,0.0989849426950049,0.556412200825688,-0.0316006695957866,0.156169167541037,0.248204462363061,0.143098291872932,-0.0012711245140716,0.132968096765295,0.0234584643684417,0.287428177430476,0.329356424639222,0.108922876369599,0.441299029937781,-0.293117666269869,0.144769874937899
healthy,-0.0005132405655204,-0.0895295435795965,0.0220048145803691,-0.202755087478545,-0.179322953746753,-0.144190868806087,-0.558820261504643,-0.300616836356257,0.136701360029111,0.0328143596602505,-0.168101841500163,-0.0733893019626328,0.087341784320946,-0.500737996540494,-0.0462102145914715,-0.298389596907645,-0.30097359747336,-0.247980499159955,0.0958196605991287,-0.168679719611815,-0.29208632777634,-0.575762570996341,-0.46195638588053,0.0245958979823938,-0.336667135678509,-0.175518533077738,-0.0860624492031263,-0.303763758900603,-0.0437861725322387,-0.407342758027817,-0.259609854515858,-0.0054281332117012,-0.232050657650536,-0.243421886696,-0.0093365487671416,-0.312951626969106,0.176039718902806,-0.0387627816110306
