group,CD275,CD11b,CD137L,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,IgM,CD69,CD95,CD64,CD35,CD58,CD39,CX3CR1,CD11a,IgA,CD62,CD83,IgG-Fc,CD38,CD193,CD36,CD158,CD319,CD371,IgKappaLight,IgLambdaLight,TCR-Vb13-1,CD101,CD224,CD258
healthy,0.197631917372551,0.124045331809999,0.229586526655029,0.154394301864624,0.285651649867314,0.233974016051122,0.402758657942666,-0.112642235738212,0.230531440746184,0.469464171186091,-0.203184041975199,-0.251457210537235,0.487068681837941,0.34335119847671,0.150060375511161,0.177948034401225,0.259122692407098,0.386821348890841,0.233101822849939,-0.23487239047113,-0.2839969274589,0.0940308331804024,-0.185971959181361,0.186399238480426,0.294290648166318,0.113324009621111,0.086129780629881,0.275251570600772,0.28100109609061,-0.0441387369288597,-0.0903554416302472,0.132093234464524,0.12720628752444,0.121894763630609,0.313206998596924
healthy,-0.008210869702535,0.702131107689814,-0.0670414956180217,0.573616400615833,0.608297544769468,-0.113948424541089,-0.176547973652133,0.0524990773614061,0.450039212441863,0.0957658463778183,-0.337248495549792,0.267986823765414,0.453372836237729,0.330738591201754,0.61283526456527,0.47584310004614,0.180503532361506,-0.279601720923167,0.638310160427701,-0.382453667723343,0.0469827062739304,0.148173445210898,-0.427446560161458,0.473972969475322,0.07157095284266,0.61283526456527,-0.0076843831578769,-0.14033300469785,0.692569483834373,-0.258695164560276,-0.251036115548321,0.0850146349529867,0.498946214784325,0.122034337790897,-0.0958918041379464
healthy,-0.179109871505832,0.268968531188794,-0.0516699014015364,0.397253964945468,0.253790991370568,0.0522040831916932,-0.11964259837964,0.606054427211421,0.24594714889935,-0.142598322660565,-0.192499479435367,0.442878488737675,0.196838762388463,0.464505287854888,0.280453684506386,0.258802596094243,0.0541764194314066,-0.239638271828356,0.291518195549063,-0.236191521305265,0.616690630451323,-0.131326003067832,-0.2241705117238,0.305811239727156,-0.128431795917373,0.44848952537544,0.0223926670207021,-0.145149989077191,0.33804125334593,-0.19986807591547,-0.206397261295696,-0.192238410309076,0.477539792732661,0.27267866122181,-0.157012275510091
healthy,-0.024725858130374,-0.183977436721088,-0.0092788245306979,-0.160801979335258,-0.247284728472847,0.207279440284545,0.141463945414072,0.201697300326063,-0.20413126657819,-0.0371806427650666,0.277357320686176,0.0634902045665663,-0.1929677554065,-0.0979222445437869,-0.31366713074123,-0.314563456345635,-0.0145551238659178,-0.109153214433429,-0.15776224951241,0.111213239883408,0.214958935935841,0.060874833197887,0.246260832896589,-0.139180532776609,0.0306141876369258,-0.10276058434065,-0.0817243516760897,-0.092144760857909,-0.173801380138014,-0.0617770515463663,0.146828120127992,-0.0856176780912692,-0.116428511045814,-0.125861072065043,0.162540431470645
healthy,0.0310776775538253,0.488526808022561,-0.0017591531767298,0.216889809678694,0.149534038124701,-0.359873910238201,-0.300839510276936,-0.0234043906597013,0.186477614522625,-0.53748615136944,-0.0049046041855492,-0.114689727677538,0.0528936787393156,0.325549340215105,0.324391168143407,-0.0037469123433844,0.226851992958099,-0.192302374129198,0.0585470006107782,0.0180897562136688,-0.116374833887087,-0.0363533239745208,0.0991986678100448,0.279013537914575,0.0946723671848281,0.209126574099936,0.0577945245291789,0.0004748578454423,0.216593870878107,-0.0338881369675811,0.0300052782039876,0.0587379834298877,-0.0280091336716627,0.255485178081459,0.0061205370738385
healthy,0.0326881684079438,-0.111907204292591,0.166222116590318,-0.0899392409058629,-0.112246508324785,-0.127209820673047,-0.307703916099982,0.304401175810351,-0.0610775664437846,0.149599028175433,0.267434413877673,0.20622894625426,-0.362358903676604,-0.222517764722302,-0.159125700307741,-0.26246979160393,-0.128264554306336,0.10838054316246,-0.232565938772049,0.26757754174167,0.294083440765923,0.0,0.202029838492394,-0.284190550746598,0.118472859796396,0.0025684576825933,0.170368957654102,-0.0163434324278531,-0.0520713327546753,-0.0057204775171457,0.324574909551075,-0.0507842779660008,-0.227002821057763,-0.0305782921565293,-0.0687968990196493
healthy,-0.0190951171464611,0.59927248703636,-0.0130773907651808,0.606993810173594,0.103041962735041,-0.665757899604686,-0.652008184715128,0.501543038007198,0.534615190130124,-0.6330681254235,-0.281470837551221,0.38607969045524,-0.0045367708339282,0.537492068201415,0.555128406251294,0.280756411396294,0.432479978416723,-0.489196002304348,0.0710440362252389,-0.118803968621036,0.415848346009636,-0.0761256327647936,-0.273781265661189,0.470410736068507,0.0090338671243593,0.572742615002732,-0.0004935737114737,-0.18261350914979,0.255761614871983,-0.249211597281145,-0.190639587095057,0.0296453238025772,0.101644533980525,0.645509253556659,-0.011654161510635
healthy,-0.144695110314549,0.39185194232547,-0.172263902228699,0.413922174375957,0.189113891277613,-0.413454009085447,-0.160024048470117,0.176293956863553,0.328855576084121,-0.368433378992977,0.218870089637006,0.219347898674419,0.217238901363699,0.414035315377614,0.456192456741905,0.309555173908325,0.245192690602818,-0.307631019786118,0.10560080779019,0.24300235856036,0.166791853925748,-0.206274769416441,0.253745254448226,0.432663398523011,-0.0506691103422626,0.374551721779791,-0.179577477829998,-0.258058707955762,0.320007027471867,0.139481514882713,0.220883620208707,-0.0928906017505874,-0.0410878088632722,0.35527949628089,-0.119984180824567
healthy,-0.126471494989768,0.748679391639253,-0.207960363682395,0.689810610706858,0.47006485265756,-0.204917798843838,-0.177870615327349,0.127416750829187,0.672022921197157,-0.35361691960648,-0.23509672918179,0.335599542424228,0.631405032684872,0.750738099532791,0.777244928899286,0.684428225531219,0.596893406664585,-0.121356576409097,0.446371398122657,-0.319838051706981,-0.0818857764185045,-0.178849295427304,-0.255531115832871,0.673701135211006,-0.0776911226580604,0.612824344493738,-0.224383784339011,-0.229208545059151,0.633915241873432,-0.181725408314238,-0.256512040038146,-0.204532973228967,0.486788459510661,0.60258760556821,-0.108597963381142
healthy,0.161099798009785,0.619778766676847,0.133010240926394,0.519025840495643,0.45301283929985,-0.141519717458176,-0.151877135275066,0.144236783008788,0.463809636863677,-0.184427253583497,-0.0186401500620769,0.296552290927567,0.468787859004199,0.581816970376786,0.58799762196749,0.516896015765793,0.584304988865627,0.0289795207066456,0.465207545852255,-0.0253693295046441,0.0745313316553687,-0.0093791012965507,0.0185532701704268,0.58364374150008,0.118739375017026,0.49476746115819,0.0857667297023232,0.0927481962973937,0.487324985785432,0.0190788261536535,-0.0429689116804004,0.188518400187023,0.332454264964668,0.494158953366723,0.191540186437716
