group,CD275,CD11b,CD137L,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD32,CD95,CD64,CD35,CD58,CD39,CX3CR1,CD244,CD169,CD41,CD83,CD18,CD38,CD45,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD82,CD101,CD360,CD224,CD258
healthy,-0.355438763234261,-0.631204122042031,-0.218492758916797,-0.631828989169078,-0.596733531035172,0.289406076218081,0.251180693937747,-0.463323369277647,0.235491736355483,-0.644137087035179,-0.625615234002374,-0.606619663632674,-0.560550825237295,-0.557734933639421,-0.598806261848335,0.0528841490728381,-0.428280545696988,-0.0539294484417014,-0.148232096265318,0.0169708054536822,-0.705818339465527,-0.688545322027785,-0.531017144850999,-0.130288372491118,-0.602040662026524,0.0189216684937194,-0.14662827883656,-0.633034909159973,0.0169989774386855,-0.595615637559372,-0.313133547372126,-0.118190192208601,-0.306004802380181,-0.397624709725202,-0.0606293104381463,-0.580843068845794,0.10705291664171
healthy,0.0427829526605773,-0.401345109796613,0.126160980289999,-0.322583259055182,-0.3665019042217,0.0349090549172123,0.342977058919982,-0.162453179125355,-0.0766763088938678,-0.225832590551819,-0.162453179125355,0.0736162743411016,-0.376063528077141,-0.316472140132901,0.0456950383725975,0.27355160640551,-0.225098616217179,-0.0450962659337515,-0.434271491435693,-0.122404150391611,-0.137295600240055,-0.191585375951247,-0.0164519006942743,-0.0335636568813003,-0.326310671744591,-0.154565878375582,0.568284736785107,-0.40499354818237,0.391707495086408,-0.422737217405397,-0.193532477455707,0.032628458833218,-0.167057393300274,-0.236138151692403,0.290119181438913,-0.0376649190712644,-0.0386641429754728
healthy,-0.0397221182487491,-0.270082590381278,-0.0050368774578046,-0.343167781327573,-0.255967816060406,0.236711042879768,0.0636346333289026,-0.300640723579938,0.0804973257101151,-0.11181658645471,-0.003806021436222,-0.338232201102918,-0.225474228206088,0.0144492813603615,-0.403042392725898,0.133260815958398,-0.0362092762828331,0.0027279065549309,0.0491052097775195,-0.0950780465925692,-0.138041741884219,-0.368925418718552,-0.12059876091705,-0.100489521208764,-0.14705975001273,-0.169554388884759,-0.132296099695828,-0.220176967462408,0.0080191831090246,-0.284762242166588,-0.191804954565762,0.0334918823965149,0.0474424419392819,-0.0449954802107115,-0.14198961559168,-0.130304815671035,-0.0427319791968789
healthy,0.201483046952297,-0.0767042728217413,0.102756353945672,-0.202437134205698,-0.0290909090909091,-0.0074276856493146,0.0901999489629141,-0.0864892673852154,0.342916494250023,0.0332888243925427,-0.145423058631475,-0.0867592527043996,0.0352839518051429,-0.116207620762076,0.0331436676237519,-0.117112705468221,0.0672207387262877,0.0070342326918433,-0.274551429195356,0.201955000328947,0.0307239941330649,-0.120138629081362,0.0278128647251919,0.0947290434594019,-0.263505141030712,0.0312475462290931,-0.187358214646233,-0.122676267626763,0.29535868035239,-0.0708550855085509,0.054689211589912,0.169646334062336,-0.0784630325228678,0.0876906640182088,0.135082011215474,-0.162690954869869,0.159991845012816
healthy,0.198210838958988,-0.0559157645046849,0.0071951038437149,-0.188537052924596,-0.256595964466575,-0.443174290933502,-0.378633096019006,-0.112727668812729,-0.424787149119788,-0.171467524490939,-0.153820295193627,-0.142984475551345,0.0055085564683109,-0.0701377570336397,-0.228267035769616,-0.22005915163352,-0.217775441467907,-0.106489969142229,-0.19407935598234,0.0160705544410722,-0.26794894140836,0.0062982958232574,-0.382279830838315,0.100287481745582,-0.0995230623976932,0.0803733688238583,-0.299502508034723,-0.258256108794626,0.0282875253698426,-0.205531564843342,-0.225197452634705,0.0900928621416767,-0.164595513703498,-0.364009684773999,-0.0689376879053212,-0.0508315026191821,0.0260077335806968
healthy,-0.0136967154317696,-0.34039296141403,0.14980898935467,-0.265035903101081,-0.303637654856782,0.0889907249671576,0.017958513538682,-0.380746039440374,-0.095220175360545,-0.381191361105224,-0.159135211104077,-0.46209946046754,-0.218914227096978,-0.381913058112765,-0.25460162501036,-0.0188920212851995,-0.253660957971132,-0.0061679904898294,-0.166017933457509,0.0,-0.29303324147406,-0.254796426799981,-0.367631335022513,-0.0399963976945868,-0.219005403230528,0.20040741981361,-0.142743441888339,-0.487449597187094,0.134859453082711,-0.23374102422473,-0.421046023503386,-0.0648910218454455,-0.239203345046548,0.11848651636718,0.108810804950113,-0.266081671343473,-0.0390160105428346
healthy,0.0599794837756653,-0.592102565504856,0.0963362361865764,-0.521902292763136,-0.0148832063645719,0.651077343110674,0.631606606705766,-0.519983015491118,0.657598156479639,0.145919061711041,-0.0418521325759653,-0.447215642782247,-0.582000696762889,-0.300857522703824,-0.357735258244349,0.47364469238052,0.0307236803650653,0.215930610065194,-0.422205619703262,0.103009395614493,-0.192736813251927,-0.327785373883174,0.133819921879912,0.0376881472520069,-0.51793473655422,0.0770324888452423,0.302922040787302,-0.198310851729565,0.263699150909453,-0.194498130498345,-0.441180759863322,0.0300514762385218,-0.131536084942482,0.0195185066332267,0.269829360978402,-0.535311806308315,0.0259524072738379
healthy,0.145152581527203,-0.346325723322056,0.0448128679805889,-0.263742187709608,-0.136822103248356,0.344939797565563,0.208875307333271,-0.268296660919545,0.300937897409873,0.0417430687979841,-0.206954814214134,-0.259342620883495,-0.350180171600075,-0.125471322825563,-0.244721427674564,0.247357271071488,0.111247261250704,-0.0944375778772785,0.191147640829309,0.113300935674321,-0.168667802775741,-0.230049360428045,-0.117401857666551,0.121067486428742,-0.16744283905133,0.141221283613281,0.132258201752433,-0.224141267011866,0.124580980643701,-0.204047268994979,-0.240178056270218,0.232435509155207,-0.239174477538701,0.128200362528985,0.306464295627504,0.0509636435497314,0.0956460269044657
healthy,0.164062474753846,-0.672968341224339,0.211296525407934,-0.527089856177471,-0.366259630469757,0.302163223814941,0.267191564657757,-0.661504374670859,0.337858265443399,-0.32689600040379,-0.413676274596739,-0.580702666450322,-0.647509743470746,-0.489237510547313,-0.452472668030599,0.299314345244095,-0.19206697676465,0.110259790762479,-0.353064219001893,0.176651880781659,-0.506958055899999,-0.5011350728926,-0.294817998296761,0.137826900879541,-0.522076599084726,0.213813203370102,-0.171360475618108,-0.424425383208597,0.240119570648658,-0.494094311152858,-0.442642394344822,0.232360689596505,-0.138632718743867,-0.375253318660588,0.350770378481873,-0.489607208443393,0.172631703138352
healthy,0.325092989707692,0.209188066423931,0.217709188780605,0.239750190170183,0.218501872404057,0.0041695532198647,0.106996953973226,0.231553231047084,-0.0972926939976648,0.181756114272871,0.219735828771464,0.323358418609967,0.268131462949582,0.262906960967872,0.222633154434886,0.0177256416919,0.137059871720927,0.0603277787803887,0.280716444548671,0.110249047209207,0.206693089257022,0.293746623291037,0.131248031622455,0.312151731318641,0.2392498964129,0.268492530906624,0.0470432312668835,0.194243228789039,0.27030358737667,0.239744514799584,0.243666234454625,0.260554617092006,0.0664507101082951,0.203860945888783,0.152235049211517,0.330726808224746,0.332776889568557
