group,CD11b,CD47,CD33,CD11c,CD45RA,CD49f,CD4,CD14,CD16,CD69,CD107a,CD95,CD64,CD1d,CD35,CD58,CD54,CD62,CD41,CD29,CD49b,CD98,CD18,CD38,CD71,CD193,CD36,CD158,CD49d,CD319,CD371,CD82,CD101,CD360,CD88,CD224,CD258
healthy,0.0254860099131753,-0.10355505076383,-0.0686278103909502,0.0758157039491785,0.0047582204152029,-0.0013584139979735,-0.12441042269213,-0.132832392399372,0.434892894978579,-0.142849356083207,0.191900584451347,0.0850541072630095,-0.1397927197123,-0.364329437384898,0.101265158376745,-0.0584938822224962,-0.0919748168767288,-0.0751207427367157,0.105372451478361,0.273556888207693,-0.115449578168691,-0.0036402647209391,0.0681801383459897,-0.147655493605841,0.220003912999636,0.117039889337084,-0.0910763512905864,0.0202141321886455,-0.191180430260041,-0.0851955496589768,0.0912678114724151,-0.0187106662236875,-0.0206102689353013,0.0631953147185009,0.209925683951022,-0.160317303663226,0.0356843055472367
healthy,0.530021878291873,-0.0234399227197712,0.394052345839073,0.458552791507982,-0.200452623518332,-0.0811759927373139,-0.116652378048978,0.128710401679398,0.0517008306856993,0.256004180504361,0.154771003703348,0.410360958481316,0.582432221909878,0.275831190523203,0.499716392512762,0.42298965861001,-0.0912803011838668,-0.175533858621912,0.237531502972016,0.294321519909345,0.37731891164083,0.391762341146566,0.784860944687799,0.445328480821874,0.17628940698618,-0.165927374159667,0.50117494530427,-0.143588188150043,0.106188391256271,-0.129015826899636,0.546390081841018,0.291124650274325,0.556096024926153,0.114636353932494,0.257208494158191,0.329412951030329,-0.199942097160626
healthy,-0.224709282068332,-0.296787325599723,-0.378241136206427,-0.298896137317238,-0.0765462890271155,-0.410776395391567,-0.0680826999719006,-0.216316800555561,0.10972713961038,-0.200791262101072,-0.0776046947602788,-0.339562332666136,-0.340148051971306,-0.220459550065079,-0.180845860606727,-0.189172552602216,-0.505065219703259,-0.444195819485388,-0.296182281003769,-0.349951877258715,-0.402763344433327,-0.140665489375051,-0.432688687348192,-0.460293558422653,0.313946120830381,0.0559955415709751,-0.329836316468577,0.121675148557347,-0.558249151006223,0.107676263164603,-0.326224216658794,-0.17482705282141,-0.501786459846119,0.174234691571354,0.0002397926057773,-0.382609809822522,0.108411586183251
healthy,0.0559289487324854,-0.203711712993506,-0.0652260081923591,-0.0571017101710171,0.0392633104703011,0.350093518577513,0.0228480879722934,0.0283146523996788,-0.212076345541943,0.405682028813719,-0.190317342651572,-0.0865662102343763,0.0184249381435049,-0.0380584740402055,0.0198022178498251,-0.0961416141614161,0.265902544885883,0.406200064471513,0.331895817938111,0.101690727867821,0.43085120560774,-0.0522069767388022,-0.164985448182517,0.132639191765635,-0.138359663916634,0.0101318382893635,0.0136154023865071,-0.132165809220112,0.112062034207011,-0.222381979047117,0.0036723672367236,0.189402461279137,0.213990679559088,-0.0151819243273705,0.0945795127074186,0.0199804376493995,-0.177535027523501
healthy,-0.432701020856379,-0.0171823088852978,-0.101384553058642,-0.0912705290053386,0.411038276847155,-0.29073199654142,0.13070595182583,-0.18896210353225,0.471332598528639,-0.0735395179670695,-0.107898479625027,0.0454599260648818,-0.215332615812324,-0.19544332758902,-0.329575045831716,-0.0396065011183749,-0.0002760896606198,-0.119596114143048,-0.145543205719492,-0.130659503368589,-0.157048175306222,0.0614572148450885,0.026512348745616,-0.322081364881484,0.110580654798179,-0.209860969040181,-0.263614029835388,-0.136410539121875,0.150869008647781,-0.10922034841228,-0.147180079750614,-0.0884995736455754,0.145276015979333,-0.124912262712202,0.0540450879105146,-0.382287687880048,-0.129907465653583
healthy,-0.0645782371971909,-0.0384094988843932,0.0522843841237276,0.0582419316657461,0.0709979283599449,0.060030380158058,0.167933248308454,0.0991750636206884,0.016934620155314,-0.174050536387196,-0.0533342303708804,0.140182322940862,-0.0976953460693312,-0.0010529341272586,-0.164254714747889,-0.0385925802630454,-0.166052637784573,0.0804882394424624,0.0576422661346314,-0.0207955781930984,0.0438958862548854,-0.0829739529647255,-0.073692351849746,0.150155081811877,-0.272486169020196,0.149644694916975,0.162136357090896,0.18270493863376,0.0231742925977719,0.105239159769971,0.100694389647282,-0.158695275585688,0.271634017925851,-0.0419967935552657,-0.0724733585179949,0.124140918338029,0.106698982467923
healthy,-0.543048984304788,-0.419029672948676,-0.567561111087033,-0.187520997636876,0.48752554232011,-0.527770824746226,-0.0935027274289403,-0.504425075759178,0.425647125686766,-0.57341633833855,-0.19271948943678,-0.0631833881549708,-0.423100953129531,-0.512876117061256,-0.493062579644409,-0.434707796481739,-0.127061950563167,-0.438413371220391,-0.556827054384829,-0.413420552853199,-0.406275912839338,0.0125305581156425,-0.263505790781018,-0.27702693285118,0.3257181681947,0.0649407340060986,-0.651178175799185,0.0213255427119898,0.156817770590345,0.200031245170801,-0.309961147758404,-0.253651416581694,-0.100901816304649,0.198034058406125,0.0245477215800391,-0.597087283051388,0.0591432428878787
healthy,-0.437049390400933,0.003450072084722,-0.390179468852256,-0.224005289097247,0.413498034786776,0.0957523164959221,0.127757842508747,-0.339480352911367,0.350209569793442,-0.0904431344359406,-0.575887685822713,-0.249083519952901,-0.380614288254129,-0.0835276755682135,-0.499643540406827,-0.296370857459612,-0.136974837691908,0.0942806414858397,0.0280869134334267,0.0906762602157981,0.0782249632638569,-0.0280627826123005,-0.224254231975307,-0.364158375846341,-0.145770981546415,0.0760691351193146,-0.291713162082566,0.204719067583413,0.15480942701095,0.305873510581167,-0.294889363551462,-0.147684721388398,0.152167480455059,0.322425709608997,0.104868073147734,-0.303422437705567,0.15137227697896
healthy,-0.653454709780245,-0.0562023789186409,-0.612134294998244,-0.333388626302799,0.23245212990112,-0.0741267342241931,-0.273480043703206,-0.593778407268761,0.406280479043802,-0.300032618474418,-0.419352735536246,-0.623064460076331,-0.710501309976613,-0.516180972678823,-0.662735085738006,-0.622661788698563,-0.181577972426963,0.0496463135234221,-0.188108116636116,-0.188044138703763,-0.108010954447357,-0.229560214244632,-0.485299895374956,-0.64718593544553,-0.266007490494776,0.0763001714470469,-0.529028906287872,0.191783635925501,-0.106818428897913,0.222111806095001,-0.536940033775344,-0.119793513470603,-0.444564691724262,0.334562444974069,0.0673679696625634,-0.532269900966336,0.107541449035393
healthy,-0.324783859759005,-0.408937017661957,-0.246880301903902,-0.310161556166775,-0.0149267016344119,-0.37438536842541,-0.386255621237584,-0.249979370744066,-0.126186263062646,-0.155728042380452,0.155826703201181,-0.257974608904668,-0.207473150507547,0.0714815303196599,-0.277406321668746,-0.333080842498563,-0.37268463146895,-0.34115015056234,-0.372657782299937,-0.271787526570735,-0.360619110280524,-0.224851808546988,-0.425876633175379,-0.106972162976937,-0.100836474432199,0.273326370213552,-0.308320816053704,0.178576596039899,-0.244468898804324,0.258344247744876,-0.227015663929806,-0.213335972977767,-0.166071651162574,0.111417574212252,-0.493007531331229,-0.204293131040255,0.245228177381556
