group,CD11b,CD155,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD4,CD14,CD16,CD32,CD107a,CD95,HLA-DR,CD64,CD35,CD235ab,CD54,CD2,CD49b,CD98,CD18,CD45,CD71,CD193,CD36,CD158,CD319,CD371,IgKappaLight,CD328,CD101,CD360,CD88,CD224,CD258
healthy,0.30354514750143,0.331534777672078,0.177242600871098,0.327681350253275,0.272863458839742,0.317797606280175,-0.153784717683235,-0.0683780645967431,0.128136645402598,0.261941468653575,0.392673547649599,-0.181484867056185,0.326026641872629,-0.0913118112479131,0.1629783771386,0.429823625733129,0.365751831736183,0.191670684315182,-0.25064445922129,0.215075595466457,0.111308393873878,0.0608002901421181,0.196834313839353,0.286378699508419,0.170080570571507,-0.321371669040244,-0.0886602438439696,0.31395544157221,0.117252306403704,-0.034542610141005,0.252575812933869,0.120468237207005,0.360581586144353,0.304038009825722,-0.1398770705384,0.181750195604798,0.305444300801929,-0.111127367735501
healthy,0.189854955027956,0.0941656647778489,0.005402395467125,0.117899683980229,0.23425978445831,0.0914705867400247,0.0529124668870954,-0.160837068002849,0.17985167792843,-0.138906623744014,0.206847291138591,-0.0159079479032921,0.0478891499878454,-0.0674109502996256,0.205627672676689,-0.268416189830383,0.133660833300883,0.205412851470707,-0.248045908683201,-0.455261519999107,0.197915876590419,0.123219204647513,0.0560558578532797,0.365224243775832,0.215333498249689,0.0747467085621405,0.0526618503743218,0.0587472652135159,0.314620601863932,-0.173086248678562,0.205574912891986,0.176340203302934,0.258942693748299,0.241488346684404,-0.101588313647495,0.197434117239837,-0.0789633950411684,0.142005002182088
healthy,-0.153732295352869,-0.0160977899760988,0.0408958514030165,-0.0260038812940186,-0.0490257922234848,-0.04095140787423,-0.0316507774822593,0.175170095492598,0.0042148755665785,-0.0491482042001878,0.0623223976321298,0.126360452537278,-0.0873480876425128,0.401500903549731,-0.111971631818808,0.418471897778762,-0.0068222000460456,-0.178580391297965,-0.0688172266267103,0.197580013189928,-0.233812328682224,0.0451282202866611,0.109218653702559,0.0863280983763527,0.0374727609199729,-0.0253220874757498,0.054164171033966,-0.0817278547531732,0.118664486386658,0.119413683424525,-0.0780113367973547,-0.0365982469279331,0.226031318007374,0.12282667109607,0.16488176484923,0.0392060910445963,-0.0230760496164462,-0.0034546307857217
healthy,-0.230028805022922,-0.209947177770259,-0.100409084821031,-0.149636842648548,-0.043960396039604,-0.0532087311634481,0.202051853928825,0.15584427140625,0.139105314142219,0.201280200849322,0.0554928704601052,0.0900371036976348,-0.101936897626056,-0.502343920193198,-0.0230690956033562,-0.0671409155146002,-0.0718752635852165,-0.127574288329479,0.0,-0.183809409836484,-0.0263846104977967,0.0832553966331867,-0.0944066115161251,-0.0633082300984052,-0.0265467343137538,-0.216082409313142,0.0766229381998487,0.0130753467607752,0.0973127768876622,0.228473523396472,-0.0712871287128713,-0.0238301690326728,-0.187730485784662,0.18007689769283,-0.0788965194381628,-0.0634491907411408,0.0624388676543736,0.0180380536675446
healthy,-0.46536760268201,-0.0943364842701061,-0.0559626191771873,-0.276825890053339,-0.312694651262321,-0.185991619671918,0.0443027086941256,0.0100559970516206,-0.0128643616621958,-0.0949110856215878,-0.350009117465188,0.139418288117779,-0.158748259794777,0.0076527142868934,-0.313271984354166,-0.0532343024473413,-0.305455862232791,-0.477706821903297,-0.0233421226347023,-0.123662069930069,-0.18369251107521,-0.052140801736469,-0.168902811788509,-0.243253300906003,-0.313124898759844,-0.0900232687050934,0.0843911160500957,-0.299170095784272,0.0737653249397666,0.0771248283972562,-0.360275497203196,-0.0200122222635904,-0.437401503780229,-0.129010347916532,0.114919804664993,-0.165532713548848,-0.171795367560437,-0.0251199636123901
healthy,0.52495068255346,0.199910660695263,0.240084455164271,0.447068570977669,0.488716168231674,0.0156405733428881,0.0496112061791109,0.0133513053620025,-0.0286125742297888,0.321907861645711,0.425316795565695,-0.0158333191947383,0.446930063377469,0.575234050424398,0.391982712332047,0.492613406207415,0.389384383448898,0.483342539256687,-0.264569761859567,0.479063872815579,0.0091687549441308,0.009315805647674,0.145699103030412,0.517393228954064,0.514623897833463,-0.133988470818442,0.129335772035385,0.247317618791649,0.0108375426120731,0.0763855093429721,0.436344985402036,-0.0299382429757968,0.378006745714642,0.146353396094841,0.0204557760905463,0.409456605483475,0.510167184166912,0.0141859091529584
healthy,-0.5183670614892,0.0760769683202032,0.293401603717391,-0.443880924418304,0.0350612744599591,0.0530081127694649,0.661769342818579,0.676139224459396,-0.27459369022678,0.15636352405353,-0.400871051542334,0.625694109630199,0.225628805798869,-0.164021916000269,0.0009899942303033,0.0075114805521644,-0.430239101497603,-0.468968105337099,0.141058256047654,0.200481397623647,0.0368856530751468,-0.159956687409165,0.199747840482502,-0.129524521773966,0.20056564180001,0.129847974477978,-0.0220383752505035,-0.40846932911634,-0.0736651023256203,0.127009543490216,-0.173669082700092,0.18253174970713,-0.414243715490124,0.0405238722282089,0.245868034073297,0.324541274488179,-0.520441796203686,-0.0465863866217843
healthy,-0.0874812736234716,-0.23028012540779,0.234067085397011,-0.18259977863451,0.0629837166079503,-0.1800108941354,0.313842715135827,-0.0753436765687826,-0.488181284040567,0.0189838546841024,-0.156536220020744,0.366397895902057,0.0330829285585778,-0.0009137234511107,-0.135092009140522,0.0180219917532045,-0.260738939597359,-0.091674379940657,0.0794382992718519,0.0053341718516485,-0.231671477607443,-0.397871730971163,0.0549824550041433,0.0083950626416512,0.123233761611725,0.124281415191983,-0.0566486676830241,-0.286909331960813,-0.222126688328637,-0.0623214388229687,-0.136302440197139,0.299810889361315,-0.160231206830902,-0.191769307663668,0.167290648299935,0.334273536659031,-0.421589022525716,-0.14718096568468
healthy,-0.512083358868824,-0.23024409679162,0.209067803004138,-0.470480167098075,-0.272052401746725,0.071059607823266,0.0920711181636612,0.182785932400745,0.130990160116259,-0.0940325129925979,-0.440659438043052,0.166657759674869,-0.0244232931127983,-0.318295835696467,-0.537384857035645,0.18095948823552,-0.584291380111284,-0.561482962178965,-0.0054076657011062,-0.0301947057079939,-0.0088121566213947,0.172285538559745,-0.0372463066632278,-0.340518410144933,-0.117426737129925,-0.211624701653804,0.127991576313084,-0.361517975912686,0.167677510893908,0.262331473205153,-0.41505700838388,-0.0718867630657172,-0.34250814809534,-0.421751026306467,0.224188623286386,0.0618591141898474,-0.359744545148773,0.096750799567785
healthy,-0.561009889381646,-0.148819040029858,0.0189136229564794,-0.490972725724946,-0.449707887142698,-0.227340302979872,0.177856103475306,0.16709102494225,-0.293203541655761,-0.140165140521812,-0.385179893953323,0.236875251789168,-0.295772735163637,-0.123504750711526,-0.205461177702763,-0.192772938844715,-0.432462884168764,-0.547122904999648,0.0921812830076628,-0.219662579913487,0.167126719678174,-0.304259402803507,-0.144969612944843,-0.398437574181526,-0.265860832754642,-0.0041684261525831,0.0526345694605316,-0.514481495543344,0.115596484863391,0.0332525921009193,-0.454725708721883,-0.188890847412887,-0.360947270696714,-0.185540552645358,0.0842163541284182,-0.310933048266565,-0.322085917573695,0.0056060796760201
