group,CD11b,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD44,CD14,CD16,CD32,HLA-DR,CD64,CD35,CD366,CD58,CD39,CD11a,CD244,CD235ab,CD54,CD18,CD38,CD45,CD71,CD36,CD305,CD371,CD328,CD88,CD224
healthy,-0.159209804927819,0.1134197923615,-0.132029967488021,-0.192297855366037,0.208569650058347,-0.0309888162066264,-0.20861930616355,-0.0131031664841607,-0.163912568287358,-0.111356938016385,0.0158067835261299,-0.0809276859583628,-0.154795467769616,0.287494189225757,0.0074359749584293,0.0378207055865046,-0.135186621254256,-0.179589693860271,0.0056516579688072,0.19532187124765,-0.0679036576552111,-0.203569761777117,-0.0364667373892028,0.202062717240237,-0.151562172376701,-0.0598940262144661,-0.249214468396054,0.359131893795408,-0.192380038935419,-0.326479896846918
healthy,-0.409934365124382,-0.328533174344544,-0.285957377846204,-0.315290495097642,0.0298615317536163,0.121632807698966,0.155179466573609,-0.390847063090883,0.198372110354052,-0.317235232152986,-0.0306181251334506,0.184164065083493,-0.238149258568998,0.606447673765138,-0.0065661483992738,-0.196439880263693,-0.191630912093846,-0.0044630223114437,-0.243785324100344,0.206581734258225,-0.061346578360381,-0.142573276385575,-0.12748196941918,0.212740632061477,-0.247386759581882,-0.291261372822109,-0.262620533182076,-0.0764481902919669,-0.246163228858061,0.112285770501864
healthy,-0.358723123374737,0.156841556368837,-0.198253024143498,-0.13770089129759,0.108778099067793,0.272905873892676,0.108442075688759,-0.238615341454722,0.108837393302255,-0.170329756105783,-0.0016243584899093,-0.0996081455690487,-0.245456021796488,0.139692801375563,-0.0353683312072962,0.0527141170043718,-0.0206795182930265,0.0017736209599347,0.440555247589627,0.258860964339355,0.122068763259342,-0.0956329643329495,0.158550166835578,0.155616132320963,-0.146331478102449,0.0210143751313688,-0.155613289245788,0.132221549123988,-0.0977114903108395,-0.16712251076251
healthy,-0.327820451862469,-0.131291237024206,-0.236592848048375,-0.356951695169517,-0.446857307966014,-0.0359161508612429,-0.0626773006772278,-0.36846327976214,0.004030560244858,-0.322566127834716,-0.160234504154649,-0.266507427752599,-0.255652633113318,0.267218159821558,-0.465262526252625,-0.112563625971721,-0.276718502006952,-0.294134237583263,0.0,-0.242066731112768,-0.207266944796106,-0.202697554116193,-0.243643095239906,-0.0349119408791249,-0.577295461435126,-0.32993699369937,-0.308358835883588,-0.222969710019927,-0.184416843703815,0.0055802852734585
healthy,0.343312999579017,-0.126501426583309,0.189963184740584,0.0670429137932277,0.139901254543692,-0.141881063355613,0.0416633392417241,0.106917307400252,-0.201376779818329,-0.0404079549508835,-0.009720986807783,0.289389102852055,0.283765821598795,-0.0942246009542243,-0.0857481346638345,0.107789016981604,0.0536240595458446,0.0347631487335939,-0.0842352984657473,0.0431084473079261,0.0219378042515774,0.346180393690631,-0.0219912573815648,-0.0391117587606545,0.299737774407287,0.172390235545791,0.198253244238227,0.241982243901149,-0.201667240451097,0.346433030572531
healthy,0.249790894026671,0.154352080739936,0.312609484731319,0.355054051921408,0.347107858095209,0.11963587647015,0.379474441081952,0.423911624720795,0.0893324509943903,0.333767330297855,0.598314344382131,0.332999220068763,0.119245640337726,0.0249892266985245,0.246975152743591,0.499344645366271,0.407334635418868,0.255714012009979,-0.435207046696999,0.483685435748643,0.281345688134,0.384850331623796,0.316371742579957,-0.456913568997696,0.292531942973707,0.437666201119923,0.36320523948552,0.214706947413475,0.0751101974251702,0.359964055033968
healthy,0.381933680016605,-0.263366972397657,0.339923803710588,-0.172433610861422,-0.120138851739622,-0.539048053331847,-0.0878430574335264,0.413644312844532,-0.534674735115279,-0.28868773919752,-0.14306677319223,0.424088567265414,0.385015739165452,-0.245849509754373,0.114032415277725,0.160786338906678,-0.168601633959337,-0.137299319780833,0.168873717877983,-0.172844157292183,0.108789330226247,0.23519591776171,-0.207356982546819,0.23534744155735,0.375086044870511,0.0619754716273533,0.020168918633793,0.293341781609353,-0.350442280459853,0.31325615364711
healthy,0.107698142457439,-0.225556477541357,0.161252888432377,-0.106206367259378,0.0670199812060465,-0.39538067251669,0.111788577720643,0.175125185242048,-0.438063528797909,-0.160475436227432,-0.187559282243566,0.237741292965709,0.13436631100851,-0.0631962437396888,0.169086604429055,0.141274821401834,-0.103811574811713,-0.018169291672909,0.248911028816803,-0.0459406475510308,-0.0009172708602839,0.282455749044118,-0.0978358060604188,0.132064279507401,0.182244553923109,0.108396004603923,0.0997716071643226,0.170339801171232,-0.432242455516078,0.216077262096356
healthy,-0.0889630836555874,-0.403966974166702,0.0037267803820163,-0.254721053630849,-0.216476828474071,-0.125536997133632,-0.202598761420788,-0.148325118375228,-0.231506976789588,-0.516708386426295,-0.60968850780788,0.171543312770608,-0.0052023583514933,-0.106434377469443,-0.143511062235775,-0.242827951419082,-0.237432997996686,-0.249227911301863,0.0650593266027228,-0.406277390428633,-0.218977074555455,0.268196194493753,-0.494793015462432,-0.0200507016249667,0.0582596748075632,-0.230373842874639,-0.0318667372817843,-0.147831050016203,-0.632719718228326,0.006626767988265
healthy,0.284668069932905,0.158890790896057,0.24940741156913,0.162452462150227,0.119691401530349,-0.119715494706267,0.0219541858692553,0.176905448696793,-0.394558360833079,0.0868721786343877,0.0936161448671967,0.250810300502307,0.25749855747119,0.0311247917100596,0.222898930589208,0.181142904233184,0.0832612779194386,0.0887154536743397,-0.204850743454689,0.0578527341332848,0.202628478570145,0.187168226482791,0.142211425470049,0.0022731890319605,0.24021112776095,0.169270062343494,0.182670509748765,0.257735366243393,0.0541404556235187,0.211249792791579
