group,CD86,CD275,CD11b,CD137L,CD33,CD11c,CD45RA,CD4,CD44,CD14,CD16,CD32,CD62L,CD107a,HLA-DR,CD35,CD39,CD11a,CD244,CD54,CD83,CD18,CD38,CD45,CD71,CD193,CD36,CD158,CD49d,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD258
healthy,0.0870893999567461,-0.0528788449505063,-0.389846302390481,-0.054264863897861,-0.31627992488481,-0.308195403764492,0.411066767747915,0.270396981427135,0.322514388770154,-0.332521584549797,0.427812376551336,-0.172840008538319,0.138196866566611,-0.191900584451347,-0.0093595207205705,-0.406998547713143,-0.0489912220531299,-0.026115597287754,0.0466295347193845,-0.0874333064488534,0.0659975767643198,-0.0001658884144671,-0.0374596245425677,-0.121068105073482,0.0180159507417303,0.127464353713548,-0.335032170516918,0.0925404005567148,0.642021325791749,0.0292107217706922,-0.282206795761783,-0.0531684464194162,0.0974646261239976,-0.0224008774066307,0.278321952641254,-0.11509869947149,0.19393072867384
healthy,0.265318035765815,-0.0747621293967664,0.236204521513654,0.0787471535830731,0.322421197633903,0.232639170245523,-0.219334250706258,0.0287298663685911,-0.0153318376454794,0.329215676816098,-0.048201082146975,0.406855198120088,-0.212596682259114,-0.0277018351161154,0.511087165689137,0.105745077384329,0.384748970781372,0.237855888773275,0.144764214611192,0.343054334422507,-0.0837502081626813,-0.0774174240212786,0.208463714874525,0.0996028864692764,-0.262427123384351,0.193345572738758,0.23912162709667,-0.151711678916942,-0.0201519410207485,0.209034931096417,0.156146179401993,0.156412179709661,-0.0515958674283067,-0.0397211446375824,-0.125154672121422,0.244214064393332,0.116228906865106
healthy,-0.0276459633474983,-0.0201101172297229,0.102501318918314,-0.0842140367350857,-0.124807608281585,-0.0582940268206341,-0.157794228817156,0.0510593445576667,0.0580535573933882,-0.0796388085557364,-0.0063353232495219,0.118370156035107,-0.0201896038590894,-0.0692664473843899,-0.40475772755982,0.131779062693501,-0.494585038645262,-0.219050004927584,0.0220957818356929,-0.313892714903342,0.00032727729916,-0.165102788200729,-0.301600680067666,-0.0429158643746211,0.144196225479941,-0.105414798031781,0.0272334328395767,0.142097704848842,-0.220820840934977,-0.0283446212659817,-0.111994174145804,-0.176046154910246,0.0130277040473602,-0.0285382346254578,-0.0053468006020528,0.180735683517816,0.0058132140530819
healthy,0.478924086694901,-0.0079179302661955,0.443638983035964,-0.0301871091398705,0.379338520311793,0.21003300330033,-0.157965248853336,-0.149302307842168,0.246218530208282,0.447755129665423,-0.0252802860927486,0.424226968867649,0.0510471416475944,0.0253651625486428,0.230741766402978,0.245847534941616,0.295946182456417,0.329049892140371,0.0146118995535182,0.347227557034235,-0.243458722495886,0.23637072830106,0.497910074310526,0.0767239025623092,0.0197656662738048,0.0520586971673629,0.102172523770408,-0.154081509064046,0.0998307560518112,-0.278992731200456,0.283408340834083,0.314068385750736,-0.142516332542184,0.336904120565164,0.0967472104400768,0.343958243090574,-0.0800701531799372
healthy,-0.0647635820244975,0.146833028344142,0.176434571203933,0.0854306604007542,0.0401179873461583,-0.0177448165924047,-0.347961772810385,0.0066208046860858,-0.0917141156999712,0.157643943895524,-0.417425024494941,-0.168737116792188,-0.106024734929923,0.0669275297943041,0.0271889537756016,0.0774732991645995,0.115819592624265,-0.187021610495702,-0.197411062628714,-0.0139782409517305,0.0825788441991649,-0.0261176821618166,0.108312314101145,-0.180341258311198,-0.225831383865256,0.101703073389755,-0.141504973442712,0.176172039625955,-0.192444389250123,0.182234815416616,-0.0751752229607009,0.119507519564723,0.210378227694264,-0.132509829364116,-0.0200344114473625,-0.204397032219728,0.0598780253488783
healthy,0.139219075205159,-0.100848592571124,0.0909808253767853,0.0087466983782326,0.119119387674584,0.111670480549199,0.0042049739643763,0.0776253052199434,0.211648521209567,0.138575106805505,-0.270157597175069,0.139644438136109,0.0999537073523514,-0.327606264653374,0.0988194077813792,0.0303322023198927,0.099360199794611,0.180805271187852,0.0445382185421523,-0.145273364648295,0.0,0.252691058709452,0.169534131711438,0.10513897932645,0.300074442010829,-0.0230184364606509,-0.0317565528221103,-0.109908711892214,0.0422125955606595,-0.0523059532499093,0.0458218259291407,0.0086994284892142,-0.0705337193972233,-0.208415695134358,0.116387018316982,0.200741275237515,0.0267628125026618
healthy,-0.300237745255791,0.0624483264329595,0.470446903572287,0.005568794325342,0.355581401665788,0.0816847731035016,-0.571758177843216,-0.0818643399422902,-0.32452494526475,0.411190235506905,-0.552709370311532,-0.0173902592102867,-0.0804108749971721,0.207351579883986,-0.0276652254911933,0.419237100604388,0.170706449809329,-0.101389092512299,-0.0599551536966959,-0.0419117524220082,0.0566429525676633,0.151700787965924,0.204481915674836,-0.107544613013911,-0.0672134321581868,-0.0199141481990785,0.374579175691169,0.158410222290931,-0.220477199018775,-0.143449646018077,0.160160635497359,0.349878735557411,-0.0468137501150686,-0.121862643243821,-0.249052072064696,-0.175674684410653,0.0233120719760538
healthy,0.234097385673144,-0.172569344789639,0.56697401976952,-0.0653752782080039,0.527813557300527,0.355376478311927,-0.389015813981709,-0.0558477368501683,0.224056164799199,0.528778999691963,-0.381209299016887,0.143385402389974,-0.0373374099629663,0.585015026197912,0.0310011177568464,0.603935018017418,0.445525220223631,0.32882033604306,0.261912646808737,0.254836176106793,-0.19305567956117,0.413045588916734,0.574449270190471,0.314282940274195,0.240670888811079,-0.0300952866816682,0.417503233873205,-0.16889271488325,0.0302441446671702,-0.272790194487979,0.434558517573303,0.535814679514058,-0.140199665738014,0.119204949002813,-0.290712886705813,0.0665306744228206,-0.107477196760472
healthy,-0.0109439326023918,-0.0216224132906525,-0.376887625409506,0.0222693507272583,-0.351385576375651,-0.118136760165079,0.112542739767588,-0.18771182413868,-0.204644137600889,-0.460228698906017,0.324986556755393,0.0087026905494603,-0.114208048144032,0.0771388988716944,0.0140208611216295,-0.286992105655098,-0.296516062389139,-0.224333377323805,-0.158980379626641,0.0616116304230997,0.123539620178204,-0.330191009311333,-0.527788941055446,-0.0715207236196588,-0.14341594164369,0.0379070302350938,-0.253310016121991,0.0665834647501827,-0.139468940885541,0.172872614523121,-0.310637234818582,-0.253977069972756,0.111730878469192,-0.445697880361308,0.287878686488656,0.148178730623451,0.0323594895072381
healthy,-0.069208436437633,-0.362088011221109,-0.352692407852556,-0.242014171710377,-0.259468970514513,-0.258389832215642,0.031189453655404,-0.204989169762767,-0.173246253079582,-0.306966134432931,-0.0176543480591182,-0.216820005433261,0.0018954239173835,-0.221522399837474,0.0181911624045604,-0.369816495913917,-0.318010642543263,-0.165159058947434,-0.188772951980228,-0.195643587084199,-0.176876351994505,-0.182434646862799,-0.236588819207186,-0.238817892467211,-0.126252371078698,-0.300053029134114,-0.234262043503203,-0.292596259268531,0.0635057883270751,-0.31644694061953,-0.266728682485315,-0.297971787821754,-0.374230842937076,-0.0451614561706809,-0.217150844380911,-0.375888514737787,-0.293075415546658
