group,CD86,CD11b,CD52,CD33,CD11c,CD49f,CD4,CD44,CD32,CD69,CD107a,HLA-DR,CD64,CD35,CD58,CD39,CD11a,CD235ab,CD54,CD62,FCERIA,CD41,CD2,CD226,IgG-Fc,CD18,CD45,CD71,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,GARP,CD328,CD101,CD88
healthy,-0.0957202512974335,-0.519545027641378,0.237670121924629,-0.607747132381199,-0.479411012779359,-0.427008950175496,0.300765056481244,-0.0602973966740846,-0.272715718993664,-0.536626624818776,-0.105845718311563,-0.279704972453685,-0.467052264623739,-0.525193032079573,-0.40452440009,-0.546042216352835,-0.206876496161816,0.0882578680477695,-0.149242155686767,-0.516112474688213,-0.109590372256483,-0.520927845036687,0.102579373810639,-0.0370784712360923,0.166057539920248,-0.22798597761599,-0.222823835682069,0.0538983422605293,-0.615616124593341,-0.056105474310425,-0.479627269106081,-0.118187627065044,-0.501315308732189,0.270118755207287,0.418839897734626,-0.293347511310243,-0.33170528178834,-0.4842316908895,-0.137565907061856
healthy,-0.33518177430023,-0.622072765578154,0.0904901240743451,-0.552710477270886,-0.583178024471275,0.205818963505039,0.116652378048978,-0.263831680176833,-0.59954622802042,-0.217310228307213,-0.0515273042262215,-0.171282827338057,-0.553150217814423,-0.525970342759906,-0.506404062348933,-0.272706688081302,-0.558511253317949,0.398231515228907,0.271235221448225,0.215689250026208,-0.0502289202674471,-0.141837691600565,0.267914646405627,0.0450962659337515,0.509372491863412,-0.644302228577512,-0.304643816304321,-0.143418212945065,-0.556437889960295,0.0836511184412295,-0.541585647599363,0.127772656599098,-0.631148205169759,0.246960106467627,0.0909110911104118,0.1882063698096,-0.592207745759055,-0.560392393631851,-0.406319575709956
healthy,0.126338969305129,-0.196905041515292,0.20766305870919,-0.250422179273627,-0.116788809625322,-0.205530538709289,0.128858571592486,-0.0508690627477785,0.133238837951426,-0.106556856281439,0.15533710884579,0.0061180217576147,-0.283441281205089,-0.276591954894057,0.130162098556385,-0.0320994237636509,-0.147893420013104,0.0247063801499101,-0.0397352589473163,-0.206561347160037,0.0136186400396352,-0.184540165460202,-0.0809872046611563,0.0886090438476363,-0.139598467740407,-0.259606411140622,0.0407164708275394,0.27991074575223,-0.165518490484655,-0.0315752498944788,-0.215246088105878,-0.0635182511588992,-0.242202015430641,-0.212049344416957,-0.121141630757377,-0.0785209549717185,0.074834311822806,-0.131071049987869,0.197085542688402
healthy,0.33788886918876,0.194239078602263,-0.0222897465376108,0.270292352004928,-0.0183618361836184,0.291537400242022,-0.0945633530167266,0.0155612608577945,0.128102261669951,0.128450824211024,-0.0298164643216044,0.246283367187929,0.185029590542103,-0.037252172245974,0.123780378037804,0.0753625300043152,0.236070315243533,0.0,0.422575612858815,0.433236787361039,-0.217224471497997,0.276677965295811,-0.0753729017945337,-0.0399369622907912,-0.195619794205618,0.0160040805376727,-0.0268167621266197,0.0168785464810019,0.180624604335059,0.433388154142924,0.147158715871587,-0.190723343853818,0.0855325532553255,-0.0689274166615202,-0.234147187097483,0.156094224240407,0.192249412189491,0.132292571189344,0.0700762396132524
healthy,-0.225752064710475,-0.0026065954169106,-0.329082184381832,-0.132837968776031,-0.263492646365019,-0.257763266881741,-0.300906947109917,-0.392580511558974,-0.322779234789447,-0.1721377620928,0.239334557401707,-0.276111604166491,-0.211796960454841,-0.0615290312959483,-0.236030877758521,-0.13014032432634,-0.363354407144167,-0.0530462383736828,-0.404583299610758,-0.290006134723744,0.155115647311288,-0.30927879706127,0.0137396986620429,-0.197644342344873,0.031348395419988,-0.348378127318028,-0.322512040976208,-0.0471763564603128,-0.312975762979611,-0.425608899634681,-0.257370341461908,-0.181801063077366,-0.198492102741677,-0.30733386184767,0.0242877265366012,-0.0871540163614259,-0.0720502809364528,-0.311525851749289,-0.260565526266058
healthy,0.014787518350807,0.207314763670796,0.255426292142281,0.0294484336778979,0.0912412214945159,-0.062468682815809,0.138151390007333,-0.0775854096480339,0.402938553934693,0.101183134008907,0.184104165478491,-0.0661952717193906,-0.129510658721252,0.155961492937742,0.138303560308789,0.174129184613819,-0.0601960900474198,-0.0793306380411768,-0.0750145573601604,-0.135792799687499,-0.236127429158377,0.103652702536571,0.0755644494297731,0.0263286876355213,0.204306367480441,-0.0231935984243311,0.0783531593531958,-0.0947699048625368,0.0885072368565536,-0.378917216106898,-0.125456683162457,-0.232152401746858,0.0258739051526868,0.0884250084006262,0.195184105932594,-0.0019773974460874,0.179380320835223,-0.317097709714303,0.33166191543594
healthy,-0.041953451242661,-0.381517004262869,0.154466174751055,-0.511605820852546,-0.0386502942719667,-0.504226623994487,-0.0117011592877278,-0.0646302498687658,0.134432595286181,-0.463141546223885,0.0692535357473361,-0.156390050276469,-0.479240477478008,-0.349589125213219,-0.361774092805544,-0.371141969744564,-0.118857690526761,0.275943847482218,-0.0660183980968596,-0.494175357348195,-0.0764721738512985,-0.476507246481067,0.0276287389534713,-0.190929582342946,0.195783147945986,-0.275191114979567,9.25444755854471e-05,0.200294836137956,-0.490654255015929,0.0384238117321274,-0.286846222833721,-0.629156414029782,-0.206303786113271,0.0946632606240586,0.117758499972668,-0.258543969896346,-0.377080997357273,-0.119488061758736,0.304006051335104
healthy,-0.36591186986949,-0.427794789343248,-0.282487663482946,-0.378649780992497,-0.40093391402443,0.181389163277087,-0.0347276109089298,-0.294102498473205,-0.398685005100831,0.235050574595305,-0.506161236544531,-0.306056224453789,-0.362611023989087,-0.400169584149139,-0.335995935627986,-0.384873357624188,-0.38330825941398,0.248935822996981,-0.357098206131662,0.215229239828949,0.163987415780905,0.082352136511843,0.119774593687845,0.316708316588397,-0.236538340786137,-0.35860852229714,-0.373031952032023,-0.122283012104505,-0.310599288436113,-0.197803132686174,-0.337839777765407,-0.0077033238965341,-0.357117626933711,-0.315296123042896,-0.222357809322025,0.129519171416108,-0.33633638357037,-0.136309920158973,-0.433432988798519
healthy,0.0979764224086913,0.437949955262946,-0.248004514797156,0.385675553265017,0.224026460683701,-0.053917764177121,0.242606633562026,0.112589707196958,0.190499887583881,0.0075334234602509,0.367724884030678,0.214178051528965,0.384775299253348,0.406719296675223,0.316724820377242,0.435342290353268,0.126438470067814,-0.108421935852554,0.146005702959959,-0.126059061632032,-0.0889462925555762,0.0820946834163654,-0.0559745446840757,-0.181299998596108,0.222896636034506,0.245635040225698,0.150594349042017,0.122747020441171,0.290535888714257,0.05919273105681,0.20227510908531,-0.0016141338607436,0.336880077543393,0.254154941269042,0.233877024029518,-0.176549775634403,0.258717708688799,0.0655520647280742,-0.039721852970966
healthy,0.377674277514094,0.62246233728704,0.342449847372999,0.537974035515967,0.519366785667779,0.369582623931254,0.445456168251641,0.408133334774925,0.494372879889888,0.282304485398602,0.29117039208584,0.44618797422511,0.456213336096276,0.565924600908945,0.555023017591392,0.554597752333273,0.456399062708391,-0.0594514001539427,0.474587834615929,0.240129072018521,-0.0762924437448605,0.395316074717742,0.0618232826204557,-0.025398141917483,-0.299548438413598,0.552983822863267,0.530031940506796,0.135235575927892,0.528451586507225,0.151945886476488,0.524528814889726,0.0330622437326282,0.498074704703885,-0.206102792543732,-0.294078693708954,0.233669311190933,0.570372435505982,0.212497493159983,0.494978491252072
