group,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD45RO,IgM,CD32,CD69,HLA-DR,CD64,CD35,CD39,CD11a,IgA,CD54,CD62,FCERIA,CD41,CD226,CD29,CD49b,IgG-Fc,CD38,CD36,CD371,IgKappaLight,IgLambdaLight,CD328,CD82,CD101,CD360
healthy,-0.674931016293638,-0.0396118639130654,-0.678055922153397,-0.586101063637962,0.509974953536017,0.452609429025118,-0.300591547489083,-0.645656612839404,0.529318918052828,-0.172412451649048,0.120654541481962,-0.436012414177106,-0.223750502025158,-0.269356383007261,-0.546290045306869,-0.651833897231354,-0.388896722285095,-0.316788778864479,0.149046049689011,-0.244466183276123,-0.242603054412016,0.21895141598091,-0.483160072579121,-0.0624204102462441,-0.210510574128576,-0.249541424287573,0.167056382265633,-0.483012690600298,-0.661136004466981,-0.560321519912313,0.0679487274435513,0.427697712285307,-0.181681714109678,-0.562273396454508,-0.230257632200946,0.225211631489728
healthy,-0.0752775301839397,0.0643001771106563,-0.213840045377198,-0.157928855036059,0.331306691006751,0.0495292957757116,0.541135651168214,-0.272950611773683,-0.156534207368394,-0.269632328042948,0.0232256039388064,-0.32161089052751,0.327900040070676,-0.306587327264658,0.169687568676752,0.0762498987116117,-0.319540037018342,0.0055956550717204,-0.15370171881763,-0.0719005405400128,0.207514438800725,0.0313523929963115,0.240288782282719,0.225481329668757,0.175936229285753,0.181590996634492,-0.132990444471522,-0.0732747117678849,0.0674985819625638,-0.0096426545660805,-0.106768073182228,-0.0582568686471254,-0.157066281872587,-0.041589235753475,0.239623884793252,0.051127014994283
healthy,-0.627061797776261,-0.0807759030980826,-0.578871748043172,-0.547434013771732,0.114592887519275,-0.0102297097638549,-0.0458258985146766,-0.585171407439007,0.0686999487357128,-0.267658589680082,-0.055437785866733,-0.578873687795353,-0.0814102674352554,-0.40379734042345,-0.430720304264029,-0.512417271801083,-0.361850716049165,-0.503125233151389,-0.0344800256236709,-0.237406299124872,0.0758384081205158,0.052197819391584,-0.230051254945363,0.299756502341837,-0.0177647966980725,-0.161404257420501,-0.069505612799631,-0.420676111163524,-0.512278271506186,-0.501098252243741,-0.0780826116123289,-0.0464838857350403,-0.327633486481686,-0.256168575830831,-0.264115551397042,0.0195537108241574
healthy,-0.400420067931741,-0.11696917686557,-0.370310366775873,-0.224158415841584,-0.0099662617573082,0.463456953358693,-0.322491065257522,-0.382022324391843,0.172459509717484,-0.0102855496684884,0.0768463410656657,-0.1929395536723,-0.308750558513023,0.0946897530449898,-0.329428291432242,-0.380394604223064,-0.298845203003732,-0.158194294012995,0.0228178420936683,-0.117798848027756,-0.158325010565368,0.28540915791511,-0.362724584230571,-0.0530155921935261,-0.0752724660217163,-0.381598303088992,0.0318384717992951,-0.274400253564922,-0.309415869835986,-0.310579057905791,0.0883806158718653,0.152955075960456,-0.174935862816409,-0.336401275960389,-0.0667947785906981,0.0340753784670201
healthy,-0.600435264222101,-0.0056744641308901,-0.240772878028529,-0.173369047639567,0.450735371131932,0.387412524317811,-0.0861348865242354,-0.341930987008008,0.479129978053145,-0.155695466114245,0.0081584393657242,0.0397676258357449,0.0058002185466273,-0.0043127305988885,-0.412236527203652,-0.606473190487776,-0.228462261832653,-0.0870720297620723,-0.0724454242571548,-0.0731033225266101,-0.0166354070818412,0.0391724138514774,-0.178063408505587,0.0069882433668502,-0.104266630999477,-0.0750903303424856,-0.0756340869808796,-0.425963872981911,-0.359932477177058,-0.287558869528003,-0.0036168367834992,-0.0371412991824127,-0.34876831527819,-0.100885413709089,0.0482056016105652,0.0411549190357442
healthy,0.0945553539019964,0.329625713932342,0.239667008600963,0.20499487098556,0.339741932053529,0.479399207484238,0.218658144486334,0.234284608623322,-0.326281588435177,-0.25132224184253,-0.361523093472447,-0.0514089119317822,0.0868031840239463,0.246519778012676,0.445840580769461,0.113966700860096,0.153353439228238,0.379365173378744,-0.361666221336444,0.242278826075947,0.238518196263196,0.197925270254215,0.104130128383809,-0.213779996959004,0.150363462563794,0.18185212452078,-0.3611285381251,0.556460085458462,0.246418066792215,0.209279570740945,-0.0885866038107151,-0.414441294994107,0.139798710631121,-0.047252959193884,0.501296088160514,0.0194114872210589
healthy,-0.568912643590242,-0.18829233605668,-0.51617563077167,-0.0309748191051041,0.62934387957376,0.579394594664915,-0.407582094853519,-0.550112423954331,0.635777628117477,-0.106005959702331,0.162616003148625,0.0984105110731505,-0.341863186343265,-0.139235771656283,-0.373747737048785,-0.495016284612805,-0.440787598245465,-0.0113551683452687,0.139644302128688,-0.0015579442980389,-0.313860729804558,0.0269308506330953,-0.363061455740862,-0.17622586578013,-0.1649934545796,-0.36346906220461,0.207426547086593,-0.341269885598499,-0.51186290013095,-0.154650610980454,0.212335090295583,0.171333787836185,-0.56635680621146,-0.132691838100823,-0.042860829734642,0.254591500066444
healthy,0.0618056976102314,0.308475617115844,0.199396376595254,0.0131302763830712,-0.350463450735865,0.0524903514877459,0.269137370333481,0.116246252203573,-0.309982706185791,-0.026426181410093,-0.246211654888644,-0.0613487090121759,0.281006006285704,0.223042895960989,0.225334400128683,0.10481668915156,0.176107117738758,0.0158857997779015,-0.208652216321067,0.188170125406092,0.374225237645468,0.0761815643369785,0.305200825868873,0.183965323869056,0.24687723864841,0.158783901736208,-0.20708494975906,0.236487148389164,0.23026297403426,0.103863260192146,-0.230366356397481,-0.1488153237687,0.241461511168167,-0.141936412178444,-0.0715888075434504,-0.314393016071584
healthy,-0.554957760490327,0.247238012433844,-0.473592895584462,-0.252266845203002,0.24641147799992,0.26668676734666,0.0629778373037637,-0.534711799013324,0.378875908245482,-0.244238770625583,0.077284549436784,-0.12553598641142,-0.112220179334472,0.128815161890704,-0.583825417289883,-0.603009893345823,-0.390329319298111,-0.19562093542939,0.0264829964238603,-0.0498631376613609,0.273497203094852,0.080773616440163,-0.038764629074922,0.204165060986642,0.0729918232287271,0.0921457217172126,0.0104253236293776,-0.50341934688969,-0.383905864121984,-0.410560290987579,-0.0077693392637675,0.0070533735867231,-0.266812384286396,-0.1587789502203,-0.211480579925484,0.114923539615278
healthy,-0.471993316699683,-0.237526164554496,-0.44431275886262,-0.346000363601425,0.0780767521213669,0.140502412760602,-0.284416331027461,-0.525022851009269,0.298382449684908,-0.0969862138835131,0.0198780795108072,-0.266818761104029,-0.338293005788672,-0.270658802516224,-0.555323028087955,-0.506267232916239,-0.478968783145909,-0.354183711872198,0.0551757705864775,-0.118316866216492,-0.263423088701052,0.0948705729694767,-0.316168972762783,-0.0550845312791544,-0.210640751503934,-0.35282319488061,0.0241801634648486,-0.439122741929474,-0.457569566338693,-0.384032170176262,-0.0002006460912364,0.0800841014856994,-0.366877855753938,-0.290805114971155,-0.268793465352348,0.199732885201463
