group,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,IgM,CD69,CD1C,CD64,CD1d,CD35,CD58,CD39,IgA,CD235ab,CD54,CD62,CD41,CD29,CD49b,IgG-Fc,CD18,CD38,CD45,CD71,CD36,CD371,IgKappaLight,IgLambdaLight,CD328,CD101,CD88
healthy,-0.526424237783054,-0.584871195584216,-0.459717198596898,0.367590642126771,0.505523379301933,-0.248207707692228,-0.371754457297694,0.492970345721879,-0.0205576201409786,-0.517124033522251,0.165640903854778,-0.571037769226387,-0.0605117540554046,-0.565962359246957,-0.342901518503809,-0.334912057440593,-0.0505363369536372,0.105409992813568,-0.278582895758699,-0.420374246240046,-0.553695325602442,-0.206852737131809,-0.229337748108052,0.0384554302973207,-0.317362968921668,-0.53505625319935,-0.286247429095186,0.120056501623315,-0.548873149601766,-0.458312020460358,0.125238830974389,0.204704380926902,-0.268819978543563,-0.295194596559156,-0.0890455206370599
healthy,-0.277692245360992,-0.102665910380034,-0.195689166193988,0.144027295759065,0.150851322886778,0.224108964650303,-0.118384298701961,-0.0847893623245468,-0.301773771725451,0.111463546167916,0.10704718764428,0.0660490148557593,0.0480556961596083,-0.0919698565756422,-0.198443596066942,-0.137491654605093,-0.293430554106384,-0.001464575950357,0.518775021268881,0.563073810564046,0.112156390785353,0.0719614748089473,0.0555444083126095,-0.337407575028825,-0.304203977002474,-0.0500669957483776,0.0879325726762937,-0.0743127654064822,-0.0117494530427032,-0.130378413418686,-0.371016434875633,-0.26264409496218,-0.20383458652179,0.0288586275326109,-0.0298059732731469
healthy,-0.202372985749777,-0.221316412048684,-0.17910582891072,0.168379509585082,0.0491962677050075,-0.405911100471609,-0.420545476850306,0.0712044198252507,0.334894506261516,-0.365017352391015,-0.0671324853354103,-0.377559467563043,-0.194654099220682,-0.102926313260713,-0.241673716057096,-0.455991148515124,0.341595226751915,0.0083610553012767,-0.383761864450745,-0.324763115634551,-0.241463472609707,-0.339216471316051,-0.205764591836676,0.313513898103999,-0.231715210017684,-0.327479041010672,-0.281016038821374,0.0047619129920101,-0.29772543013258,-0.183963155408597,0.345988856509851,0.359750041060743,-0.119143297306026,-0.151575643547954,-0.195402997904531
healthy,0.192486798234249,0.256113828965138,0.197551755175518,0.169106777327308,-0.0507042831640375,0.106716273508034,0.104600062252031,-0.0182140507267634,-0.270057978722027,0.0855403294275668,-0.206122852257485,0.284176163223113,-0.082206784387302,0.21470404686871,0.0607740774077408,0.196701245086128,-0.226306326876679,0.0,0.152256361291912,0.102940987554688,0.0605882573705664,0.0446248724045824,0.023859704676893,-0.26721574545837,0.297686699404899,0.221061318789202,0.192031779274129,-0.0955414565279868,0.111329466935595,0.234395439543954,0.0933622121561362,-0.0234137240740613,0.138724439274927,0.391689769599822,0.296800547493374
healthy,-0.502298148762761,-0.240987011934834,-0.108114137065433,0.336723032650967,0.335133178481014,-0.0460750452611003,-0.234263658552684,0.505909836173709,0.0641690944849553,0.0779531864932526,0.149913801079703,-0.338596406463844,0.0045913769077506,-0.387170178421136,-0.0624893045630508,-0.0963039092305922,0.176927936842543,0.126537912158094,-0.0001861201443482,0.114651091030119,-0.0486687007715535,0.0221742251605522,-0.0518369355475501,0.087250672573926,-0.0242078270849691,-0.302043279387201,0.115956344353823,0.110444765149229,-0.234485193564648,-0.208197445381844,0.118051952451402,0.0721435010704679,-0.318328970746219,0.0314603801572243,0.189942376322058
healthy,0.259725400457666,0.0462163655014598,0.133314921486625,-0.200728237878108,-0.321266385170083,-0.536864532269939,0.1033668935007,0.0379440538647581,0.392474494061715,-0.409332850978419,-0.0360828353871312,-0.160860304430364,0.177681585235727,0.22477708514164,0.0876372354792456,0.117647595447698,0.392510276027714,0.002584150381026,-0.187289725865545,-0.643281853225836,-0.377486018438382,-0.335355894407097,-0.414121990737129,0.399764948539254,0.133432242993736,-0.138695753587823,0.17088240519393,0.137174210684055,-0.0684251330095488,0.0502801230963466,0.365076350472761,0.421690667445405,-0.0779001454914394,-0.307269535085731,0.407113631153304
healthy,-0.35358953610715,-0.463576310597149,0.164750407750721,0.623998940130154,0.559481670436498,-0.460231127634045,-0.368401184230968,0.6478601574812,0.18417285807138,-0.349248688086629,0.169924034873149,-0.453540763559853,-0.389449789430017,-0.288006945328679,-0.253542826195644,-0.343726330690001,0.167219966477045,0.203203447385579,0.0927410071609246,-0.433853622533955,-0.422251413460524,-0.222436926730853,-0.380125832085387,0.274629676863976,-0.0672281675698854,-0.242740933183759,0.213276371278607,0.102856598561041,-0.464998281048405,-0.0917752400518224,0.310790016783697,0.255482799911,-0.3982029954547,-0.0400424886743209,0.602177875254504
healthy,0.162959402735333,0.052530400778963,0.301120696829316,0.312317539054076,-0.108385798743422,-0.493116426769783,0.0424602530968152,0.383395018409035,0.141444355975783,-0.327052026630612,-0.0776628641823844,-0.0278246556954697,-0.201964658962644,0.175167295595233,0.065836969586716,0.13159150129213,0.17890332507838,0.0482472206087447,0.192373282664369,-0.503757171071079,-0.383270862218438,-0.306932621567811,-0.422960923129095,0.162653273402563,0.277192411433086,-0.0504325778181618,0.352338725713798,0.215292246906353,-0.096760420024087,0.0861965657854587,0.306355014816947,0.154809122680542,0.079505777403061,-0.120021452923826,0.488835007214856
healthy,0.261727406559248,0.107212261851917,0.219476781949177,-0.15105863355669,-0.0120611338934969,0.143420562438911,0.255360262387902,-0.0538010302286448,-0.318637656853652,0.132260474715274,-0.115817471606127,-0.0175096029303737,-0.0261430548567502,0.144788648011501,0.162115097619255,0.283943656599346,-0.357751068349218,-0.0543893152071361,0.41813881102995,0.157831855630709,0.171361892842648,0.178650378854955,0.307628710936119,-0.335299196306655,0.267645975329245,-0.116712234046802,0.379247008842256,-0.160683555134837,0.122989981948082,0.0941732535249268,-0.338965677142727,-0.344831597573134,0.1921518232169,-0.0733564767698166,0.445541040018231
healthy,-0.36328305844199,-0.411206889752577,-0.33253151159218,0.0036584466961393,0.0788060447567651,-0.13747076448208,-0.435923946056893,0.276133483601161,-0.147461498625087,-0.0136292557630556,0.0171947585303363,-0.553914526605564,-0.575614595609001,-0.286553726161317,-0.454323025123,-0.442214064740514,-0.169906798510944,-0.151830505397389,-0.245729612932715,-0.0890683334440266,-0.198389848874501,-0.0951277414598294,-0.169324604499943,-0.223063630625447,-0.271876639976122,-0.537432049195179,-0.222513734450153,-0.187535356354783,-0.364775574251356,-0.370745177727316,-0.226804234913471,-0.176322362436404,-0.526073364446872,-0.382429774828297,-0.0531326797363908
healthy,0.123353503205625,0.0395801238117353,0.123498363028817,0.235870516073599,0.225751624178809,0.0285054044452244,0.0093458376121141,0.244063172534984,-0.100326840711775,-0.0229483162970403,-0.0742130380962802,0.0649856945908336,-0.195780967595878,0.0957755500869054,0.112453518206367,0.068636552364656,-0.0961951241733549,0.262371941961324,0.200389457031585,0.0518223238900916,0.0504205929564867,0.053003160470662,0.0687075404786245,-0.0914770431674176,0.13809243100822,-0.03110440664389,0.33567496668581,0.291925859517618,0.0464087307812362,0.0993985806734987,-0.0344111560390984,-0.109935710217429,-0.0236136255951067,0.165050783656945,0.231489885857735
