group,CD11b,CD45RA,CD49f,CD16,CD69,CD107a,CD35,CD71,CD36,CD33,CD45RA,CD123,CD49f,CD16,CD69,CD64,CD35,CD235ab,CD41,IgG-Fc,CD71,IgLambdaLight,CD88,CD45RA,CD49f,CD107a,HLA-DR,CD62,CD41,CD328
healthy,0.603559211073755,-0.269407058432354,0.248228932910947,-0.377274101299392,0.27311770859517,0.289220332965693,0.593221133599679,-0.119906991658653,0.700911012041455,-0.688178341470912,0.385295086615825,0.441097803988239,-0.252007021842811,0.430678983202041,-0.275214542523711,-0.670385422684786,-0.656276474137934,0.0151148992189032,-0.534298588923216,0.210100244587066,0.0700454184439889,0.332870364279959,-0.252975634651454,-0.0111105654365145,-0.224775066227185,-0.040686104576356,-0.0940164772185688,-0.183690277321298,-0.18001050810522,-0.157193667674796
healthy,-0.269913297139616,0.360068239397662,0.132658958923983,0.140626259465102,0.0473064770410302,-0.276356532574762,-0.234745968722146,0.0152964962369547,-0.0091564703022445,0.126975123571834,-0.251608659969342,-0.270014547938557,-0.184367727593927,-0.0127263583226337,0.0111089088566008,-0.312478465052341,0.102665910380034,0.414741280487478,0.0999919232381344,0.211098468676686,-0.0904771479547535,-0.0408991424207938,-0.0020303796507593,0.122511022917009,0.287785264933815,-0.107120065483136,-0.117843234930071,0.228086216500018,0.211094060169395,-0.0674542855517355
healthy,-0.20266823111881,-0.0228056328207233,0.113228322326557,0.141683861177214,0.157741462927135,0.416249444677762,-0.244214048613318,0.146533760276931,-0.0960846528980035,-0.241600699107127,0.123365800116018,0.100630664537898,-0.223981492584935,-0.0177454958120548,-0.249185488813794,-0.302511242159758,-0.317478656849669,0.172325655882216,-0.283923693281531,0.0654040934700686,0.0478290014653417,0.0165024217320312,-0.375842937208555,0.24084140367569,-0.0943048753644134,-0.335153755027797,-0.343968778817008,-0.0982230478698312,-0.114228464976293,-0.335576372968755
healthy,0.0644023044846602,-0.154571078575611,-0.342496237583216,0.163811662103517,-0.184894018756989,0.387081815316699,0.250084009427064,0.202646197969713,0.0019021959261889,0.50478423347247,-0.0816105208051279,-0.169593125997574,0.2236002914614,-0.0283924908387782,0.35858603716954,0.52928185500837,0.628402381111935,0.0,0.240454765618583,-0.0846724664560336,-0.0533228817116914,-0.0259003132917823,0.325349681946058,-0.115016301959577,0.30399934337496,0.0569234406074931,-0.0650466998103732,0.20076101592653,0.340846492485221,0.288251093063388
healthy,0.629265102438019,-0.291951060401448,-0.0332142627991889,-0.460433054361435,-0.0922391849564321,-0.0213466714848689,0.539925709803688,-0.0415052284441523,0.388727629184025,-0.183317895848266,0.062120898009755,-0.0370142628676452,0.393729927285585,0.137531029795401,0.219901049437416,-0.144835299834722,-0.159962302019411,-0.0354778826470546,0.250278024512689,-0.156692696855617,-0.0395647242571529,0.0016472853110122,-0.0457613389985874,-0.459226845623898,0.117510156217299,0.086237677706768,-0.352123910253096,0.0561941603051601,0.0041674429369184,-0.187423694063351
healthy,0.529764065335753,0.0879550785605011,-0.367047404936191,-0.17559820239087,-0.303509744139284,0.155685463066842,0.386830269075988,-0.038404562571125,0.162909656178128,-0.113185512506904,-0.0484507830969536,-0.108557342663011,-0.259864670307613,0.16279769661064,-0.156323460702481,-0.13169692555444,-0.0914069281148899,0.170234379670497,-0.205494343388168,0.196524190372367,0.186758143482121,0.278995893003162,-0.206491490203764,0.207753164708802,0.194780138524023,-0.242972130950449,-0.0415259322588738,0.185575593383288,0.194746343323089,-0.105577274605038
healthy,0.51265428197712,-0.663596783316999,0.373718978549501,-0.614338745946741,0.242110864530457,0.235346851887697,0.494884085130247,-0.167661656716706,0.43485749272637,-0.342016476653554,0.680881471977102,0.654522682653172,-0.319097475449285,0.658079845847457,-0.187640509697304,-0.245849654906226,-0.484404530455918,-0.0203044550582432,-0.27447373760931,0.266817753583494,-0.0419014790542615,0.136499166139954,0.326537113821725,-0.686064993401183,0.444527934232023,0.0718886251953322,-0.253365200656788,0.374237529121229,0.40653906652442,0.214863122680065
healthy,0.589007683225035,-0.34412453591774,-0.160704864279273,-0.25754950775452,-0.0752300227330375,0.731683223365239,0.604598929789277,0.316510555307436,0.438610033573699,-0.026069170729824,0.0831260273216552,-0.215422804284766,-0.0788799387662679,0.145239850259256,-0.102550211740107,-0.0981907964447808,0.028792318596292,0.0557373170386844,-0.0592189889461749,-0.0950332498704333,-0.0839033037523007,-0.111239912971365,0.323394493632264,-0.245174413661292,-0.0110258897457934,0.68718236829149,-0.0665499230091267,-0.0397788317206584,0.0392253697159703,0.407255588795943
healthy,-0.541274823716894,0.204090578215761,-0.327992854365043,0.171374471889555,-0.385380157269804,-0.233971205798678,-0.598593984480043,0.0272104616909683,-0.450150149329595,-0.102164945131294,0.143354619222478,-0.137874233027228,0.0768403044064952,0.380054417198688,0.181328858892547,-0.225705991197286,-0.0219936044867495,-0.0272541066971877,0.0759947874285586,-0.262504391359356,0.0044140731165895,-0.228102618647178,0.126997655410488,0.236739681262554,0.0682063993527228,0.201512738695184,-0.246703769930988,0.0139950272712505,0.0787378412782049,0.115983195191869
healthy,-0.235497610948001,-0.08198626868881,-0.238901639234976,0.160130852275679,-0.0814385877321669,-0.106406854253482,-0.114062742855067,0.0789207411385259,-0.244768184914051,0.160325697126508,0.0465585164916367,0.0712863537220985,0.260696654137955,0.193585892842358,0.118116961088065,0.0819694933677508,0.23185974805023,-0.0701531952230839,0.280320474389913,-0.197245826521228,-0.006167736987922,-0.169047228194584,0.441833920354771,-0.0929257416527562,0.248933345808267,-0.122068857664452,-0.0064997768282015,0.242454456707465,0.285297965941112,0.110838204076423
