group,CD86,CD11b,CD52,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD32,CD107a,CD95,HLA-DR,CD64,CD35,CD39,CD11a,IgA,CD169,CD54,CD62,CD41,CD29,CD49b,CD81,IgG-Fc,CD18,CD38,CD45,CD36,CD305,CD371,IgKappaLight,IgLambdaLight,CD101,CD360,CD88,CD224
healthy,0.230978021593635,-0.234332243336647,0.0878476906354326,-0.178329986532394,-0.0298878293158689,0.501231421605542,0.566935181537303,-0.149743918057865,-0.0332176764379162,0.516677182723216,0.0928553420103788,-0.331629301905217,0.240212060670382,0.0798031933063129,-0.0434305655734787,-0.256846761154521,-0.113665553317681,0.160680418606588,-0.136231243829506,-0.128098153757794,0.129266894373917,-0.232989506161205,-0.203583312738046,0.0540044698174442,-0.064017737402557,-0.129462613514602,-0.0355837585543389,-0.0520889621426782,-0.0712503338507997,0.169129582434979,-0.120331290164361,0.0704915049223338,-0.0015710632078918,0.0657998113321171,0.0479583292663083,0.121103601509909,0.324748727760228,0.272844842667038,0.135372437556779
healthy,0.272432097914228,0.208816141317559,0.0790100337067043,0.128271614942063,0.121465035248359,-0.359190024179618,0.236861874153202,-0.306301068562354,-0.0033336237958656,-0.0629954736970366,0.174945304270318,0.161200098542583,0.160095250099011,0.0606677439646886,0.363968730680866,0.142533020014586,0.277503854031451,0.207688009256174,0.384182271871245,-0.186827387439827,-0.0692948584366375,-0.572236785783818,-0.286513758962148,-0.0949453679038202,-0.0973167219532912,-0.277033905172883,0.323249501394895,0.366937379607704,0.133160356601439,0.273522979523033,0.0764119601328904,0.0849546113881353,0.158901223563731,0.342936117296794,0.451517853462451,0.148184188566328,0.281864298809628,0.0946156917253845,0.330653677776206
healthy,0.206152557170062,0.0107823608770744,0.036833385527571,0.0451977845924797,0.0381239550109961,0.284292273924675,0.227991159285155,0.204559852075523,0.0534831347722765,0.133420754260087,0.0693701054261743,0.0971214240303207,0.24611825238105,0.239183823481323,0.157457987021446,0.0141970722190259,-0.0982801310273066,0.334534517057061,-0.534125432066342,0.0207320898174751,0.382912938848733,0.285265276919592,0.0893609316938987,0.293527581066676,0.215872687343611,-0.0855701807026896,-0.548245592709961,0.366380322231422,0.101799072703029,0.228914937367034,0.0451056191783564,0.322341949813544,0.0418989135569202,-0.545820638143007,-0.506835846100755,0.418779390382728,0.01429699506872,0.172386904293335,0.244169633719944
healthy,-0.0046115057495196,-0.0857537207497014,-0.140587149661688,-0.0078516122506539,-0.144926492649265,0.0893296726001751,-0.0285166743976627,0.579243128330399,0.0882089510943486,-0.208594247608885,-0.144491621579097,-0.58084649765657,-0.257426583246623,-0.146055043670155,-0.0154841499707631,-0.187581009086525,-0.0917182877505528,-0.145647001641825,-0.0129689994301706,-0.132395570589444,0.0195871339766988,0.632602281235372,0.481281975412952,0.439657714134846,0.683913802074503,0.0128377727906018,0.0187619565960132,-0.200120015692106,-0.164607745495413,-0.171857701344012,0.155350001050807,-0.0054605460546054,-0.0736273627362736,-0.139326967317337,-0.01777413972827,0.0597694378004143,-0.254381183753019,-0.085443309461627,0.0223935339838681
healthy,-0.267658941675217,-0.103372972340265,-0.344552873642453,-0.210136026273849,-0.341040508053917,-0.373336162634094,-0.30138004640534,-0.43058423677401,-0.217281595419047,-0.335139350194218,-0.303017735820516,0.0505989588767338,-0.16525112611189,-0.303255912697797,-0.254524995798066,-0.130031448904865,-0.236249151042019,-0.438714014046059,0.0374090423857012,-0.0184073102002728,-0.35407468789194,-0.423198199067119,-0.414726504082635,-0.398944264498081,-0.438651656457014,-0.220958169906307,0.190774913829425,-0.270189985226858,-0.149677432227922,-0.388368043398305,-0.380551672430593,-0.329452576387508,-0.301619947981077,-0.0984860498863175,0.0136330661560946,-0.377584680824865,-0.0264725428284336,-0.317691841985591,-0.256572658947787
healthy,0.253595436654526,0.417628028091218,0.132554759367191,0.221573423814409,0.281164680817486,-0.106696535220719,-0.0626388345021051,-0.56944230742374,0.286141728174727,-0.0800984660172556,0.345248522448391,0.329417305231908,0.239744511200262,0.0733293353381709,0.074782953951116,0.386838159867435,0.260581563891305,0.198413919669312,0.227609085720615,-0.0001393896155893,-0.0969936213859789,-0.691271455209638,-0.451565938123351,-0.438281545730328,-0.446272205300299,0.0434906445101757,0.208471931160696,0.321127562804655,0.0760995677688962,0.360095480530111,0.0215221761267998,0.128423644158059,0.192353823088456,0.362695511430785,0.214946315020318,-0.0927541378334398,0.0272743681207284,0.555165781962504,0.106254235952123
healthy,-0.0909033338389513,0.583737453198327,-0.222783723275817,0.614783226519949,0.0809717686009575,-0.642558006380903,-0.526482276858405,0.513988376755656,0.571260639473422,-0.630072388085954,-0.125249075795602,0.141233596309265,0.0751834843170927,0.154111057964228,0.573856332519567,0.539759097792851,0.49836381332811,0.114175452999093,-0.0385556811454737,-0.217787000089123,-0.0266504066847173,0.453104580468809,0.470613284629737,0.317797788383708,0.391506500380031,-0.0939240388579829,-0.242984726248094,0.284265407322707,0.534320258547623,-0.0526659423861928,0.584358231212274,0.348471258687507,0.297464247833559,-0.185195195640507,-0.214241499847538,0.0542979091262769,-0.216857964891253,-0.341913935293742,0.673149028991062
healthy,-0.0404323504488296,-0.40812171039855,0.0278206524695632,-0.380875457364174,-0.217600118357421,0.405933475890583,0.140686195032795,-0.0145075061856206,-0.374565706498665,0.347586268941403,-0.0826881341763315,-0.587156611915215,-0.234652562898311,0.0236085826445555,-0.37976724988201,-0.445526408986486,-0.276876913580933,-0.125185280391817,-0.252315712872038,0.0819101440772314,-0.166839911509027,-0.0439493129340648,-0.0872957256264883,-0.0173238015699435,0.0347698900433308,0.0320725843227023,-0.26301839762554,-0.207084992727573,-0.386300590929515,-0.128567267550486,-0.317084690276134,-0.203659880454359,-0.279502898832145,-0.183595739846999,-0.238446164567895,0.127528110716328,0.326500219543776,0.103522575673424,-0.219608177315794
healthy,-0.237386449537395,-0.140013654861566,-0.0556618034084718,-0.139635101284842,-0.25745106072567,-0.27437717536957,-0.008084974608187,0.0313168507914741,-0.0826650259403276,-0.339186652900873,-0.395303405036286,-0.38403922875697,-0.139676117334919,0.00427604271372,-0.0383049436957772,-0.30102328383668,-0.109217402689422,-0.185585121071487,0.507779451121923,-0.178894533268159,-0.177871340949139,0.0641160730845364,-0.0881375990581702,-0.128423703336868,-0.0023555762157901,-0.0176418790624613,0.470741064596181,-0.219906480668794,0.0370820320097402,-0.313315512502631,-0.119934044701105,-0.219123956854501,-0.185663465670061,0.444686496963354,0.500931027522512,0.0374661742229254,-0.187699067176581,-0.432883866393185,-0.0710128655575058
healthy,-0.0110963286031504,0.494279703755168,0.0229136319890508,0.337148659145848,0.327612172344078,-0.191554356096553,-0.23428834836016,0.143846207312449,0.204591289832243,-0.0856353168563753,0.239104352959832,0.0289799114225884,0.138910539261277,-0.0183847478155086,0.267950499126235,0.527541833819684,0.373437222051219,0.176615365086939,0.0643861385573099,-0.0384551068581875,0.136482219820954,0.0711466546449095,0.229912006623906,0.0282193887098768,0.172756890154066,-0.145059267226211,0.0994617048076085,0.21796474808378,0.218340401986441,0.226352683956241,0.351291960128256,0.276973253718608,0.324996612436453,0.061646330596613,0.0551757705864775,0.124104896071491,-0.22259004540611,0.295727226252822,0.128685706545159
