group,CD11b,CD47,CD33,HLA-ABC,CD49f,CD14,CD16,IgM,CD32,CD69,HLA-DR,CD35,CD39,IgA,CD244,CD54,CD62,CD41,CD49b,IgG-Fc,CD45,CD193,CD36,CD158,CD305,CD319,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,CD82,CD88,CD258
healthy,0.430536098547625,0.201272151257584,0.514635491872072,0.156895419573021,-0.0555039469484503,0.3958918692422,-0.509653996428986,-0.157284482824069,0.379977442083818,0.162494450656429,0.553457216464737,0.400033025896652,0.447338497176711,-0.195442218595731,0.153708835753443,0.0784610541401239,-0.0375007832593652,0.167317459456775,0.172038797631705,-0.209101402241681,0.361485221281335,0.0233940320956758,0.528985645814529,-0.10225972754256,0.385017364365842,0.0080264986219762,0.216041898936102,0.357362075264889,-0.0350273326163784,-0.374608157114236,0.356232509097518,0.300880225006814,0.17501735163635,-0.109090142188606
healthy,-0.0715501174945304,0.106984550001135,-0.0145044972044405,-0.0353099515823463,0.206722173438139,-0.0744780340734863,0.0886072698213369,-0.210462150760554,-0.21481241390487,0.218808058714844,-0.300902264242532,0.0381654647111255,-0.362307991082374,-0.368336733848809,0.11336076671067,-0.0570807235770657,0.318368472341892,0.0884762272934344,0.240874847871267,-0.43571869307117,0.23348731970544,0.0036872749813259,0.136050563163439,0.207039237653655,0.0676880730048597,-0.19292459564249,-0.0007202517282925,0.0593955108986306,-0.321771101808266,-0.106316073136281,-0.0023711203406064,0.227121005356872,0.0590434402440812,-0.0526163413580594
healthy,0.168207191645313,0.0388630580397085,0.153771664981765,0.145582528929443,0.104490165664138,0.117854125660994,0.15284688198749,-0.377973067566559,0.279852790247932,0.246216823090156,0.33801279768734,0.204766146018875,0.360367463730626,-0.324965530929805,0.19470703646728,0.217639590876628,0.121770681757167,-0.0092825144023882,0.0502728497513921,-0.3400820171616,0.386895477096893,0.202338696301066,0.0888137436099581,0.0838406981450453,0.273070600975567,0.176907619071235,0.0532744310609066,0.124397732640529,-0.338875177176394,-0.380881582483522,0.178402215377991,0.0470736199372388,0.180651756105794,0.108564200394668
healthy,0.184961594188054,0.289607951197691,0.244240366402605,0.304169077176544,-0.134600997347181,0.0929230490942102,-0.270685283279672,-0.0755914905100856,0.1078781156085,-0.0831669208578575,0.341897215414726,0.0846334789557373,0.113595989396438,-0.129662862503735,0.23314830938515,0.28845415318381,-0.0420658886429713,-0.0251099460449105,-0.139378831520939,-0.0206706404921444,0.224339106929023,-0.0252639938927583,0.0993042283359655,-0.0618234823016786,0.134629462946295,-0.287236621219916,-0.205618965675302,0.113351335133513,0.0304021957929245,-0.234455524160481,0.227590657339605,-0.233738257276821,0.019953179756249,-0.0176421567420566
healthy,0.429067584820685,-0.170094335115612,-0.0276768073898637,-0.111824908586988,-0.226780277539849,0.0835200500108605,-0.6190570730914,0.0641389663814351,-0.229256534135319,-0.184777720903749,-0.077657311626395,0.418409356598436,0.0228961403646304,0.0465749746004054,-0.0662801724102218,-0.0968394786477106,-0.274561169656495,-0.110194114097344,-0.229207376314958,0.129312593109741,-0.184936343627969,0.0008239570279367,0.101925312180455,-0.0496142256823869,0.0011473776844736,-0.0893351688076255,0.0894252865754742,0.109705376959395,-0.0867232903102268,-0.082969061367967,0.15439524309977,-0.0694032540873134,-0.260404950279668,-0.0119556853121265
healthy,0.0097530182277282,0.0579927548938646,-0.01829874536416,0.0038214596724376,0.0982304551294887,-0.135551621223501,-0.187848057690812,-0.120155841825157,-0.100324314090665,0.292151725177087,-0.16288393041109,0.116404955417028,-0.106999038497218,-0.120621007383146,-0.0802115158876652,0.136835361615937,0.122537400160121,0.0489657418530205,0.0799560481332226,-0.0760619011538136,0.0360024462006099,-0.132343580687371,-0.029381419911325,-0.162632833988892,0.0664567699600107,-0.150715021856001,0.0388418313335571,-0.0600094689497357,-0.197997469468215,-0.199640290334728,0.172243947555504,-0.0667645617214623,0.007195710993677,-0.0008283047626224
healthy,0.654059436912464,0.358245283317612,0.673596454263202,0.310098602539824,0.528005826888383,0.575027276978257,-0.403416235036251,-0.11388731530875,0.162646745761324,0.52963114179128,0.318172468117873,0.621486444981128,0.493240863370339,-0.126753475865318,0.231184283512851,0.20587216963664,0.473528208362829,0.534722916574005,0.405573491588916,-0.13340463776361,0.225736315398089,-0.0666103578012352,0.670268890050688,-0.109555714197149,0.412065487321139,-0.202661872259519,0.486737150828839,0.402690585604326,-0.0117313249889204,-0.142260696810855,0.62003434622926,0.171046007183409,-0.133560188381544,-0.029622901789733
healthy,-0.239544532693206,0.247275848291552,-0.112128965324066,0.181967654907981,-0.162164867133922,-0.183441836846483,0.192861840539041,-0.256462353531204,-0.0067280102911665,-0.14323897325083,0.450817032887896,-0.239429886571054,0.0250597183811433,-0.227518225187459,0.214157567015519,0.194890553083958,-0.0426116201734521,-0.141877815790479,-0.204286930597738,-0.231720624530046,0.0759099924647376,0.0879846033968904,-0.145874150391103,0.0205523829566656,-0.0368919241615413,0.0250859707634453,0.004183624687279,-0.0923141649791488,-0.0366468759936218,-0.138880602072321,-0.0138230311739476,-0.253925311187512,0.113616590518628,0.0157913147949962
healthy,0.258387154348227,0.0265379650160632,0.336589373904404,0.0564640856765512,-0.017003205752441,0.282418820461166,-0.433755528424487,-0.305642355017118,-0.17778210797394,0.122660315002588,-0.125745849023947,0.231715799044868,0.226965009784163,-0.238980382922068,0.149536346991399,-0.208715631575059,-0.0767322600743991,0.0044084794012173,-0.0668531615733402,-0.246408092915657,-0.14600444721881,0.0585402753617884,0.288294401714594,0.0558287021518184,0.076052647031238,-0.10718025092754,0.348281520288949,0.25325712230072,-0.180066851408573,-0.217544327938657,0.265248333406756,0.0519512685969452,-0.431197748257879,0.0564936161481617
healthy,0.51762574212205,0.096186752364862,0.414199866590873,0.175355888304061,0.229829293497561,0.435139351050915,-0.236163876412435,-0.0345743835415308,0.329440283159268,0.281573620017303,0.118392144356284,0.452261800626983,0.360680369181825,-0.072996247927332,0.245186286059885,0.269596029702007,0.188863489413508,0.287254351836605,0.330883049002262,-0.02948751712232,0.330582732133177,0.272387677802684,0.415747210948395,0.127450473388218,0.377180978225457,0.114820916314286,0.0050181619027736,0.40070610050194,-0.0129722059855888,-0.0603331924846391,0.430932295900416,0.304275236523284,0.331483947109382,0.231017417272574
healthy,0.259781687993636,0.264053096791435,0.218214449203988,0.30820373308614,0.256193977512657,0.142607236625779,0.127383911948427,-0.28015760192799,0.310318161402514,0.327833608671842,-0.0329325367868403,0.264056372869655,0.273501316414604,-0.262080022775223,0.416028168533463,0.210621828165832,0.296741822437328,0.36698640300609,0.157984016604313,-0.297867643835583,0.397287974203196,-0.0906944592977309,0.369276488058711,-0.142415307035077,0.290907163345717,-0.0276622751642048,0.0471016745453442,0.262322335228752,-0.253436351669468,-0.260478274413387,0.165797984472646,0.205540240581586,0.29370194275717,-0.101881912785644
