group,CD11b,CD40,CD3,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD45RO,CD107a,HLA-DR,CD64,CD35,CD58,CD39,CX3CR1,CD11a,CD235ab,CD54,CD62,CD41,CD29,CD49b,CD45,CD36,CD49d,CD305,CD371,CD82,CD101,HLA-F
healthy,0.523405435460244,-0.0706368821126921,-0.280282805080966,0.487447477531887,0.378384303661538,-0.542509587542506,-0.569306675107132,0.267671233256943,0.327042775171917,-0.405710839274394,0.0377172136624842,0.225562703547094,-0.084235686485135,0.342581352740216,0.556089966121223,0.306457878856061,0.209003322167769,-0.365556300915166,0.0152889631180409,0.113361744141774,0.0110768547021351,0.382476208920729,0.483306601279247,0.168219402559208,0.139675063423761,0.0511704770386105,0.462443924311141,-0.42207890753691,0.243742010280957,0.396236755571794,0.373140738511883,0.222071993474869,-0.0157680570780995
healthy,0.162142451989304,-0.394664695235404,0.584528316578218,0.0969937606352808,0.113037841341869,0.323183200239852,-0.185868002427133,0.274462918420598,0.246119005611837,-0.0820850111809871,0.118575861577512,-0.225869228984299,-0.0109640501141004,-0.162942837396338,0.107851875860951,0.220979265881734,-0.232621894633454,-0.222557784042397,0.113778319791648,0.0990585915514233,-0.130039822471575,0.276685918400967,0.0857189479827316,0.17429452263612,0.160431222039212,0.110949024879121,0.294384571752694,-0.254407973784388,0.133511684118568,0.145774248440159,-0.0520959900490897,-0.177853451703787,0.10687701402007
healthy,0.33140308522691,0.116846989868868,-0.153705944760301,0.362279020153256,0.270975309966387,-0.0803942881152076,-0.145977106868042,0.532054892815266,0.253464082447603,-0.116210753911256,0.126950574021035,0.0972004883745122,0.238160200977949,0.302591740095405,0.314471152849853,0.214755210765679,0.0593719925245964,-0.320969397215918,0.275125099521379,-0.366337425156727,0.38854869669146,0.522727897877469,0.481163346215059,0.209359762828979,0.417600217003281,0.162161760915588,0.373717651516678,0.279777938461801,0.277561997479776,0.287265784915761,0.155572374773571,0.254606745546683,-0.166792000787206
healthy,0.446795488082454,0.0031323356472776,-0.0156895735880509,0.439306109290411,0.472343234323432,-0.159234536907332,-0.275149311299441,0.0819785656696867,0.21616303966202,-0.0509304653725253,0.233726999731188,0.770256645653326,0.112121548520002,0.433856279607156,0.573868273287931,0.474911491149115,0.442529784540312,0.0359143054215477,0.385461702557098,0.0,0.169803168812705,-0.0047326400031036,0.182834047326052,0.183692771650563,0.0389652160892376,0.293580238765914,0.330460037385338,-0.005869573128452,0.301146114611461,0.403084308430843,0.143304781920717,0.0754893883892716,-0.157041880420368
healthy,0.270725327154787,-0.327448254610034,0.0202529380999838,-0.081408714719178,-0.182606263502352,-0.489014915369827,-0.593702607742653,0.0018246763049878,-0.0498519660486103,-0.493470026158806,-0.0740752897734645,0.0128988699993371,-0.343689393330919,0.0917797203213224,0.236046964456858,-0.186635032217213,-0.190368257064287,-0.277363466481154,-0.266779301223676,-0.0995840806786988,-0.2878413277414,-0.0367290374784711,-0.0515813780120728,-0.100320672013523,-0.127197137916267,-0.369899547017232,0.0623788808863734,-0.41009725889095,-0.166172011541845,-0.0386889001837555,-0.15221431542889,-0.297776790400691,-0.0178292364826205
healthy,-0.318922117888424,-0.391714150768266,-0.07784160619771,-0.338893711039217,-0.34807070149136,-0.294660119195096,-0.22022455084528,0.329557515204882,-0.36601542822361,0.194726952921485,-0.117195028856954,-0.20085171749514,-0.662150008776284,-0.378863467605432,-0.186262132091849,-0.310476736094317,-0.597930691910773,-0.0815339865992819,-0.418346452114309,0.30279017959184,-0.198762726246772,0.332001150975347,0.320632885935548,0.126660380096028,0.21900453888797,-0.362952003384823,-0.0943227616248218,-0.141659637282666,-0.334745796158107,-0.266835003550856,-0.134251270743177,-0.330070426767192,-0.0763855093429721
healthy,0.492316061197051,-0.0796507080763553,-0.245189404429576,0.484580177066826,-0.0518162701689166,-0.684628019557293,-0.614050119798604,0.542208997951478,0.492759287098062,-0.655711694176636,0.0591020447476163,0.0001755753581998,-0.0566355219102108,0.400259042475364,0.491877665513045,0.23838859604437,0.29860743185283,-0.587730949827013,-0.0537267536794839,-0.20613777510047,-0.129015482545238,0.485892024641858,0.531545847459075,0.234416116029885,0.449549187687635,-0.18406831781158,0.553376056350576,-0.353335268754041,0.145580945624438,0.170041626166984,0.0462920091799359,-0.0830068351934703,-0.257410944675002
healthy,0.50908490409986,0.020195986762642,0.0903920838420991,0.47537747267857,0.334835917778579,-0.346378494591133,-0.0434605010898729,0.328231402226057,0.404152263963965,-0.165534878368935,0.454961062702181,0.386940361799794,0.0339744990381737,0.446128452651359,0.49451810454135,0.466961532777942,0.487925934441694,-0.225359244318305,0.279671446893188,0.227615082060839,0.210914338741641,0.212542710737347,0.370262196261476,0.311242874052935,0.368764843238189,0.310761790722392,0.463285260692834,0.0581719526411887,0.360901911495916,0.387444866709201,0.219674466085846,-0.0121976253930644,0.0
healthy,-0.143424891181232,-0.0460568915764649,0.131106129581341,-0.0737461837224308,-0.201915601610824,0.0025902868151907,-0.062641824465349,-0.238089398091082,-0.190946300928855,-0.0698969110263301,0.0206850000600718,0.26870008685487,-0.265548551111934,0.0189974842141608,-0.0761846707647238,-0.154485299433056,-0.110098010854536,-0.0045130762517846,-0.292369663349673,-0.0137701715369375,-0.382064862134026,-0.27863459265204,-0.198713458578863,-0.187836210423614,-0.31773307816624,-0.355559997539083,-0.112799860264816,-0.443153278556161,-0.28766452197453,-0.100093931430056,-0.0426723718930346,-0.21823574322922,0.194472511500743
healthy,0.181528675623516,-0.0058552985611997,-0.105813423099845,0.191940205286289,0.0986006692771631,-0.0549843018155067,-0.104506254622082,0.0021696999709221,0.0791315876405921,-0.238930336210838,0.0627367984837674,0.286690405778966,0.11061353057091,0.209693231132194,0.184962452628039,0.306880801938007,0.258743053219134,0.134170435260137,0.0731039591410292,0.187314384082602,0.133515789116041,-0.0166540986615737,-0.0327951284820041,-0.0025240767436377,-0.0140698419727088,0.0929260668397006,0.153706167603231,-0.135458325979325,0.0544172360025422,0.150186962828928,-0.0038617655159971,0.067402618920885,-0.0165223382936038
healthy,0.341471704138502,-0.0800924033550078,-0.0492336919942058,0.169971119743195,0.0756182679542516,-0.304132639052289,-0.310303061519831,0.170672467981136,0.191650976805942,-0.144278742649588,0.085898197269255,0.0787895511997185,-0.36288796408383,0.181785769467661,0.384720821632545,0.23216160133114,0.150262227065632,-0.162639928496949,-0.0367199899801776,0.167206483385949,-0.0064875519746329,0.154978798329001,0.237584447099645,0.0154453955427676,0.0776730102819897,-0.0324825735439438,0.256751211672407,-0.446657989869155,0.122228382936029,0.18209819979385,0.213770580357279,-0.0411601862479309,-0.0362950548948144
healthy,0.798267003917947,0.0,0.0,0.696586823942335,0.685835176648767,-0.337127641022769,-0.169808902702831,0.0258537067874741,0.0,-0.324726880916713,0.203770683243397,0.0936487656336171,0.134154921872415,0.0,0.766754479841139,0.317677791548666,0.0,-0.169808902702831,-0.0754881527304973,0.0,0.738009141007323,0.0734885434847559,0.259120377563823,0.0,0.0648877346822881,-0.22965113555518,0.519767763339944,-0.0078172105550344,0.402540493517753,0.729380930967727,0.210933034859322,0.658906678915318,0.0
mild,-0.0506266682519601,0.251742701509467,0.380311296814481,0.230419335664372,0.028300992052767,0.192507196488777,0.188015994744617,0.115422898132894,0.198639414354971,0.403800773084143,0.0499141042093715,0.131820810394274,0.382787195598233,0.0106153737360361,-0.0557041420877742,0.165514105590501,0.07991206104633,0.223197918209612,0.238283608194026,-0.22945077822701,0.338306288834153,-0.1360863206356,0.108784177064479,0.29253845111546,0.061674524968171,0.0369363847586413,0.0384600794789435,0.458063840505922,0.0640262023296197,0.115618558656533,0.0861303349348324,0.0450675063947674,0.189809357862165
mild,0.0785477757821126,-0.0551768415883358,0.0495319407559257,0.0549317976210306,-0.0143533928625137,-0.0177539864052639,-0.321576252832199,0.0088144253842646,0.0108475333794634,-0.004688621843022,0.100971560203041,-0.0480004828408621,-0.171172032696903,-0.0403389383076483,0.144477517864771,0.0392113058192303,0.15770247380854,0.0471402915621897,-0.0016234873204242,0.109713416645432,-0.0085022423483902,0.0400005336325996,-0.0241046622529689,-0.0603962953138791,-0.212174847436275,-0.0478046429459701,-0.0315620763152103,0.0373578549710664,0.218344848804504,0.0888313586680384,0.0295635966674178,0.0713694451070267,-0.0528819937423241
mild,0.132625511778658,0.057240745134261,0.309513366060124,0.238154513161182,0.105618288333679,0.225605514685585,0.0840576666822967,0.137961844519897,-0.0175436368281432,0.204040045886407,0.0505878538716919,-0.0876762345862794,0.0112073004818218,0.241352544099943,0.116527723089473,0.0316557301740721,0.173175497596488,0.0683150624793534,0.149374577488741,0.0583775475667833,-0.196083938448911,0.131061042903464,0.187519493734484,-0.0796053254316201,0.0239312902934459,-0.0907684730037358,0.184606547636689,-0.114126125602634,0.259321356947391,0.292244422145729,-0.0790795112561785,0.24651670534844,0.10027390093023
mild,0.417505822704715,-0.137438390293777,-0.184244083972062,0.414981050541716,0.312984099112282,-0.281490579345371,0.0497063264661675,0.155413562268435,0.193126577694795,-0.171303872681258,0.168043243167369,-0.144953652105155,-0.242832711654664,0.49330549852064,0.430080516633473,0.357337612615765,0.502634280225364,-0.126354649141053,0.308250790472854,0.0645126205295582,0.0992604065315179,0.0740320688375553,0.221583530367361,0.362793310875723,0.111591455374266,0.206531321982548,0.374207850707344,0.12724674298631,0.42539051547543,0.361106233538191,0.249524214212903,0.372208619152262,-0.0095797440704228
mild,0.580497014634492,-0.0489651043741525,-0.0114119274031411,0.35383869524141,0.251894485604893,-0.317151698803425,-0.163389679860151,0.0040271193989212,0.391730406845358,-0.118836970276017,0.251395105468598,0.0037312246268804,-0.300885685290269,0.38221157058078,0.533843354226626,0.354064000587168,0.274181697428037,-0.217292836784876,0.185144667444481,0.224624858291468,-0.174027567254325,-0.244871966006198,0.0114398667614803,-0.137814574345657,0.0618833827149317,0.0407305299415713,0.253220986414173,-0.0611241660260876,0.302278791630753,0.290065138481428,0.265974531051625,0.0054930983644481,-0.102077809473789
