group,CD86,CD11b,CD47,CD33,CD11c,HLA-ABC,CD49f,CD14,CD32,CD107a,CD95,CD64,CD35,CD58,CD39,CD11a,CD235ab,CD54,CD62,CD29,CD49b,CD18,CD38,CD45,CD71,CD36,CD49d,CD305,CD371,IgKappaLight,IgLambdaLight,CD88
healthy,-0.0463189021950226,0.377240515721294,-0.0723670748243638,0.350959260380557,0.25481384064654,-0.146029241312516,0.207455287753022,0.300261741919203,0.146934117688012,0.335119206640865,-0.0263356035435827,0.1978315775539,0.42716382478293,0.256062583221953,0.361876648514003,-0.122494587278275,-0.0797146641414329,0.0013661454132633,0.23537303052091,-0.0109324116982041,0.0797737658985301,0.136507733060395,0.168439898408353,0.0105340224353966,-0.0231740445225577,0.333458734154726,-0.217758672248745,0.162031795140294,0.237924735111436,0.0177930254026757,-0.0327653140175674,-0.0163930114014394
healthy,0.136170445994624,-0.214650352483591,-0.0413162840157834,-0.109796612916295,-0.145450125597601,-0.078059091776997,0.355977614882825,-0.186601624671016,-0.311563082408233,-0.269549255686161,-0.0300026141627909,-0.117045763561327,-0.0577748966858439,0.150616095380874,-0.373772404624254,-0.319763303591212,-0.187465721645704,-0.024998262679257,0.520672591900001,0.391547035937656,0.264953212065896,-0.171232005290478,-0.0320526147821866,-0.0208282683666428,0.0375360829644421,0.0083461631958512,0.0818415563903867,-0.0531776956780694,-0.0658779677497772,-0.406431163762378,-0.337716260891064,-0.125639892788987
healthy,0.302975092745074,0.200365317240355,0.307751602986244,0.267057420319422,0.232565966546687,0.261255400384006,0.0390132994516233,0.287049212609471,0.114760372670319,0.232126832673633,0.308365911656914,0.240048868994813,0.150266945592893,0.280108962564075,0.464538704249081,0.312174010124493,0.0861075062232704,0.183255135723811,0.0549844445047458,0.0829167156628815,0.0598889218721436,0.207038608349998,0.451894547054151,0.375732368122317,-0.0621798729898949,0.187736688655596,0.415273536767453,0.423194395933085,0.213273500236183,-0.473377250645147,-0.55199384918899,0.173170226805541
healthy,0.205716389294976,0.152376380495201,0.103002260067223,0.182507965496087,0.188850885088509,0.0152633731921769,-0.524620779995908,0.128807917542136,0.156206023095997,0.555590198466505,0.358430513032657,0.192051472505588,0.181952378679514,0.273771377137714,0.201899074887317,0.212865925191253,0.0,0.0984157466966482,-0.65486389171151,-0.249006426536222,-0.574456199394323,0.255021152864647,0.287933027858267,0.234588162581802,0.26659960281593,-0.0157396211810525,0.0195172308933804,0.116255625562556,0.138709870987099,0.135278598833022,-0.103710663092709,0.101518705185825
healthy,0.477177220858279,0.0769718354139901,0.112363266208329,0.155286339953625,0.382615529546012,0.216837438737619,-0.168297576572842,0.201772661458734,0.337352959130751,0.0005475098231694,0.270138085832036,0.163869187831186,0.0785715783358516,0.31062261781974,0.356192721175191,0.504020269071836,0.0354491249219069,0.406410848334414,-0.109454092217168,0.0017902574614605,-0.0183839044295899,0.420352340643992,0.0321504585213528,0.528194451000621,0.1211854830022,0.0897589900818238,0.470908064822946,0.320767936678817,0.256517559704696,0.264622086411735,-0.0523286051391569,0.410032894088841
healthy,-0.32601503871991,-0.306951787264263,-0.217028927862099,-0.281251479523396,-0.24501696520161,-0.189130005180831,0.071547217468697,-0.356045030599402,-0.223342723456203,-0.0094576563545687,-0.213208086755661,-0.361097089838259,-0.211591572634735,-0.418390760242594,-0.205016319388578,-0.225026138806092,0.0357613068858124,0.0608380807969102,0.195047121412684,0.0057517159392743,-0.0403341933564544,-0.276429181901146,-0.195613573940354,-0.260685328807309,-0.0115424508733894,-0.223708324210023,0.170237014605778,-0.342360469989906,-0.215663221021068,-0.114980520791896,0.181589514386954,-0.319812024925381
healthy,-0.405770947104448,0.349379154004578,0.0894519322724407,0.337759488978482,-0.0840161717393161,-0.126641602545362,0.418243127909109,0.278630682470021,-0.191113276768561,0.290173054046004,0.0112331457767209,0.316985363403146,0.345680901741149,0.0993020395443795,0.23122134760422,-0.151110053891159,-4.36089018099651e-05,-0.142513666517555,0.384172389015274,0.0187211407116487,0.26766169172272,-0.011836352077931,0.457529398270275,-0.191748899101817,0.0389246480595236,0.378762883676281,-0.337758471339432,0.117214766342037,0.145401684834286,-0.269995034626638,-0.159449942078983,-0.324275312261587
healthy,0.116835754703912,0.551997602308928,0.0027198662495849,0.482850641118907,0.352010689154577,0.0906351985261724,-0.195673690572993,0.421567276917635,0.128461443883338,0.647627097051392,0.376525835639464,0.4465945086989,0.597822961176212,0.419592778232817,0.405376763572396,0.266077899597791,0.0594046016885525,0.148054711643816,-0.261185788377082,-0.0676143974450344,-0.163525902526655,0.318116376891198,0.439635124051121,0.281497783102785,0.302566172577762,0.357985211953755,-0.108100335773616,0.322493070194529,0.389718623725115,0.266199889466204,0.270822668356696,0.101585059310417
healthy,0.151037079723882,0.487243919724009,0.173577636456983,0.488117796038356,0.278175931569954,0.226770844093836,0.365728736704808,0.405599618105556,0.0822423742796745,0.147025151724893,0.463819494742036,0.581899570950788,0.472008594196318,0.436501508767443,0.45275754127357,0.309894115843404,-0.149617955912692,0.07153329052335,0.232581528838522,0.418964488291337,0.294577111033449,0.439314279992904,0.542599426745542,0.21179903597085,0.12870187568402,0.490226098124733,0.208193606830301,0.344059846848622,0.458702147432374,-0.0991017158171712,-0.118902317803758,-0.0869341641026752
healthy,0.0457579937547898,0.507776700887481,-0.0434388849489826,0.361322477456531,0.326038804162881,-0.035339560277304,0.0062299051184245,0.423431121046623,0.21011960953353,-0.0385286001856362,0.279276712431512,0.327416314321242,0.503879297406488,0.281891470493238,0.421114215406162,0.319597806851604,-0.0975573931801273,0.121966955036384,-0.0730718291730564,0.0543120508611608,0.0188440962700994,0.305397930713127,0.351750730782226,0.256253916667516,0.0165641533316839,0.335985523143916,-0.0980355347848717,0.346259796136063,0.345286011049232,0.222276612246006,0.21767297692902,0.314827403464611
