group,CD11b,CD33,CD45RA,HLA-DR,CD35,CD62,IgG-Fc,CD86,CD11b,CD16,CD107a,CD64,CD35,CX3CR1,IgA,CD235ab,CD54,CD62,CD45,CD71,CD36,CD99,CD88,CD11b,CD33,CD11c,CD49f,CD107a,CD35,CD39,CD54,CD36,CD371,CD101
healthy,-0.0272606997635544,-0.134222549289649,-0.512511060863917,-0.434201170649404,-0.0351932532722936,0.168435721419183,0.0104566308032487,0.1436009265922,-0.170992281872604,0.402901564756702,0.0010602242234881,-0.0928884599619537,-0.184906266803105,0.233080115133375,-0.294346233049858,0.221071830314741,0.0180921960134874,-0.26385614661939,0.200841379141537,0.126560185086097,-0.0688652845033682,0.104955995192487,0.21444473954941,0.481416639515709,0.466691036476477,0.363550002069555,0.20594829722402,0.261654503155002,0.465135973898023,0.32671911241623,0.203555666576237,0.421022297287861,0.353306540007307,0.214909559589552
healthy,-0.0213110768981444,-0.121465035248359,-0.228775064300222,0.131487386183174,0.0111012073575885,0.113728692433644,0.182782321408826,-0.249995440369233,0.136050563163439,-0.117718814484361,0.092370965557832,-0.214104091742891,0.227291143343327,-0.221693481968446,0.314750005263843,-0.0619116197196396,-0.0368866872759069,0.0604576698324191,-0.372882734454956,0.166525685983869,0.0021878291872619,-0.211898058463667,-0.23073234351229,0.44899116765254,0.351754314885342,0.395348837209302,-0.142368465704802,0.0615491285344408,0.385787213353861,0.275145925005106,-0.0950259692074688,0.359371201685439,0.407179320962645,0.295638805088292
healthy,-0.193058978508026,-0.268450907146258,-0.0382238953784712,-0.123751613226378,-0.177521466460334,-0.324954949719172,0.0438412960998861,0.0540894814490273,-0.0091211136006503,0.0781081921049638,-0.184432787508265,0.215545297384001,-0.0837180465498473,0.164266291260399,-0.327443717874851,-0.176156311047071,0.193218633173997,0.318864217532428,0.112442017222657,0.194275918344242,0.0988009102931044,0.140655529807053,0.0241071499674827,0.294265154407516,0.376863394993453,0.273431618477162,0.367502750327384,0.190867408750927,0.312687907677187,0.199304697841742,0.193349237112768,0.315790510112461,0.287486222642104,0.345208254811024
healthy,-0.0560729717764317,-0.164583719180757,0.134582142258594,-0.219286586519398,-0.0136215256118494,-0.652831283505048,0.183274264324259,0.308790748274473,0.481180989824636,-0.140061968508815,0.19832484747141,0.544081821608332,0.471640823806228,-0.0625167790985091,0.0040697696956602,0.0,0.309109458069777,-0.32064849518464,0.491762651555323,0.0672624883010451,0.233148014246517,-0.217768052576214,0.471348851028936,-0.0667786847097744,-0.0036016569957128,-0.24008400840084,0.279381750651147,-0.0059632928643208,-0.139287600221255,-0.242473358323855,0.0262121939982292,0.0077467979202206,-0.148982898289829,0.0483007190743955
healthy,0.413686267886219,0.314364991387903,-0.0830653422767413,-0.0458314340933326,0.322211083988472,-0.181444695057506,0.0553429463808717,0.184450199637882,-0.257563909136647,0.504425815988987,-0.0114897199196077,-0.132215666099857,-0.271168559504534,0.36012538137422,0.0393876836468824,0.152822472943142,0.178157498763062,-0.192802213399968,0.320280614653316,0.188713579220188,-0.264606775134662,-0.0146370121883762,0.265323646283825,0.420483334617642,0.324726217334293,0.117837305434597,-0.0930012243498312,-0.060387582635862,0.2576954197712,0.230894972419576,0.166941527997931,0.216535472421295,0.153700642344786,0.040081156268212
healthy,-0.358510218574923,-0.284218417107236,-0.255779707109053,-0.324323686439174,-0.278008364238933,0.380662212410774,0.0011624828875131,-0.0632006881860008,-0.231255424919119,0.0370884277338493,-0.229553966664034,0.0888950301162448,-0.206359977905784,0.0623933860866456,-0.178068953794787,-0.289855534405091,0.305402034915764,0.660779296582893,-0.156469590293018,-0.423422307432544,0.0925315484329672,0.0893212356296065,-0.447595462207137,-0.0011283831768326,0.20776453878324,0.168531523711828,0.306610641001841,-0.361394062113506,-0.0581314605854967,0.0579666994826567,0.125899109790557,0.200035903172296,0.20508166969147,0.312611706280868
healthy,0.58393702539153,0.552333770922285,-0.659546487084009,0.0058634623699277,0.599678004802985,0.499052032837509,-0.282873981014402,0.110825638909119,-0.48914838774436,0.465349908666322,-0.234857575404736,-0.332461404108263,-0.398882447966751,0.334010089144957,0.0093905306287748,0.456857632273711,0.0252153081250616,-0.289308487883872,-0.103704729157697,0.489109429907332,-0.487703494086032,-0.266316263216994,0.123414841865427,0.551136244824457,0.594446320683816,0.0558026689877614,0.662929231822545,-0.0200773583430655,0.544348657059647,0.371554142207843,-0.0155586975080133,0.628065104201654,0.265181369267735,0.0979789415955325
healthy,-0.49434015222985,-0.510144072553384,0.384534626525016,-0.183043034637283,-0.523346485197673,-0.0123275747290069,0.202272722735315,-0.269028487556806,-0.390393050233085,-0.0677215653373804,-0.727697865421467,-0.274235145974074,-0.441677015245194,-0.104113201326656,-0.273191139955686,0.141804678483408,-0.249587084666093,0.386805864285108,-0.382789087029561,-0.250532280866067,-0.166284186665852,0.102142252266805,-0.313025811716442,0.232132621013701,0.22945364129726,0.0083183074888808,0.196543400765243,0.0852053301995698,0.269212524815898,0.158393828813276,-0.112203491086801,0.23057274941266,0.183389275708064,0.0460053262493928
healthy,0.108879624899454,0.193860030642645,-0.16507020517999,-0.349135838257895,0.148274208120992,-0.150672570163824,0.189399144210419,-0.03859402754853,0.490259244677149,-0.434793080212964,-0.109591496239013,0.402354896598954,0.429664235228554,-0.352365358577553,-0.38037558542212,-0.076808228956592,0.216386729775051,0.257572001014495,0.139415894481949,-0.171331892342493,0.397835461664697,0.0199022092842385,0.141328907053242,0.553013195823929,0.438341620202671,0.226143914942092,0.378768379300648,-0.0642313490216848,0.575002498509613,0.316137331720801,0.0859540757012925,0.467208634877634,0.400745455817253,0.285536555853971
healthy,-0.618938960035864,-0.511246737700071,0.0434799216411272,-0.309414015165604,-0.557664981029202,-0.0765933810340484,-0.0635933805599372,0.233778781361196,0.129810949724075,0.0299568075312795,-0.0458839623192771,-0.0974777121947532,0.16937201723247,-0.0411564472587452,0.0834455496502367,-0.053815405867802,0.160958940830228,0.049146997961982,0.119192408928769,0.0405777936114797,0.120646256513753,-0.10813298538436,0.181625591740308,0.0125795120411171,0.0904456211662894,-0.0038967964264293,-0.131065620077845,0.0614275045538625,0.0921435458631006,-0.0579103835611681,-0.206482355653878,0.0697009950671176,0.0413947679856518,0.0120248665980461
healthy,0.150732046729627,-0.0626537370502267,-0.32126280841042,-0.394363810338909,0.26595738168387,0.0463233899189166,0.0198232046325156,0.214854508353627,-0.112448762660372,-0.210764914873391,0.146928319758947,0.185948449319178,-0.207572343773406,-0.0107120456823957,-0.192591923435839,0.24348214316293,-0.118489285161187,-0.162872330789291,-0.0852175277862644,0.348262251307195,-0.0565771978248403,0.181232178092887,-0.187968155460803,0.10071539598237,0.1309118457638,0.0432419650535795,-0.0338092706456806,0.242148742218344,0.102920727066686,0.108173845309727,0.0616661652618551,0.0631325310683606,0.050939434562088,0.160642395611035
