group,CD86,CD11b,CD33,CD11c,CD45RA,CD49f,CD4,CD14,CD335,IgM,CD32,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,IgA,CD244,CD235ab,CD54,CD62,CD41,IgG-Fc,CD18,CD38,CD45,CD22,CD71,CD36,CD49d,CD371,IgKappaLight,IgLambdaLight,CD328,CD101,CD360,CD88,CD224
healthy,0.247171142680449,0.252207212242011,0.283573913010529,0.40162227364307,0.20175337628523,-0.107760435432995,-0.123849712296005,0.223213590458246,-0.139914862740358,-0.237496578865051,0.569417696840964,0.563910410958373,0.241460981720708,0.254668724977558,0.151866877896331,0.244835349518211,0.3908672381614,0.306449433529771,-0.135639791251375,0.315959087850924,0.428474534379343,0.191924969138995,-0.233903190499092,0.0611757323027508,-0.094609098401931,0.519396625696578,0.278140463914991,0.399415017342121,-0.227887198689385,0.262016213069564,0.253487916257749,0.292379326371526,0.421081476068688,0.0148704994911251,-0.154940089470649,0.071505095589856,0.289128453574653,0.27223515179018,0.601382014247002,0.274989225465998
healthy,0.08181171470675,-0.202981930151527,-0.1188720525079,-0.169435215946844,-0.0153687663157538,-0.197238469140595,0.0259936886192015,-0.271649685414321,0.018640057549999,0.358087907303105,-0.0537233611538773,-0.176356829591039,-0.0926665272606556,0.070655172803359,0.188055122493618,-0.26213434891824,0.0788748443517707,0.152127076147918,-0.02319210565102,-0.0438187645123564,0.013846899894285,-0.319114630097746,-0.39212143955202,-0.217906161995837,-0.0334066905969134,0.143332364599986,0.0075465649993502,-0.160709946190867,0.0,0.110872476270693,-0.27185803419496,0.0415376743488897,-0.24155254841585,0.0206411289665348,0.187246471666552,0.0705612708256336,-0.0697146620169813,0.224346406941059,-0.242427330300663,0.0360696989694226
healthy,-0.115141840283902,-0.412564068871541,-0.297308680952866,-0.393422682867734,-0.0117212941505877,-0.183260100971246,-0.3426677341381,-0.327709821764796,-0.0669895909703754,0.302047044086069,-0.593541388323457,-0.192487747272407,-0.324519951252911,-0.262535967317679,-0.0369800380218812,-0.329063845686656,-0.556965255937895,-0.173724880314384,0.293219817717567,-0.444688284933421,0.0279569048682534,-0.215144264107078,-0.0396097419309882,-0.253186682062766,0.33220930220687,-0.313100386642995,-0.20236210999289,-0.46655624553418,0.0,-0.0178680291447917,-0.383303284497939,-0.252997976706551,-0.240064556762715,0.321553730942248,0.27653599452875,-0.090800030960519,-0.159751089505875,0.0172750941156513,-0.622949217462112,-0.292643242791117
healthy,-0.480653401350971,-0.202604417071478,-0.217732170914159,0.084008400840084,0.0129467381507674,0.0579855715414524,0.0186884096871001,-0.250316198640609,0.141153385841213,0.250139435396128,0.0414985074228291,-0.023754316264842,-0.218962553143959,-0.169833517780098,-0.102812532285668,-0.0308794585015757,-0.0683708370837084,0.0214515516275424,0.26290712233965,-0.0315881064680573,0.0,-0.358737398629611,0.0950229167802646,0.001333590435878,0.242605906286976,0.0155600228099682,-0.229132973522927,0.0805162931785598,0.118337507625547,-0.0433586169908894,-0.0670929105700907,-0.301820892259564,-0.0307230723072307,0.105651902197807,0.248022354932367,-0.119616522046541,-0.0424522729806037,-0.0645629447821704,-0.042727657492473,0.0008023545312107
healthy,0.0844551785744007,0.58071442954217,0.178240067150098,0.267247109938317,-0.349652585516907,0.401382257493635,0.0783852020684493,0.299822156176683,-0.0869540061487731,0.0290547898322337,0.214275327629836,0.0549547454833469,0.168827021576079,0.394588682504605,0.255044820586142,0.559595889760811,0.172634892099435,0.302865545161903,0.100605932801605,0.237205256554786,-0.113306744251477,0.184926502979652,0.308035282396331,0.431646954253508,0.0072836201109439,0.174317744284676,0.368733514838839,0.0930897342388024,-0.0531691122902232,-0.0275430199800843,0.539253846695661,0.0968851411233129,0.361213771841747,-0.0199494708121309,0.0455533728743828,0.348601813256864,-0.0605838113573426,-0.033549444424859,0.0032403952341249,0.429482816939128
healthy,-0.235510353235944,-0.0921565533022962,-0.181109445277361,-0.17302138404482,-0.17710801320581,-0.250012822837704,-0.03956879904116,-0.119597406181122,-0.0835896749476929,0.286219946027229,0.0030300878252961,-0.29659523896957,-0.292828058228387,-0.275445943001583,0.0718512180545265,-0.136242405113233,-0.0608422030115694,-0.226700509914593,0.286345182908226,0.0791355415166318,0.166649913012945,-0.435476732736365,-0.30970869718139,-0.15262633572591,0.276509471271537,-0.179685281566381,-0.391712511989371,-0.183417174682077,0.0,0.153483559076947,-0.125207380272043,-0.320009248127967,-0.165509350587864,0.143733730760375,0.347388636218521,-0.217762009868398,-0.502014164347748,0.0720968844993128,0.0370507635601585,-0.263752573438444
healthy,0.442933881409459,-0.344798370803895,-0.214335747350421,0.143217509080334,0.60212833018833,-0.105718381350835,0.262851341885662,-0.131614919891547,0.0954845089789991,0.251476140251261,0.348174705097609,0.0647227701544756,0.230360884648164,-0.180610294120024,-0.221720464504834,-0.387608882861793,0.0154469110549511,-0.18865240595255,0.104485615589887,0.335882052790578,-0.036733231624594,0.33339560526668,-0.0265676027096374,-0.0796945704712785,0.21557153686353,0.131307546333787,-0.316860242501343,0.367508756950343,0.163149884822438,-0.144650921309923,-0.221572727865189,0.467508467887376,-0.065710509770817,0.347953928167652,0.154980383753536,-0.140692088187559,0.153761269209274,0.190675250503057,0.404359130952484,-0.325844989857746
healthy,0.142283364377518,-0.107118284871432,-0.165090261486993,0.0053954339926211,0.248047090673004,-0.234888368007389,0.140574889700774,-0.115647712316135,0.0743224692394539,-0.0985595598840293,0.135448366060366,0.036812037350234,0.0296866529795468,-0.180409926117473,0.0649502728836975,-0.175405859992363,-0.156864930338617,-0.0113949433653156,-0.115279372961251,-0.118952587164008,-0.237970033309452,-0.178985140171943,-0.286435725903941,-0.302314328622182,-0.130619943172641,0.0351771525582483,-0.151195942930449,0.0424405782900885,0.16030669578723,-0.10181015352032,-0.186581871572018,0.0929382708005181,-0.0850250122518424,-0.0330423395214353,-0.108514875108945,-0.13141819917954,0.311181387898992,0.341211897532136,0.194406754381258,-0.0990323781600728
healthy,-0.0805325905635765,0.372895519130366,0.434552885032161,0.109431115285841,-0.18204911746537,-0.0304940262845825,0.137512552487668,0.375655441073751,0.166258484058865,-0.122548767061752,-0.133531189888998,0.583692925667286,-0.202042768279226,0.600485088035298,0.565774016487966,0.387940441865145,0.422735991678348,0.291280392049901,-0.0578602397192483,0.217811435714652,-0.0576744280841925,-0.134496057575734,-0.132419063222352,0.0291769361186691,-0.0665816372069973,0.252347750831397,0.640648997059818,-0.053290029310762,-0.0552348134275045,0.246236931074584,0.354597647124158,-0.0642712332427472,0.357843774044947,-0.0060427260717006,-0.0349983753176604,0.244748719912065,0.421988856020415,-0.162388703921551,-0.389451148844159,0.45896765198845
healthy,0.253564714434498,-0.0807328255007447,-0.0218269025520189,-0.0159153369837325,0.0664438480842963,-0.189060913208886,0.119257243019942,-0.056367969891698,-0.0695427378425333,0.184111878897011,0.0550361405610537,-0.0749821065848649,0.278331824259263,-0.0650557135624953,-0.123858950380071,-0.137647634739418,-0.0059442864636122,0.0121384723215516,0.147879708895611,0.0470216449264119,-0.164173061363321,0.0320057627390511,-0.238214311881175,-0.12560466747025,0.166814668908539,-0.0529309815098154,-0.121473924488109,0.0014240080385868,0.128861769000831,0.0313207105656643,-0.0846264562122921,0.0985694317037361,-0.0607759047110712,0.138847095135597,0.116589428552575,0.0475815740815996,-0.0826852592093752,-0.249645246670476,-0.0161095502429084,-0.200849458114807
