group,CD11b,CD52,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,IgM,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CX3CR1,CD11a,IgA,CD235ab,CD54,CD62,CD41,CD2,CD81,CD18,CD193,CD36,CD158,CD305,CD319,CD99,CD371,CD94,GARP,CD328,CD101,CD88,CD224,CD258
healthy,-0.309985259123424,0.133877473742354,-0.276484565185266,-0.213818553981008,0.339307007069904,0.343323100348821,-0.333575537377378,-0.311334300731842,0.44696130897805,-0.132690093637225,-0.0707521507344292,-0.39988455202258,0.149987888076705,-0.0875875305005252,-0.131718727841744,-0.126436834236431,-0.324436089646817,-0.173898741107031,-0.273788618827684,0.31765931190329,0.0256401032194896,-0.143000090001449,0.231192241096093,-0.254066124017973,-0.39824719510078,-0.318644974512262,0.100544387538227,-0.0695643991542782,0.0006451216118166,0.293279579715089,-0.241796918171231,0.0986925277445635,-0.189914127050995,-0.0662759457643184,0.171114154555273,-0.191888929484837,-0.0327725635915578,0.0249710586346238,-0.318383784527764,-0.0885803047857632,0.0378905430941752,-0.115788856106046,0.0941723938290794
healthy,-0.420306296086217,0.0237198925978461,-0.438295113848148,-0.397941819949761,0.185083857202578,-0.324736431174625,0.181658097794629,-0.343525866769082,-0.0404061876743619,0.220643237418661,-0.474110687950733,0.0278346817418199,-0.502970653688413,-0.489321495832997,-0.771284697761464,-0.54494308901701,-0.390162871728385,-0.315580440967568,-0.403531095094664,-0.0401900464387241,-0.601654564885417,0.47262918410557,0.154579334396777,0.0800432971130607,0.291238879044135,0.19746985651651,0.172174393497085,0.0794565873991369,-0.451207346956472,0.0320509286838332,-0.436998622477919,0.0518146978645415,-0.3491407550083,-0.34883536272141,0.0701525183356941,-0.414147962077627,-0.0152716299871604,0.14643291040375,-0.54642059435424,-0.578145313378035,-0.406482006082017,-0.256741813057536,0.190719457551797
healthy,0.329852062888258,-0.060714610159863,0.36771125693584,0.268707948264132,-0.137293455518481,-0.0022259653826224,0.349522312579715,0.378997889879815,-0.172660214126762,-0.480104150594628,0.204713336736549,0.40687719756679,0.175275774744515,0.287499596082641,0.332400125665325,0.306028898366284,0.264542256276994,0.488374643790993,0.218545078199748,-0.159561703244922,0.401299988286815,-0.517191154608527,0.0177986413280398,0.190887550751689,0.292415093115186,0.305590766763611,0.0247492218872726,-0.020378334750998,0.189055254832447,0.048711681480598,0.370780944246032,0.168472215385617,0.401571051288859,0.0003191024420546,0.106575128327193,0.276519445756574,-0.0515501658042828,0.0443680177056664,0.130048894560917,0.463579888866184,0.324687181309388,0.32840900373712,-0.0412613331595838
healthy,-0.360621700121242,-0.0556371795825499,-0.509730509079916,-0.23007500750075,0.234150738494344,0.166651043334504,0.118901951877543,-0.478300560582894,0.243147373252304,0.258463866546526,-0.176484180230016,0.161568720654165,-0.191669442574211,-0.353544415076344,-0.39981515610554,-0.524116296514864,-0.291764677664908,-0.322160216021602,-0.199972396635375,-0.0777595908131951,-0.288383703522761,0.263992394258493,0.0,-0.267654825253896,0.178833117245484,0.0943004624433027,0.160027508264961,0.0713546753106721,-0.345896966761353,0.0374221998399946,-0.234018103865751,0.170288522577665,-0.314071407140714,0.270667620589671,0.180924894947992,-0.302058205820582,0.0645465473731711,-0.0906459713228384,-0.41123430529998,-0.454605599343919,-0.332997200300288,-0.486287173322101,0.169988242381387
healthy,0.345004024062926,0.0632276956483212,0.175750403599463,0.116633406146194,-0.115120028190577,-0.116074292046005,-0.182667349874657,0.223334173262906,-0.276808271096789,0.119752934804318,-0.104129017869708,-0.25864394569638,0.278899768881179,-0.0484112423636663,0.229284345051592,-0.0511011313744405,0.231192570519925,0.054325660430916,0.15757304763807,-0.0440430885951869,0.0603345379608979,-0.0813037366212723,-0.072060323373648,0.0307146313488572,-0.315147869201494,-0.1436696420524,0.274652450506735,-0.0543302946580142,0.120815583024232,-0.0989526122953045,0.0326228289663012,-0.0778908609880157,0.137894747746516,-0.0309489615420545,0.180842628511822,0.129307560867495,-0.0471283571512478,-0.128046159831597,0.300868458776563,0.106676162385398,-0.135583179245184,0.0205879104641977,-0.0203420948185581
healthy,0.163639233015071,0.10361776884466,0.20165706620374,0.223080564980668,0.238622914227695,0.295389232577733,0.208190803141653,0.302909047694773,-0.290734982046134,-0.207249147067097,0.0829091999489234,0.0401734399745329,0.41923344160692,0.305920327634976,0.097395424987522,0.0497018467719541,0.107693521660223,0.180518263941784,0.143407939821225,0.200329999391345,0.32008443319637,-0.207982677370079,-0.124831135341501,0.297702061147696,0.219993814921301,0.105787309010583,-0.0643215915708023,0.0281974009828641,0.233964141710154,0.0563031950144431,0.207989836640973,0.170090178422923,0.308903250252261,0.0211175267617888,0.291027420753926,0.226584076382861,0.0925201957754379,0.0210181795954911,0.199565836848763,0.547343710035289,0.168567075198457,0.312170176498066,0.055743958450048
healthy,-0.600321515132605,0.194107104326478,-0.647093876949319,-0.087871602246798,0.645411452801969,0.560094918494769,-0.516555887161465,-0.61314853615956,0.646691134438534,0.215376709553315,0.140708349387645,-0.488147754831607,-0.0835638613705461,-0.198180390382681,-0.613964462721748,-0.442234113228763,-0.572056448301012,-0.370811538020323,-0.485748127423591,0.476219009104379,-0.122216121084245,0.151474086678116,0.264958664865939,-0.0032409715912859,-0.445484061217652,-0.484752768649751,-0.0868561197539796,0.144251275558957,-0.317082015054525,0.0591363069221843,-0.59527873583021,0.0975817522004788,-0.387674303255562,0.242983035740051,-0.576301127633381,-0.278112661027234,0.142146764428831,-0.17500431727251,-0.603260063574971,-0.108721095932822,0.390780973441115,-0.585484795788665,0.0682754289589061
healthy,-0.33300194622222,0.0909652384908584,-0.272744757362556,-0.109061740039021,0.329167590064479,0.174783510579927,0.0942913884176635,-0.248938937357497,0.285613065382106,-0.320517278413184,0.0971326433514707,0.0594560323394533,-0.19012886845053,0.199297919679675,-0.259983447948864,0.0410909320634949,-0.368122433467968,-0.148540986834279,-0.109344561252147,0.204467981189162,-0.0286452963515489,-0.336276666525985,-0.0103955235434492,0.0208151074959961,0.203881834977642,0.112563215867835,-0.135591326585389,0.10477656764113,-0.0626009622097619,-0.0731426437346573,-0.198412516919025,-0.130466361929532,-0.113263454664361,-0.0418865856561298,0.0028110649448321,-0.19596197767853,0.0095094006700849,-0.0036672857220835,-0.257965187694531,0.161652056579436,0.151478889445716,-0.161869234960001,-0.148621018389767
healthy,0.399944463628775,0.114716380568896,0.227942658844715,0.265271351913103,-0.226966570887659,-0.12274205316669,0.208221618786821,0.391095954727564,-0.195884068007215,-0.359239358211277,0.425516500542422,0.262228631222671,-0.0145151161493179,0.449384395411839,0.116970667054715,0.0825933590065303,0.310011991745186,0.283529276916272,0.37480622644428,-0.0972958811304482,0.218475571512193,-0.410592162443382,-0.0645485047612502,0.406529229504506,0.182242771401859,0.269175154514057,-0.310084811840221,-0.0382135170489312,0.292132328650794,-0.216326604172377,0.261186699372702,-0.247204249368919,0.290537949515026,-0.211325917984685,-0.162229635814309,0.197181057827786,-0.12003899421498,0.110985941909034,0.299190586820317,-0.0377529688779805,0.434116975103862,0.144931314002174,-0.211910863254422
healthy,-0.0909570683061546,0.0222855441509889,0.0737080977313732,-0.0705320153183713,-0.0380849083351373,0.0011620619584163,-0.0061541661050658,0.134475142920712,-0.243629493269324,-0.151421777348238,-0.0762801904517601,-0.172030084237254,0.174807326843898,0.216748198679426,0.217503210124329,0.216586335854977,-0.112432207749329,0.16866949752363,0.0096003212843249,-0.0187164836811501,-0.0154383035127961,-0.146074131024374,-0.0135450048501056,-0.124945122361296,0.0034679921368705,-0.0472055091484997,0.276293120379229,0.146117903667357,0.0012775329832308,0.0230031790241162,0.0245231217087807,0.0303182606871298,0.0152459114950976,0.0611417721222624,0.300297372813348,0.0006138092432313,0.110730840790341,-0.0072097629564537,0.0908914783106145,0.0741352534274758,-0.355563547952261,0.188403566972254,0.0788762373021442
