group,CD11b,CD47,CD52,CD33,CD11c,CD123,CD49f,CD4,CD14,CD16,CD32,CD69,CD107a,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CX3CR1,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD2,CD226,CD29,CD49b,CD81,CD18,CD28,CD38,CD45,CD71,CD36,CD158,CD207,CD305,CD371,IgLambdaLight,GARP,CD328,TCR-Vb13-1,CD101,CD88,Podocalyxin,CD224
healthy,-0.0612908350388639,0.0726413409444345,-0.199849198363386,-0.107034534949464,-0.283824765434804,-0.507153781131191,-0.172200199461865,-0.0473463858487625,-0.246661362061481,-0.561338914341212,-0.298859278567368,0.0308621382103666,-0.235458129632983,-0.341392292286089,-0.147810826252455,-0.197249499070209,0.0313469350065099,-0.0925445444490131,-0.0592301173668951,-0.254055272685483,-0.443224357092987,-0.232699481715254,-0.394921365984221,0.186636146876892,-0.435837309680011,0.0326145583219691,-0.271297888283935,0.163950275604944,0.0311728276319566,-0.298175364174702,0.0666200844514415,-0.250704953534067,-0.204669439360332,-0.0092080778715175,-0.0611975061087198,-0.372714196585733,-0.0767733668537637,-0.125490697770617,-0.128677685466851,-0.169519538226518,-0.268883614939623,-0.261454146876142,0.0127850656621479,-0.121265703494392,0.0023116715834528,-0.0481876577983647,-0.190571901591483,-0.546695952775012,-0.345914983310044,-0.0072600729712793
healthy,-0.318855846365773,-0.0290946900685098,-0.170259869643614,-0.16992140021068,-0.280933473786565,0.012914897016785,0.149368342686323,0.104795607801623,-0.028295148316128,0.0011135563532304,-0.307835669718823,-0.206076500249976,-0.325520198992442,-0.117571219727359,-0.0897427805635622,-0.0453213040915609,-0.0946654687179541,-0.352078437727899,-0.0822795138921349,-0.27725993033907,-0.0845575529015451,-0.248236234413568,0.015661151020157,0.370537715440337,-0.335562998375303,0.0627034970921672,-0.342794695480612,0.48897527753172,-0.070865560753038,0.0931212494042271,-0.102424253752152,0.146143366109127,-0.233557518411929,0.103572198528468,-0.049336683006505,-0.0059162007422759,-0.0609690133699897,-0.14804310833806,0.0526929130825846,-0.290549547193214,-0.209468240292883,-0.361153877319504,0.0579314112803817,0.0199835197698256,-0.256980387259521,-0.131981551474159,-0.291423499943079,-0.164460751711505,0.24647014142171,-0.286164761602618
healthy,0.386621842445867,0.198816201855645,-0.141535443284047,0.180027476097585,0.191523176983222,-0.218351391166421,0.115153879925922,0.0968918676607977,0.116523658938245,-0.146668088181064,0.321089442135649,0.126910459685548,-0.293292225714709,0.0479728453093764,-0.159285937272059,0.012400706986352,-0.145831543288697,0.329668102053111,0.234887770735504,-0.153835053319729,-0.214430641185429,0.0241758166384899,0.111992346100604,-0.117640885390639,-0.000389832968756,0.0115899759459051,0.296879060074686,0.0005425452200199,0.0831062738206377,0.143494156484721,0.278654047950427,-0.0825393152108552,0.0735837218179195,-0.0567599413893844,-0.0826113815005686,-0.0196284006845673,-0.241569385521729,0.258229472965845,0.0474075236739401,-0.155549128771526,-0.0125006266021075,0.172866477720044,-0.0090426114077935,-0.000930002932295,0.0346872295610518,-0.119788281943459,0.147457393126848,0.236495457447909,-0.124560944555058,0.134020843571893
healthy,-0.0077172347714566,0.0195788923920099,0.200475435476256,-0.122324277097726,0.0206660666066607,0.19775100982657,-0.353048350395057,-0.0789856592646405,-0.0207504492315335,0.0409305943852826,0.098972289865119,-0.38429084514945,0.211267491213446,0.15112120939541,-0.0148875334160089,-0.0709870255248781,-0.225690294454297,0.0181220296686278,0.0258025802580258,0.138096614394655,0.185212719782882,-0.0368077912026595,-0.0620960725173741,0.0,-0.243638982675848,-0.580555376175599,-0.318764157159601,0.0737486034762524,-0.188056676549676,-0.107793737959064,-0.462173105370827,0.128836775539136,0.0436256713569105,0.283949704590843,-0.041132432375426,0.153087768040797,0.106667972037174,-0.106967017603295,0.151359720535042,0.0863465873207199,-0.0291389138913891,-0.0458325832583258,0.147156349904731,-0.224560562086368,-0.0404182859714756,0.202563874864326,-0.278936052198156,0.0169157823565312,0.0472601954801236,-0.179558498247804
healthy,-0.126842633841144,-0.273534655014928,0.064546429552518,-0.053030261896323,-0.141864499556506,0.0422669655332892,-0.617921011339697,-0.0382251431973509,-0.0787578766640186,-0.117908215959288,-0.220365384192432,-0.392378805475477,-0.0686632335449029,0.116157563606734,0.015930110014337,-0.18681774901297,-0.015748193852481,-0.207622126655892,-0.0639969254552961,-0.0620327353845345,0.0800286994290363,-0.130374125939144,-0.156388269382761,-0.127536589522316,-0.123498613862338,-0.565866554083476,-0.502595815921003,0.0833592890892661,-0.444978604390843,-0.472731884263351,-0.514804130943871,-0.107508251594583,-0.048833089979726,0.117658729389684,-0.146525521299919,-0.0614819936021317,-0.139112045491623,-0.374541201936663,0.0092212100270839,-0.0342646361503523,-0.122047065545646,-0.158972002420917,-0.0575657381509974,-0.360266903886587,-0.0085144971155272,-0.0259301355920004,0.0013939204967004,-0.143373227427026,0.0074228963552378,-0.241695248460989
healthy,-0.295999368736684,0.388779750755123,-0.192054685359557,-0.168452615797365,-0.176548567821353,0.0605751891729674,0.561472450840153,-0.130478222245389,-0.10160648283546,0.229400990087918,-0.0332441666874288,0.38506222386646,-0.268344992389108,-0.296226181473929,-0.046663405063991,-0.0614206804905102,0.12635629022772,-0.278537047265841,-0.0263176066204389,-0.23727797115843,0.0144921689595675,-0.147852676046209,0.117281206442644,0.0198673927143402,0.105147463418182,0.582510823092274,0.516124960540685,-0.135390117917525,0.411750000420367,0.476170084427969,0.431922540356176,0.0850174448060252,-0.22691688638762,-0.155174182673891,-0.192405435563578,-0.21186798449606,-0.132612278045612,0.0557880055789091,-0.123081030565409,-0.0449426440847011,-0.157517221793129,-0.0798942633946185,-0.184996235071194,0.201850065142745,-0.227700830619688,0.0084640463276668,-0.133806790186026,-0.283881123672185,0.0,-0.176770635744542
healthy,0.108319999281941,0.0418159657070117,-0.358627849257493,0.0515894151810366,-0.285999812902412,-0.367908584905717,0.309303954634236,-0.194123240236,0.0887405522047411,-0.40107587313665,-0.28602157580045,0.162538819224902,-0.199682195331485,-0.262032246297527,-0.253603595782632,0.0746296961056061,0.019272915253137,0.0424913543001635,-0.148740927148989,-0.0111911816726449,-0.50671349675584,-0.312952523486213,-0.161177073221515,-0.18060726934946,-0.325953065358307,0.288997679359043,0.259094972753883,0.0594054722971052,0.262325810521428,0.17118868386249,0.326022686222512,-0.0305969968517438,-0.13135395382233,-0.256142428908746,0.0805389205441857,-0.344320365679859,-0.101234357812335,0.181821797691104,-0.0158055059777092,-0.12224586821648,-0.184231184369768,-0.085315085080095,-0.225628728013024,0.135107978903541,-0.0065311333277621,-0.188842740458427,-0.0990521401649736,-0.390388867963538,-0.196122388435659,0.058750618969741
healthy,-0.27474521748966,-0.0972410063573082,-0.423023713173086,-0.262743546047202,-0.374392262383608,-0.005022102348163,0.418958829302712,-0.0587541336053267,-0.224132373089095,-0.123629889862608,-0.226719891595652,0.249919642152894,-0.490432033984668,-0.358416491379106,-0.322944993143623,-0.249628496321152,-0.0768079126400041,-0.284631367149804,-0.286200231160389,-0.318980718279919,-0.165724216105308,-0.45876858236363,-0.341553460179103,0.162918049912612,-0.287422898287192,0.411924864860044,0.352477857616238,0.0657046662554439,0.329354699295127,0.086599119357727,0.41451362677664,0.0074747347180437,-0.39239682321008,0.205464708083268,-0.257889994120471,-0.429461887351846,-0.185122285469789,-0.109867617340888,0.189915574076273,0.207253036084496,-0.33908114397098,-0.271510074250788,-0.0563224439891002,0.224553658173206,-0.290709931820013,0.184416198840032,-0.190423879345352,-0.412829246785014,0.146665866680231,-0.255725724493895
healthy,-0.214990869561757,0.318534364061627,0.450530299225663,-0.195813605021741,0.0733334665694043,0.213119555008694,-0.121634470403858,0.0755458338788733,-0.229404705387242,0.352569554344509,0.301583352073514,-0.12162111723033,0.0753697603883871,-0.238010208484395,0.427917201315745,-0.395736424678667,-0.259070738310172,-0.266839212671124,-0.0623405830187806,-0.042416126545546,0.377987369966057,0.0886605190770234,0.239381090524807,0.0157077716252817,0.280395828226001,-0.043325620976212,-0.0495988920568706,0.0034757396234767,0.0217887299409659,0.072884860123074,0.000435957389191,0.0546545001357702,0.0171460437489922,-0.0170310247232329,-0.402727567906415,0.290648812490878,0.11026089170167,-0.162788118266221,-0.17762693028897,-0.0414172052845236,0.0252437929153255,-0.142743797028169,-0.326249368753996,-0.0037043923643236,-0.0910533538460288,-0.0741018693607894,-0.21157551195416,0.307396744069697,-0.237948219637687,-0.222909282534978
healthy,-0.514067189723608,-0.131284255175048,-0.150205586098483,-0.475530254431515,-0.420581531296732,0.0762955149967736,-0.162050301935011,-0.212648315599731,-0.422135799102792,0.283713838422039,-0.320659291987808,-0.247229458146443,0.045919859645454,-0.4973002909818,-0.218041701198035,-0.609698830619037,-0.393070564013394,-0.484271856386538,-0.415528656809187,-0.444581830638668,0.0754812997495031,-0.374231514553487,-0.256792885315468,0.138188528863076,-0.244159840007761,-0.168848518063307,-0.243803226415586,-0.0637983913415865,0.0847228999527609,0.0867307085720806,-0.242484212109755,-0.0562276754110227,-0.447964737926825,0.112466158359096,-0.583817116156445,-0.334486275818334,0.0267524222460133,-0.451538425746356,-0.084616577451088,-0.13891935093396,-0.490071648136965,-0.461625569188756,-0.108094568833909,-0.203817317462145,-0.493077585185831,-0.241367260454506,-0.451324134335936,-0.187591981726933,-0.147431186443945,-0.46826430273502
