group,CD275,CD11b,CD47,CD52,CD33,CD45RA,CD123,CD49f,CD14,CD16,CD32,CD69,CD107a,CD95,CD35,CD235ab,CD41,CD83,CD29,CD49b,CD38,CD71,CD193,CD36,CD158,CD49d,CD319,CD371,TCR-Vb13-1,CD101,CD360,CD258
healthy,0.163006230197847,-0.0720121572277517,-0.0235085245774869,0.214891611143426,-0.0727206297539887,0.34324401177893,0.504337632517018,0.0458676976503255,0.108388473636522,0.586737049266466,0.146184547098836,-0.0805143513337731,0.105183078171882,0.163071699617493,-0.0466013519953643,-0.101729843438531,0.0764696653784385,0.230551534830024,0.195961424725703,-0.196169652084997,-0.0917045362822213,-0.043432644734213,0.199180484892095,-0.0587477227790424,0.115546254326401,0.15743502189236,0.0525735659739446,0.0886006576543661,0.0152216813152479,0.0077105793357244,0.279575117522358,0.387795740394555
healthy,-0.131517965586219,0.412689409286119,-0.0776162421576859,0.496935970546334,0.348188963617211,-0.0619141728720369,0.0328863872489268,-0.0791437703878402,0.267015135259093,-0.0967203232520158,0.315614617940199,0.138674131906556,-0.13642917430906,0.292545815061576,0.344785673770359,-0.221150968503917,-0.0051090763698316,-0.0579809133433947,0.206763831928877,0.0006384414748575,0.308273122930448,-0.180737324331678,0.199396485528626,0.39680739000081,-0.0162469815337969,0.027061177942148,0.0026628653642855,0.408313750911595,0.314881562926799,0.235976024571433,-0.106780901107851,0.132309406695884
healthy,-0.0116633380823768,-0.210907545217283,-0.250224010077499,0.0180668542471416,-0.287731411320964,0.108807755784447,0.0577899537313612,-0.364932704250202,-0.270699119259726,0.192382923956873,-0.0335166020933711,-0.512617256156111,-0.416608275162939,-0.280517628049627,-0.160834543089628,0.147344162324681,-0.237987450464962,-0.13224397598011,-0.255285115764315,-0.302954650672189,-0.342876223612751,0.15321346497545,-0.039762939083849,-0.242152378470784,-0.233749475814616,-0.308846650460217,0.0236829508081404,-0.199468587623996,0.0487394295190376,-0.196234337138862,-0.0591168558141736,-0.0622804722775291
healthy,-0.0616997646412693,-0.0575612098972103,0.2093116843613,0.160676182082017,0.0182483954449449,-0.12053535446103,-0.0784459699333792,0.0511330042572683,-0.19800414175439,-0.344625655872842,0.071516661309885,0.140751059883348,0.651353666228835,0.1062933524361,0.0567063511154082,0.0,0.144976899006668,-0.259581009873845,-0.0094105644249976,-0.0855616737552953,0.0391460251509927,0.220272434448338,-0.179719859613344,0.121284492303253,-0.084251726738737,-0.128878541268281,-0.154562785290966,-0.0228262826282628,0.0110502639184713,-0.148012521778201,0.0086602362286513,-0.137499950933532
healthy,0.101209753356426,-0.299000190641624,0.279879861279115,0.280403764025625,0.0019007953082967,0.422457565549549,0.287101792362252,0.241880207699681,-0.0387071772642699,0.470481125722945,0.0468957917213678,0.152315724286437,0.0399699918395805,0.0577364430722765,-0.226398581937409,0.0250649718049177,0.254275830270073,0.137600976992384,0.176464150643153,0.142007492713161,-0.0470486428069436,0.227460247790665,0.0704478336800891,-0.0045684283332687,0.120129425231807,0.135461953132628,0.111312563962071,0.0151977154694895,0.0937964706926306,0.168081366211959,0.182963774593568,0.140436206787957
healthy,0.111015482973291,0.186514637418133,-0.0443189574373424,0.118396159553802,0.0453562692338042,-0.175311229078599,-0.244815524488307,-0.0778323568437733,0.173649118400405,0.106605932983728,0.216146264871125,0.0672518455170907,0.256362855228097,0.112927625305821,0.119277203503511,0.0412213665618514,0.0454185861780918,0.0,-0.148539844236417,-0.0447032033118631,0.0009312677206875,0.0754329323694208,0.0021129234332131,0.241604674514544,0.0615056678788074,-0.351471458298533,0.222396131672832,0.0885899155685315,-0.0253921389830004,0.119295338446207,0.113336056717892,0.0583526424150886
healthy,0.108861114908292,-0.310599157912641,-0.084858020286195,0.325754299881944,-0.209642599578405,0.653038395312847,0.638823351462301,-0.373800027815167,-0.253333956472447,0.666525157321299,0.395648886428551,-0.243874205576466,0.103229556171499,0.263293772165103,-0.30106459329672,-0.0300101925955577,-0.305069869766793,0.0830754434114309,-0.195148290130006,-0.372531018353956,-0.154259880330011,-0.0555843301559828,0.115943046674765,-0.299556425381987,0.0721586806779917,0.383934453828675,0.279511882527613,0.132038848377625,0.0668082716915026,0.258627839372413,0.309897594597232,0.112335020056361
healthy,0.0752820229231366,0.304826138974898,-0.0633163007662138,-0.135019958070083,0.281874006559717,-0.271516720347505,-0.0940921228294196,0.400895688788562,0.323577878931362,-0.268574372636438,0.064463973810271,0.182756828216575,0.117999443666885,0.305961450551963,0.331742287573803,-0.0946190995895298,0.261752566190557,0.076826827384695,0.342252733250822,0.327100400610894,0.413134423802378,0.0640202703381396,0.0793415242552532,0.329053116313833,0.210488591955585,0.223086340683181,0.033971348594659,0.262086789277557,0.237764206213139,0.168526224358379,-0.16181816350628,0.168141311768463
healthy,0.0165865276945236,-0.221370441354193,-0.0849894963201417,0.215079997667523,-0.184396936335715,0.0779780778421415,0.172746335646104,-0.11114433328621,-0.212648497622778,0.24333310448353,-0.0265027854808574,-0.258589411316801,-0.132739387820867,-0.182130891817623,-0.309588288337381,-0.0970517462432251,-0.195334624026456,0.0688288395018652,-0.0667819651696881,-0.17806448524181,-0.187645374468383,-0.0765763583254965,0.0411654176740423,-0.26435256241993,0.0812782696570816,0.16265497152665,0.178048974479678,-0.142423031187233,0.108919908079853,0.0181639945816583,0.174166675183118,0.0680766513750817
healthy,0.253380451690353,0.170816377649786,0.0657118918745032,0.0142978717927368,0.191716061646416,-0.0564757764081322,-0.0841919837995275,-0.263377221179375,0.210062729722984,-0.354196094834258,0.0642977199361247,-0.103802417294883,0.136898043108117,0.148197395112048,0.147785373222536,-0.0825461764648042,-0.145972199191834,0.148343403633287,-0.22033970829344,-0.253316666313338,0.221863727630189,0.0827002602519061,0.301116880533098,0.0981159315021484,0.226549075422063,0.036784468156472,0.333930088180079,0.145149039231141,0.317562485446671,0.0276756749172889,0.188755398952139,0.269274347973303
