group,CD11b,CD47,CD33,CD11c,CD49f,CD14,CD16,CD45RO,IgM,CD32,CD69,CD107a,CD35,CD39,CD11a,IgA,CD244,CD235ab,CD54,CD62,CD41,CD226,CD29,CD49b,CD18,CD38,CD71,CD36,TCR-Vg2,CD305,CD371,CD85j,GARP,CD328,CD82,CD101,CD360,CD88,CD258
healthy,0.58131155274323,0.0585754070722382,0.632852194009838,0.497058716397409,0.234262738994281,0.47566026871595,-0.437100182099622,0.10642324665374,-0.0426103399285738,0.353047747501954,0.490516636001836,0.148873151381455,0.59636567363232,0.521981219791445,0.292611734316572,-0.128608077266928,0.294660534649695,-0.036604342890996,0.101574757618579,0.351410941432569,0.384253199993835,-0.0043357889751882,0.138175820035196,0.306461851556808,0.398611427918457,0.58073424786683,-0.160573702046626,0.591484001782516,0.0,0.505499734365289,0.538143953233467,0.192784104637587,0.106813703309603,0.29934187962,0.254401499992558,0.500127908951301,0.0010144668085122,0.211352754139987,-0.126045116095027
healthy,-0.618345352888745,-0.0455117565648475,-0.553196661534722,-0.578964427518029,0.139658835905504,-0.46573163665167,-0.0739719577503082,-0.344121181919252,0.3469523437708,-0.559030872700754,-0.145913645543441,0.133403717914126,-0.528887448342922,-0.174974595334217,-0.55429423790158,0.328866939138377,-0.430478788403798,0.077888811905353,0.294849215510064,-0.0188649489818841,-0.142486463203084,0.0966348555723246,-0.0526258187132606,-0.212965834827493,-0.4999093513197,-0.535968406674285,-0.0658508738711455,-0.619803905680253,0.17300446513587,-0.510781494615115,-0.597763552386354,-0.0871016583555699,0.134916983756732,-0.54086072596937,-0.185093988174413,-0.387727009799095,0.252040206729629,-0.448876333189872,0.167544619560382
healthy,0.0813578138906522,0.0950264321031262,0.186983101021371,0.0384624847095966,0.367921865533817,0.0339187640189489,-0.201156811161998,-0.102142309983633,0.015618878310291,-0.122042992384434,0.125902937659229,-0.0678311254436826,0.0886229549055679,-0.0809587607311399,0.225288033275027,-0.0523557372282067,0.137905484582427,-0.269799532348746,0.221785276508831,0.431099146666515,0.298371033339531,0.149362776890346,0.0497001572675988,0.213964295381303,0.180451650441014,0.314626282527406,-0.30141896066447,0.213722217735394,-0.0680807535923478,0.176971664451529,0.150421193512833,-0.0607908016518493,0.119922532456045,0.0493785127970504,0.0140369314895234,0.185307482363014,-0.262655618078642,-0.281808266852968,-0.201672743378517
healthy,-0.0973115700263931,-0.233080051581521,-0.0028813255965702,-0.222406240624062,-0.163224429140714,0.216157026781918,0.108684822298845,-0.220183461816922,0.0576170818477622,-0.036727529346018,-0.304571162959679,-0.728876473465006,-0.288608324153087,0.000948333843635,-0.0615063351527976,-0.0446318076624071,-0.112046566104021,0.0,0.13828612602912,-0.0872808031341617,-0.254103042511893,-0.115676976126777,-0.0545053625819167,0.0413560164566591,-0.103471451335242,-0.0166894214234111,-0.226068882647735,-0.199580556798248,-0.197471059964738,0.0122772277227723,-0.0823162316231623,0.0813693125725895,0.0423472103348267,0.0125125651448444,-0.0026576307836314,0.259349161892254,0.0252737506264724,-0.109382322959798,-0.21997022922424
healthy,0.26542696693185,0.283942969441968,0.411660300615816,0.24066797878432,0.179178345437423,0.374196765314883,-0.167978970460009,0.0221736825269418,0.0067072690461708,0.306784866848539,0.183313011355659,-0.167124489556629,0.226898298960329,0.263057427868432,0.289404495339295,-0.0556326702010142,0.269491880367182,0.0465914362473368,0.468994605359247,0.144755028782163,0.17806752924679,0.0425344149450831,0.244262393283754,0.329874498408291,0.47806335882957,0.261417268140319,-0.0025302652634403,0.395636693400728,0.254678828728601,0.452679978402102,0.276895347373997,0.0732116687858396,0.102255568672708,0.350189132526833,0.2011294869177,0.328528326333415,-0.187057880769173,0.100101520498126,-0.177800117589993
healthy,-0.517651700465557,0.0042091515648772,-0.256845261579736,-0.342633946184802,-0.0556864137726475,-0.39362940359137,0.011580603177746,-0.650602877254371,0.37744606834207,-0.488222900850841,-0.208663940542944,-0.195052728975995,-0.449254320208317,-0.295228871595166,-0.235951155083296,0.377553414240068,-0.329161130197397,0.141169634524763,-0.240305485797098,0.0612608005571004,-0.140990560325059,0.154003651293308,-0.11192506931625,-0.139665850857142,-0.405229018540652,-0.0809729391038501,0.0244142454039372,-0.251507637315327,-0.113267581762455,-0.38315618367944,-0.263552434309161,-0.23444276368474,-0.0312717629816635,-0.59010860111229,-0.419749253723526,0.0534019845835896,0.151442362328008,-0.630966958257927,-0.0115677044435198
healthy,-0.436241575087778,-0.124838824895118,-0.334018444301895,-0.346274114235279,-0.234550872877818,-0.344209059649111,0.0939257214217075,-0.130347224421023,0.0374789836493829,-0.285045609504299,-0.269685658236107,-0.31954277469867,-0.421429171409029,-0.230519173557495,-0.247087177825087,0.0132687315313495,-0.127435619744667,0.233427423850355,-0.220928704680964,-0.153301614192119,-0.260965800383892,-0.0358702237079727,-0.198971252806587,-0.225444627389007,-0.309877863083031,-0.209217323981709,0.178634846804815,-0.368345988628816,0.066492765734721,-0.248107103976348,-0.279926287610306,0.0193504377628356,0.0123721316007547,-0.410196374202299,-0.235135704959948,-0.0926084745454604,0.131354992030767,-0.22753303217483,-0.0975834185467939
healthy,-0.058440766467193,-0.0740230537946701,0.0215706599079678,-0.246704023227644,0.0422475604239672,-0.0240748099392462,-0.410035706989547,-0.131567387434283,-0.0200581238303067,-0.285781391501836,0.104813964393732,-0.0035856348530864,-0.0179737005868946,0.0230715345454563,-0.263398211137002,-0.0256174429290989,-0.19068554625153,0.146603479355915,-0.152782223173917,0.115773802849521,0.0115533902617554,0.0043553997386103,0.0270964515064363,-0.0149762252174603,-0.233118101397366,0.187925665476476,0.160129453864633,0.0244015151429968,-0.0148530173214939,-0.0721758514281163,-0.0341636846144599,-0.287974836160352,0.0631590703177508,-0.0013657513575436,-0.0600748585009444,-0.0797002145594432,-0.280929121566818,-0.491226281001957,-0.0967109079837539
healthy,0.183977812517195,0.20301332299833,0.257338707078517,-0.0737371718645389,0.273999560400359,0.192312540914429,-0.476211291160383,-0.0616097152747904,-0.254229339617542,-0.25779010217914,0.286836834469722,-0.0408662772013355,0.145328270276159,0.152462160527681,-0.0105734294255667,-0.255762314730363,0.0736732494030011,0.0398396999982965,-0.193573307457513,0.288515273411138,0.23542079726655,0.184869767866576,0.275981806723329,0.280368817735264,0.0594140346776877,0.502753037731214,0.0697268080831063,0.312402129035091,0.127778426809876,0.0360899701104384,0.186584793101036,-0.34814221760469,0.166317159984294,0.116614014050963,-0.0361383401422889,0.321088100951163,-0.37790501994959,-0.494441475971513,-0.149894218692693
healthy,-0.375938783302184,-0.0829012055401609,-0.304479357386668,-0.345007120001004,-0.226666075880816,-0.242759616321138,-0.0345845720788387,-0.183708944013129,0.0278205472128382,-0.313926661513444,-0.202702013813661,-0.18691737740297,-0.355943030099593,-0.322509691517236,-0.307264757549644,0.0137435209241513,-0.245838854132504,-0.0289945335780467,-0.355604915214457,-0.192783763665183,-0.268359242483141,0.0265650446374581,-0.081283699785423,-0.29227541453131,-0.304478694336687,-0.31911515563672,-0.0225018326344437,-0.304323500325839,-0.14434583844349,-0.292677832101245,-0.345473523180815,-0.129391063487675,-0.223653475720178,-0.43640804085273,-0.248740214079931,-0.35055757108239,-0.204363767761747,-0.337188731555985,-0.318962466255276
