group,CD275,CD11b,CD33,CD11c,CD44,CD14,IgM,CD32,CD95,CD64,CD35,CD58,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD83,CD49b,IgG-Fc,CD18,CD38,CD45,CD193,CD36,CD305,CD319,CD371,CD85j,IgLambdaLight,TCR-Vb13-1,CD82,CD101,CD360,CD224,CD258
healthy,0.177276880822566,0.691580168498225,0.670235713727592,0.598706566222284,-0.0260723683075359,0.40577671413376,0.192867854413545,0.56651082553172,0.363211087851254,0.482918597485646,0.708271077933468,0.591160009195133,0.511883368813337,0.348134810903141,0.372486401166404,0.0189921994533175,0.345671712404631,0.16497961109761,0.349013047613448,-0.187307408340641,0.0923596625349529,0.118987094393982,0.575337885464104,0.535863414550904,0.510607476382418,-0.0146779247574956,0.661373849498475,0.604969862099137,-0.0338832906113427,0.622287175739861,0.283124043680636,-0.150066858164449,0.21359086154409,0.400551268648495,0.529545048123141,-0.0448752376471319,0.643540314402894,-0.158640724845358
healthy,-0.129789361438317,-0.11287577992059,-0.212543554006969,-0.152580828133863,-0.508077602436609,-0.309620473528205,0.388631167277425,-0.39567296005186,-0.33027267948308,-0.307049778899813,-0.0696053804391865,-0.110084315138443,-0.379545265343924,-0.327061984119543,-0.242139246860873,0.0601807572328539,-0.0647349147557307,0.279111411841495,0.365339508668123,0.173942740030184,0.178125171485265,0.317045401712611,-0.0314074902509929,-0.277356550191175,-0.231218092023471,-0.169520103628652,-0.215946843853821,-0.112678349073958,-0.553210279430328,-0.12130297382708,-0.166998048637747,0.384907579068903,-0.133336366373808,-0.0703076974948219,-0.0161316485364875,-0.284926593978556,-0.116362444095459,-0.0295597423359884
healthy,-0.0781618522103855,0.311727933834571,0.367053877557078,0.31110682481792,0.173701432654218,0.213244927847074,0.0633987267211598,0.101609884582655,0.306427163648322,0.303646263052375,0.411187600194716,0.115365022677503,0.234684874615044,0.478329169235794,0.108333880469921,-0.0861852556645556,0.149284259710436,0.0700554097778521,0.119570437853325,-0.185821664564555,0.101332113450574,0.0606648658778561,0.307245294791397,0.319831699958471,0.331831523544056,-0.0352400088182054,0.239223544409979,0.328423761841623,-0.190545779964265,0.359179656746969,0.0876676754095231,0.0402444379853705,-0.17006772759589,0.103286432130987,0.403184791227146,-0.191880723290716,0.0901499501870334,-0.0544416514183614
healthy,0.0689814326539313,-0.125312050153622,-0.206663078414001,-0.33046504650465,-0.4505441289869,-0.286002642045173,0.0450685762919613,-0.241147436554091,-0.361051181527462,-0.12999484045222,-0.225241227033647,-0.336441644164416,-0.19832781769135,-0.18594715255755,-0.319541540544083,0.0,-0.0410705713653573,-0.0133120668805249,0.0134680619695429,-0.0886522754309455,0.0706493583322372,0.0522654505174653,-0.381571604480312,0.0838551907764557,-0.590976870620334,0.0409646986951246,-0.22433310631096,-0.317107710771077,-0.0877994592220358,-0.193183318331833,-0.322029910602059,0.113766429889173,-0.0222900442365998,0.0329353742517444,-0.0750570597252541,-0.0284373879426532,-0.13040372591468,0.102611534374907
healthy,-0.223260056496052,-0.134487273364257,-0.101777131886867,0.226502600498084,0.190951997810578,-0.0101808807050643,0.0832025238838029,0.212467991772389,0.0241716155198758,-0.134622567634294,-0.141806374469651,-0.0226754616436445,0.0828803866692829,0.23732821505933,0.0622803223772391,0.0428921470578757,0.173928244708094,0.0426662149102363,0.0629202842231017,-0.0468165645763113,0.0845920456927881,-0.13726519253737,0.0594780481175885,-0.18403277781528,0.290617796219067,-0.138317479240505,-0.0650995845308265,0.0557024056837574,-0.0743801906367402,0.0488808827059509,0.122254043567084,0.0167453435333269,-0.168822335540787,0.0871085842368185,0.21595072120321,0.0334467182206353,-0.198248532201299,-0.154441328704373
healthy,0.015237906641878,0.329535232383808,0.135413872011363,0.168957626449933,0.123602514158218,0.165368083477369,0.0418291182530104,0.328575148555551,0.129090756270807,0.0262983432786405,0.285236329203819,0.202306243515707,0.31665237786349,0.150953818261407,0.0770191948677241,0.0688551037008883,-0.107073443530339,-0.567114652842655,-0.347191178313685,0.0,-0.361068596296722,0.0219903012887909,0.247308944342187,-0.0381819765481898,0.2403227397836,-0.147258334333581,0.0343763007502854,0.0136985220435263,0.212290384542603,0.0982087903416713,0.0899941272937019,0.030838087710419,-0.087461812052557,0.282909153036047,-0.149486102098489,0.160308579592479,-0.0058898543632251,-0.0061789631142751
healthy,0.150906709675504,-0.0339580546639208,0.0228722517659649,0.0462659795575549,-0.0072669126562608,-0.0819332870375573,0.129340283185022,-0.0141743902707086,0.0207645808577415,-0.056774272611132,-0.139319950073018,-0.0861133625207349,0.120229308949521,0.019325873364244,-0.0495992043392491,-0.325167520713153,-0.0088507913861305,-0.196705086548536,-0.180785409030016,0.198709367427745,-0.213394338131406,0.165114990527888,-0.0311805402190508,0.170080663770532,0.0174333452557799,0.102508092953295,-0.0551460628688128,0.0734501584950766,0.177877795156039,0.075463582620219,0.0708363339465418,0.223994178168219,0.149408499192123,-0.0430991273247852,-0.0471265754223483,0.0327399704094749,0.047608604465183,0.107298299304229
healthy,0.0633901054309378,-0.0351576810041905,0.0630059668839598,-0.164140475463952,-0.077320710341992,0.0573478920590151,-0.250281363762577,-0.129635794222781,-0.0887863905180217,0.0945021107827925,-0.0659713778203818,0.0927784717838082,0.0226247828391819,-0.188787658268603,-0.174566507525067,-0.0658961688622589,-0.0972043695088038,0.486994919647656,0.425107031687665,0.0630010687911375,0.346640442907664,-0.264288240041692,-0.16701819469636,0.118040918514909,-0.200655592184971,0.004597057495735,0.176164634182874,-0.0072382976962603,-0.0162902804252676,-0.0089008479199607,-0.149245655807195,-0.271240093638056,0.0736843573043667,-0.116739225900411,0.0499482172111112,-0.228924045042016,0.261272225346778,-0.0358775236227087
healthy,0.0678598665918737,0.610126409773886,0.561069059853589,0.334924505111269,0.366167344515866,0.544763421764332,-0.193992637518477,0.15948737165754,0.625450216615837,0.684673370756034,0.61445488185901,0.526483058219373,0.43818402589631,0.351918026727327,0.246088562534026,-0.0258669611793958,0.279359490441557,-0.152005045932826,0.0529847241956287,0.0174780335241781,0.0065860705581357,-0.105584938217237,0.559985171792363,0.67345884097156,0.243519624621455,0.0675357349236714,0.413203088539784,0.40321618034535,-0.0419042100992692,0.510897045157035,0.016885085023796,-0.182085161239559,0.0104350226016085,0.095368942227363,0.458912418753114,-0.225027911019904,0.55567398631011,0.0368596425931405
healthy,-0.165593860711623,-0.573715445700467,-0.445226913315432,-0.42128178268464,-0.216128323396469,-0.434468744375995,-0.0087750574197611,-0.370861711561935,-0.393170110864358,-0.490337886624787,-0.493723979030047,-0.433475204738945,-0.464919353359409,-0.384060421177398,-0.273183514022352,0.022404337919304,-0.263399094342191,-0.0872056452606882,-0.223350634437676,0.0547153030972477,-0.23918731353605,-0.0293177616901901,-0.451647557147449,-0.474065081570679,-0.369472832081841,-0.176020471911357,-0.426109753773712,-0.442094798622403,-0.129059565381786,-0.44219755443044,-0.0759855074660513,0.0291341514489259,-0.175112713855592,-0.350637680140108,-0.326484369007844,-0.092179594747286,-0.380293576255325,-0.174831461524257
