group,CD86,CD275,CD11b,CD137L,CD47,CD33,CD11c,CD45RA,CD49f,CD14,CD16,CD326,CD195,CD32,CD69,CD107a,CD95,CD64,CD35,CD58,CD39,CD11a,CD235ab,CD54,CD41,CD83,CD18,CD38,CD45,CD71,CD193,CD36,CD158,CD319,CD99,CD328,TCR-Vb13-1,CD88,CD224,CD258
healthy,-0.0468531929923032,-0.14160025426077,-0.0725976219206603,-0.262581169204653,-0.0229991732116414,-0.0256166640490181,-0.152873689312464,-0.120114873729971,0.136202228515566,-0.241067612626723,-0.402213579160533,-0.150901997710406,-0.0255880518683866,-0.268108602201655,0.450798937025302,-0.029686278257667,-0.280172746132332,-0.130817445028286,-0.0212804918488051,-0.0552912593443608,-0.183629235094574,0.0122531163745064,-0.141882901798313,-0.0586704070723091,0.0740153096513221,-0.179387699128923,-0.129521987606723,-0.0355701331968848,-0.0775786860606811,0.016371341130452,-0.163549038093614,-0.0094223224014969,-0.134312827176729,-0.238129014474132,0.200492862611289,0.174237347993474,-0.144562973395094,-0.470805091956742,0.0009680097295039,-0.189461975861295
healthy,0.166450813087869,0.207576548093912,0.388542257515598,0.10795217901103,-0.161890516838887,0.365691597115307,0.449477351916376,0.248534906706191,0.0613053742091258,0.407352566275291,0.162738307050678,-0.109519502981968,-0.0012419136580117,0.272182157037517,0.085750790836907,-0.217927405947597,0.426134690588582,0.291586248647157,0.331820760068066,0.530561003373421,-0.0214652849294764,0.361122493251754,-0.330861021512482,-0.508678003118301,0.0273295037560838,-0.122404150391611,0.425673465271899,0.365886683678176,0.437393635699499,0.129532031964,0.164792828011567,0.446884369175918,0.175643043608615,-0.045401854461069,0.108181809589541,0.290503123109474,0.242624768278842,0.444815573888353,-0.0121413974417958,0.0183270402483128
healthy,-0.0826115854565159,-0.005802523943754,-0.0443182981942692,0.0536575123159475,-0.0351463195855495,0.0392695609732257,-0.0047964934621475,0.0435034026597444,-0.20324912857616,0.138620798911484,-0.0959360718344376,0.106913192107516,-0.0164936618074206,-0.0410396113110367,-0.111855675827264,0.122963300835683,0.135013249856406,0.0737602584329395,-0.0394715217358028,-0.0292661182914324,0.361980605376495,-0.052136326853199,0.222883725259428,-0.0532982801039352,-0.214804784088514,-0.0382914440017257,-0.0004100764706449,0.160079649794151,0.0625956897284547,0.1371691471893,0.11674987173433,-0.048794217988805,0.122826692152587,-0.0653466305250974,0.10422430294573,0.139299135958231,-0.0261664002484785,-0.0967123544534339,0.0312174556465259,0.123340030863719
healthy,-0.137888825562459,-0.212122765747498,-0.136053768847952,-0.173840986826561,-0.0961178365314673,-0.0882766129649211,-0.277503750375037,0.185231436679934,0.22367236053012,0.0016294905076052,-0.223645073839684,-0.0469563325612086,-0.0622954954410475,-0.259127122488841,0.0580722436156619,-0.606465674708561,-0.217431335163056,-0.0417111791848075,-0.242103115566377,-0.307854785478548,-0.119027901602069,-0.0538675483577233,0.0,0.207369179442035,0.103347251616421,-0.171740940356147,-0.116895196428145,0.0280977601957608,-0.19333391339395,-0.123065331886042,-0.0275090343194662,-0.191401714377442,-0.134233661544096,-0.283541084314641,0.12203522728166,-0.0907386019136914,-0.285572057914162,-0.187982484129571,-0.112196914071115,-0.14284455942762
healthy,-0.128495002557065,0.0007516994878244,0.0796368130734402,-0.0452290390066332,0.330345153609062,0.108842123235542,-0.0084623000722453,-0.0254671039403724,0.583480514523073,0.0549101817004759,0.0119214845976157,0.110120340601999,-0.0299052728909293,0.0064857577798507,0.36016535615608,-0.110677735323839,-0.0710110572477137,0.186940860643179,0.0899113107790287,-0.0438763365124962,-0.0530814127069827,0.0298515989526319,-0.0841176532265065,-0.0671268742014512,0.463137658528984,-0.0125172660219407,-0.0493367728576519,0.153301128201689,-0.0129305645716977,0.0655268946544576,-0.0722040336058228,0.344591308535561,-0.110591368809885,-0.119576916849096,0.0428158997636117,-0.0175874697609168,0.0453950461463955,-0.173157960060448,0.219632621509679,0.035577836378204
healthy,0.243789936681357,-0.0144175951913364,0.0609326915489624,0.174202172082809,-0.0425274917995603,0.0656277124595597,0.0725163733922513,0.130042251206915,-0.379992503674185,0.08566805622954,-0.225385477354742,-0.129782043690891,0.0309480237613256,0.0878804377872999,-0.296450640175349,-0.0983632847553503,0.194656002969432,0.162470407080076,0.0570346405744496,0.189845823469628,0.0778182006818821,0.127044248510645,0.0297871957898919,0.0524158644867833,-0.403199937830496,0.0,0.186985070114359,0.189090753845877,0.198780848710041,0.0403078078952506,-0.0962498768635425,-0.119131458872359,0.0215008482046596,0.196295426153724,0.18272134808104,0.0267061402713356,0.0169280926553336,0.136797931738514,-0.0107572742223783,-0.0670736442836188
healthy,-0.101710761304235,-0.0540290331069176,0.561663423199539,-0.081641584228957,0.226438794379857,0.649347540390038,0.0863304875519094,-0.588825600205506,0.493995681514489,0.538861732446095,-0.612920541288799,-0.0654011438764205,0.141551556661505,-0.118835234360301,0.412567916932562,0.0765951147834198,0.0043010779997121,0.621159233753198,0.505734205123379,0.37178960053597,0.508712139334826,0.0896462799689701,-0.15865895919368,0.0599891943408458,0.444123733095698,-0.174126685256941,0.256055760536891,0.42737275682273,-0.0223530502567926,-0.0486028325736507,-0.0353931694605993,0.568832306711623,-0.058501489888617,-0.214130704085463,0.565622619390019,0.50602457032836,-0.0457954428549195,-0.433109382297136,0.537709932132923,-0.0380119914661001
healthy,0.36059928310264,-0.181998853458625,0.308919360148208,-0.0211540283859765,-0.0232290653971614,0.301422417101313,0.331430367925139,0.119701951047126,-0.402983918473571,0.261997653046953,0.143239373685127,-0.185735724675146,-0.0250308261484603,0.16471650538637,-0.302346380386115,0.383704484651058,0.503153235528527,0.321829270400466,0.36589028441885,0.295617666104362,0.279316473881758,0.382382666539842,-0.127766664470268,0.301340943773896,-0.395695752610444,-0.207784042862909,0.338108628171641,0.408929549791264,0.345760611766443,0.208109307507021,-0.0863304046872929,0.158843104665901,-0.123013027869344,-0.13479651242093,0.207578424371551,0.323596151881652,-0.197363397522962,0.225675187754934,0.201363627889403,-0.0779207465906199
healthy,0.0300167428918447,-0.176224848625545,-0.55661638916979,-0.101815760533385,0.282819349029954,-0.516047914034749,-0.257267194947688,0.277513720251029,0.0499106838581493,-0.481730213462866,0.418174408918247,-0.238609153922602,-0.127907637018353,-0.130445427067006,-0.0941690605674929,-0.303636756571676,-0.471400092517122,-0.608578442276543,-0.610288798115757,-0.440125775336603,-0.372686169783431,-0.189180546747056,0.0459167184571944,-0.0601595582911835,-0.0383737638944513,-0.214461504323758,-0.358187119912503,-0.61556803902164,-0.0908027083091378,-0.136513589729195,-0.18045546446413,-0.372805356947548,-0.0935498221450742,-0.0274917415823839,-0.0667488224841014,-0.225411272698985,-0.128175203661316,0.121614719500986,-0.512857368859536,-0.161699022261056
healthy,0.264219608711746,-0.0795105868597138,-0.0237271024622677,-0.115625157381671,0.366744790188991,0.0764183312853859,0.0539720954671091,0.0919543403649741,0.188844091719663,0.157024107318914,0.0557040066504267,-0.0340222456252475,-0.0488377140461047,0.153714964758536,-0.143702132721136,-0.271448401084267,0.228227763976917,0.178429791130547,-0.106222110432864,0.171894117900314,0.185232147570938,0.156931161576701,-0.0389671015819474,0.119613762726454,0.110639928581493,0.002362230227295,0.205906011465054,0.104251062438063,0.207184361317242,0.0774472764407008,-0.0942968676295782,0.0828798285188846,-0.127858591928979,-0.133269252932177,0.245678642208423,0.21935657642036,-0.130841495717494,0.0020779803690335,0.265242454804716,-0.140704777431349
