group,CD275,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD44,CD14,CD16,IgM,CD32,CD69,CD107a,CD95,CD64,CD35,CD58,CD39,CX3CR1,CD244,CD54,CD62,CD41,CD83,CD49b,IgG-Fc,CD18,CD38,CD71,CD193,CD36,CD158,CD305,CD319,CD99,CD371,IgLambdaLight,CD328,TCR-Vb13-1,CD82,CD101,CD360,CD88,CD224,CD258
healthy,0.261849845183783,0.724549149017638,0.136506166046607,0.719130287903892,0.669151229939882,-0.491135299100188,-0.228404474444179,0.0276564599899926,0.14807975126989,0.494472124691748,-0.215998811130683,0.0144277115898504,0.737431202073368,0.132853769103465,0.257016022177242,0.433258940508282,0.676562965302025,0.689586659832541,0.633751212298612,0.584639679706887,-0.14039994770606,0.511495202782682,0.302028904878218,-0.0082628844469787,0.330770224447717,-0.0971735749310843,-0.0320798418026117,-0.0288103588996972,0.69365318907127,0.583834481239843,-0.0461238240981229,0.0505534225614455,0.61841537765631,0.0310191286782284,0.621268053491237,-0.0431424300931225,0.0526275075609052,0.664011691633175,-0.214680172071358,0.199509011914272,0.272069637218489,0.483418465554254,0.481892936967764,-0.0950615074094164,0.546311741570291,0.551393234382809,-0.155157726329698
healthy,0.0165657897507286,-0.0031601977149339,0.0978639575031692,0.0404343246090268,-0.0404343246090268,0.141831757713957,-0.207437211877846,0.198593284040244,-0.158724400133258,0.210343530729377,-0.108174045742386,0.163215545487777,-0.122437403776031,-0.106470778142477,-0.299047455536768,0.0243923692380414,-0.265758863012402,-0.0099667774086378,-0.12054151444099,-0.298481291576166,-0.256841766309122,0.0188258395682716,-0.0259753934680227,0.406674400195187,0.0573351903725556,-0.238365977078401,0.0756097118081335,0.353792761369216,-0.292130448282612,0.0772508589180802,-0.338367175624552,0.330625656658893,0.0861356454096102,-0.0052692913082584,-0.0632295771781923,-0.18826458125499,0.0275136160207753,-0.0405963860303055,0.0743127654064822,-0.290993699731669,-0.0872726597857353,0.0772246440727683,-0.242542172970707,-0.364945698175338,0.0684644018236044,-0.0670878676163462,0.100739601881049
healthy,0.0127496553503856,-0.313275019568302,0.0045999438399488,-0.230925172908311,-0.194745113707693,0.0731448154304743,0.188556297151483,-0.131015018139177,-0.189618579934969,-0.118826546293217,0.0128683679008494,-0.283282138301638,-0.259045305350459,-0.0555795586946574,0.350869313904016,-0.105617094855162,-0.290050161721672,-0.343569935005139,0.0439960065928731,-0.0107514843202621,0.107327334593083,-0.102427106970654,-0.0845383464884612,-0.089682434560728,-0.226732696997436,0.181878372228334,-0.110633208257158,-0.196349915287037,-0.274817247642007,-0.149246754059233,0.343190635117178,0.157941834797815,-0.225902073359224,0.0297042751495188,-0.0845974929090442,0.103611175533212,-0.148384360739961,-0.258557707447646,-0.264419537538398,-0.0321477631886321,0.0477821221928737,8.13577945683352e-05,-0.126789330037852,0.131990197617375,0.0638567709185076,0.0467546438870987,0.134092395759037
healthy,-0.066454057591284,0.411725876881526,0.233548216390404,0.304844248117133,0.193555355535554,-0.146682688373364,-0.339688558791283,0.414859588334429,0.0719528207487141,0.254717626875173,-0.187956758760213,0.0030222457042844,0.130142679966952,0.560777262340734,0.420551250115028,0.174502861791724,0.277058255523375,0.420263069494046,0.26981098109811,-0.0024308557384316,-0.227096643480524,0.258969666173154,0.162253960925852,0.367774668138622,0.475875527699933,-0.0380924573312995,0.407438266656072,0.0492602886384502,0.110588376538721,0.358753546455058,0.0673439198849447,0.175944109804789,0.300642966226874,-0.0975248643055067,0.126204620462046,-0.0169751035868691,-0.191020266547934,0.2597899789979,-0.091337395145329,0.25717672264612,-0.0715059954091053,0.173367842122185,0.133133210258267,-0.0223222007281361,0.0303139463805829,0.162503939903948,0.0066065299440801
healthy,-0.130840303223945,-0.353981152415765,0.207386738718847,-0.0796885056718647,0.0589395871119942,0.470827496150994,0.436534329139405,0.121805196558581,0.0594605752140968,-0.0690734688197717,0.567495375862821,-0.0652788129646137,0.245979934791731,0.112102647312447,-0.049828718153053,0.036780310519767,-0.243646907483808,-0.2518731673146,0.0511522765947914,0.0042167445034004,0.302697728178054,0.17017550051457,0.0397795752058754,0.206901399160283,0.181026908220947,-0.0115505281318871,0.116786599032897,-0.238970992777349,-0.0088130704106116,-0.185724434589919,0.220720121202768,-0.119619462766635,-0.084782802347389,-0.0316781065684237,-0.0755284878270806,0.0438482516897216,-0.131716401644323,-0.0773908414926994,-0.0279146025527779,-0.164256325312767,-0.0801414863484999,0.0489964027946608,0.120872620483187,0.0781550300479338,0.329997737644332,-0.223497975265074,-0.0522922368710384
healthy,0.0765872599732889,0.147147478892133,-0.241832007422365,0.0738341355637971,0.0465004339935296,0.0286112916923293,-0.106100164968782,-0.220619044843781,-0.124447774874039,0.0558042286662936,0.201258514772284,0.406393678835385,-0.118552186164712,-0.228929121023681,0.0042989347066221,0.0257625942118069,0.0854064743752006,0.0740629685157421,-0.0272330016333237,-0.155328319968313,-0.182332863324918,0.0965963903171523,-0.462507547876037,-0.309147831051209,-0.171510303534818,0.0,-0.200293778861545,0.331953446767652,0.0659585218205373,-0.108216465983625,-0.0696587788629967,0.0608273369537935,0.0156750881304813,0.0326868648557061,0.0910446701256951,-0.0308747998530444,0.158873573660551,0.0446145348378442,0.370541420394825,0.091083489935167,-0.0789977657248902,0.17442355294905,-0.209035134482686,-0.0993507763676983,0.117283735368245,-0.0319402222874359,0.128768067982391
healthy,0.0629617169687173,-0.661462770253179,-0.253746007815658,-0.653283157653036,-0.155423186271918,0.612021958728131,0.578578513454627,-0.539966906456558,0.0766630504979224,-0.538349423805832,0.648893473807741,0.196716915828579,0.0145018138457874,-0.457457096928112,-0.0818307622377717,-0.0530173954433681,-0.526910810559867,-0.626194373630768,-0.360896050094515,-0.513706336816543,0.468596866431991,-0.0920188913049821,-0.0819708528060482,-0.493124645064784,-0.498324410079716,0.149664859716719,-0.445710728889809,0.262394630510576,-0.255756554360757,-0.449695738654249,0.242352484695573,0.0541120624797987,-0.63160463198376,0.0344628399872086,-0.343079266352611,0.213032219759429,-0.527760009852594,-0.316742012432028,0.209365400251882,-0.560895794361049,0.0431446251912152,-0.111514254047464,-0.112129421652978,0.254072240273324,0.320500404035508,-0.63157078391678,0.0166009073479539
healthy,0.0650507726136069,0.152742996431321,0.0288604942918587,0.102761151729775,0.25739872580839,0.294958047785437,-0.0930733534959351,0.0136026374962368,0.0439897966420146,0.0410513253555967,0.331722482415539,0.332567820135202,0.244585274062734,-0.119986600314833,0.146220487517487,0.0305030118211962,0.0603783007304753,0.170159292591909,-0.018245817839703,0.0210662391019721,0.146703365905187,0.166156493860211,0.167159887837159,-0.0514396494888046,0.0505937281029378,-0.0056597754242522,0.0492249857575661,0.345241608943413,0.216472224354189,-0.0011058152383982,-0.0804741033060318,0.126007168195462,0.0815324172435245,0.0526561956112643,0.154157340045808,0.0848380523915478,-0.12512759821432,0.162691521725059,0.229484721647201,0.0165905963825652,0.143464209405924,0.0176741117357911,0.212525891485829,0.189776631247226,0.451119321116003,0.171133601179632,0.0536899650213361
healthy,-0.199216494541172,0.186120332866856,0.155736393997945,0.151354549017859,0.322032915971341,0.10362087284204,0.0417807820974844,0.165973957084039,0.341989897864726,0.0957604111793429,0.313002521351596,0.17348028156544,0.273529690977458,0.12008715993333,-0.0138995352636756,0.0824885150795206,0.0298426188942381,0.227096032879106,0.103492723278417,0.0979534147068191,0.155203181584368,0.269244383054005,0.372411030892243,0.0732166205265329,0.208231175671604,-0.20099958734633,0.128450223978611,0.0906914952121962,0.359878039421933,-0.0266268353344773,-0.062058831923103,-0.110592653725493,0.151285882258141,-0.18080857765269,0.285504579832717,-0.0144172814968542,-0.145343469319172,0.213066461483117,0.113312954629711,0.164992122179762,-0.192346659677295,-0.0367033624033729,0.26511917469688,0.101185567035484,0.436601252701611,0.0981446328337434,-0.103752698887489
healthy,-0.070204893856122,0.235118012483752,0.311439909993837,0.276662106184725,0.196879047120561,0.0072481480703742,0.056139887444993,-0.0506307878909294,0.33606665809292,0.221578511895621,-0.0186308956192918,-0.162064684068959,0.228351191904043,-0.0027671963211745,-0.106970442274459,0.425763332128776,0.38078940494106,0.225586656116024,0.441792185774595,0.449545032232874,0.175947462501623,0.292732630990633,0.175465403149798,-0.0584187813154684,-0.0685175030265286,0.0555647750509055,-0.0426885878949915,-0.0948683225264479,0.231533029422922,0.288607093223551,0.208070743537482,-0.217036115308472,0.214175825029018,-0.0505015776120313,0.304172346688668,-0.160302988424564,0.317820121888201,0.229006515389356,-0.146703202038023,0.425811296790443,-0.0978140785545835,0.124363021231679,0.204672089000361,-0.0965810191626916,0.103720651038028,0.36109307183716,-0.147432073042573
