group,CD275,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD16,CD32,CD69,CD107a,HLA-DR,CD64,CD35,CD39,CX3CR1,CD244,CD62,CD41,CD83,CD49b,CD98,CD193,CD36,CD158,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD88,CD258
healthy,-0.119807090128448,-0.230965821352423,-0.0493287207384267,-0.215713506250148,-0.0719792466409068,-0.0492353287515058,0.299188204482838,0.302414836269266,0.125313691313059,0.449913913828277,-0.0364912901462327,0.147307672882726,0.188278151687763,-0.183087610807873,-0.158888649322428,-0.152619884840056,-0.204453740957852,0.379606421899094,0.0203087753416187,0.0934738803064475,0.105573928441035,0.0928994461501569,-0.128461313413113,0.180193103686488,0.138307191242244,-0.216731711006084,0.0377916384396417,-0.132907000208672,-0.148748219105125,-0.100913408841798,-0.0396902256616571,0.0817556216781298,0.0325115862280779,0.210228533049006
healthy,-0.113367622033247,-0.415930637711693,0.252001970718785,-0.359047078842881,-0.295356940280366,-0.254923181601925,0.286737268691065,-0.113038634713923,0.260463164457557,0.0135217557177983,-0.366663965642979,0.107469331747565,-0.0227854684743475,-0.0632666299176606,-0.470732891680586,-0.252248602220241,-0.302384070654253,0.0894552646539344,-0.114659100473999,0.532350893650692,0.272565169508005,-0.0193269711144649,0.0093942102729044,-0.304378069278089,-0.036400022251551,-0.335710234178754,0.189035825683772,-0.251378101063557,-0.159106205516063,-0.319342030629609,-0.280691590665585,-0.420105520132886,-0.238853862115327,0.153828899116484
healthy,0.0658891166361988,0.121952083830189,0.0245114757868628,-0.0295190895888352,0.0647339638777316,-0.009916503316668,-0.212408236352415,-0.0930161600049925,-0.140949234706746,-0.0279775783554959,0.290950115526583,-0.0950346187870379,-0.171916293635486,0.0469087856854843,-0.21903488289428,0.0723395251997587,0.10060975896264,0.0105561993947275,0.0073606262906137,-0.239149162285178,-0.016781746775819,-0.125698429996909,0.0716460162591297,0.0511217243373397,-0.0546913837643171,0.0587183989932244,0.050667918190585,-0.164364615992806,-0.167875632559167,-0.0486498189261534,-0.0199018920149636,-0.007228364013498,0.132669255689747,-0.0538173205534719
healthy,-0.246427905583849,-0.249735958202909,-0.165634308537678,-0.201116526640604,-0.198367836783678,0.0044775762490617,-0.0452994803270859,0.311803355794474,0.0432834815224493,0.0547441916801599,-0.118758346115743,-0.119225647456782,-0.296664748053416,0.164308923819893,-0.303429323341798,-0.386335269578012,-0.196989346506979,0.162319523481358,0.0091331873184618,0.287732377214335,0.0042530722009082,0.044468273750291,0.116702452278426,-0.0190139497268109,-0.140475386699723,-0.133975799507952,0.0140331174807126,-0.11002700270027,-0.0796367897939002,-0.20993699369937,-0.132645192995921,-0.212812338630402,-0.196410361499539,-0.237463924619239
healthy,0.0749374315679869,-0.149592476634007,-0.235712529769601,-0.106839257431907,0.054769181139169,-0.105763315921067,0.134458241050453,0.181413738460725,-0.475308491847777,0.173465951212965,0.0057664270206366,-0.299839487932883,0.107529331997088,0.173508590577835,-0.204981555937502,-0.244354073538416,0.152670242750025,0.252423699196734,0.005138720189052,-0.354723802586178,-0.379944701166139,0.0576496467922143,-0.377392787777713,-0.156985403364677,0.0591191628587084,-0.314605416002268,0.208011291439863,-0.0135028020138689,0.10411461192026,-0.110795340475136,0.0947722567799915,0.0482395501335289,0.0549726255161096,0.0557159452169894
healthy,0.0026349398108304,0.0534048765091139,0.224579242109831,0.0792314369131224,0.0510613114495384,0.117602599666345,0.141134897658934,0.206047787351623,0.0280838807732538,-0.158782183877464,0.179169724378058,0.0393247611833631,0.0499316692839369,0.425534268198972,0.332620372386478,0.0181961650753571,0.278671471470384,0.0536682552036127,0.223019423125452,0.080796320837914,-0.0230939957345471,0.0,0.0797423465593167,0.191233937456651,0.0244353380570409,-0.0477433278295883,-0.136845755104859,0.247299355324951,-0.182530701614274,0.0136668507851338,0.358429084504795,0.0902831608284459,0.0453822214325285,0.037768793026702
healthy,0.0999419276632054,-0.428225663156077,-0.145542187999148,-0.363966950967788,0.165958814126681,0.0646899625567543,0.706060797849077,0.603661082634443,-0.512268014453288,0.675172870962196,0.321954584531565,-0.389807581111885,0.0445406961327956,0.226225583531788,-0.366302677432837,-0.435572075436967,-0.233160039040785,0.61413046154402,0.122899196454091,-0.456160048525889,-0.47525351517114,0.0920228995880126,-0.456492946656561,0.145615453848224,0.102671706202539,-0.463818302637333,0.0239383250064791,-0.0439745032145292,0.271562648323817,-0.0864970538736378,-0.286362040200212,0.0863468959370997,0.499698526631442,0.0702010528053934
healthy,0.163613645590902,-0.410634889010947,-0.151930043255244,-0.426428311861179,-0.253723173088481,-0.20383602860835,0.360858233288917,0.0722299731129215,-0.159626978775048,0.34815512483926,-0.12837128706594,-0.235436058231512,-0.430415689686671,-0.0292478815853655,-0.464844671703413,-0.459019167447437,-0.413557499527145,0.260209101770997,-0.287718830151361,-0.12818866887981,-0.16353440899534,0.20110698754214,-0.109876406954851,-0.0837860408382493,0.0451565695237358,-0.382653041451913,0.164064142983792,-0.331297754745345,0.269033425413479,-0.353295052105005,-0.391795875223314,0.116493344949569,0.0704298333104421,0.0975976772810971
healthy,0.140213656821857,-0.315670330248461,0.018237703218505,-0.174404228514247,-0.31618718335615,-0.185264781114045,-0.0711555966014859,0.0748731807079365,-0.186274463231269,-0.26705137778401,-0.395824027584945,-0.251988731222869,0.148102835286722,-0.070967112449845,-0.115917751065583,-0.328068352300917,-0.227282868350004,-0.0353697867441624,-0.173928517217146,-0.0681991739470381,-0.169814426603853,0.219323119090876,-0.224275968496057,-0.0409332271447619,0.154041830394781,-0.166879356686471,0.256785305505071,-0.329895562837923,0.0970272696831352,-0.221843054570164,-0.183735739912174,0.202023284248834,-0.612492320663449,0.152785928358358
healthy,-0.0241479686077349,0.0352674820278923,0.320485001462161,0.0399107528172798,0.0994591364598276,0.189525222505456,0.0328871642137432,0.217900498489252,0.0604352774241448,0.258917689537734,0.204175260929723,-0.117714903740223,-0.0094553557149879,0.372467130001275,-0.0314927993244587,0.0007075907062638,0.149978580994273,0.219643594227551,0.303937989066429,0.0247356659234701,0.0457682841278233,0.039839846739815,0.0078033542504872,0.161504735999545,-0.0952355600404467,0.0420773161442009,0.0139811518281869,0.180174024995841,-0.0789260136453064,0.0155283483967834,0.199651254464277,-0.0124021321591336,0.387467532673961,-0.128585215415469
healthy,0.0242319412945314,-0.478941261121159,-0.075552398787178,-0.391889199231598,-0.33549375011463,-0.115442181797709,0.062736458319446,-0.0044748004949722,-0.115971713617564,0.10884558589124,-0.278852135427378,-0.172334064880977,-0.091662647163452,-0.111046171666249,-0.298967389142276,-0.468713516021515,-0.330519682093809,0.0619466990824296,-0.347062659365759,-0.144977879520654,-0.254423337940242,0.0083547520945429,-0.0924183550728885,-0.128576077769679,-0.0246281276412351,-0.344745138751374,-0.0772068361447805,-0.386521733556594,-0.011073507177771,-0.345126286394074,-0.233907533190947,-0.0654440735456828,-0.277985219933883,-0.0165619847808833
healthy,0.605422983612903,-0.537202980222226,-0.169808902702831,-0.489025964438073,-0.442917686678283,0.0,0.202738008245515,0.0509426708108493,-0.322410931702619,0.118239805662391,-0.094050104874273,-0.27627980782693,0.340841797182423,0.0165680177955641,0.0,-0.503045352695628,0.0,0.0509426708108493,-0.27656301906062,-0.304996493944505,-0.565997243318188,0.60358209274673,-0.346236896781271,0.0,0.638450647669799,-0.580431876228345,0.62778847920504,-0.279006360028024,0.638450647669799,-0.526642516277179,-0.0598687821712926,0.605422983612903,0.0463943470938218,0.640583081362751
mild,-0.238940049749295,-0.0758957372420716,-0.066917515938587,0.0158577515404797,-0.120272893393149,-0.0487150760027243,0.0295575450963719,-0.0713126081562892,0.0608634891668081,-0.263677203391917,0.0363331777644275,-0.0507848726078913,-0.0129654982840015,0.0902737686234982,0.0007545868077423,-0.168212598876634,-0.0905750703698602,0.0536889061628651,-0.207411972617416,0.323421895036729,-0.0010370033154251,-0.125615673486292,0.266993214401557,-0.0456105321084997,-0.264887553039918,0.0637038541057015,-0.0249114043021275,0.0005690655944761,-0.150725575033855,-0.20699553610946,0.0852184361844273,-0.236511471947135,0.129275350555933,-0.149429811320547
mild,-0.0158408437982102,0.211192932014296,0.222570184015514,0.355392351457126,0.21396241703887,0.14150698398017,-0.113456235484263,0.139186700029813,0.121450063586195,0.174818614432679,0.344181750935624,-0.0463729175343454,0.314603336590259,0.394948583895813,0.382184447537842,0.222537295894354,0.371761756278459,0.316663315569494,0.175936601665283,0.197485522637431,0.203088604878869,0.0316589246795342,0.245348881018132,0.163173126902252,-0.0378859187762727,0.335804992759932,-0.197409819325727,0.460047928308063,0.0224091702667546,0.191769362517103,0.291482205662791,0.082941669530241,0.215239767608609,-0.107368778460676
