group,CD11b,CD33,CD11c,CD45RA,CD49f,CD14,CD16,IgM,CD107a,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CD11a,IgA,CD244,CD54,CD62,CD41,CD226,CD29,CD49b,IgG-Fc,CD38,CD45,CD36,CD99,CD371,IgLambdaLight,CD328,CD101,CD88,CD224
healthy,0.461474248413512,0.377964559570606,0.310826117347307,-0.505192579717691,0.262004099859147,0.302445602999896,-0.515100549065328,-0.067354239080079,-0.0262847255406426,0.173270187899408,0.114143712979324,0.141166116950334,0.434330450903833,0.396757119316591,0.150376604950547,0.0521580416419289,-0.0882578680477695,0.10136058451187,-0.0175383532783806,0.181386203773582,0.254538668206984,-0.0210809050172944,0.0680193284230367,0.116490516988245,-0.0719166488677166,0.177190261242244,0.102084918809694,0.422284705531945,-0.072213312931583,0.307161125319693,-0.360590450592284,0.139797359487455,0.133893662019404,0.170260451006468,0.27260643228568
healthy,-0.211895308321854,-0.117575561137671,-0.142695081435864,0.211649867548382,-0.0321768538666683,0.168469963537406,0.0620409968228391,0.0886072698213369,-0.204880125244444,-0.0465363015954037,-0.104707840487399,0.0563910204492395,-0.24398346973503,-0.109192615973109,-0.204895901599547,-0.139729183892381,0.157447027804751,-0.10832972337777,-0.109194365644572,-0.122532335291857,-0.479685503611975,0.0193269711144649,-0.0004560296248982,-0.299976287258083,0.225892860226747,-0.245709664710028,0.251316965778052,-0.164411311887205,0.180206982418795,-0.192447937768414,0.0597756696919295,-0.182576266226697,-0.31979574611278,0.125802323161048,-0.171131667592027
healthy,-0.0405706503100141,-0.0068375328198168,-0.0369450056536607,-0.13212557961007,-0.141192400604818,0.14725662649263,-0.0175148208432816,0.357302554470855,-0.137651023237413,0.266695160338401,0.0435413333912223,0.104907533321822,-0.0528419240072354,-0.0855218816621614,0.291140642242172,0.0016237046553508,0.318158592859147,-0.0940555365942539,0.0928831466369091,-0.26697309764221,-0.128506531022715,-0.127049635420488,-0.0557750986360345,-0.146740313572051,0.327130575251808,0.202024461294659,0.0031883294945105,-0.0360474912564331,-0.0530117690071119,0.0098645882538183,0.30816907705373,0.197467024033157,-0.019905861791546,-0.0252701441055028,-0.134208257126546
healthy,0.090230437032366,0.22386699333019,-0.0235943594359436,0.0180520967679546,0.248758402200617,0.36807845543562,-0.22017573084411,-0.0010074152347614,-0.554755579384075,0.11000333034352,0.247962457438778,0.297567178991646,-0.0102731505936062,0.0106810681068107,0.0707709136094999,-0.007854809045367,-0.0825620612259604,-0.0166221608883964,0.203648584140089,0.219485281374707,0.174652289787016,0.120947107954497,0.073742194982056,0.369330357769294,-0.0840227017254357,0.202673549195052,-0.0284009252954333,0.0636965607460435,-0.112904854437594,0.0885928592859286,-0.0979616688213379,0.174503774235868,0.394884198061729,0.0270964661310794,0.285933817412014
healthy,0.388584650993883,0.0125832221141433,-0.114203643614298,-0.496401139997357,-0.0476599151470332,0.105965439319027,-0.600747811815291,0.008841343045514,0.135589875965101,-0.260355267179948,0.190504181535541,0.219036077580174,0.421334897740859,0.0649401549365982,-0.0390029828561943,-0.208671284612408,0.0606609255365304,-0.155788464433898,-0.182127832912423,-0.143111460011566,-0.0485643086610704,-0.0732542356911607,-0.112487727593048,-0.108426810045518,0.137522681813958,0.269990217193012,-0.274986792569573,0.113717797137099,0.058343754856412,0.0913009174435925,0.0539806376700855,0.12160128248289,-0.222020636786385,-0.244541028817233,0.25160161794968
healthy,-0.508017044109524,-0.288116468081749,-0.380257239801152,0.042935654039819,0.316300724055945,-0.300832868300342,0.0833430680780286,0.128725622681955,-0.495054344811101,-0.156775783020674,-0.0684214699527414,-0.121867686577654,-0.468957626449933,-0.247839254070409,-0.363401754742526,-0.331451342511873,0.129208679222943,-0.0256018607695896,-0.19153240746507,0.354625384733636,0.221707093853442,0.386156215473701,0.379712146695324,0.219210325588768,0.11750764521279,-0.190724418406744,-0.504511649108843,-0.18843641686381,-0.0639317691058343,-0.264365185828139,0.203434505314806,-0.439407975105847,-0.289124302200624,-0.568802686792684,-0.194377036857132
healthy,-0.319702830031198,-0.29204551461806,0.197708868018921,0.634101351684991,-0.440896194021269,-0.266363167007251,0.706921295092801,0.296307943649787,-0.123260710472933,0.127748869312754,-0.339868715281959,-0.244892420019469,-0.331031165235463,-0.0575409016958734,-0.1684757000405,0.302661241185042,0.199204352584948,0.255049018789664,0.325886964588481,-0.338346486437125,-0.35796288057122,-0.299311522795762,-0.177832830942019,-0.307322190254238,0.358065862103112,-0.257503491540171,0.312896939843433,-0.357678103698333,-0.267151303619154,0.0270347906982799,0.286067544097801,-0.246217990358799,0.24773905320481,0.462123350600159,-0.377947889942231
healthy,-0.0288462964815396,0.0433937542361548,-0.101389775028434,-0.320107729669579,0.578652424177591,0.112166559925981,-0.341972828113453,0.138790447231232,-0.236775082295758,0.131361867440037,0.0666487889415414,0.0429014574001688,-0.0431246757882287,-0.0074875265849716,0.0417671222536784,-0.158367923629871,0.108146114246053,0.0178992538468547,0.145911979989816,0.600581796810788,0.545009074289274,0.25606605770077,0.331257172318443,0.554320269054374,0.144915733946981,0.0776967069971801,-0.184864050156165,0.184076389817467,-0.0180316124145149,0.0098856186486911,0.068501272539972,0.0454396665274571,0.0185881787318157,-0.253390579867138,-0.0245477756242934
healthy,0.496991737460453,0.327718347535896,0.282369869994904,-0.217727184933152,0.234674551338165,0.500866581436629,-0.265842536276369,-0.386696398452299,0.0468299291556828,0.357415984564893,0.256667520815017,0.183221552893185,0.441267113219178,0.37940219584985,0.384537896246269,0.231839003296344,-0.446298931817429,0.235249263779745,0.394635829337999,0.21461326444064,0.342756774306666,0.0859472134031656,0.247021795781545,0.395181812415126,-0.419208523865798,0.168675337465155,0.33235166312973,0.375942239556528,-0.13247937341762,0.285980234428867,-0.415251042664655,0.305815184553733,0.0561527946045622,0.405989253708339,0.215775261944293
healthy,-0.539383036337404,-0.514986860004609,-0.482458556657455,0.0810716570147752,-0.463953434576166,-0.540671820458678,0.137667708659152,0.223605114849868,-0.0637033950334761,-0.463616527435026,-0.555131895318946,-0.236764496225274,-0.514698256755884,-0.580573409358111,-0.583635199008582,-0.4330700707335,0.243090327121729,-0.418703254720756,-0.491872941720417,-0.399124088613577,-0.428715424330888,-0.0560305388340313,-0.326760322625967,-0.448989679540856,0.205184389376712,-0.481214582230594,-0.413258877194101,-0.51898287161226,-0.134160198315493,-0.498755901119404,0.250442294464453,-0.599401243625494,-0.5274835785301,-0.252618795163614,-0.51325327172466
