group,CD11b,CD52,CD33,CD49f,CD69,CD107a,CD95,CD35,CD235ab,CD62,CD41,CD49b,CD38,CD71,CD158,CD224,CD11b,CD52,CD33,CD11c,CD45RA,CD14,CD16,CD32,CD69,CD107a,CD35,CD58,CD11a,CD54,CD45,CD36,CD305,CD371,CD101,CD360,CD88
healthy,-0.193825404896037,0.146513100477588,-0.188050432519611,-0.0345334308547337,-0.243415954209336,-0.0393608242969959,0.239969422225261,-0.184760009127168,-0.201159593517664,-0.25527545892445,-0.198088486483308,-0.0164657595093051,-0.20206550653104,-0.0603272707409808,0.163108918299685,-0.079265104388994,-0.376234248280357,0.139120829054254,-0.347195328287762,-0.23895648377235,0.455750563525201,-0.176471300660948,0.460491692369382,-0.0941168144653337,-0.455012962493341,-0.331982709979713,-0.369775969187226,-0.230956964797949,0.080577956337426,-0.0588180984683376,0.0047915171494338,-0.334757733942117,-0.161885623020186,-0.189587139203508,-0.107838481610061,0.299327383029273,0.0904177035110643
healthy,0.0467547200388947,-0.181233485436212,0.054371606838992,0.040983150714388,-0.0363223873850654,-0.156283731900815,0.0124401083114011,-0.0686330119115145,0.130214116313564,-0.363015518265684,-0.372638189196454,-0.347585780097463,0.0222339656970105,0.128230202497025,0.05422978971416,-0.185311401830621,0.168138724576615,-0.0020258983001719,0.192609999189693,0.225022283445426,-0.0081234907668984,0.138873888861915,0.183736798283024,0.28514707073981,0.0323281729647146,-0.0668436772255754,0.0678227048051211,0.245460461148162,0.163571540284929,-0.281820804993187,0.117432532541889,0.0405963860303055,0.215142689526824,0.176565918483105,-0.0685797721701932,-0.0304898084210698,0.258832797878799
healthy,0.191370174997158,0.172104278629856,0.111967060176667,0.153989253110664,0.28174130342554,0.276329882949316,0.168463353746583,0.088731209303467,-0.196102033099831,0.0750870579557467,0.145390629526465,0.188327612418401,0.108057632502386,0.0618397363476085,0.15110194332247,0.348297007724956,-0.0319376757194978,-0.136274305901961,0.168777234992785,0.0199043653601551,-0.0442913888211284,0.0139719349416506,-0.220344025528885,-0.193363799519746,0.397125379435508,0.253918182307339,0.0321240005111219,0.039976608577696,0.156219350818826,0.237707083953557,-0.0663101331469973,0.129880406139947,0.168298283137344,0.0969217446071485,0.242029439382558,-0.0426207306663139,-0.122242273881862
healthy,0.0155184829852154,-0.184096350078778,0.0323668908681392,0.0951972340241908,-0.0607263123247198,-0.707176377321818,-0.181643582369313,-0.169807018398288,0.0,0.130529851777909,-0.0163875437345732,0.258194364932187,0.0723988421618236,-0.319567146706969,-0.202561157993007,0.0709691631967199,0.303756601603106,-0.35646758395892,0.327378615386976,0.20025202520252,0.0566854642781239,0.380994121894425,-0.124411660216281,0.190305013577055,0.440734039695415,-0.257316691891883,0.281155489435062,0.171425142514251,0.132259622741738,0.126092174974998,-0.0565198215418732,0.300954998366186,0.223654365436544,0.262958295829583,0.505308144329523,-0.024708184178887,0.24418033878601
healthy,0.088455965946466,-0.458068808209946,-0.199666305814931,0.223977047877105,0.0898561009584983,0.0974824823732237,-0.363886531267317,0.157622967384644,-0.0875502798736884,0.160124114803383,0.119386114141464,0.0752637699480329,-0.0445432777103265,-0.144304841943481,0.0695701044610378,0.0655562596424517,-0.416470757430397,0.166040780183471,-0.0741267343454477,-0.0125283772583903,0.400885267790771,-0.190936663212648,0.512967368900583,0.115295969559474,0.215598367440491,-0.0903746157871828,-0.38969759336398,-0.0809483476833482,0.0729187459468669,0.046155048637552,0.104234469040358,-0.0374550201719711,-0.104331718891295,-0.0966038507701789,0.131171833461064,0.141484801077228,0.196801365495094
healthy,-0.0638917383413556,0.0533583616617143,0.0407717194034562,0.458416681551393,0.296974124289528,-0.0417088133238235,0.0493505270514526,-0.0976406533575318,-0.259304208126186,0.522585041915463,0.34320210780495,0.46462679603688,0.108989891717755,-0.318257755030552,-0.0124056757874535,0.0014408826022635,-0.138585970172808,-0.180125722924399,-0.265264736053026,-0.292764144243668,-0.295683287934203,-0.390487504735919,0.143524929800565,-0.235463074757388,0.143045999988292,0.0855579473313694,0.0169652016097215,-0.273805696224698,-0.424162080136194,-0.306826786597093,-0.301367106645609,-0.20749271579918,-0.508644430256743,-0.278971040795392,-0.474825906071759,0.0555930251109441,-0.10854722091676
healthy,0.501527367756886,-0.223742950962892,0.528893269510652,0.646608597783594,0.450403322950666,-0.0144949373973106,-0.0210015385908891,0.502196546970111,-0.106995443094239,0.611318764048122,0.589439943612128,0.50302871550645,0.349949755488537,-0.0104114603975767,-0.105232144728323,0.509566285401642,-0.519947126933038,0.301642054122868,-0.397901142737953,0.0208931062673625,0.605889487866638,-0.44674625991142,0.570547161294974,0.153454684786177,-0.301359615428446,-0.215914891052474,-0.556245796954643,-0.191351823419513,0.134014660023307,0.103402756253287,0.195676649361225,-0.398711689962907,-0.0946388111093582,-0.0821014803182982,0.131592204123228,0.224927675907673,0.235295536762146
healthy,-0.302605201187347,-0.179532257232642,-0.245418037872665,0.22463874086936,0.0771651505867958,-0.447005187363741,-0.141511818153552,-0.265745943711861,0.0794247751735733,0.155282867303981,0.126508143111223,0.194808482794852,-0.229727332224729,-0.066988922363979,-0.006215238701353,-0.004491031051356,0.397855364206749,0.0969826660328395,0.25276915010982,0.170264547329098,-0.279556914052698,0.389270175603503,-0.305116071049385,0.151111610469667,-0.123407767586169,0.0637449494149551,0.359744014854024,0.149969229987359,0.0977799641044221,-0.0001572138028398,0.137140822866746,0.17205987924342,0.201749517265745,0.219124894819089,-0.0610075455183699,-0.221916670325987,0.0089109049971037
healthy,-0.324026459544994,-0.143422501482428,-0.19305711656919,-0.150602895019128,-0.264142275900852,-0.220994393061797,0.0445814945073592,-0.287074048295286,0.136252918939681,-0.110494696408938,-0.284130995856826,-0.307321833096492,0.0956867008717466,0.0103975292651614,0.257590648708374,-0.0480640581652635,-0.252249528390891,0.349326210337993,-0.225219146327974,0.101276068470017,0.237815485867251,-0.210265835142442,0.475341460555254,0.32609757925911,-0.19856838954568,0.144342682292672,-0.22383831328136,-0.092034784159317,0.0965728538461035,0.207224584348067,0.257560147289876,-0.266748944865401,0.0217143385341629,-0.172664954583154,-0.229567629599688,0.416463355454857,0.505257013275609
healthy,-0.538817302718871,-0.27658704432473,-0.456763718308865,-0.187145161694519,-0.209423045349032,-0.301257540741541,-0.30058176557114,-0.511217437877866,0.0954046217907205,-0.0733619443453814,-0.241726582916323,-0.109517733667658,-0.277566947732675,-0.145456710225816,0.114984307052249,-0.302550632104533,0.568106475342625,-0.04317139378325,0.42909296621795,0.412251762694974,-0.107837498651971,0.414639215875869,-0.288535382642113,0.354334166023128,0.214195645121787,-0.011921502023339,0.499526808817854,0.329368985526501,0.3881978278738,0.244946193547738,0.331879019863148,0.388214380110203,0.385675840676157,0.417371241196451,0.179511984492398,0.0680239100409368,0.430858378834782
