group,CD274,CD275,CD11b,CD137L,CD33,CD11c,CD123,CD49f,CD4,CD14,CD16,CD335,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CD235ab,CD54,CD41,CD83,CD2,CD49b,CD81,CD18,CD45,CD71,CD193,CD36,CD158,CD305,CD319,CD371,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD101,CD360,CD258
healthy,-0.0362631464489411,0.132694925770151,0.144481708746838,0.20696900018096,0.115658690035866,0.130695312301789,0.056125347819292,-0.305409672138146,0.0850485528841817,0.185781445268115,0.0799209934216781,0.0020113547204364,0.331704344911023,0.172182570820925,0.261056603313919,0.107243440880662,0.250099078552321,0.0976495479201683,0.392264493207101,-0.0286521308295229,-0.263568499352271,0.103584768102475,-0.0447696979930536,-0.250582363107126,-0.039012828932942,0.173371825164201,0.290124534574881,0.145547950598128,0.254126825551984,0.166601296675789,0.126144456624796,0.168572997515151,-0.0323066569534545,0.146291560102302,0.279273137841997,0.0444037370194331,0.0563420972373769,0.153908111076395,0.166490044803604,0.113918655144115,0.0427817364848086
healthy,-0.169275983277803,-0.0344280326123838,0.168300785997893,0.0973106717700739,0.138481484482619,0.131674904788915,0.159905065125349,-0.38081588804306,-0.0745152407083776,0.308726086656143,-0.0997428333536413,0.0185069142817847,0.40924332240705,0.180380435340822,0.351529543765772,0.0478891499878454,-0.128485743368506,0.351656656515096,0.169890810241419,0.0715748302770909,-0.347822675400128,-0.135288797801254,-0.223431557200479,-0.268783860915041,-0.132427645665228,0.139253469762195,0.336088828468746,-0.25884709235017,0.225491046934933,0.0832185398265943,-0.0972623353982708,0.144212074102569,0.23899216644463,0.0550198525241066,0.553538499138088,0.394237356915557,0.0851150439507353,0.255721312308785,-0.0107003899840018,0.121426660611422,0.203252788302256
healthy,-0.0163718473311527,0.0506912731013252,-0.224295938551686,0.0647609933679384,-0.230228429494893,-0.227830487158124,0.130960963344286,-0.156227170156333,0.0717387945688168,-0.0035011211465609,-0.0311905511348373,0.0101517093937073,0.220936467890298,-0.227539489795338,0.107414924087927,-0.247831713764929,-0.0599510801300119,-0.0912032576769859,-0.118810117373042,-0.0719568337201825,-0.255198287177109,0.0497062376065762,0.0355930802458527,-0.0729965072270622,0.0435428067243034,-0.0890005967411411,0.0076029395638327,0.19380551660491,0.0152059250648634,-0.24338453581088,-0.0909303219663457,-0.0230698935841511,-0.0235997066928218,-0.252523224689025,-0.0672034004888402,-0.102253537826942,0.0166805318943941,0.0857275647589334,-0.313420324731322,-0.0860575240607905,0.0499742172295967
healthy,-0.212847397758466,-0.010922502018993,0.433317331553145,0.0299219998675649,0.418212404818853,0.265358535853585,-0.0535889593361211,-0.219510371811506,0.337814104911723,0.635633581328274,-0.0863126619523863,-0.0710215707688229,0.567844487984818,0.453997677786179,0.552547544125142,0.267581969199818,0.417737773777378,0.383991177091117,0.0,0.525948152651282,-0.20167251402386,-0.147943307098,-0.246511156539167,-0.0447731705171655,-0.0642044248897248,0.377569084150868,0.377792912671705,0.0552106138839087,0.164937580440085,0.175296055494505,-0.227675843056096,0.402952295229523,-0.281063856279237,0.358151815181518,0.234976244786041,-0.234535095015448,0.551459052146231,-0.15659885885517,0.400924790228417,0.259930804519951,-0.0475818617320826
healthy,-0.146830562572176,-0.338442077168536,0.19168401295525,-0.274413129314878,0.0190671967970452,0.182691373828328,0.028926471574637,0.447360664347057,0.113842191765844,0.173778957754499,0.0899904648107886,-0.111199499798432,0.0003317485076068,0.254251107002768,-0.150834522802329,0.331190889062421,0.205501027550382,0.0376848607851921,0.166555593870519,0.231920122452071,0.479991490050404,-0.288355909367712,-0.0794478245958586,0.480094009564904,0.032486048839605,0.258036738361398,0.111003128886465,0.0918007053133533,-0.258530545457374,0.375313798696768,-0.306863011352355,0.238504183916367,-0.313963222772159,0.193872798924963,0.0335712421377104,-0.0514949933218262,0.0381865448325567,-0.200344939547669,0.130441318456525,-0.096363716683867,-0.348596716541121
healthy,0.0,-0.003529825029603,0.280635997790578,0.0506332778628369,0.104300481338278,0.102209421604987,-0.195911929362928,-0.420709790774491,0.117554992330534,0.0304322112757903,-0.0525574704570126,-0.160692219566112,-0.0702515866530776,0.0792580921981115,-0.0356361570161842,0.309800362976407,0.0432090120090594,0.101303482442844,-0.0194089144209324,0.0587226600179842,-0.36098917986566,0.0,0.107194518881083,-0.292367497722541,-0.0193446386781261,0.262050571377454,0.167777317505176,-0.0470775051096789,-0.0987108112151672,-0.145439409452286,0.0277385335022837,0.140378287531298,0.182670091229863,0.0357926300007891,0.254157260987765,0.103493268179993,0.36814686714565,-0.112853951035557,-0.286200706295457,-0.0675306802268485,-0.0246301657575191
healthy,-0.21164006766338,-0.199230826717732,0.496212917218779,-0.256724022159497,0.505481261992426,0.0375073720516877,-0.554565058146311,0.584954543576605,0.147922368698086,0.548623488514654,-0.560118123318858,-0.151031951142402,0.0981862464377168,0.458231212664273,0.247225373088963,0.471601925797305,0.340954396590249,0.342253698535767,0.155625634259162,0.0338029167537949,0.567896524918001,-0.29115803716386,0.1617169017024,0.555055953867711,0.0484770412044355,0.225018106532566,0.0003030577332358,0.18344342594353,-0.224005754536115,0.560673505709102,-0.262011158542438,0.237336746234488,-0.384905806101962,0.122329906159366,-0.247069578606607,-0.354123798467095,0.463673459188319,-0.196420058418645,-0.0197355054722628,-0.356183644012048,-0.159379582509231
healthy,0.0406841374407393,0.0176990010487426,0.121082957197908,-0.0402123745386408,0.141452968138768,0.0493966545535244,0.0730114343134708,0.553762058654277,-0.0083141054142169,0.242297642377715,-0.229199334270706,-0.121008218090288,0.169337092372679,0.173285001819248,0.287208058232859,0.0925278486947317,0.158213184477297,0.152604555667165,-0.0645234728869855,0.296054860850175,0.463258753950179,-0.0085433015309219,-0.0555551907475358,0.552221403781616,-0.0913945914226782,0.0709044826990259,-0.0001655162210537,-0.0424620257104861,0.0105940733980754,0.257345202078693,0.105073026119821,0.170555856971501,0.0006366548801438,0.119606646508918,-0.275679072746925,-0.247401185561183,0.124988903858619,0.170878977817122,-0.0097018789799129,-0.161915959980207,0.0593263818372127
healthy,0.128964768733718,0.147191884239946,-0.589418045796967,0.19145861458234,-0.501881252156255,-0.400208847541295,0.164485268952651,-0.331839371360785,-0.122812428088082,-0.542304690244506,0.211589194133057,0.0274936273008297,0.0424844889120453,-0.461494177948621,-0.187512844828481,-0.678035375542023,-0.533070498751737,-0.427965572693173,0.0937754406392975,-0.212081480811324,-0.407035602873032,0.189294721358105,0.208781424564518,-0.372496960525493,0.0102907782205803,-0.491541906755513,-0.359396407967842,-0.02499205810604,0.0804465536902584,-0.50607539987001,0.229985072717139,-0.438310868303003,0.204917435156088,-0.488627302069489,0.365453855971486,0.414409282030848,-0.319698198018452,0.225641965756727,-0.250050963534597,0.232736185043319,0.128899733739609
healthy,0.115464727036239,0.0310478464604498,0.234690048192011,0.0209769147277694,0.0808880191628414,0.0481708496593421,-0.211102634336605,-0.0262339151172753,0.0804287304697039,0.0220486000358996,-0.264547498970798,0.124270855355321,-0.356217687930772,-0.0907557197339023,-0.0961020636344732,0.280273309271559,0.0049491426294158,-0.0036148088556798,0.0340021513505227,-0.119141363771468,0.128443920164157,-0.0209497626561913,-0.234383534322625,0.0667354162554539,-0.149956112636242,-0.0833597613701715,-0.0527308708639189,0.092001163809181,0.0367758826746923,0.118914281737236,0.0026527705149456,-0.0325184565539899,-0.0638234781620506,0.033759508377724,0.101771186972347,0.0700333714737326,-0.0252767452476173,0.0418896492814535,-0.401809201211974,-0.0960178037161705,0.0665115722678709
