group,CD86,CD11b,CD137L,CD52,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD32,CD69,CD107a,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CX3CR1,CD11a,CD244,CD235ab,CD54,CD41,IgG-Fc,CD18,CD38,CD45,CD71,CD36,CD305,CD371,IgLambdaLight,CD328,CD101,CD360,CD88
healthy,-0.015987624626321,-0.643608655223031,-0.0720664911987441,0.0880196039243473,-0.582678613782588,-0.559245862480061,0.451861865622421,0.421137733108843,0.194588935871087,-0.384474490258926,0.264301133195076,-0.471059409773463,-0.204125765062893,-0.547075699319862,-0.325228838941835,-0.13650980025521,-0.411829915574193,0.0123793116826244,-0.676807395397563,-0.422598972884994,-0.408741033822659,0.139691112773538,-0.193343203449675,-0.159464210714876,-0.163898081095411,-0.0756179947665759,-0.417496898835,-0.216904858065001,-0.454847600422813,-0.440123071510913,-0.355998751262899,-0.011512267278948,-0.551068642200173,-0.423899148314708,-0.553196930946292,0.0497642914562529,-0.0339306371401728,-0.306705651017702,0.0457703554193486,-0.397146315280185
healthy,0.223910545825052,-0.407017259541366,0.124505634719183,0.0344402711029224,-0.287740053480269,-0.381249493558058,0.124047899548585,0.251241347120344,0.315298882654665,-0.364909843801099,0.0871755545100406,-0.163925127623369,-0.224799380345371,-0.131512807667292,-0.278967396185733,0.130512803950809,-0.0593042835753456,0.175126864411741,-0.502147313831942,-0.192525956151547,-0.107651656237223,0.217371971598691,-0.223582913517872,-0.154582863696369,0.186800005304633,0.0771119047467635,-0.557862481715431,-0.116764337610164,-0.176616146476363,-0.187528082940844,0.0252046360390114,-0.059884155480844,-0.295519001701645,-0.336089521770238,-0.407179320962645,-0.204061768948311,-0.416908366094908,-0.484597964578505,0.227408702109988,-0.255096899321402
healthy,-0.103919017988189,0.12187335173178,-0.0965867151179655,-0.106242432000303,0.234743484269982,0.0691761820739019,-0.127522427117319,-0.157179916252715,-0.0737196258790229,0.18667424609505,-0.260489708487169,-0.178707921426243,-0.0126499987748899,-0.170724246599983,0.0803485969044696,0.0677369346923511,0.262121402949099,0.0437441619490487,0.18794931737069,-0.0557222149616347,0.261567775394,-0.297186584657677,0.237635694832932,-0.0542136144707482,-0.0071978040451263,0.127231982533698,0.0826372104897939,0.16556558116918,0.0455945024166328,0.271754946920443,-0.0060087748165775,-0.273108012906501,0.155137663309465,0.270534213392891,0.237029601637537,0.135873150407516,-0.0261329900584009,0.121619359997008,-0.239132874894784,-0.189460137824682
healthy,0.139750240643645,-0.446243399747326,-0.106220448437132,0.049786647243436,-0.20192089670298,-0.40970897089709,-0.069500572556625,0.439618907976449,0.12142643481212,-0.231652218804422,-0.281157086953813,-0.188126566983492,-0.412320251240052,-0.0777526298820582,-0.151061102319841,0.254282191066824,-0.294943048900457,-0.0021020145043509,-0.537444193788405,-0.215013501350135,-0.303430817285613,0.302248148639115,-0.229661655151514,-0.12617840324921,0.0,-0.0401344215797063,-0.294242913198997,-0.273266679512062,-0.316169102125571,-0.230909337687375,-0.128263211111322,0.0694833496801243,-0.280054845650362,-0.273291329132913,-0.377029702970297,-0.287817728772774,-0.220299162542969,-0.111288603595829,-0.0305759360725855,-0.42853715487323
healthy,-0.189533980120522,0.525532907593658,0.0975586778251034,-0.351446834879538,0.120336831325971,0.0690786978806865,-0.451482777037316,-0.371632607946822,-0.137861489034406,0.245807891978252,-0.536820721910518,-0.0954263630775971,-0.0714292107206211,0.0575967910736774,0.0177797293489664,-0.0862099667334758,0.235690299652728,0.0513485354703222,0.513487384453724,0.109998691141755,0.0977203366241166,-0.297091953161578,-0.0747571202546763,-0.12341694302805,-0.039059526597275,-0.0690835394828093,0.0403846373725572,-7.26883603764704e-05,0.0343601419696274,0.300195512187462,-0.14988228900372,-0.117121476567616,0.182271221485274,0.0773700599095213,0.165107508634527,-0.0589785107981364,0.219009127508778,-0.152648275537107,0.0016856436238516,-0.168634365496487
healthy,-0.001585367821046,-0.0868697230332202,0.134545826447635,-0.0492613023638093,-0.003243115284463,-0.0390830900339304,0.0898142510254628,0.10911404698436,0.0619653407785722,-0.0881626291901495,0.0522270801688399,0.0055630518667546,-0.531526733751895,0.20408963852949,-0.0265284877242651,0.278915055839106,0.103796372286135,0.185970819639962,-0.145592992977196,-0.0154591278469085,0.164902541796192,0.0047727211667872,-0.0499891499574496,-0.001202559591155,0.069938779667125,-0.109315158087111,-0.442976218541237,0.191066979039319,-0.0537422270397055,0.0601733113252734,-0.10969205581034,0.136600309017088,-0.272599764459941,-0.0667566224010557,-0.0638522843841237,0.270309562538133,-0.0777501553450737,-0.183148882480253,0.102811263013647,-0.166605330589806
healthy,-0.390702307717023,0.339727320877314,-0.141238749495334,-0.418744537169536,0.251482422074464,-0.243376542029846,-0.681274766392558,-0.608110296791722,-0.268500391010276,0.276849292218088,-0.658225742146363,-0.340323657199525,0.304398643361796,-0.0714601435039914,-0.25299412179975,-0.229594847068023,0.247033807127313,0.170228257184599,0.348308213919136,0.0255050501775086,0.143457818758849,-0.629575704446962,-0.303022242471273,-0.232395786387869,-0.100426789602645,-0.296822964563708,0.410838795039603,-0.352623555551043,-0.0859352704516174,0.170542699921601,-0.379461638701398,0.0331886623316484,0.379999090340366,-0.053231865181832,-0.002870931427812,-0.27407038424466,0.186028437339345,-0.217065952079124,-0.323684089901475,-0.531314148457207
healthy,0.383252571091846,0.22555072876552,-0.0575929975550859,0.383305060550893,0.129779032038884,0.337891943373371,0.190461473334785,-0.0218731873040765,0.13885705136306,0.224396026671661,0.180089567027296,0.404130939214331,-0.304958995730507,0.0073543112204721,0.195078449192954,0.291390440867457,0.110170471238228,0.0267647320945571,0.159391531333837,0.152053105639976,0.298923139086213,0.224537529513175,0.383700318733295,0.210660947082946,-0.0847374917806656,0.238424904664463,-0.304906162608274,0.0023292642590215,0.382577771531294,0.102808429277023,0.390541533941934,-0.0709574492499616,0.039730310509367,0.259238411430377,0.193309107048739,-0.0139277334476486,0.110951347082132,0.323904238917351,0.136613438583811,0.612746973235188
healthy,-0.0366167329760016,0.45725863259053,-0.245811034709724,-0.176663012245821,0.417624738347204,0.11506100546601,-0.240584377136231,-0.126405942487461,0.14168799660488,0.430522738076825,-0.461325144004293,-0.103763771267127,0.226909593960976,-0.14382966735093,0.481133616345604,-0.0691135274156536,0.585315298414106,0.406048487861779,0.353564505005489,0.352041556666845,0.329946187340613,-0.354923306248373,0.181594978013526,0.124675423320216,-0.0139242988166921,-0.0018897924304566,0.194657857460782,-0.116498840799053,0.259385253896059,0.538305712506436,0.0115262198190438,-0.0183566479782942,0.418630425095812,0.245610353541903,0.355595415346797,-0.109098709042788,0.39618223547303,0.516627095050537,-0.402610617013761,-0.268377231291956
healthy,0.266605168185285,-0.249340497028433,-0.273037352922045,0.0656884199384386,-0.0786670926396612,-0.0855713055866884,0.182823700214672,0.0885665719911083,-0.0787195121586806,-0.046461347665282,0.0354514811400894,0.0421848017382806,-0.215128353058277,-0.128799606322615,-0.0237547065568313,0.332195498299467,-0.0516999437649517,0.0245887566843089,-0.276810070286863,-0.0476724096714139,-0.0977467228439368,-0.0628663167389982,-0.0365827682099988,0.0323756069902479,0.019526218332025,0.0659187262280456,-0.0576855193502885,0.0553352780675029,-0.0946725362009882,-0.136319496758512,-0.0821637957769374,0.0029524069595825,-0.110198726770468,-0.0692630961867822,-0.0899193917870721,0.0490675390646325,-0.0467513804920552,0.147987413508596,-0.209276258045292,-0.292302571910724
