group,CD86,CD275,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD16,CD32,CD107a,HLA-DR,CD64,CD35,CD54,CD62,CD41,CD83,CD18,CD38,CD193,CD36,CD158,CD305,CD319,CD99,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,-0.0500178384838886,0.0652688671983237,0.592819593113214,0.0304435393278455,0.541494618942013,0.460192188549351,-0.208547874150009,-0.559247895906646,0.114531280204144,-0.208780744976599,-0.37076690420229,0.372701122705962,0.35857666758554,0.0651869554687096,0.466883274096216,0.599693035759883,-0.0042092047868113,0.161007070498101,0.407313154176219,-0.186804569660532,0.280793789554692,0.387033868070075,-0.0633835325632468,0.517239760413051,-0.176860732013699,0.301955057114175,-0.208688964171383,0.0082230480563914,0.468359517720132,-0.0199430650165681,0.009889792944935,0.217540657751505,-0.139041627284332,0.227544512053239,0.333404889527215,-0.238486822893042
healthy,0.0325605152177366,0.0113799773070222,-0.21724333522405,0.151675453241165,-0.126651000729276,-0.168786970261729,-0.0415965898462655,0.314181494254911,0.252785880026211,-0.147735106098348,-0.0077948944726131,-0.316911109310429,-0.223600136688099,-0.266142164621532,-0.129712697917226,-0.0721983631796451,0.135414041809786,0.603588534329902,0.158219174564153,-0.161058092620541,-0.342137698993933,-0.0199618816111846,0.0893455091628979,0.023417875374767,0.106703148992234,-0.129944887457234,-0.281464869004985,0.0715930217922792,-0.0741431002349891,-0.27791165647315,-0.250076250226913,-0.0216439706494581,-0.287722602611056,0.0379274918761842,0.0280935984602137,-0.0198641468497842
healthy,0.263034897555775,-0.0121084632068292,0.119830253778074,0.448369218367739,0.25625199280624,0.201562944381833,0.0875121935276716,0.119445568963132,0.468608363003726,0.267767417409603,-0.0420075594919534,0.170641080216939,0.210736886633516,0.290309617703871,0.323585601712027,0.0991433141195833,0.191261552939988,0.519986269084748,0.347806917930367,-0.100801408141295,0.351057464840495,0.412041951594469,0.0773615311694146,0.291348130161473,0.0237245728657997,0.286428514755968,-0.131428584068842,0.210379171986851,0.18982443709652,0.0774772379363243,-0.0192293906385955,0.419405695324818,-0.07657741873168,-0.0469673783849231,0.232138892630941,-0.125448881785123
healthy,0.0795364650496572,-0.0197241298595407,-0.319779165242133,-0.443910270515224,-0.424119122291822,-0.376249624962496,-0.331154576929602,0.0765615749903406,-0.052159988486537,-0.55157825667819,0.139513506197015,-0.298639222687237,-0.230633073111575,-0.324243397071358,-0.491735792133528,-0.45624309925997,-0.34422707695202,-0.0144102820607323,-0.0695869892306802,0.115292629385458,-0.538143958956861,-0.440964400133342,-0.127063456877831,-0.227609443773733,0.201341655340401,-0.363108310831083,0.122927364969983,0.0035878158872345,-0.37040504050405,-0.538544404572272,0.0910699191275599,-0.443641264059254,-0.191691677828475,-0.239882361437793,-0.330196036927003,0.015044083168542
healthy,-0.128417975580056,0.0957440062330927,0.295135973035421,-0.169090727355865,-0.0974287860295094,-0.0803503250837373,-0.22571966302728,-0.455475177025925,-0.0714100565542077,-0.103920663089844,-0.465381807385589,-0.205334281911743,0.0732438586781292,-0.127951209599482,0.0653549846820452,0.316786957731451,-0.138173260077424,-0.0786772648116565,-0.0442299757054191,-0.0451944111675773,-0.130892000488929,0.156839861421973,0.06967998842108,0.127589924268792,0.0234346562065094,-0.0861000179468633,-0.0974909537684489,-0.0101182438326019,0.0252277134893454,0.0675963518659986,0.0808845484116455,-0.306377293846481,-0.0640441850859402,-0.262834014214138,0.170643464131519,-0.0052308517442194
healthy,0.175520034887561,-0.10480100228737,0.0204292590546832,-0.0768982661598387,0.0465319971593151,0.0753097135642705,-0.0457164284231171,0.142707083770244,-0.0208321003769009,0.140618842559362,-0.132638993382567,0.0038744091724489,-0.10229635267843,0.305052244672514,0.174538284292874,0.0289118598595439,0.160756192476143,0.0186744722781412,-0.122110538184309,0.0,0.138467124176017,0.163725546606133,0.0174999776115532,-0.136380763001849,-0.0911608085954448,0.201272005624554,-0.206366325880055,0.161252184334187,0.0417343959599148,0.0637221295507599,0.0648910218454455,0.193257185731318,-0.153326177543554,0.0599166045654525,0.0188933263957073,0.0706439234328533
healthy,-0.09209948142805,-0.0493316913899589,0.341547117576727,0.176302983548057,0.461224953807605,-0.0847007048698248,0.142940927845163,-0.527885467076509,0.405621028450605,-0.104934447365534,-0.609818739657763,-0.261649059693778,0.0351004808899745,0.261682586915941,0.475022089056318,0.274747133844233,-0.165833814724976,0.359707026642867,0.337455621958073,-0.0660076782730715,0.004925707117312,0.366618598169438,-0.0522920023413976,0.415112004543033,0.0595459215879904,0.210802066743711,-0.158865003711157,0.451914022180698,0.158677886964372,0.287518511537406,-0.0040068049750638,0.0930632162550056,-0.226776615190006,-0.573873819940035,0.350763493540793,0.0004975398563167
healthy,-0.34712383671396,0.166822946189876,-0.388651627849591,-0.167307891061673,-0.377738058141449,-0.412897260210639,-0.237241523007545,0.0316812091455815,0.290160301172108,-0.317632677270031,-0.0785021139041938,-0.252679506894472,-0.738408267541958,-0.295141959405272,-0.356175011903994,-0.408706121026298,-0.351527288788678,0.258059088255608,0.178003439024065,0.202682846581834,-0.40896687746037,-0.375175812020708,0.0229678289170963,-0.245011056153958,0.20902351244763,-0.340131103990666,0.225648679662408,0.0330777956172418,-0.352947377181059,-0.369692340727224,0.18903095037059,-0.0820461607062254,0.060186008927958,-0.347775835796056,-0.35461248821762,0.124114858320739
healthy,-0.509848233092708,0.0391421122646171,-0.237978723224737,0.0080908491912756,-0.200332307498609,-0.410543303388526,-0.147074723165839,-0.21837475663695,0.356602637538707,-0.266890585800684,-0.379966095937244,-0.512705288672117,-0.373405614701364,-0.256630547603311,-0.0359241336576743,-0.241646847315544,-0.406694124137518,0.442981670197143,0.19093314221159,0.175599411642762,-0.402462827918293,0.0477710125895925,-0.0248012857797662,-0.0494416269765209,0.0600684910337793,-0.346491093312203,-0.0779365846364745,0.12048866473781,-0.245346896765361,-0.267799600805184,0.0741330364031211,-0.176714472455028,-0.18618315984339,-0.511955332032708,-0.175410948454383,-0.0283215614476008
healthy,0.0410987451505787,-0.0749684078548582,-0.165664684206406,0.0800348033142836,-0.029513710907643,-0.129259374394574,0.155213606895367,0.0570765507430374,0.0436880449997172,0.0615750975203434,-0.145576978976798,-0.152400673238296,-0.0082779234163865,0.0454133775410849,0.113991583437158,-0.135521932638406,-0.0406292442837954,0.133996015361322,-0.0564184148422636,0.0424231724071032,-0.129224663896876,0.123436878224576,0.0091053163854243,-0.0418633835575923,-0.0952647611963945,-0.118579311628537,-0.128308237456683,0.186301061416273,-0.0332277356920605,0.0925636412852996,-0.0249041204548141,0.19267509169548,-0.0823911188850629,-0.482189547693298,0.118587707178758,0.0645768229099141
