group,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD16,IgM,CD69,HLA-DR,CD35,CD39,IgA,CD244,CD54,CD62,CD41,CD49b,IgG-Fc,CD18,CD38,CD45,CD71,CD36,CD371,IgKappaLight,IgLambdaLight,CD101,CD360,CD224
healthy,-0.0915154498102678,0.0985790797282617,-0.0720993982435275,0.108845774488965,0.197594592256154,0.469300622677124,0.569850142383551,-0.0101456545473649,0.488097114415679,-0.14749158013873,-0.253065461802815,0.31399268828325,-0.0844820900629967,0.172218293604661,-0.273119657190268,0.238573122605153,0.31827495844135,-0.256387770292313,-0.0690699660220578,-0.138397547599763,-0.148421729759545,0.168321444545979,-0.0535661624213015,0.337381329667007,0.0315466025436108,-0.0143072934329527,0.0669345999269273,0.08041244088987,-0.0210122267496736,0.134551436559893,0.230343640050438,-0.0242374743810404
healthy,-0.202333684466413,0.0732383577586625,-0.144477757069929,-0.150311968235961,-0.310455152933211,-0.144685957172597,0.264688817209986,-0.197464271623869,-0.0062040996822839,0.164965419757139,-0.139922323912915,0.0907173627959266,-0.153391135240256,0.102041411312473,0.440073805986747,-0.252850500408338,0.420899087260845,-0.150919591855073,-0.216446425890171,-0.199102534230586,0.394994346438742,-0.103032883602608,-0.164239221061129,0.211119218268889,-0.208184228927065,-0.243821408313751,-0.195689166193988,0.282584389963169,0.382629377501697,-0.0508268524240084,0.113171777982137,0.1149444706716
healthy,-0.107481124142666,-0.213412332968172,-0.190856522031561,-0.148699170110261,-0.245405009829825,-0.220990718960157,-0.274730350447595,-0.298119414077553,-0.0630154584338011,0.621303734324885,-0.337627679527389,-0.416586693399962,-0.110427358904233,-0.425664085572779,0.604693766647666,-0.345323802285521,-0.530251991410502,-0.323460242476494,-0.0879043878733374,-0.216477937868873,0.595353423219968,-0.541801034508183,-0.460580961778885,-0.356681506031048,-0.172181510495296,-0.167360821587419,-0.12154385136199,0.567923856071963,0.645443342727979,-0.173332846992222,-0.0585816458431058,-0.325130274130452
healthy,-0.119359097670508,0.188058202460593,0.0171078707296359,-0.0967296729672967,0.259195244959091,0.0253481525450028,-0.0232065739813893,0.643054282926767,-0.393426046685585,-0.193830225958407,0.508104675753845,-0.0234384141567636,-0.154757332832421,-0.140623503940037,-0.126841155514744,-0.0666926700771256,0.0193470955701216,0.703239967025286,0.637191913128169,0.647532582341973,-0.190259235178186,-0.203762489215303,-0.095215519706523,-0.116003948407208,0.047852159847893,0.282839132431913,-0.0364596459645965,-0.25035478740503,-0.1876479687261,-0.0727633159800503,-0.20081143679579,0.0252952823260665
healthy,-0.341409051622317,0.168283259771704,-0.0440409205096578,0.0319115676258335,0.12542132087721,0.306565733001834,0.291469698137597,0.283648043338533,0.443401002293869,0.0038300351599976,0.16462350510489,0.245873723630503,-0.422779134851055,-0.0065954563920368,0.0932572363709227,0.0797616341607342,0.144481428069447,0.353253467109345,0.0839491133736463,0.199561691417972,0.0282154038871513,-0.0111589906639648,-0.259737354185268,0.118813121016587,-0.0028400936630452,-0.0524638891317023,-0.126601870578418,0.0280475456229844,0.135047962739518,0.136962126075994,0.134785184812678,-0.02051998667538
healthy,0.0603566637733765,0.30500891509105,0.0962913280202004,0.112617375522765,0.0796016499489722,-0.0773116281402844,-0.0633587107797112,0.475879347511273,0.0740158960965375,-0.346798814463795,0.480645664169145,0.299867421887626,0.0772903022173124,0.183529616936572,-0.346852487412794,0.23238277362632,0.581531540135085,0.478679493302135,0.451782949872095,0.474346260213043,-0.341963716076793,0.0255137474330937,0.0227371381635665,0.0895701406735612,-0.375770900655898,0.0890043576983459,0.136613272311213,-0.338919440093043,-0.317939069734854,0.0076423822784198,-0.0777073776412644,0.150459724664854
healthy,0.592394890862418,-0.0253257935222582,0.494311859304518,0.0693054205425017,-0.0458114957592456,-0.667894037337526,-0.578209479224871,0.301168481862025,-0.618879594564134,-0.220318273867707,0.304933013969278,0.0210190460186678,0.566364548733497,0.369677975935369,-0.0453470748556042,-0.180274312799085,-0.14689218151079,0.198467966396714,0.257229436846936,0.255300728044228,-0.227292449661494,0.149080393196161,0.377415534549817,-0.189268300367223,-0.156974376950125,0.430900735008857,0.224851463311737,-0.198547787760797,-0.178121613617029,-0.0046275460013382,-0.164993567623023,0.559682021410732
healthy,-0.323685382711166,-0.135184390732902,-0.339936697214767,-0.202000055480041,-0.165164110485221,0.281736972441717,0.10334272497886,0.0264965537081506,0.193507273192378,0.222857640068884,-0.0710870373529044,0.069179777266348,-0.346681227108831,-0.342500854435196,0.172503803137784,-0.167961678231643,-0.020146486440389,-0.0821777954260922,-0.0564000283337815,0.0837222778635971,0.179194160206612,-0.217047367978278,-0.433030769777943,-0.164008081631764,-0.126941688304728,-0.285646650530351,-0.28748370273794,0.14958713080615,0.160647368239672,-0.115643956251036,0.28585394610648,-0.28281188855052
healthy,-0.291869658552689,0.157096051089707,-0.350525204232222,-0.008959459594496,0.148571725437336,0.206334100828273,0.150455425545878,-0.0653297648608483,0.428041410449253,-0.120779434051699,-0.0928905938447453,0.371174904327861,-0.348092335521667,-0.149867315128547,-0.172890207477365,-0.0647049665332766,0.245184328228799,0.0125093470265387,-0.0698848948888215,0.0584986509606636,-0.159179022704458,-0.108196862652468,-0.56421567728123,0.20420516182442,-0.120391479180083,-0.298535488996158,-0.290604858453329,-0.182076612360118,-0.184880749896231,-0.371039335871852,0.111929647581326,-0.391398107052298
healthy,-0.479470966756048,0.0269684467621957,-0.389513301391593,-0.310460408223539,0.0260035283144164,0.193703394637831,0.187647226752734,-0.112695196641632,0.265870810155472,0.134923354783743,-0.141818811460196,-0.109592807495001,-0.47492521310297,-0.349098586237072,0.232924347458407,-0.122951761520301,-0.025430321384246,-0.030191318933296,-0.16216884524117,-0.172105246843921,0.196906315656968,-0.301906007225629,-0.40540871765031,-0.124307093471487,0.0209297717858348,-0.340076617539884,-0.343136946228658,0.169297320416496,0.239536796204932,-0.179366770806962,0.0691346960604645,-0.297891718712031
