group,CD275,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD16,CD32,CD69,CD95,HLA-DR,CD64,CD35,CD39,CD54,CD41,CD83,CD29,CD49b,CD18,CD38,CD71,CD193,CD36,CD158,CD305,CD319,CD371,TCR-Vb13-1,CD101,CD360,CD88,CD258
healthy,0.0626138624309342,-0.429749380366529,-0.416334741099092,-0.311008805790558,0.420607361981443,0.438479279838219,-0.288790325881688,0.137531045961446,0.32243591607139,-0.148689209799254,-0.350822709616918,-0.0990524790969479,0.0711946321738899,-0.226691404309818,-0.47164444047721,-0.181391432954737,0.1027193659378,-0.416947416209527,0.213077890696233,-0.143847522344791,-0.178331745949917,-0.126665020468678,-0.303804525979169,-0.0555429518718076,0.133216984556747,-0.406513750366721,0.164918367472581,-0.184834645877224,0.32682182424697,-0.343478260869565,-0.022674858607083,-0.325671483601783,0.18910854801032,-0.0400128526059687,0.239472577189927
healthy,0.0174300918246796,-0.638440969127299,-0.502147313831942,-0.534073413823839,0.104946718556148,0.132078122068564,-0.0082417906395325,0.145838274042467,-0.0911525414858636,-0.502795559517057,-0.276474529408659,-0.357429517234766,-0.0653782247544503,-0.371206978884236,-0.533587229560003,-0.203269743650345,0.303154827214573,-0.285378408657741,-0.225481329668757,-0.226099488024563,-0.164991518288195,-0.578550443792316,-0.455471713347883,-0.220226151496582,0.233432869971635,-0.537800826513249,0.0531320206916061,-0.494082401155234,0.258431083603915,-0.586905437160684,-0.185270937527027,-0.557393041893911,0.119296368319994,-0.249411836299275,0.275615037540756
healthy,0.0266916101412686,-0.306161574477074,-0.338274831819783,-0.256365391636669,0.14969110445759,0.0308594217252081,-0.149046856808391,-0.0190229496732511,0.104545191204724,-0.110847146817442,-0.236531343857726,-0.132062689811071,-0.275583681612868,-0.248408579611708,-0.30739525175081,-0.134343274263665,-0.166644689329201,-0.186264398415353,-0.107003712079035,0.0074593229117027,-0.167189134889846,-0.274943271142742,-0.24269706073576,0.292206323523392,-0.0037459851893367,-0.225437553978612,-0.188228818754564,-0.275575456156282,0.0322154726282964,-0.266804440245631,0.0731577033458256,-0.39393399150073,-0.0122462400310645,-0.125239681454079,0.0267213610172691
healthy,0.0086955841316254,-0.106937110130138,0.0231586544824334,0.0394959495949595,0.0838294243661889,0.180686930380762,0.126367106245852,0.242129447313771,-0.0074106186780458,-0.0098300152073165,-0.147608929375258,0.0764081144632267,0.255920359798211,0.0887157770805503,-0.123649848791968,-0.0522964099974194,0.109949592132682,0.0485138574781573,0.0833729369948379,0.0500350432455862,0.138654346561114,0.0900297039020259,-0.061860681780842,-0.131134461563363,0.169267301263022,0.16375086633997,0.0098797388812573,0.168628862886289,-0.0094215885936689,0.070963096309631,-0.0702960060882173,0.165906124816702,-0.0025450490141342,-0.0419953205700114,0.0977123099219938
healthy,0.228370126601841,0.154364709824177,0.0862253000516551,-0.100757584857279,-0.311037969208263,-0.209781759885412,-0.34318159750904,-0.0782592142184384,-0.475891093183516,-0.0771908432337043,-0.26883360331562,0.140465958299991,0.0062084363566417,0.0531046858378093,0.0923508633881722,0.104794166099695,-0.0652237785557359,-0.354216853463453,0.134237290919728,-0.358561300708284,-0.302140811722858,0.0134828316678746,0.152035666702653,-0.167672425976842,0.23344956916374,-0.118839365982307,0.207000867197906,-0.0143075456680898,0.2153358570659,-0.0575944134567941,0.206508844142345,-0.143002681247502,0.00263819569938,-0.161296465486849,0.145724519371549
healthy,0.173756879978348,-0.0669060206738736,0.0371893000867987,-0.0053657381835398,0.258836735658822,0.178529316846331,-0.395462705488168,0.137481169306962,0.0070483261476844,-0.0725563998791616,-0.474871475758195,0.156480378151566,0.36494207741911,0.113093925822221,-0.159086246350509,0.194786437154994,-0.169707263981002,-0.413513914398086,0.0,-0.206697841306026,-0.409183109917971,-0.0475946213328141,0.259235732671902,0.0719602416703239,0.0517293372296054,-0.0977868259033425,0.178627792377771,-0.0745133315996653,0.186573000466365,-0.0146058549672532,0.0366775340865561,0.238101438171442,0.180641498168968,-0.196492152299747,0.114867781161371
healthy,0.0939712320693873,-0.549811607325546,-0.483733297849195,-0.0461061331402703,0.663037593593885,0.585350924717613,-0.58984152919832,0.0803939517992834,0.624280073437941,0.0553821724594745,-0.54506703508678,0.0960694954722479,0.0769666393319489,-0.374308834818133,-0.573799040864954,-0.320443522711857,0.0063043863454716,-0.577395574868802,0.186520588161873,-0.266794670182789,-0.555406442474016,-0.153516786267604,-0.189671489633587,-0.14268654921848,0.115642723025985,-0.567727706755678,0.0980923563725116,-0.165562496488215,0.327968969876302,-0.165045713334539,0.13773337236089,0.0444774405795325,0.3034516789111,0.295566700436678,0.0701408017463669
healthy,-0.122092297950574,-0.0848409332597573,0.0767946191708089,-0.0915513144146393,-0.143647215530627,0.205719661044612,0.0542014494493638,0.0198863001621917,-0.290700679155756,-0.020587193667198,0.0397202338747534,-0.039840745141406,0.416539231389677,0.128559341399747,-0.0968146104974297,0.151915929072297,0.243334599248444,0.0847237825669367,-0.160720975650458,0.172517404757078,-0.0297932421319816,-0.104088975273492,0.180303405962931,0.102768282763407,-0.151877482975045,0.0936954931831728,-0.206324464565369,0.0152787445048744,-0.262802039453659,-0.0192728415952361,-0.234984257695933,-0.198016533587066,-0.278551123095535,-0.325953722621331,-0.162933121151731
healthy,0.251150154904615,-0.493882433546572,-0.319008203763314,-0.24231810778132,0.286387541534037,0.337581440874817,-0.477243716167071,-0.0174071305278642,0.248875932739601,-0.271990806668563,-0.489587868317302,-0.108636084216775,0.0971162583879668,-0.290092853848912,-0.502120515864691,-0.216303753610372,-0.217734868320099,-0.488914360767705,0.21160354419345,-0.269043200028578,-0.521609957535577,-0.26117211210106,-0.171213920292076,0.344605712847925,0.202458002391978,-0.438060309952901,0.22765571681521,-0.262988319684488,0.279131179786615,-0.305188212604798,0.284097979867032,-0.187107031383853,0.302135600354335,-0.301843239827555,0.227286386297922
healthy,-0.0012125308360419,-0.422002104278564,-0.323546216686924,-0.288131471707886,0.217644700222861,0.160289194707834,-0.384571523182806,-0.189239723920293,0.273040658038522,-0.189524646759286,-0.268405021053596,-0.145489650576235,-0.0967017789932201,-0.224116403932051,-0.431057519296832,-0.238094136968363,-0.114440847461607,-0.395879232276864,0.203434956865259,-0.161796781030153,-0.307685737377172,-0.269988240646887,-0.17727411685602,-0.0724462605703875,-0.0004745611632724,-0.384800250474599,0.115466628964058,-0.29327864176224,0.026760781152555,-0.259071448799468,0.0210446807772737,0.166599700927797,0.0604987258804743,-0.277804273971129,0.0755178044543702
healthy,0.155573443379942,-0.600609134453998,-0.298972953893738,-0.358377571135738,0.340682964588849,0.340830268382729,-0.183201623710159,-0.0201975792865942,0.0920987931370765,-0.357858721447231,-0.32382982725218,-0.123220064900717,0.182549847929994,-0.0428874255107895,-0.693213318450526,-0.232965831488563,-0.201264673098871,-0.370604022481124,0.0899735696309132,-0.030348381036938,-0.158060121152944,-0.182816638797392,-0.163232013688696,-0.136868343596629,0.128132981373395,-0.365244515011621,0.120258821665347,-0.292142507905217,0.183500174886064,-0.380990770050393,0.103478354112953,0.0249963830461225,0.167436718858585,-0.455237523111658,0.0840769264774638
healthy,-0.568835277647699,0.775584161060413,0.685579808665594,0.692567301082129,-0.292138836917079,-0.135847122162265,0.214433685707874,0.0,-0.243400965802581,0.13860015455156,0.0030416125632322,0.0,0.0529256124024963,0.0,0.701429435448833,0.0,0.676859010737617,0.535113709945756,-0.568375054931156,0.0,0.208857396008615,0.0,0.0,0.0,-0.576183583835604,0.699404214125987,-0.577036557312784,0.575638931785679,-0.576183583835604,0.724607311785263,-0.568375054931156,0.689481744050171,-0.604758195321159,0.158441072150599,-0.579168991005736
mild,0.226547541389597,-0.585678336267804,-0.596520815233799,-0.444849105644431,-0.0315554162001081,-0.0277051045350678,-0.258998957644113,-0.0890162291480907,0.0666767537858473,-0.612004015958615,-0.642667818857591,-0.33071385803811,-0.324289590325324,-0.508399664314665,-0.453751651848698,-0.600664930001785,-0.473675005294934,-0.299441030519963,-0.0128692380790539,-0.225664362397319,-0.261837229375427,-0.499942700864148,-0.423638201803721,-0.0470485223936394,-0.0953011667894239,-0.523201258784746,-0.0887282687095697,-0.508428493909216,0.0656033396163597,-0.427281579180313,-0.116312164735988,-0.595632509417873,-0.188473134540797,-0.37148315201824,-0.0990998803647801
mild,0.119191465280824,-0.0440212809328323,-0.0726494598226198,-0.0058294147699288,0.171856976236199,0.103836005701972,-0.23584328761124,-0.0214424444229822,0.294043569869525,-0.157316063705178,-0.184017173554414,-0.221387022079925,-0.0052322172881063,-0.175799181777781,-0.0076967786549926,0.0462333871978157,-0.0694467388498181,-0.281470590283116,0.307178223354641,0.121795411320626,-0.220993937996436,0.0008608666840934,-0.0675616995248451,-0.0730689321509383,0.271831467219756,-0.141571411507623,0.218247074652677,-0.0668158137567959,0.198271699787891,0.0801666028265089,0.253828964093615,-0.256125640868519,0.156783217063511,-0.25020428457193,0.247878778400423
mild,0.171438150545471,0.0941474175054805,0.0626946727240139,0.160396917132047,0.0202886020251852,0.0563216984398669,-0.0379870386786162,0.0040153330792576,0.183281134260356,0.127691270658594,-0.114272881520647,-0.05846339598991,0.198142419235029,0.0433201940270492,0.0851712132053556,0.0771035152465408,0.138190527511528,0.0168327074168632,0.0,0.0080038615059964,-0.0497416531056463,0.0116306229319897,-0.113449733650154,0.0475036144336063,0.275747637343939,0.129122263291375,0.217973822177642,0.142004710956431,0.182760924944247,0.195459529948727,0.0898935304149086,0.0744594145454243,0.187349964940728,-0.0107933495768322,0.205689683197453
mild,-0.0020092007854758,-0.141983001461652,-0.119666957698027,-0.0807433421129646,0.281627178840371,0.163826462380534,-0.0696599070862819,0.190824104173488,0.135182622702432,-0.14811725685299,-0.221743193327601,-0.073569443199677,0.0304029132916518,-0.217077441605556,-0.143530074541706,-0.200356117078041,-0.0014340676439355,-0.108099341648873,-0.124137900910508,-0.247782821327577,-0.0913327062120719,-0.093055470881356,-0.0393001192502141,0.206976155372228,0.096565821402666,-0.0996757629448636,0.157145096162507,-0.210413745183739,0.0259599808711983,-0.0589991220368745,-0.0048652547945819,-0.253953543415308,0.0310984906978004,-0.129738306970179,-0.129361507520308
mild,-0.0802888888878187,-0.561382184860174,-0.367284073392671,-0.259671324150962,0.275885059141626,0.146746207237174,0.0624383788497758,0.0474064440870952,0.161066164099029,-0.352515875163207,-0.245697457870157,-0.297821168062012,0.20357383709549,-0.39384915970885,-0.534944779864902,-0.319297178498523,0.110627245066521,0.0536139636987177,0.132842232831014,0.129681916306077,0.0162107556894549,-0.356034695922601,-0.371796679919163,-0.211701231463913,-0.0952484427812622,-0.255386543368887,0.132842232831014,-0.325989710848424,0.146014937615072,-0.289873700959674,0.0024196248309356,-0.0650006276238649,0.136148150434818,-0.29560297623238,0.067431005222026
mild,0.185659000816278,-0.239302752255258,-0.343061800603111,-0.17497624114488,-0.190202871842113,0.0463773158165554,-0.316611516454291,-0.160349332784646,-0.0793493926350746,0.0251749839964875,-0.343530383234857,-0.459610298970468,-0.216390827960843,-0.391024269718738,-0.223745024261922,-0.296896113657776,-0.360800187262032,-0.281810447094806,0.185956761321206,-0.382044095024769,-0.281794965829216,-0.32200852069671,-0.39305480459888,0.0606641218541458,0.204581386159795,-0.335646882055971,0.299160257186136,-0.327864902076121,0.316976185568627,-0.265489080892138,0.316146402313271,-0.29813743970174,0.313499394859512,-0.0421517122925799,0.229207773637956
mild,0.0004364048591659,-0.201007350735267,0.0081772457541309,-0.218362168047407,0.245007706658467,0.125833258097395,0.301821587543611,-0.266251650480271,-0.0291779312074609,-0.367925838832672,0.354582251411259,-0.135262719511483,-0.554805479556775,-0.193230902135012,-0.0211343108601164,-0.277229708370183,0.139184407469794,0.176818592028214,0.201346816564207,-0.0677856283683231,0.139057727380989,-0.151040903380583,-0.152350981118104,0.262592759077425,-0.191855458440412,-0.0980501048994199,-0.178974948057073,-0.118011847463902,0.0200928125280005,-0.135104282364556,-0.178974948057073,0.0620916797167652,-0.144103139849254,-0.137861669938645,-0.203801069230519
