group,CD275,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD45RO,CD107a,CD95,CD64,CD35,CD58,CX3CR1,IgA,CD235ab,CD54,CD83,IgG-Fc,CD38,CD45,CD71,CD193,CD36,CD158,CD319,CD371,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD101,CD360,CD224,CD258
healthy,0.0036506315551604,0.359402138359236,0.266581404047913,0.148233402853888,-0.614293501623639,-0.605373139814952,0.0011877139210788,-0.393986418073007,0.075094823825475,-0.030658150462531,0.0413605226453432,0.205905569424456,0.35405326902402,0.119932705022588,-0.38826433428919,0.0475133571098565,0.23881540765867,-0.185611161958778,-0.23444853460087,0.008708656698825,0.235489324315838,-0.182443416346383,-0.0171936459360912,-0.21807700560127,0.176773745715075,-0.108825443112785,0.0130717263272185,0.183522104493972,-0.0261308199150406,-0.156115398197439,-0.14798616221528,0.0532328855036069,-0.0062123151046121,-0.185587751439601,0.20793593612613,-0.384049874066392
healthy,-0.148515906373923,-0.424844015882019,-0.372660238230289,-0.484644680333847,0.239972308330271,-0.172953105410348,-0.508580898613162,-0.0431105388179215,-0.615572423835923,-0.189185570195723,-0.399140468631817,-0.506924132697441,-0.332631067174459,-0.216277579373612,-0.259146571839659,-0.125755951759879,0.437242492815691,0.182316319670542,0.0193269711144649,-0.108651284179485,-0.266969880084542,-0.643893354758666,0.0198528993713668,-0.350480214250648,-0.309618345352889,-0.144246849563575,-0.2722779834982,-0.423871647354347,-0.348174982516726,-0.263728952851326,-0.543804185702537,-0.444040583360022,-0.305852813709384,-0.195587461006775,-0.0954473360935335,-0.359801183713651
healthy,-0.0199458448623655,0.244226969263854,0.331827002943064,0.27112882924831,-0.162679743017737,-0.0975714826049493,0.277406380398722,-0.103729590422276,0.184361297069084,0.242204495621735,0.0858007672834708,0.210180109973158,0.205840816950746,0.271971361272778,-0.155511276991597,-0.0968708047736701,-0.177086313979366,0.0838754325568202,0.1856380699821,-0.0657802954667399,0.113001774155057,0.0484301712174842,-0.112071405158463,-0.0186050597737061,0.261599206777738,0.201270396821144,0.0077555767438491,0.208093213667139,-0.104055707392968,-0.119471660918494,0.177884916672498,-0.134494742316411,0.136585684698102,0.177467147832258,0.42875787865639,0.088599486737425
healthy,-0.055089706785115,0.258437350441332,0.364463676919499,0.122172217221722,-0.0961556216905579,-0.115918056924973,0.278522619198454,-0.109207774735678,0.07093528953307,-0.201070623293319,0.268774799114038,0.344192248381109,0.218484470276404,0.0896489648964897,-0.147540371438601,-0.151612487062329,0.0,0.113814210478575,-0.0603062890586138,-0.0419504354192243,0.453951062470725,0.0330394030586637,-0.0622063272280082,0.0444051502581315,0.099142211648246,-0.110992415338634,-0.238544876720739,0.225442544254425,0.150341684167519,-0.112692223347117,0.238218836174866,-0.130110297456935,0.561931190186254,0.0242663353917109,0.417610451643126,-0.0825197654063939
healthy,0.192369242091742,-0.654341992733515,-0.366199672307359,-0.285611721888434,0.309353662755542,0.192928559962635,-0.440734043956927,0.421203867729157,-0.271060532483753,0.104284204892825,-0.24757264860529,-0.481533158967523,-0.56594806191754,-0.340637979219896,0.170260587278219,0.0552054204085327,-0.0324557071678906,-0.23734370466579,0.235822014775769,0.078454148962265,-0.350178478383,-0.171977541871321,-0.0540197591814112,0.161388276022733,-0.402969439711682,0.119602436726303,0.0991904984075854,-0.373086000388209,-0.0509110369622676,0.0643694537352702,-0.535904099596332,0.0574595656283341,-0.0749536356954437,0.223828258633735,-0.260195727848224,0.0972333170250083
healthy,0.073281156248379,0.0766274757358163,-0.0755306557247692,-0.0404560877456009,-0.270366100475094,-0.320911246206463,-0.18301955543915,0.014926863788726,0.18724951803011,0.352027872454823,-0.186544674785677,-0.287695351395475,0.22671821983745,-0.190074672222849,-0.0650780417429634,0.322878570193361,0.053753106581666,-0.067590851231131,0.0,0.295093051876088,-0.277138959997154,0.0248880471927066,0.118059771490375,-0.0442719604065003,-0.0652924826255564,-0.0002439318272813,0.206331478476158,-0.0484415686893395,0.120981097019863,0.386267230567573,-0.165060208966407,-0.0394988828624451,-0.124290307968396,0.113868439278807,-0.153495447188527,0.0181655803113051
healthy,0.111738489771492,0.733506905027767,0.713109343306924,0.320529079439195,-0.536226890514686,-0.498291182215075,0.635256971475974,-0.494619485204079,0.2490730944847,0.334048411979306,0.152569579306717,0.524089524810665,0.670511301093156,0.431807632065059,-0.328548952449752,-0.0521966078377316,-0.1765228195058,0.121052882118577,-0.0036826161073757,-0.175953579897971,0.507144561765273,0.171992585811616,-0.101891711291076,0.0777948057889782,0.596136420414224,0.0563559615029195,-0.118876838409375,0.405340050408571,-0.0411695538769075,-0.109976959879021,0.627843046292902,0.092998958852321,0.228702743616901,-0.17515756078418,0.681545525612308,0.101279084616238
healthy,0.0494010558746093,-0.118922132238251,-0.196918265803357,-0.16750349061925,0.119152415953753,-0.0014867630468078,-0.150738616505172,0.107326333969555,0.0547544251215461,-0.174130855500576,-0.0935651018190339,-0.217909868371324,-0.159801159349065,-0.200280932952476,0.0858436835072429,0.143951413110276,0.189256231310098,-0.366810319998863,0.167396181371414,0.130784620143035,-0.24358564938812,-0.150285954701943,-0.0586175795113456,0.0033607731039316,-0.221172222556503,0.13611620375035,0.172796218977451,-0.166922799522872,0.133361052733366,0.16011720245497,-0.182760093814784,0.0376634009686435,-0.132203358535852,0.196752093429657,-0.292972488139673,0.0747955795797551
healthy,-0.0346083201606306,0.690116502231055,0.654045210507652,0.352933358648187,-0.238591527441318,-0.206397533140467,0.619519269414546,-0.406897835739955,0.195642865812567,0.326956044449856,0.688982701598822,0.772264381977259,0.718855801262375,0.622208068300825,-0.205006158726869,-0.255161908579335,-0.0596604681747454,0.105131821201273,-0.0700926831958534,-0.212928760663252,0.726688983067676,0.200036975343995,0.212154185087958,-0.0168141455213687,0.572237740390162,-0.110017826661039,-0.187670121437518,0.5849669741089,-0.147009140439293,-0.202492414191475,0.42648953267159,-0.132017654737346,0.517897185665781,-0.297061951320798,0.610568713017124,-0.0270382952021746
healthy,-0.0559592604093963,0.0154374927565054,0.0015074758524751,-0.0485370899249839,-0.0763581190737524,-0.25979025413701,-0.0305015009493538,-0.265707627273354,-0.19298228292549,-0.172676908108605,-0.0961205066021905,0.0678668355190016,0.125414958968604,-0.0574422416460095,-0.254260484357246,0.0164086691117488,-0.0513290518847213,-0.194006328594248,0.0007020749936624,0.0129363624896598,0.0341283603223402,-0.313619419879702,-0.0765215681361193,-0.0948913728231283,0.0776721818558226,-0.104348490535451,-0.0480033823008871,0.0033166208273884,0.0041437779711867,0.0233860750875671,-0.199663030259874,-0.13474587065648,0.103154521636276,-0.0997777883174826,-0.0397666795553734,-0.138024289102536
healthy,-0.227957722291535,0.0632851599866814,0.288508576049255,0.101781968326074,0.163815324313815,0.119067274931339,0.164437974455299,-0.148153087623572,0.0679719917182597,-0.254717053477977,0.214521530522526,0.34628864119861,-0.0279151660035814,0.172750602611983,-0.230855321765568,0.0563226353163165,-0.322528851776353,0.0908801496717986,-0.258949488842347,0.0613963687708201,0.24337932991135,0.107837320447733,-0.324263175256866,-0.300739211583512,0.256146011330696,-0.248401693116715,-0.29164574772459,0.175644027301331,0.0210256785041721,0.0403790620537066,0.255195020952406,-0.24134022401984,0.128606127949025,-0.244103146626241,0.0898567928311295,-0.210847292100065
