group,CD274,CD275,CD11b,CD137L,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD16,CD32,CD69,CD107a,HLA-DR,CD1d,CD35,CD54,CD62,CD41,CD83,CD29,CD49b,CD38,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,TCR-Vb13-1,CD101,CD360,CD258
healthy,-0.0773974618238594,-0.0099562678777103,0.423455634917763,-0.0817269556116227,-0.0264470901496728,0.322528783019449,0.244510212447182,-0.27598786227182,-0.613689666545568,-0.603199270709275,0.0751160490441933,-0.361765759319074,0.116677060978586,0.136945648905763,0.161419138026064,-0.221313285453335,-0.168820240336264,0.434860634979104,-0.162238998537273,0.182577965953435,0.268678687769177,-0.251293630384525,0.178740821336427,0.0190207911573008,0.175062290406329,-0.245794226936683,0.28294410861971,-0.17422410607605,-0.599204972475677,0.0840855120924262,-0.103685162556029,0.268249908659116,-0.044862394083546,0.0397222736394903,-0.216439477322004,-0.343831098753485
healthy,-0.0895779522403938,0.068423914187792,0.333927558544688,-0.128052803799502,0.0312836322680215,0.238959565675391,0.204602544364314,0.340211907382429,-0.332184906224794,-0.115168927005351,-0.320075020042121,-0.118991450316625,0.322583259055182,-0.297943431918045,0.101069152693268,0.129213360974323,-0.147229044340322,0.191637630662021,-0.325628835356185,-0.330226440273362,-0.0748520236405499,-0.0322116185241082,-0.40905857353375,0.0026449718244099,0.265428108740589,0.0322400197085166,0.211571185479297,-0.161591600119926,-0.300469553260385,0.034046695403642,-0.154179904592135,0.210436755530346,0.232237854048199,-0.0136186781614568,-0.0979934454057091,-0.0344075400790905
healthy,-0.230363306742923,-0.0529539924839581,0.320333352190644,-0.148128898549098,0.212872708624909,0.441652659634423,0.315574629561078,0.36621524530607,-0.0459264601060003,-0.0443855064545858,0.380698948454454,-0.0565977512668601,0.241213133160865,0.155204000046036,0.0393618796621101,0.399157445369548,0.230759466045085,0.261107639470922,0.262191364778017,0.330234383589704,0.313424610555279,-0.175149231662678,0.0375803697816679,0.30261496925495,0.69154272043743,-0.0166072010060598,0.455433696455089,-0.0961885752506369,0.39411645623244,0.451924355669097,-0.184593825718985,0.38122736576917,-0.139531011293186,0.171721785851875,-0.0712624127813738,-0.115820312446606
healthy,0.142452048985572,0.014969836909526,0.334949592537812,-0.084251726738737,0.402855818043934,0.181103319267759,0.416561656165617,0.252226791842254,-0.0823626915037926,-0.0989257355928984,0.290438346944033,0.0795397901485268,0.17373561675935,0.452143484490675,0.367450122986491,-0.0117552107867639,-0.172581396562939,0.495187461031293,0.143698992097435,0.234939171230996,0.360513947832359,-0.0069443605582646,0.403991554470322,0.160980558073045,0.108190179583335,0.0950789198895382,0.294888373503798,-0.0544357705800944,0.1365966098196,0.306522652265227,0.0713928997744398,0.298937893789379,0.0754129488789606,0.0035426932190319,0.115817404094597,-0.015044083168542
healthy,-0.0849154215337163,-0.163635847686386,-0.348461626521089,-0.0488398805579736,0.243748550248139,-0.111784323108167,0.0459986993220589,0.17501258760902,0.42786751558504,0.372210529859323,0.292448580997819,0.535715710962478,0.102329997974795,0.185049716059958,0.003507789839528,-0.0104325633168527,-0.171071439325762,-0.278485844483001,0.0111994878003178,0.343445026649972,0.278483124468748,-0.0295393433499543,0.253600744436445,0.220472957779597,-0.181149570229595,-0.132556670963939,0.0015901924354475,-0.122864539128139,0.173360337277619,-0.0874389685660875,-0.0528573602574188,-0.0606172090004501,-0.144250579809629,0.210179303138637,0.0724191723539189,-0.0932168043528632
healthy,0.0,0.0879721885898959,-0.18178805334175,0.17667633775952,-0.116112339213413,-0.160112049238539,-0.162195218180384,-0.227332508678396,-0.0779604668528885,-0.0362913627417192,-0.206900633288765,0.0834108404448333,-0.0841796273965085,-0.0315438836680587,0.131099215212799,-0.293932891089702,0.0873935325624679,-0.0346405744496173,-0.104141059875969,-0.214258761252126,-0.127239906790992,0.0,-0.20806654399859,-0.253909129292594,-0.214337579595703,-0.0163067973198564,-0.128971295217041,0.0170752279096972,-0.219366833679115,-0.365030892703645,0.158102671482237,-0.120839580209895,-0.0705337193972233,-0.287258093208527,0.13891089589416,-0.127873118008983
healthy,-0.0008364774030698,0.0174957680659053,-0.513160449245479,0.0500547058376976,-0.144046803647826,-0.541755616522582,-0.0275236820805252,-0.0824684473418686,0.648056351854743,0.478502852263984,-0.492903349200343,0.592084233990689,0.169979203524967,-0.41277301853459,-0.092973718004298,-0.117030445455092,-0.35740109875813,-0.484286567840711,0.022917035204978,-0.449196224451864,-0.421719391765045,0.0920243779565824,-0.276686821411754,-0.348374947528515,-0.353874083882372,-0.0041611571007365,-0.496351236419107,-0.0610418153145462,0.116375980621541,-0.275707327876711,0.134947073012861,-0.231040123386805,-0.0333448808974237,-0.111608990510435,0.231781018395427,-0.0364144011632015
healthy,-0.0170628365476799,-0.180223818472793,-0.30250439659903,-0.103945250097504,0.156705783891645,-0.207146945497371,-0.172312685511387,0.0191958601688207,0.386959184791059,0.163585877981661,-0.189211928889295,0.28772366662364,-0.282671674815581,-0.16642195913231,-0.23629373258383,-0.0036706070583824,-0.246256540337999,-0.260751810731626,-0.0392285429568447,-0.190284357541146,-0.226604373835537,-0.168263643683171,0.0938200295195201,-0.271144698720644,-0.14378559278058,-0.189866221810558,-0.247163301506871,-0.133078743136674,0.145255116080015,-0.112383633476575,-0.113296778174803,-0.154860513930114,-0.242262432955551,-0.241607486407508,0.0435142837147829,-0.0636515927689835
healthy,0.0447261898907799,-0.0869356816246124,-0.189327614846191,0.002434581296886,0.0201549467886452,-0.175625337410031,-0.185716427008284,0.0419205636087395,0.0936367794281656,-0.103384837206998,0.307791887474269,0.0490994842911766,-0.185671388245841,0.0586036573949107,-0.218483319925901,-0.300130809112303,-0.291562663511493,-0.118180273861441,-0.174638406780696,0.283940305547673,0.233519453089426,0.0885879567664122,0.153896916965399,0.242948806992997,-0.137958535320196,0.0178970660143723,-0.0214555175580779,-0.0048428934333131,-0.163217084371905,-0.176349807707937,0.0320327881830455,-0.122918269663146,0.0680985033497659,-0.184618812948009,0.0890034203493335,-0.0455609352708655
healthy,0.0501452800028563,0.0483889620679704,-0.0474219610395414,0.0073659691324027,0.0261858734560832,0.0494551699007353,-0.0359061956435276,0.0287039585782168,0.0612759932332954,-0.105489842900878,0.129736474647335,-0.30014176513274,-0.0470302443887093,0.143342397199383,-0.114099651253186,0.073585921058628,0.0963086117327518,-0.0080662410531858,-0.0774558236877036,0.180625706289591,0.0981126060033126,0.0044102721977577,-0.0555974185052077,0.217198071243924,0.180394860670582,0.0540008884141291,0.0609238978494075,-0.0296689811904648,0.174294546757879,-0.0166380314413051,0.0613106098582407,0.0707213723776525,0.0137801468434817,0.278622525010009,-0.0350288717989092,-0.005600864718182
healthy,0.107300353019385,0.134314493207121,-0.183147873525135,0.169430156315743,-0.1976205767565,-0.232441512158965,-0.0975992770010957,-0.112622384200653,0.0836812426631572,-0.0085050902544333,-0.0296044563973746,0.169947563153852,-0.107922381558814,0.0283476116153942,-0.211668919213431,-0.282930160707994,-0.227764722048981,-0.117079929614467,-0.206873575439849,-0.0501065587167391,-0.0854918727058133,0.0852692601308704,0.0172576198442063,-0.122257709679809,0.0673684172246145,0.123164272997309,-0.19432179365387,0.114531502823829,-0.288896157849957,-0.190739878054525,0.0722392159326897,-0.0548673301367386,0.130355026165548,-0.0860071131045722,0.049482013620984,0.0516565665200716
healthy,-0.551038809372243,-0.607263874479077,0.722751452541311,-0.584713318607411,0.152828012432548,0.735468748036798,0.667041329272298,0.0,-0.301078919784235,-0.118866231891982,0.431402048551775,-0.232730544315975,0.0616846841685516,0.0963177311690213,-0.224690854647442,0.0853713139188093,-0.446427363818004,0.669546279292068,0.547826625764843,0.424558165727994,0.633338411208321,-0.605883206329447,0.0,0.286925451798243,0.0,-0.622670638341955,0.81101440240125,-0.615420363785918,0.137502729250093,0.564189426730534,-0.622670638341955,0.79677320177899,-0.60634342904599,0.764376628371325,-0.640583081362751,-0.625656045512088
mild,0.0755633166769284,0.286997044376729,-0.0890741005492268,-0.0878661670931451,-0.163606287279305,-0.27214331140785,0.0126709535464131,-0.0702989243136233,-0.0672160469969345,0.0532960172841151,-0.148044614352292,0.211062955183593,-0.353826520869718,-0.0408113789163803,-0.205400013155983,-0.460220955769514,-0.114745100763048,0.172132754165444,-0.186600411200204,-0.205333670089376,-0.0586412728491034,0.0330828742392132,0.0587442442266893,-0.216617136212584,0.0927563445306841,0.0970790885807598,-0.161845983917145,-0.130875850490327,-0.189181512995961,-0.102646787341403,0.183874615021547,0.0768472034294819,0.148899711496651,0.0319976764942074,-0.0250437357990844,0.130518456078331
mild,-0.167217202065331,-0.0557276196199191,0.365787074257808,-0.134152426220025,0.151993255640933,-0.0068158402306312,0.150842711493779,-0.115967521696673,-0.0963874199504852,-0.192084890909178,0.260255183164454,-0.240057438362728,0.214318468060717,0.523851773513977,-0.133930839912809,-0.0937034529505727,-0.286606556491505,0.441146945015107,0.0404297499222208,0.21047752638518,0.332137057927007,-0.11329501880862,-0.0953247292579332,0.427485371516162,-0.172207425679077,-0.124036079823382,0.2136428491649,-0.18167104136601,-0.178124793612633,0.171910236343942,-0.0989141457741072,0.114068340621111,-0.147151718018682,0.0155051266062967,-0.178366099515314,-0.240153142664905
mild,0.13566468949384,0.23814805817083,0.0713631468941915,0.0938250507509484,0.1639950756846,0.220202636046861,0.118926951949091,0.149314587108813,0.152013399784243,0.0540261950469574,0.0054765247305402,0.0742574724428094,-0.216907724856253,-0.10854062530406,0.447405006988058,0.118922145888396,-0.0869223149677948,0.11260427824845,-0.0493420658162321,0.0304325983236303,0.123945574198975,0.0,-0.168098028028336,-0.151985554560983,0.163558369398278,0.19405543106902,0.211136373579692,0.169846117858974,-0.203261355490181,0.119830191049183,0.225730078621493,0.273840925481363,0.231635440656458,-0.0853321628851948,0.135510437020741,0.204594051876657
mild,-0.0114910312085607,-0.0191621298052818,-0.113880522402897,-0.0430898846141303,-0.0951677808311079,-0.163706778398096,-0.0981806653009463,-0.0176851780244481,0.0936116339231247,-0.178418456685832,0.0737912617270466,-0.011963393771361,-0.150156082333431,0.146631033157177,-0.327215527440918,-0.686973038200623,-0.520926689445474,0.0127573075276989,-0.243723210533616,0.12217864541494,0.0462248149264012,-0.144088634985412,0.0931947909877746,0.0249379737398776,-0.273217434660794,-0.0479592051083571,-0.0901157083647489,0.163345125171589,-0.336695623336477,-0.220229980383903,0.0557977219461149,-0.0719539557116379,-0.0869768075563832,-0.215369306766407,-0.246390591072223,-0.165489496107061
mild,0.0759951435031949,0.0137362039139052,-0.0948281557751529,0.0841284941217618,-0.0806692238288063,-0.130953209686241,-0.218194023171399,-0.0494536159783944,-0.0971678453383403,-0.0567588300703875,-0.0449983035769547,-0.0271146233657513,-0.334753832815932,0.0348953519198087,-0.139650832066326,-0.542002126000342,-0.241430456461575,0.0225158252375303,-0.350999822311505,-0.0927387074909773,-0.0761381438752555,0.126516412220014,-0.133341239023611,-0.070685073179177,-0.0863833120409941,-0.0248815772792812,-0.0414190738330408,0.126516412220014,-0.175743788397682,-0.261743735855886,-0.0422781809330954,-0.0842822336035006,0.121283694650648,-0.176566363253171,0.0858666389446187,-0.0566612003083143
mild,0.157567605100998,0.298693031353367,-0.0070328307038841,0.198071329421123,-0.182842247517546,-0.0326547891081104,-0.0654204138599095,-0.356927001247969,0.0647582109227018,0.0686866413210969,-0.243071287468423,-0.128955653727551,-0.0944643925866702,-0.321317512778714,0.373746732814963,-0.166560885522555,0.105716381666441,-0.0081393070482378,-0.256533945217787,-0.178003538544515,-0.223078631824579,0.273596765769744,-0.20129335776578,-0.25131568003092,-0.0229767245485922,0.209791345329102,-0.172981774518535,0.318063305733818,-0.0921660594443155,-0.0774724780916487,0.372259943368898,0.0270730168842246,0.33922284634288,-0.109838122895497,0.36239931922651,0.321227686447057
