group,CD11b,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD14,CD16,IgM,CD32,CD69,CD107a,CD35,CD39,IgA,CD235ab,CD54,CD62,CD41,CD226,CD29,CD49b,IgG-Fc,CD18,CD45,CD71,CD36,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
healthy,0.0821114231804242,0.0936497641363051,0.159839213338667,0.302057072071257,0.0639122909711055,0.383145433737891,0.0136053651984538,0.388865740933604,0.202409440163219,0.476286695014771,-0.193690159219184,0.357234373475645,-0.164204489976792,0.0409511606322281,0.060349573533424,0.166873460394636,-0.23487239047113,0.0236581031252398,0.227149367091785,-0.145871690813972,0.104365066664992,-0.112356738443239,0.311039442601536,0.0873915454416281,-0.164559276402171,0.28193657640991,0.412655698319945,0.0324436623315808,0.175200309352884,0.308021200098679,0.0877623492563959,0.307745706978444,-0.0253142317926956,-0.10835773139668,0.215457705039959,0.516087126798887,0.212143055335128
healthy,-0.183534559598088,-0.0450762371788249,-0.0728466088647597,-0.10558301596305,0.0464163458486036,-0.07706338538328,-0.325494279640718,0.296445068925599,0.0830966712042609,0.0235437628968723,0.25325453062041,0.0352483591281096,-0.375580974713615,-0.0744073182129107,-0.252086540798963,0.216116391449046,0.0914719694931535,0.173352535214991,-0.241758442653792,-0.500190647291099,-0.557862481715431,-0.212596682259114,-0.012677623572172,-0.297240109508694,0.0959249258568512,-0.0450309990092158,0.0837182926954943,-0.140380610855457,-0.240418118466899,-0.0218871613309127,0.247334443495661,-0.262620533182076,0.260790710648249,0.133871463520582,-0.325308068225751,0.0294811125290254,-0.146139885996506
healthy,-0.270318786676504,0.0600420523914314,-0.255035644135357,-0.199724649390596,-0.106957474574466,-0.0526046428237301,-0.290644533909995,-0.240944514994643,-0.226065419111238,0.131558877726418,0.050490308499575,-0.250745956260672,-0.191051882513325,0.361196333629953,-0.346036167015459,-0.170251388302888,0.0973507515935673,-0.162750513151641,-0.191223954836403,-0.206289582206822,-0.263366742387014,0.0294706824357634,-0.18807812109242,-0.102952290877042,0.127766456162173,-0.244831655959239,-0.146172644517559,0.155826003866203,-0.299280389076152,-0.283878331747434,-0.137326288275205,-0.245933711226578,0.0869248061409693,0.0733364502047592,-0.433178495513626,-0.174145383402369,-0.12265511832198
healthy,-0.0379620740001827,-0.0308881650832767,-0.0540848825522875,-0.126264626462646,-0.104232693218775,-0.210598393492403,-0.0729459090567044,0.0944602154076152,0.108328047915186,-0.0406117209481894,0.124866467255963,0.0435209220289742,-0.225504320659263,-0.496949135979228,-0.166878690425344,0.0724395010052628,-0.0393139752600777,0.0,0.160549688239154,0.026860765761205,-0.141024185012038,0.0321284642157758,-0.125717188128314,0.0693573601538832,0.172268874199758,-0.0291997959866199,-0.0740716293781593,-0.347550000083366,-0.173903912103729,-0.0150615061506151,-0.185527196706789,-0.0902730273027303,0.0777339325202575,-0.037855834250585,0.272835414383688,0.202389112112422,-0.0246135826115791
healthy,-0.441822387690785,0.371743438653154,-0.069814077472474,0.0076015875821329,-0.073499576399413,0.384440711308867,-0.283313030191913,0.005220644261603,-0.185677308769809,0.483886630505282,0.0632928688075779,0.175798754977537,-0.164449990953516,0.0817830596965402,-0.502205311667037,0.006861296137449,0.0640694294365499,0.0517913558217808,0.0022409964243844,-0.216738473221932,-0.282216515998921,-0.204152686211975,-0.255036019019883,-0.222176828464493,-1.84800916211365e-05,-0.0947192901353135,0.172418317441275,0.100158824654743,-0.380676284811255,-0.143856167888108,-0.166221564917642,-0.199798960760551,0.0832390159679359,0.0509557091393162,0.0893668015936228,0.211120095228847,-0.279194781850286
healthy,-0.494279176201373,-0.588954286381955,-0.426931271206502,-0.452252820957942,-0.146618281862765,-0.214728180869295,0.167090805106392,-0.440170509854224,-0.417746240283339,-0.0024313336591171,0.306329410918753,-0.349683182234371,0.248488391108024,-0.299690629069095,-0.419932139193561,-0.593822939971418,0.306400974850751,0.290258439572025,-0.197693175815636,0.209835028394359,0.151687266704071,0.321912939551396,0.0486364150435885,0.173280316945223,0.34763082015342,-0.50682629180191,-0.541737192111884,0.143914627201189,-0.282108186910095,-0.512834473577661,-0.364059578103707,-0.37976011994003,-0.0453328990435959,0.348002168853597,-0.545639265458997,-0.362398561733435,-0.23377037244066
healthy,-0.153988803468786,0.0702116726721117,-0.0126455898942234,0.0002151622258105,0.0567986630288743,0.0742734971885194,0.132460158910316,0.0266166341884279,0.0280531023487107,-0.0344472740789483,0.0671475535031545,0.0592400763223593,0.0315108594149023,-0.0621201180777607,-0.225824783177142,0.0436943946052963,0.1459991321982,-0.387595167409353,0.0717036744627972,0.133149637843422,0.0461969458536779,0.168572691667657,-0.0793778330445032,0.0751959999049056,0.0188370298885801,-0.0680179090415867,0.0411043915604707,-0.216053540330439,-0.0265918891644269,-0.039166841684889,-0.0256273444472453,-0.0767492685652943,-0.0206000931603116,-0.0013755804204703,-0.121921214626804,-0.0259379508396816,0.0911619924233857
healthy,0.0157121059927582,0.17100442613733,-0.0480485339848135,0.178072438440271,0.0580841686609402,0.36649273688578,0.0984650721168557,0.168658455138103,0.0360539335906179,0.377771367347021,-0.337161050244562,0.207829957808806,-0.0137241811580542,-0.277294537080097,-0.0225498835380491,0.0357701974345685,-0.342361227117291,0.0390598498448464,0.213908799292202,-0.0142595912430332,0.0596260590707083,-0.0919445325324842,0.103379456320951,0.187407610782355,-0.362271037426299,0.182305734145023,0.227094727987152,-0.0328369677133499,-0.0367338116624874,0.159082119495256,0.0312592657304657,0.0589651123008498,-0.212924795095704,-0.372413992174974,0.311173990354974,0.558383307697301,0.0744169622814759
healthy,-0.42548774520297,0.259908921578778,-0.393418902555872,-0.148476612073187,-0.210484319381255,0.188874732117495,-0.301816030705981,-0.259446716744253,-0.426737302453792,0.386039743895931,0.384922887560285,-0.0730000749465756,-0.378426656859047,-0.0888783712227718,-0.445866893375137,-0.30619375620825,0.426994045187282,0.0664068393914349,-0.071844091922542,-0.290346671650379,-0.330981835788085,-0.100633082798689,-0.273548645983519,-0.373596899099604,0.36765868830524,-0.297900642721971,-0.0632073351443142,-0.103552879274781,-0.419872586638648,-0.2217585566495,-0.189780105161844,-0.340256612672749,0.322380108086085,0.37603297934218,-0.268095043974769,0.0875331599531827,-0.349025772915567
healthy,0.202323050182454,-0.039713052640506,0.13982461152929,0.209240388566505,0.170560322653925,-0.0746813310046885,0.374921481833694,-0.0279820260966944,0.0608534847371912,-0.0384550660640699,0.167443651850611,0.20360822545778,0.253379145029618,0.0398568012541804,0.176064096624216,-0.007986068975348,0.128978766073299,-0.0998226517232149,0.154773742090411,0.342780746607819,0.431188037988908,0.2559598715231,0.197033012780482,0.474936390337519,0.126288055890952,0.114975031633344,0.028497777366029,-0.171825702996559,0.23216667638779,0.0967054438000745,-0.172072531542667,0.141948148547465,0.146070354420107,0.0993115849868531,0.125225535017686,0.177237753364495,-0.0523290804028987
