group,CD80,CD86,CD274,CD275,CD11b,CD137L,CD52,CD33,CD11c,CD45RA,CD49f,CD44,CD14,CD16,CD326,CD183,CD32,CD107a,HLA-DR,CD64,CD1d,CD35,CD39,CD235ab,CD370,CD54,CD62,CD41,CD83,CD184,CD29,CD49b,CD38,CD45,CD193,CD36,CD158,CD207,CD305,CD319,CD99,CD85j,CD328,TCR-Vb13-1,CD82,CD88,CD224,CD258
healthy,-0.0266127737097759,-0.181206778862338,-0.004690755262052,-0.169367179119718,-0.480995836767681,-0.015307679514769,-0.0263886898484127,-0.54865705282733,-0.493806862107541,0.217549701927579,-0.315470425810637,-0.240140234411515,-0.640675877041331,0.336396290460327,0.206093194287495,-0.0146799314643543,-0.469633397433079,-0.16000550572808,-0.474350034484024,-0.561179988454197,-0.29307495861508,-0.433471187057704,-0.625400968270533,0.165343854064176,0.052951410362011,-0.45902485885648,-0.228023830411818,-0.430574585321277,-0.031427417506819,0.0793228017872111,-0.148697238812415,-0.206295147875202,-0.423906466175149,-0.340307447010173,0.0753071674018774,-0.544756600979753,-0.0130280340448559,0.106033721531744,-0.517705106394351,0.0682825704198125,0.0064289284804514,-0.0273891257734427,-0.508881195354,-0.0751050942484923,-0.500420939320152,-0.302337626572306,-0.332734728945251,0.0480390927348619
healthy,0.122404150391611,-0.0214333923702188,0.003732414676683,0.125467851068562,0.053885422575156,-0.0555723155916582,0.0312325987943169,0.159225346406288,0.0561542824730573,0.268733856721182,0.191141802092173,-0.0578710403612604,0.277991701416211,0.0283161472678599,-0.0579809133433947,-0.157321512997285,-0.0592334494773519,-0.320603832350674,-0.0177861257406517,0.0449922928095895,-0.247252935815896,0.0605299408475812,-0.414101121764482,0.0966620127235663,-0.153352617787736,-0.161796573106461,0.429222505883058,-0.0164625794139021,-0.186827387439827,0.143588188150043,0.0367559877668007,0.0668539430100867,0.13689306617101,0.0748034696591881,0.295454726067784,0.289198606271777,0.0307375326315077,-0.31215709904199,0.055771729613585,-0.120760944270351,-0.0162776890594116,-0.323325004052875,-0.0563345487819949,-0.222754149750654,0.0348474017471222,0.22001193895628,-0.0020383367967978,-0.0629031316909833
healthy,-0.104505229283009,-0.237624249088604,0.128196912792936,0.142307562109146,-0.305106564358397,0.0518854254765931,-0.175911823415654,-0.396525730304325,-0.366399352857358,-0.0039858966663343,-0.19353040048737,-0.284593574886043,-0.2214901596931,0.0370233324881033,0.17067818444156,-0.0086123906948533,-0.321314068393065,-0.18841033220836,-0.237448803099157,-0.0813351141772804,-0.184884286996724,-0.322464263938369,-0.264890428186661,0.238526314773369,-0.0776455034172182,-0.392425259055892,-0.0604477193730397,-0.262638470476733,-0.0332066723050196,-0.115944496702592,-0.0966616466996042,-0.11064761898395,-0.214859131454805,-0.373707027301983,0.101183222169753,-0.343622306899944,-0.0976592212879321,0.145709180126954,-0.283773880665941,0.0994905918249412,-0.0791663430137174,-0.162869319370204,-0.383355962494281,0.22696508041615,-0.110836435466929,-0.36001662522725,-0.450187510271208,0.0393467185072561
healthy,-0.185972580747963,0.246331265453506,0.0133084854697439,0.112759810487338,0.386053769298096,0.0053375333490871,-0.098070074461406,0.372027156610496,0.318115811581158,-0.0116774500967706,0.0524422590056927,0.23748933526722,0.497427532186924,-0.0226400140336169,0.0420872189084785,-0.172294835216357,0.0731790020989122,-0.0669751573828494,0.0701292233103166,0.409465742598946,0.364429257497186,0.474161106078024,0.249849955120232,0.0,-0.194643227726812,0.139822371831214,-0.0920195106244488,0.0270202242368439,-0.0848349076386831,-0.113825175165067,-0.29522181687179,0.0520421696140732,0.26910716845329,0.131743569588261,-0.0097965400438162,0.285485404998,-0.0495931078726444,-0.208919963345135,0.387686768676868,-0.0603468993542762,-0.0194979235802814,0.288729818805963,0.25292785160413,0.0718412936546526,0.294715707875072,0.492838737770023,0.425893404811189,-0.11270690597485
healthy,0.0966970598879651,-0.0354240064815085,0.119488474741323,0.0563095113506432,-0.282640799432143,0.0860350924379742,-0.162907547749439,-0.213803426309158,-0.152382488550511,0.0895382515269624,0.332177704154676,-0.0100389443185123,-0.246409891880813,0.223676887212185,0.0287809339640527,0.0364863887005346,0.0398688033799118,0.0522610105765658,-0.0997409100043954,-0.213661617505657,0.0150148438011063,-0.221719912667876,-0.31731642757267,0.124841206374377,0.0726292469824921,-0.0712805813343587,0.407783299282259,0.170838375595834,0.205970178669587,0.0477059643571824,0.14243321839172,0.28165967558299,-0.0946706115113762,-0.195441953853092,0.163741032649697,-0.0063808461808967,0.0644624534707142,0.0899588764831022,-0.24407421849234,0.0271267617476503,-0.226018160759701,-0.0786235463778434,-0.340244799303174,0.0249803423511818,0.0317304953282335,-0.0483192862905547,-0.0162022744913644,0.065557071640204
healthy,-0.139041141550392,-0.097975731340646,0.0,-0.21601534864261,-0.127120650201215,-0.0950288704280497,-0.23819288554736,-0.0418764302059497,-0.0900339304032195,0.249790426685015,0.248868635506397,-0.164083756233794,-0.123457678895482,0.0815216857201534,0.0310348365347783,0.0539832122995528,-0.236978118670036,-0.14421553940279,0.0896019450526896,0.0126519340563207,-0.149571180507598,-0.0238933164996449,-0.0881349776680295,0.096850066162004,-0.15799553144978,0.0268650545562483,0.266356115175282,0.154303244693479,0.0,-0.182136264589999,0.323081083843432,0.118390671943847,-0.0135586266452646,-0.223128366025544,-0.0599821675805083,-0.0443581716211934,-0.0039726040442969,-0.0629531993415018,-0.0016018433034768,-0.224452128502775,0.0222972726480456,-0.161826415549002,-0.171367689331999,-0.0592483242936676,-0.15180535448831,-0.297351240499201,0.0810762928364056,-0.0850773719401586
healthy,0.0995652059386528,0.0315880649930311,0.0231076529951573,-0.0139487533734554,-0.479586657691045,-0.0042119092556546,-0.0129339028158836,-0.555354123623474,-0.0829842878699753,0.524621524027687,-0.319060820002502,0.0244960804109465,-0.501448025229928,0.582686659689698,-0.0310032367863742,-0.0330296085350272,0.0919525386342519,-0.0769190294331735,-0.348170792664886,-0.529202797499227,-0.457750015982919,-0.405184905759868,-0.496140467855029,0.0134390605336434,0.0654967303332003,-0.0594797099457299,-0.28283902067611,-0.282621159373549,0.0402075595850365,0.0013583763572458,-0.182950166445193,-0.281287013651971,-0.405613504292471,0.0134433562941102,-0.0501655791389761,-0.466609342732582,-0.032241448640839,-0.0370166954328431,-0.312417661567903,0.112557773672904,-0.511805733719216,-0.0129033598962136,-0.543250200501955,-0.0614744484909283,-0.0134840901946039,0.416427447642598,-0.511955650018904,-0.0167511333217934
healthy,0.0227334312874133,0.0385110519880183,0.0459227869797731,0.0614925335131443,-0.196189311589554,0.0062252358475497,0.0646094923781153,-0.259215936841574,-0.0591232304178572,0.325587357138553,-0.123443333883004,-0.239660495706708,-0.180333499873079,0.295446979390692,0.0330629192792089,0.0165327000249804,0.0512160074219335,-0.297748189536066,0.0810381636920179,-0.313553076699089,-0.328396580214399,-0.249893431989373,-0.219349538070092,-0.0384602814878304,-0.037122225842411,-0.0577326075510951,-0.171956898795257,-0.142363524461797,-0.0532000393881595,0.0995963866904659,-0.13444851847174,-0.0593541512172322,-0.349742061537549,-0.0557207121826819,-0.0369401339806822,-0.233687147843856,0.0281666694135025,0.0031282542733238,-0.172104675142328,0.146417990391809,-0.153116975079535,0.183805498784033,-0.234478332933793,0.02403185035533,0.0008376846404909,0.196760910996655,-0.368414388163441,0.0206407554395838
healthy,0.140103574689301,-0.377725319674606,0.134362603636584,0.190921361859572,-0.41790744222064,0.198171776171302,-0.157717649572105,-0.327674379621481,-0.418313631049334,0.211930373713673,-0.301103749795456,-0.386819142739202,-0.453479073013917,0.134489193562302,0.135499813099601,0.216594720697007,-0.575706612712974,-0.0486260684253977,-0.465622760096488,-0.193766539606743,-0.156375959104864,-0.335516138853679,-0.428644270700111,0.0953079061637152,0.160191333281927,-0.591031333423545,-0.188468719075932,-0.37371309666891,0.202659758331116,0.102476757737597,-0.311653502631047,-0.397387214368971,-0.132930929851694,-0.513930097960671,0.145181134272027,-0.36776875664514,0.186243741423858,0.247126539847637,-0.415022165279168,0.100733264259192,0.126488100326415,-0.350681374286245,-0.385968668319412,0.187570681476189,-0.0309443125476938,-0.521982743305693,-0.282024450845377,0.146385793695489
healthy,-0.123318762574316,0.0854447537670384,-0.21363942297833,-0.292341826120421,-0.397320875946698,-0.287466739532123,0.0134213266035005,-0.29418193487253,-0.255984366150907,0.175602452487651,-0.20102916239825,-0.0474922103272657,-0.123686221404555,0.211951616278209,-0.198191020453436,-0.263631366039816,-0.127758806139744,-0.201574255680986,0.0762873174750421,-0.283840983491256,-0.179636469904454,-0.451460450489662,-0.242989772041902,0.065560616259016,0.0087674800420369,-0.0986316203220757,-0.11981905394037,-0.256964101247779,-0.132261619524312,-0.0641111586284197,-0.0617021622572616,-0.183238230610631,-0.261149249341,-0.1293248867456,-0.227158348472337,-0.308276857303031,-0.142006701342023,-0.226955207950373,-0.204972810100756,-0.250681828493729,0.112469253516614,0.0411727063680565,-0.18684654872767,-0.241372253261334,-0.111845940894048,-0.169906852663441,-0.329813903068064,-0.30889759762763
