group,CD275,CD11b,CD137L,CD40,CD33,CD11c,CD45RA,CD49f,CD14,CD16,CD32,CD69,CD95,HLA-DR,CD64,CD35,CD58,CD11a,IgA,CD62,CD41,CD83,CD49b,IgG-Fc,CD38,CD45,CD193,CD36,CD158,TCR-Vg9,CD305,CD319,CD371,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD82,CD101,CD360,CD88,CD224,CD258
healthy,-0.242047934627004,-0.672168354773976,-0.126159358697563,-0.0844958196549083,-0.717083878222372,-0.584895319912506,0.334307252623473,-0.204335180601427,-0.509146138619917,0.395849712395966,-0.53343830856051,-0.207118333873529,-0.449329071373643,-0.4370951124769,-0.518049850485204,-0.628889724318767,-0.691251177076169,-0.443123895155658,0.286854500393532,-0.229493670433637,-0.379362804627118,0.200632633363532,-0.343036656443857,0.223490974779883,-0.693131466070704,-0.398354299805223,0.0537260856325431,-0.711998249663411,0.0412554411420438,-0.178401284997873,-0.641768693336457,0.037466548924725,-0.621556448666423,0.0397549480615338,0.450888560089517,-0.338797020035882,-0.0885208133737955,-0.300880225006814,-0.578037648969143,0.0496491990989544,-0.389480386957413,-0.606904869255515,0.240589765393063
healthy,-0.140449087017047,-0.671825621910704,-0.115755950987731,0.0121574871635734,-0.647354347297626,-0.587877805688356,0.202209053954418,0.132884761407258,-0.56037402929527,0.0322931342436829,-0.568106312292359,-0.0101103552515131,-0.676644322663267,-0.254122317089037,-0.613030271133218,-0.551089863058099,-0.658479301818534,-0.67350601986432,0.349322088221886,0.290969379772965,0.185143196068662,0.0064423237048216,0.111544846250117,0.426969321724359,-0.599749052797827,-0.477591383208662,-0.210552855984946,-0.673608297544769,0.0711354326614892,0.0092266097839094,-0.597924822136342,-0.128083824022136,-0.625476055425006,0.11284515683735,0.0945996079335072,-0.424594066509288,-0.378783665693586,-0.392952610655991,-0.469925460130745,-0.0280932295932128,-0.586454858325323,-0.295736082213669,0.0727169661465315
healthy,0.110629490752286,-0.243097163651688,0.145335067946512,-0.0775280194000518,-0.372308976183707,-0.244739258324849,0.124127520072022,-0.290956893356299,-0.338337280724491,0.0762792691382617,-0.0383243921643779,-0.198411354104747,-0.216509907217576,-0.457274699856451,-0.504122346883341,-0.233431910582564,-0.160080331570044,-0.416144441431537,0.0857997238031573,-0.330258362850281,-0.243612858896266,0.0834237817932114,-0.297033900635948,0.0420520427010837,-0.432716904920091,-0.240113648035718,0.155597125549674,-0.304563312879377,0.080719043820598,0.0959037709108589,-0.460323799241252,0.184788061988062,-0.30177924736262,0.0077261453474984,0.0811403477210742,-0.24849618997228,0.207485957431599,-0.0575308084657554,-0.217898973500494,0.164394246855782,0.0086964785028584,-0.179179449445175,0.112920642429675
healthy,-0.158146517906066,0.25951752327093,-0.0908971324978654,0.253374710619174,0.304688176313985,0.0122412241224122,-0.176666092848889,0.0235185394258237,0.193849241604002,-0.321105551152848,0.177714432438502,-0.0194692718404683,0.0006611778312582,0.210783710723153,0.182893017910478,0.0739522826609832,0.162076207620762,0.192349812031505,-0.253275334059921,0.0638785050675324,0.0970036862998122,-0.243661773974197,0.215582574545165,-0.207924713791315,0.243475913904787,-0.0575639290849548,-0.109613369924783,0.130777470080007,-0.125679469024367,-0.155253160317226,0.0856165616561656,-0.285043665254149,0.0829042904290429,-0.110410049572229,-0.338156240896319,0.207858612161549,-0.143245241771635,0.0351636385020872,0.0169929183217975,0.0030045717527974,0.114964891303153,0.149648169182067,-0.179984639749958
healthy,-0.123408246140936,0.462940275092191,-0.0826309784563671,0.145627793625272,0.487335223103846,0.34149351462766,0.0375313250507858,-0.094354162057335,0.428327180082748,-0.144654326682065,0.199648935525816,-0.0238183344549148,0.44435176497912,0.367767603854034,0.494638322839507,0.317233133644772,0.33294524697485,0.439850288749017,0.123200800715996,-0.108383195492075,0.0460554640584727,-0.174346379893258,0.0764459342994432,0.149285876133865,0.382845620966186,0.456560156341158,-0.0726017380733096,0.293677458961093,-0.0377210532740933,-0.0509272674137627,0.545674562075955,-0.0221458276380855,0.34748833076852,0.266973697055181,0.0143432502555973,0.684471078191291,-0.0672256634792567,0.163532544044081,0.358136903383438,-0.202455604907713,0.112000341945755,0.284894077903757,-0.0139285074639192
healthy,0.0331107530945864,0.0494436992030301,0.0063422275093161,0.299375628033679,-0.0029274836266077,-0.0030458454983034,0.0121657258613262,-0.666232664705204,-0.0034260907117232,-0.0119025219200681,0.029961571543358,-0.655957321376864,0.0256197332457525,0.0764623256663299,0.118168906232835,-0.0561508719324548,0.0235595845773074,-0.0751178710370862,0.387357672923836,-0.722427173765048,-0.645203548693764,0.0,-0.600374784705748,0.394517629949784,0.0408495061210067,0.0422599672607926,-0.0248579227436835,-0.296019679673265,0.0136601823277578,0.124718858548584,0.0128699824037969,0.134824605678813,-0.0841473999842184,0.450754236901876,0.298354462199389,0.101306502542728,0.0112853951035557,0.11576611657948,-0.20616282973375,-0.0022523877577178,0.171060952960063,-0.0970207444269326,0.126026093595779
healthy,0.116265566477603,0.578587308265656,0.0777886685525455,-0.14438673780649,0.412331671526343,0.0771667730953669,-0.676682718295498,0.337327043700169,0.379566969503388,-0.555681023180687,-0.0544228823950977,0.339828562059409,-0.0916393977815338,-0.129639350797043,0.259580855930063,0.597863414367004,0.144112551682029,-0.111626478846792,-0.102582592633276,0.254959659153021,0.351581469614813,0.0127634950473821,0.263506988643868,-0.205826011177266,0.200271408375514,-0.135581317832813,0.0590199109193664,0.455952458982037,0.144234686211088,-0.0797808252340381,0.0988688536042163,-0.127798731616831,0.177042940629355,-0.218734568169502,-0.146241543179186,0.398502341635492,0.0803131328036873,0.166200489316016,-0.0956840822706181,-0.229155652705164,-0.168508196478477,0.459085227421139,0.121747038823756
healthy,0.0963665443491971,0.0231129199194216,0.249009433901992,-0.0038769081731857,-0.0358530850167842,0.155930354055129,0.374823028515801,-0.632026723720708,-0.112253519353213,0.359083721800003,0.0428975384033334,-0.516008395426484,0.191865728157185,0.071360688400545,-0.0642759718423532,0.0494882423814487,-0.0664167743500576,0.222335545448,0.278431111453925,-0.706719197177227,-0.612862575672426,0.211185456916895,-0.628930648463713,0.261885786018051,-0.0276444555915553,0.215983873729151,0.202218154127605,-0.187010471237356,0.192837479123124,0.20219825143113,0.013276376893575,0.213417074098057,0.0175150489611362,0.404992668278807,0.305536753721115,-0.0380218890120777,0.169332712374418,-0.0004648058121791,0.0112100532666303,0.37612523872416,0.332618110800983,0.0801485343857168,0.193769197102507
healthy,-0.247953202297078,0.213081297061592,-0.257798598876069,0.160944042473894,0.0650555257301005,0.204770517522209,-0.221995935825767,0.10227283452984,0.158475330605049,-0.0826544265682268,0.370303529945415,0.100785455359445,-0.224090775526817,0.443976606064514,-0.101883870811583,0.119471370094658,0.0586518561728498,0.130006915061547,-0.0031224688389257,0.0925979946280004,0.181003567179324,-0.207103027624614,0.245914120847587,0.0112580697022949,-0.2000219043895,0.297108452243809,-0.202785285029864,0.101537462366375,-0.239746699078247,-0.272132803901427,0.155044174395148,-0.162002499263349,0.0497416885673458,0.002550010237432,0.0098271925718311,0.166857586507923,-0.223509249574319,0.0314521730236098,-0.172426542612375,-0.196511089396512,0.394881241880921,-0.0448861081171958,-0.197941949522657
healthy,0.119354093511769,0.264467275984086,0.12820432425707,-0.177132260451763,0.137889358272614,0.0760197594587488,-0.287803784617044,-0.163167081112378,-0.0170952889226916,-0.413115314208912,-0.0946187330017348,0.169778888641852,-0.0736252847041742,-0.269245042393844,0.0772999727956462,0.275909100754043,-0.043226744857222,-0.0702538108002053,0.403191301129837,-0.222344268069936,-0.0075996939358619,-0.100579030860033,-0.118166141343174,0.428637458934692,0.114703497229398,-0.112542144583616,0.264966792798985,0.117844618804193,-0.0229535761106722,0.142741012940122,0.0164167576393289,0.201369953739011,0.100793630480404,0.414482482035842,0.408617638881161,-0.0013321368768398,0.222933817647936,0.0095870986112735,-0.111194079311793,0.0453909930233298,-0.0405280491717236,0.0118751410688276,0.180155933477016
