group,CD275,CD11b,CD137L,CD47,CD33,CD45RA,CD123,CD49f,CD4,CD14,CD16,CD195,CD32,CD69,CD107a,HLA-DR,CD64,CD1d,CD35,IgA,CD244,CD235ab,CD62,CD41,CD83,IgG-Fc,CD18,CD38,CD45,CD71,CD193,CD36,CD319,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD82,CD224,CD258
healthy,-0.166601549153687,-0.198362756266078,-0.0851095514594556,-0.189831335963207,-0.217175227451234,0.263175480426657,0.32113975424771,0.0397972850968812,-0.274591095190147,-0.117085604607003,0.506615393379238,0.0121886303852567,-0.104501109456847,-0.0455603333211085,-0.0133411548122253,-0.433670004111446,-0.0616064356448697,-0.330674495115526,-0.102508348622208,0.220151792970981,-0.0116573836798461,-0.0828033609383392,-0.0007547827139067,0.125575096008281,0.0212449342346096,0.216343009245722,-0.255892095338571,-0.322919574350058,0.0556693824537278,0.0482169636033862,0.137853953660659,-0.201436445903848,-0.0460663688768424,-0.0211453345365131,0.333873676607706,-0.358975170298225,-0.145852946387912,-0.125532282944485,-0.156408033601768,0.297829231565518
healthy,-0.211321857081033,0.0913216108905275,-0.137157204438986,0.0984111930530471,0.114010209869541,0.0351286087217231,-0.158973062247849,0.201754518806092,-0.164809106438235,-0.0655341653528711,-0.0486783205840738,0.19656106169077,-0.0221213840045377,0.368341461076729,-0.358800219336717,-0.0285065302966609,-0.0642394528049166,-0.297264881553683,0.107041568754558,-0.446700121887038,0.164807242082585,0.050195012116783,0.449794283582351,0.229584050841167,0.0579809133433947,-0.490760192816561,0.003263115870233,0.0852031532184708,-0.209984604427905,-0.116839194660995,-0.1610110075179,0.240418118466899,-0.261360235504629,-0.504502720679518,-0.487752106959918,-0.0157802146805878,-0.286430450034166,-0.0055160460051977,-0.0580482870392428,-0.327285467144064
healthy,0.0156270713334527,-0.121038791488648,0.002706024497933,0.108034006160205,-0.0515865674172136,0.186457225437501,0.154905295889052,0.136932054992259,0.0339743394544819,-0.182562819112366,0.0854650759304814,-0.0951921678643323,0.0251502592075126,0.184413846446921,-0.149978979058658,-0.160878678078467,-0.276582857088003,-0.0249360806844795,-0.111011932652888,-0.316499545919214,0.127561679476783,0.177002583811828,0.0981990686092534,0.108614866359751,-0.0478942389014705,-0.337948676570721,-0.243025319115374,-0.133166234805972,-0.0895026589860981,0.156274694756028,-0.0452431766756566,0.06120633330294,0.0108217349914174,-0.331525585007898,-0.301580954282755,-0.109154729574508,0.0627660629502209,0.0715189252785379,0.0994238983430796,-0.0239326831540962
healthy,-0.12285163678644,0.182885261971162,-0.0677619300013253,-0.0999831972612204,0.318098345861356,0.0647148864863704,-0.11870227173783,0.0607121846413819,0.0367980815258255,0.436853778040744,-0.0785831698372472,0.104786551719965,-0.0008221685490856,-0.0541613055869123,-0.513835052487528,0.254414204664225,0.309082838563681,0.492748234354221,0.0160577984745854,-0.160348926009013,0.0104893636219917,0.0,0.0436009629003883,0.0027873241542675,-0.106277143748412,-0.154725226473615,0.11262864177412,0.330061664461053,-0.0400721274293056,-0.192319192556994,-0.0134993989294254,0.120930455837496,-0.293368775864934,0.0351734872208673,-0.160215916476202,0.213775825222852,-0.198802703240361,0.137545348077638,0.274972327312691,-0.197478335144956
healthy,0.0951526268337732,-0.321924493312193,0.121649330618015,-0.0433763282466615,-0.24136674272868,0.309696054361817,0.121616734538402,-0.0122258323314586,-0.213554416648928,-0.293892811254053,0.473173129684851,0.0243834875696963,-0.0562858994163115,0.144428646351655,0.112923679185171,-0.231628456450864,-0.306664846106985,-0.082814643868027,-0.216928669783289,0.131810358756491,-0.0610979680879381,0.121311849197152,0.126262016752717,0.0029181715621236,0.0987137698072504,0.058275120918092,-0.180254302478749,-0.169890969261918,0.0213438682631948,0.0964064584817495,0.102831215270299,-0.219758779334418,-0.0022291937744375,-0.0213911854094138,0.0299046371417586,-0.20248935195961,0.0453033823223329,0.0206551869991102,-0.104628543853237,0.152484787123736
healthy,0.0225461359285209,-0.102809121754912,0.0214660008007622,-0.0907028564615972,-0.199771167048055,-0.310307114302894,-0.462304545478684,0.0852103923939257,-0.219123502442593,-0.257304148981352,0.264862881018456,-0.271239631229321,-0.130822463686419,0.259108773363878,0.101994512582008,-0.529341207182862,-0.404593539360645,-0.120076440074309,0.0568058076225045,0.409399363979314,-0.107280974053039,0.036872769415286,0.0680069931651937,0.203746412393737,0.0,0.369233627146373,-0.250781276192036,-0.601934361785595,-0.199814562781774,0.001001399847463,-0.0754437955270794,-0.0554763187019124,-0.0469394530497187,0.0190251662811289,0.461150503238213,-0.286631169704973,-0.146710136346225,0.0414258209157454,-0.348093550965458,-0.054810925499048
healthy,-0.0611983320850275,0.676304091963051,-0.0709202719045214,0.32340329644889,0.683685734863158,-0.659850000090065,-0.576038463514156,0.627755886937391,-0.0046769121526617,0.628934533220553,-0.633414108075192,0.145460662467901,-0.0224639010432466,0.577578405113774,0.0519328564355076,0.156761474764344,0.584770145731174,0.419560095283896,0.659102282364531,-0.19633113052689,0.0974092247818116,-0.337116109183211,0.557183424110631,0.586916198767469,-0.161722433772021,-0.27771266147025,0.327988589028659,0.434641249052542,0.0374209180377181,-0.207505061977511,-0.0701862406613879,0.672752712009905,-0.250660136107083,-0.201355386370483,-0.275989536935079,0.623547346360574,-0.0629369484007632,0.135393297353215,0.657153101868015,-0.0282706002426935
healthy,0.101936723170617,0.227920561403705,0.048874723994593,-0.0725774592370936,0.207023964625982,-0.330506443088821,-0.0997842067435904,0.450595000157618,-0.0410685236379354,0.32801743522165,-0.440344057506367,0.156225651536373,0.020151666887767,0.260577300984922,-0.147738247965786,-0.166427053220965,0.258296768919667,0.165488335880969,0.218651667315569,-0.158214411419451,-0.0630825007830276,0.0577772018623664,0.279693401510724,0.309972335339966,0.0742151924503668,-0.134515468394524,0.0388129479439706,0.252633901606579,-0.0680918938669185,-0.017383009605601,0.0602320374470862,0.292513029850673,0.0952329591548486,-0.206837183844438,-0.150370857295821,0.19343921529635,0.240479418736931,0.264607226712894,0.386519429565331,0.148743549190112
healthy,0.178614464799067,0.305373635390242,0.249363952705567,-0.276976127375041,0.254684643881136,-0.167328350379362,-0.199652032327538,0.0058693147500704,0.0289735725715087,0.379440376242577,-0.322530511980089,0.234507859832109,-0.111551125435453,0.126730928715381,-0.115488233200959,-0.313419834071565,0.431557566553928,0.361745502161305,0.315650045110366,-0.0035390953954338,-0.112265950444868,0.0737785270002719,-0.124386915413594,-0.0205129245607664,0.207072202168663,-0.0045424871454147,0.109160247053822,0.374784133708833,-0.124278112461932,-0.0585489874412958,0.135677905323425,0.220035476386019,-0.0079197585388327,-0.0209504135981447,-0.0228926237888014,0.231612492006369,0.110053794762776,0.137853339788403,0.313789958150815,0.096646144844857
healthy,-0.314770438833662,-0.244383732526154,-0.303218819914791,0.0521988528096531,-0.154585861956443,0.247378546410112,0.157263074317828,-0.210924241731757,-0.0496935975976084,-0.10524379766028,0.281900978591012,-0.106422790585958,-0.0413569592534024,-0.191250704331624,-0.619817592700334,0.0704445577991498,-0.0405789571127479,-0.0835820712157375,-0.262989344152509,0.306616895362678,0.0215979455566412,-0.138774237835689,-0.105157079462095,-0.212166677286984,-0.0693269964736359,0.315435549738221,-0.0359794404081867,-0.0701697189716861,-0.0134957792770402,-0.0782743885944985,-0.351488158291869,-0.192225755526297,-0.358327141028939,0.223297290188383,0.266562839447813,-0.100144309700466,-0.306578310426504,-0.0584968903069984,-0.0527154796776171,-0.314931303846379
