group,CD86,CD11b,CD33,CD11c,CD45RA,CD14,CD32,CD69,CD64,CD1d,CD35,CD58,CD244,CD62,CD38,CD71,CD193,CD36,CD158,CD319,CD371,CD360,CD258,CD11b,CD11c,CD45RA,CD16,IgM,CD32,CD35,CD235ab,CD54,CD62,IgG-Fc,CD71,CD371,IgKappaLight,IgLambdaLight,CD101,CD88
healthy,-0.292832456201895,-0.004573942913348,-0.10988489129158,-0.112024553401533,-0.300106033801506,-0.184938551517672,-0.219569336000128,0.0405116458038454,-0.195015068761846,-0.362105357658867,0.0475337446794615,-0.188844314538329,-0.371789890820753,0.0794508119901806,-0.245010159348939,0.0815576857229369,-0.230174962586664,-0.118831036888782,-0.0626586399300215,-0.0361479098654003,-0.147753014249178,-0.249976556521058,-0.270490979065241,-0.498340228295097,-0.434031203475803,0.366938500242454,0.343648805286613,-0.0817819506699294,-0.342754863557901,-0.526838430933862,0.0189264825001918,-0.185426547713742,-0.263141089311478,0.0092080778715175,0.0918738732845916,-0.402338326635002,0.0744814324223115,0.22606060047466,-0.334441810808294,-0.285212784304731
healthy,-0.210959304477941,-0.685276719876833,-0.641844258974151,-0.581071225994652,0.187279395247686,-0.526387328156932,-0.650109391459363,-0.0737681475758545,-0.333699692739496,-0.103511118984501,-0.480106960538044,-0.367542183238364,-0.320850731262699,0.133671638500207,-0.553982787640476,0.0488186050115576,-0.116007343643255,-0.583664208735111,0.0625728342855692,-0.0143794729671421,-0.567133943764687,0.199049185980346,0.12828928173819,-0.256624260594765,-0.286929746373876,-0.0230531494736308,0.0965612437729829,0.347906820644998,-0.147718985495503,-0.355157604732193,0.009586315311428,-0.194367599398653,-0.480068035043756,0.24561871562683,0.0417670287321104,-0.347378656510818,0.276926415525642,0.345310266115084,-0.244082380619919,-0.414441094312993
healthy,0.0478845556605321,-0.287128089686766,-0.0146119296644561,-0.101749824584588,0.0668737588961263,0.0807943209387966,-0.278914877102932,-0.227571446331493,0.119929849423022,0.172575277781299,-0.279343584862475,-0.23892692980287,-0.107849262872806,0.124975909587724,0.196808994795195,-0.205428058041336,-0.0420937743127697,-0.0633045437255324,-0.154778558415708,-0.108036987664317,-0.0101440717997166,-0.122637270895251,-0.131803182587776,-0.251490005342058,-0.226082729179303,0.0337717735666514,0.0890405379464664,0.215373868812806,-0.12759165502376,-0.277581990569389,0.124064185386041,-0.37370734001293,-0.41400593041802,0.239094720201503,0.204899760703316,-0.249826798929302,0.200603035132319,0.260106978064362,-0.395803058765019,-0.152604014316704
healthy,-0.198823148929809,-0.513286126704336,-0.401860882058317,-0.377257725772577,-0.240356146758328,-0.505971834811673,-0.228568857876109,-0.242136484569359,-0.467801377372519,-0.0205456903410988,-0.430632230840863,-0.276627662766277,-0.277080020527371,-0.289898470138833,-0.387973536714169,0.146747117058289,-0.232522044194746,-0.340223042974958,0.0132377896637957,0.0264779127718628,-0.451773177317732,-0.0752203375288577,-0.0532976235938148,-0.548199712940988,-0.476267626762676,0.312310676219347,0.151222538807077,0.143865965104535,-0.366345102765958,-0.652657097641932,0.0,-0.293146904032394,-0.0421022935660721,0.0885710548396208,-0.0626282908900332,-0.483228322832283,-0.123343798236405,0.191795599541259,-0.334130011637719,-0.443904224721605
healthy,0.239628124496147,0.279897520882699,0.156155723613221,0.348964004852846,0.20151413256823,0.245898546081226,0.16960890686453,-0.0306260293129022,0.256006485190814,0.12865751505537,0.247173905310605,0.182791126082159,0.319974198151881,0.007624412445832,0.228538064050472,0.0594589688633645,0.0905830989721051,0.160333904160737,0.130927245498496,0.0281972212069273,0.298164736181176,0.110474561645861,0.0668231254677138,-0.53122689336604,-0.275957190878928,0.268016992512925,0.443840583782987,0.0487736335861644,-0.15550919238768,-0.456468848429211,0.0369392979522905,-0.260410240341357,0.132643015019748,0.0363786763592613,0.0754631457856475,-0.26892241525885,-0.0442091819463888,0.0112461639820977,-0.0092702004547362,-0.0954173499477748
healthy,-0.0866363880006141,-0.0577921565533023,-0.0992188116468082,-0.113153949341119,-0.166614294796194,-0.0482652502568566,-0.0687372266826946,0.140079590007942,-0.0339147602245853,-0.144155491430742,-0.061524500907441,-0.0462945245093867,0.0632688753320174,0.135919192054864,-0.194721766716306,0.192192640899932,-0.0546874300361037,-0.103365626461233,-0.168661434863132,-0.204414871261804,-0.119072042925905,-0.205294905989807,0.0376259818607326,-0.0525289986585655,0.0135721612877772,0.0670799407492203,-0.16250119250587,-0.334847637820078,0.0233174727180992,-0.0840290381125227,0.0298983420428393,0.304592965401436,0.314685396646377,-0.28456612350583,-0.024847599723892,0.0169336384439359,-0.214264740750494,-0.391046326882905,0.083884713279032,-0.0323965840432769
healthy,0.387958504960959,-0.293102445611692,-0.192673671943032,0.250736798434888,0.600660486620998,-0.182960632932524,0.396396266328187,-0.189685378816426,-0.166271425237757,-0.18897298043335,-0.261699655067158,0.0280723618017731,0.270709869923552,-0.171278338752215,-0.22691686269192,-0.114082542983813,-0.0246616776158972,-0.242157157881536,-0.150703474420874,0.150830325334957,0.0420438827268136,0.241662719467915,-0.0882335253158173,0.461098811576661,-0.0245183253952437,-0.614666857780906,-0.689218747662631,-0.246291673055236,-0.159199239895028,0.374038707669063,-0.226760775642624,-0.0435620344108186,0.474156759460941,-0.28416809574699,-0.0848187806626597,0.152678154798663,-0.247234453230136,-0.327393889624388,0.0333283371542285,-0.486720059850483
healthy,-0.0344478872286561,-0.168422271571921,-0.160821993048413,-0.0048933396210713,0.375074603951966,-0.285213969917354,-0.117854378730786,-0.0965935258516209,-0.183460558857232,-0.10627635017829,-0.0969496120554957,-0.130157846813785,0.110206875790735,-0.147886322466577,-0.137568967867141,0.232022812916345,0.12859430878943,-0.211528036559425,0.0963403268555023,0.165945862995269,-0.116537675571213,0.347269102296219,0.119405633334278,0.335826786726936,0.104265490489796,-0.359908536017393,-0.443766673825137,0.143213628472151,-0.0702529661725371,0.37432880646618,-0.141642389304065,0.0584095516903819,0.118958542400039,0.181624060391986,0.110032020131235,0.279315191359908,0.0802943916472412,0.132591394499824,0.0217654238876469,-0.24376145759754
healthy,0.250506357032561,0.68314806226972,0.602326452271474,0.398405164230112,-0.205337675980817,0.607552408412699,0.242307327190813,0.224337452743203,0.681971586328082,0.371206760080216,0.677960428005265,0.564827428748952,0.278796358913356,-0.174606737796746,0.565932762490526,0.282137667966015,-0.143725207831434,0.478156245257175,-0.262202412253743,-0.260702279485679,0.537277787215333,-0.364204970002226,-0.142212063673957,-0.104223667238057,-0.0729327590858673,0.0886274989581435,-0.149609079814335,-0.465734613841787,0.100075445303405,-0.0925622064970759,0.0153907097926436,-0.12860582141227,0.252442674850764,-0.434570656768576,-0.0117755062357665,-0.0588220598962757,-0.438218629151904,-0.485672301895473,-0.153315226312974,-0.0561546068061617
healthy,0.120683911769686,0.462248335275777,0.365475727254166,0.355695475913496,-0.0570974732323127,0.376340617008623,0.278814418491105,0.397442641035049,0.318071392168756,0.0362190034489213,0.512093502561812,0.380519969194008,0.310728224416663,0.35600255961527,0.24907767157243,0.116573515610085,-0.0819895671315247,0.430871951763288,-0.107013628278905,-0.0975150483765134,0.337495467957336,-0.0846387657133091,-0.0107219533152534,0.536674549997898,0.512733441976474,0.0188063289314616,-0.0045920682920958,-0.340583970190954,0.544795080654692,0.48126862461047,-0.0398669988113931,0.616196023221731,0.472160211303886,-0.308645332453027,0.102249685926767,0.474421807230822,-0.262466896694969,-0.35034933598331,0.385093492532865,0.454013441916903
