group,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD69,CD107a,CD64,CD35,CD39,CD11a,IgA,CD235ab,CD54,CD62,CD41,IgG-Fc,CD38,CD71,CD36,CD371,IgKappaLight,IgLambdaLight,CD328,CD82,CD101,CD224
healthy,-0.502218931885616,-0.470820398869543,-0.351273338683085,0.440244078720327,0.441443646800505,0.171160163744667,-0.370796623490372,0.409380095787297,0.196206654400734,-0.128242955032749,-0.574868221183581,-0.425847505699499,-0.345435275767596,-0.0541331708485658,0.037392946328504,-0.0272068185940257,0.131814570955408,0.12322820939677,-0.09496891376939,-0.0341791365061413,-0.448157995874108,0.105105505157149,-0.39981749794158,-0.377018633540373,-0.11767464626214,0.151872820354394,0.0758933535109869,-0.23739902622666,-0.202850359680599,-0.374656996461459
healthy,-0.161818329146747,0.0349242362855522,-0.0848391540393809,-0.0382023619848738,0.0718973648357104,-0.0696600660902958,0.0939919294639194,-0.111991953239176,-0.0795098308051088,-0.269360164661477,-0.0624298907540739,-0.150960213921076,0.193919335442429,-0.121077000319979,-0.173868767209821,0.303966081333198,0.482295471821626,0.204100781365908,-0.203308800939175,-0.190577215881439,-0.0274273007503268,-0.336088974057346,-0.0467547200388947,-0.185155173810874,-0.180740850087678,-0.217514006773718,-0.0761211392105039,-0.0567364731963196,-0.141131658804145,-0.0683285943622232
healthy,0.338181918899901,0.35246162990995,0.295254974861361,-0.0272643211838881,0.0640421187951204,0.157081216237366,0.481777461388562,-0.134285785392987,0.199364975775748,0.184244249456731,0.255275053522359,0.243834174089781,0.252337253196986,0.360814038632228,-0.0840506868344935,-0.359017016223421,0.364943024182369,0.0691721736799055,0.175269460872575,-0.0396571958442251,0.400320718213015,-0.120401134419563,0.300040153825796,0.256388757675957,-0.0290444994214241,-0.0725060531145457,0.343260610103077,0.245255783652732,0.11480878612987,0.547035983637446
healthy,-0.168002880763376,-0.115745250318891,-0.228574857485749,0.125123595722885,-0.0271245669912343,0.295080796120785,0.126601190544752,-0.0224869547838122,0.104759447665572,-0.684278784234274,-0.0447359898767705,-0.252544284978103,-0.139489104595435,-0.276058434019946,-0.0021434120397143,0.0,-0.101644263265111,0.287283383162759,0.205565156377234,0.0828856134468895,-0.0715766736127379,-0.244235528728602,-0.0373118431200093,-0.100510051005101,-0.0738170045711475,0.0535312926790984,-0.13182902567712,-0.0514055380544197,0.0166086261760042,-0.0994738636476295
healthy,-0.108139710731137,-0.0738783390141344,-0.184202768487999,-0.206911883377843,-0.10135052407576,-0.413999654336207,-0.0778230062271014,-0.248418921697169,-0.314834393311814,-0.0471337629942757,-0.0841467992483217,-0.225526822845228,-0.0838772857145786,-0.243622380010059,0.0130026353511885,-0.0659819860128727,-0.122820065144198,-0.434571465890833,-0.455043149225338,0.110133954025325,-0.0380812731669427,-0.150762318061563,-0.263177886503072,-0.227363781158649,0.0592742366555378,0.0799916050363623,-0.0843561678292438,-0.276577123791787,-0.111722657904796,-0.111613490177524
healthy,0.0282332517951551,0.048678292432731,0.0123254162392488,-0.254332297673244,-0.141575667929214,0.194957684834053,0.121286768882294,0.0206197426003173,0.243293207853667,0.0912471758154524,-0.0093054461961335,0.0084115836818432,0.12384082144857,-0.0866189264535003,0.125916738351021,-0.0551980078699817,-0.0844313371708271,0.161995517346803,0.271978851867087,0.0781608285896012,-0.224451304884357,-0.0212167932594062,0.111224870245759,0.0415292353823088,0.0542529656805011,0.203499087697446,0.0178804042904449,-0.0247800985545781,-0.283166637130715,-0.065250269952914
healthy,-0.700131870254103,-0.664473523705379,-0.213274573844571,0.656210671778318,0.602308183249253,-0.470198558179944,-0.610207581034909,0.617149218142818,-0.457454228374238,-0.255056523331042,-0.544086351784645,-0.677526009021534,-0.484092444624488,-0.136394217797337,0.127404428071425,0.153266492921592,-0.0136179789059392,-0.388793320482189,-0.43693696259491,0.225401843112528,-0.459957296550996,0.0770232795766816,-0.612650006402595,-0.350860481213013,0.160840375739444,0.188159373912694,-0.616749350846914,-0.201609307928545,-0.131286941464003,-0.680382526274427
healthy,-0.452479890915319,-0.348892108789213,-0.203091162954127,0.324820052058249,0.210264939609389,-0.0253483512096586,-0.399146546296379,0.318492206975777,0.0193204398466871,-0.230538808432898,-0.354803660478391,-0.470435121117866,-0.200559605281042,-0.127305544588018,-0.334988668159057,-0.0464823257833933,-0.0330509652923141,0.157639732438612,0.0255635412410069,-0.360756009298671,-0.33383220263062,-0.100071650564839,-0.31151890519378,-0.306309930002682,-0.23685837353202,-0.287817228914237,-0.286763400476752,-0.329619713334812,-0.0500101716422639,-0.289433117888447
healthy,-0.567299997408932,-0.484674308923078,-0.217878948367692,0.223211699476123,0.218808503310026,0.11206969823317,-0.566903515889529,0.39315183577705,-0.108813131418696,-0.251035702808204,-0.651087050567106,-0.575793944497778,-0.358844328840749,-0.207125698020501,0.0388774134464876,-0.020137830009087,-0.0517229492494517,0.252422516367118,0.0157005844615691,0.0348205463324609,-0.517764267202339,-0.146956587100891,-0.378289655054615,-0.411151859142826,-0.0440030102651707,0.0045208351281157,-0.402444937125635,-0.152446083982742,-0.389347227423294,-0.431687956859684
healthy,0.410413358885449,0.358666448573598,0.272954475099688,-0.174932932830842,-0.10307449910335,-0.211763311193476,0.359575450135617,-0.334874221698498,0.0107627659268271,0.0481849809272146,0.361584972411831,0.379643656281656,0.295132031110484,0.293137170403461,0.298914376997081,-0.181627964520674,-0.0103575671496929,-0.291497310761433,-0.037071606196588,0.356076997312837,0.38872948799734,0.0061622594239895,0.27888603660306,0.287535204398477,0.362885903487244,0.300657527973834,0.237896094612402,0.0823087490528851,0.011458679905335,0.31476940306271
