group,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD32,CD69,CD107a,CD95,HLA-DR,CD64,CD66b,CD35,CD58,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD226,CD49b,CD18,CD38,CD45,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD99,CD371,CD328,CD82,CD101,CD360,CD88,CD224,CD258
healthy,0.337008113855484,0.362872288169401,0.206401403185016,-0.345659352091216,-0.411602352713487,0.268308406106951,-0.430334990403957,0.145965160584931,0.0189529358006935,0.184346486858994,0.37289796116034,0.1632879202033,0.370145585451788,0.163583650202179,0.292497069664117,0.225030271885537,0.289823118457757,0.0666788989573888,0.0616961532489969,0.0944352616415821,-0.229290892334197,-0.0177175310738103,-0.0501605931439878,0.170524704803264,0.162478485947526,0.487507111762359,0.069056369298711,-0.108170459432713,-0.0474504883490533,0.369281855052068,-0.178308291352016,-0.0827770387780222,0.216773254120935,-0.113804284033021,0.240636288122946,0.245012787723785,0.068801615263445,0.0636798258101298,0.128083320245091,-0.0039385181977536,0.006531590480261,0.366317220330348,-0.183810317892488
healthy,0.135564378899603,0.0875941982011182,0.111417227129082,0.125804329984671,-0.110242626081423,0.248314318843261,0.0353156443453084,0.0853253383032169,-0.204578669842344,-0.131323716642609,0.0374016328316634,-0.0783726545193099,-0.0214679861486341,0.118357208313298,0.0085082246171298,-0.0688229628516478,-0.134158030809227,-0.0169491581157908,-0.001298333763329,0.134474700896421,-0.32318600838427,-0.107889541558299,-0.212596682259114,0.0909323072047154,0.105398642608527,0.116768892839409,0.399951378947013,-0.222938296219447,0.414203889568948,0.0921319179969208,0.0744287397291508,0.100759705103742,0.0950064928882582,0.0320875276396411,0.0499854699435028,0.0893768738351835,-0.0963983062612074,0.103491529811805,-0.306339195072293,-0.195587461006775,0.271827227643658,-0.0945611027036214,0.30115465491905
healthy,0.0309417146746275,-0.118611709226668,-0.149624222193646,-0.36507398856923,-0.281639357755407,-0.202719186526733,-0.136271237802785,-0.153628596826335,-0.193448375234363,0.049956501783772,-0.296713321379467,-0.416005718465615,-0.239477333651723,0.0429085576233123,0.0865365974187846,-0.146022319043019,-0.13728882900924,-0.345908350883716,-0.34826129993361,0.100072502023329,-0.568251801050209,-0.438612648314206,-0.163139401611878,-0.122036210500113,-0.372069383121735,-0.153041282286974,-0.359090553998985,0.0980896180755396,0.142944020021248,-0.143075905833249,0.0924842121189594,-0.436482094384061,-0.382754090419094,-0.099920686420754,-0.273431198000265,-0.112297276019524,-0.238465297801222,-0.163773240466059,-0.338049077249704,0.0191456794600761,-0.186690533227954,-0.266884962623672,0.01422086970026
healthy,0.336317811455302,0.321579947623878,0.181374137413741,0.281828958655957,-0.11822866818719,0.416584359217359,-0.0090942704258979,0.193563681621971,0.436518036297808,-0.199353001413535,0.230799148769586,-0.0065466743074831,0.344432312721741,-0.105075302805216,0.228325572480559,0.168076807680768,0.0905838884059514,0.264753269587959,0.129628851809076,0.0,0.236269803593929,0.387578946305456,-0.036890922794036,0.5323998474765,0.182009661337889,0.386947326335383,0.0038583974149511,-0.0931873434661629,0.0832851685570273,0.273064125606166,-0.172780549737339,0.175006904320717,0.33044104410441,-0.146359505567168,-0.139231999982542,0.244692469246925,0.109132372738127,0.367641392692769,0.255986605616563,-0.0138387040143552,0.186637865517838,0.177845199850332,-0.147595322533475
healthy,-0.202468930277077,-0.480758457061545,-0.260476720781643,-0.347045204306176,-0.216215230232123,-0.274980099021146,-0.132307105681602,-0.197420257566632,-0.161714407485897,0.245522217040217,-0.334796336672663,-0.313859501642795,-0.411887941464182,0.0967659313279454,-0.100464400765797,-0.166692265225806,-0.29720260475182,-0.391970118436205,-0.258453812769691,-0.0665100824201314,-0.370896927064135,-0.112344654366851,-0.0923071837454844,-0.325213829328024,-0.39462863508943,-0.305124042643587,-0.372130973340124,-0.125403497705594,0.158444869196532,-0.314586031854165,0.159630697940814,-0.355389551495013,-0.423157147210222,0.105331181485827,-0.383265223885715,-0.285229312744359,-0.496322406576753,-0.267192973887325,-0.370308192133714,0.163251549877635,0.0159899876973641,-0.187448649779296,0.0224202618425339
healthy,0.191351692574765,0.076848417896315,0.066377337646966,-0.125413036545836,-0.335471943714844,0.131612406326842,0.13370640815974,0.0826803651912838,-0.181934524409839,-0.0382788122281143,-0.0490171847973257,-0.234153541629237,0.0716969238725,0.211148112645819,0.0416239248796654,-0.0032236108858918,0.0059562403120636,-0.0669625771963563,0.0187860378236683,-0.18919870907964,-0.481293747330678,-0.310909424671355,-0.0453147388406509,-0.135494712729424,0.0280075130343487,-0.114190785174816,0.0570042019404287,0.009551363457381,0.0112109231574013,0.0484061556186447,0.0652691874997203,-0.487775825764933,0.100797765313367,0.0831459056990563,0.0924750971894644,0.0463426181646019,0.187519259830123,0.168228528310406,-0.31918486522555,-0.0990641088348978,0.191051686482232,0.0126639764056475,0.064484001807374
healthy,-0.325752374878488,-0.203158203550111,0.220289106446325,0.612465445900024,0.504766466653368,-0.219239385779108,0.625274947247627,0.284391575828862,-0.229074926344404,0.0417674809182379,0.230736116937011,0.145964128288229,-0.130731677166408,0.156848234682664,-0.276297732082736,0.0513027812586936,-0.178371952656853,0.27570593613044,0.267016779561088,0.229317159541829,0.26558679154898,-0.33754743932408,-0.215113711736987,-0.288414784296485,0.109217174703957,-0.123997847799541,0.357116317433775,0.0940952491620005,0.0408978219334829,-0.272812149502871,-0.112620577808295,0.433483299186118,0.0734983612103031,0.179632326860595,-0.057315866256374,0.0534458549186184,-0.281008348889892,0.147178794421799,0.244712254965471,0.242487426198164,0.457931026600188,-0.289432597133259,-0.0593127492006066
healthy,-0.247281516049716,-0.358278415747623,-0.159962828372493,0.318422174247272,-0.0657133814066457,-0.223975106039846,0.344947652738269,-0.0187230280889968,-0.182625763780265,-0.543052016984584,-0.267114940237231,-0.207752475753435,-0.382095680690957,-0.0127402055214277,-0.289297242916934,-0.403191331366774,-0.336798989231617,-0.186647051371871,-0.167916363664942,0.0775133692835375,-0.252337401428715,-0.125424134795573,-0.0651391698090799,-0.0298714578389487,-0.202923985800882,-0.416923807401743,-0.160775429627273,-0.171162416462819,0.0297046513663411,-0.311595655511413,0.159772079073163,-0.0241648011186168,-0.239645630402521,0.262213386330351,-0.0984353350145046,-0.255883196020232,-0.35195421730694,0.0568499449981489,-0.113099201108764,0.240925216547739,0.110941370367982,-0.50123495224404,0.118881403621461
healthy,-0.108940611246318,-0.0046251248151662,-0.229671339921857,0.0308317243941999,-0.0595214727144326,-0.0753468840688818,-0.171038137388905,-0.390225086816932,-0.0843620751518403,-0.0200662800896966,0.184106423214933,-0.50448406013911,0.168299571584717,-0.0108750296282179,-0.0450244828822293,-0.0638126758510906,-0.204469019586589,-0.210140539394373,-0.0925453230847281,0.0543717006608784,-0.474191993278433,-0.064412402794133,0.0324573585210037,-0.184099582002777,-0.195849852754488,0.256129040275069,-0.397033003322864,0.12519276455877,0.180070426066618,-0.0058650411061182,0.222993393606852,-0.31928259438457,-0.200920086395373,0.0554671876516427,0.221048592074833,-0.015880407302669,-0.222686055250665,0.0474596714008572,0.120783519012216,0.0296614863443728,-0.506544302515477,0.0556068793754358,0.155018562447487
healthy,-0.603052984151713,-0.479793378562421,-0.439927807088998,0.131877438829299,0.0870792913276062,-0.570760298753941,0.279124319862476,-0.450155834741827,-0.232589361844888,-0.17473382489854,-0.398744879026327,-0.317858445440149,-0.449085554064298,-0.0951851224331156,-0.527622408330749,-0.441333002195315,-0.514902421441461,-0.395701459153809,-0.349175360028516,0.0377530160956693,-0.36865897080907,-0.0382267653216433,0.11958591948782,-0.151026519861861,-0.458281918087952,-0.441843842468349,-0.430785920464914,-0.0707372606234677,-0.363221813427725,-0.439048279388467,-0.258530728343506,-0.08870484042323,-0.469875651191037,-0.216843932241419,-0.0638435047821774,-0.454031327859612,-0.593968185932217,-0.330453755236773,-0.216648551036596,-0.178299408486632,-0.438037667234233,-0.395020992886388,-0.263344940911317
healthy,0.530390895043608,0.269208634865646,0.306973403317685,-0.285761220957445,-0.304089218027704,0.346922701419274,-0.131135577327444,0.38247128256712,0.416450153293858,0.114580112414103,0.0401873769346325,-0.0959929016725539,-0.0213377902504372,0.148748152957909,0.593560390172661,0.205370068010534,0.173789530762646,0.0719342283468924,0.288528883329378,0.200191672577952,0.233085764452284,0.337975708458491,0.173179461612875,0.283238298639634,0.0945268887002815,0.203893836362993,0.15510424560342,0.116720560947208,0.0373014402870874,0.432207343039359,0.0619485844626834,-0.243667807377525,0.27418503398888,-0.0229893484229974,-0.201341395275346,0.366785138453544,0.112312697191165,0.26567202216272,0.0216724416250739,-0.0851152382778265,0.388095727842529,0.0888846746677495,-0.0202189862255219
