group,CD275,CD11b,CD52,CD33,CD11c,CD45RA,CD14,CD16,CD45RO,IgM,CD32,CD107a,CD35,CD39,CX3CR1,CD11a,IgA,CD54,CD62,CD83,CD29,IgG-Fc,CD18,CD38,CD45,CD193,CD36,CD158,CD305,CD319,CD371,IgKappaLight,IgLambdaLight,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,0.0939207936464014,0.592929367743134,-0.174835814826291,0.614799937176435,0.453469253837713,-0.436983369298741,0.457499739729131,-0.38226199687162,0.359640105963496,-0.0924719131432383,0.381750816404552,0.0031364966611523,0.553731561096742,0.401972144705466,-0.345455767471493,0.263972360820337,-0.221663282892872,-0.0697841846234514,0.187265563860856,-0.235077082951006,0.174260998497689,-0.18843785122153,0.319593246493948,0.58609086410896,0.232882364049202,-0.0993636236552549,0.59582009966437,-0.10138085223001,0.469724107968729,-0.123665410911449,0.502009499451955,0.0136671064687219,-0.348722699058362,0.0856828727895968,0.443376583319169,-0.12967272793513,0.269716265714308,0.560365939952442,-0.300589343596796
healthy,0.0551712823872091,0.681387245766145,0.353519253379997,0.651243821408314,0.601166842233206,-0.295299867066985,0.631762363265271,0.0020680332274279,0.465555336726901,-0.145080484878024,0.697107203630176,-0.103527336014151,0.434729762580018,0.328321289944037,-0.215355266759472,0.58494869612057,-0.0174300918246796,-0.232638555291978,-0.183439170576225,-0.0837502081626813,-0.111362434400158,-0.0513826717276334,0.272551753061214,0.544488721996133,0.352945948391944,0.286189265858298,0.594036139696945,-0.0990187658343569,0.526832079591118,0.0375464016364266,0.549955433109148,0.0499787741981578,-0.0758315664512862,0.211238223103636,0.210765257260641,-0.133010124946064,0.562090302516212,0.145962639318523,0.01525282704537
healthy,-0.142434740716132,0.490851330924253,-0.0553070287475543,0.421710839677491,0.359914147294053,0.0314472143905684,0.344891965404455,-0.125437752662185,0.102467972726248,-0.0175836659728465,0.504904655309453,-0.114783182148177,0.40569024504322,0.141457857418694,-0.306748099729133,0.336407110747174,-0.0932527441313683,0.269493312263853,0.304192906602284,-0.128372525002241,0.120406799691728,-0.076061620766012,0.308699565982415,0.380733074088245,0.272772268763607,-0.145663327788322,0.512872698849172,-0.0333808902427567,0.283925630350375,-0.139531011293186,0.328074319004881,-0.0351646227765476,-0.0594766181078822,-0.151878888398777,0.301640671087784,-0.168278493477492,0.297055080036978,0.424860482799416,-0.211800777408946
healthy,-0.153250833344155,0.169791166892376,-0.050586360296984,0.23339937884551,0.0094809480948094,-0.0624771786578427,0.380056112598534,-0.121988222094373,-0.128488594288028,-0.207810321584659,0.107710081160511,-0.306099572463498,-0.008244923432018,0.142718241354142,0.0458829883680344,0.191539728592907,-0.254360605978764,0.32213154162659,-0.0522835370599285,-0.118054129490499,-0.155268288323329,-0.252961531680879,0.122229889940703,0.249441136808372,0.0327393721554794,0.0204969275321513,0.0070627274609602,-0.0273946248049176,0.232847284728473,-0.28540915791511,0.102466246624662,-0.0305993565957321,-0.341806553867933,-0.214663768073206,0.380545297371816,0.0670903198448176,0.177717761691789,0.126802179635486,-0.165187992159846
healthy,0.136909108693443,0.184691880848755,-0.230392445061631,-0.0132142033580541,-0.105236858948566,-0.32890658199085,0.116026628278759,-0.287019022221988,-0.117645287414145,0.0937900415958382,-0.12216772660029,-0.0943154441902549,0.201033824477344,-0.0860912323443397,-0.167531137870634,-0.0740907439173911,0.191405058699784,0.0137859396955774,0.106948652018087,-0.134611814073259,0.0720015467778133,0.16181291424078,0.103836640202316,0.149667070916521,-0.183529994075084,0.0542207038730298,0.196745641790166,-0.081082190140145,0.0398341242425923,-0.127520639225096,0.0210895585545811,0.023604742859649,-0.0519127486744748,0.0146155042026589,-0.0673360069830343,-0.0508429339686179,-0.306831130204361,0.147050101073453,-0.0312462467701659
healthy,-0.181239114724196,-0.0411583681843289,-0.14903958734776,0.0335753176043557,0.0146137457586996,0.136168785974003,-0.0488967877152387,-0.0607663983862268,-0.192279839121392,0.0056893325938654,0.0610909894360488,-0.171829334890646,0.0693442752308057,0.002077574538558,0.0370134469653447,0.0441735219355648,0.0036855424979128,0.30696886709717,0.531353512401393,0.0,0.400571017498484,0.0059415792028451,0.0489993373993438,-0.0104017869141203,-0.0791304176437734,-0.0674146864808697,0.121214631923679,-0.0038680618326048,0.0199954233054699,-0.208457170113896,0.0849285883374103,-0.169351989773129,-0.0188580557307693,-0.0282134877588893,0.187725631805482,-0.0354853453102269,-0.17016347465732,0.138431315653629,-0.112811300371412
healthy,0.0444869250904368,-0.0709647325651792,-0.133435746922123,-0.0638065790350981,-0.229190477546256,-0.103090501845034,0.0279501484105953,-0.0794463242902357,-0.0790104101982293,-0.0616355482751013,-0.192567159463119,-0.0662356822912977,-0.0045399336148813,-0.141520361371576,-0.197269976016546,-0.251305503277323,0.012299570631188,-0.237220408879595,0.0632430086394716,0.0663451158991287,-0.0648266762414778,-0.083301747489658,-0.0882015028088138,0.0051238966846734,-0.211391108104537,-0.0045257181661659,0.0087047854883062,0.0316741794818554,-0.191911687049513,-0.132082059684091,-0.0840820711786411,-0.0937740188020738,0.0585304438051766,-0.0238678931863748,-0.112462749766549,-0.0467171237212483,-0.13590975951761,-0.0205920972463684,-0.0210546656311938
healthy,0.0490287770051283,-0.450076765018608,-0.121351688176435,-0.418558460760497,-0.307572100936688,0.327183288811726,-0.318288155474837,0.206782036080562,-0.438114714767174,0.0643912012959769,-0.0555134823845774,-0.773028343791108,-0.518409681646205,-0.33220290387245,0.106300335165578,-0.253698441656781,-0.0009659987751957,-0.0621780590231607,0.204009986036972,-0.145748465173555,0.0999452225295524,0.0236823780868154,-0.289897352582584,-0.388959174343672,-0.255325877400518,-0.0995825440857505,-0.295739779650453,-0.0693498480328933,-0.26693626890628,0.0664116937870674,-0.337284436923817,0.0008949037753071,-0.0283970494398315,-0.037330473002511,-0.0004549489571213,0.0772448022905714,-0.112404714862456,-0.334319472478609,-0.0579444365219798
healthy,0.101776718047445,-0.252594451172334,-0.120617502282069,-0.268509555152136,-0.290384019665644,0.0538038083511778,-0.17004883460006,0.0552329052247808,-0.241267810584549,-0.177547449653486,-0.278465112796701,-0.480298206246864,-0.237946437600681,-0.305263170281211,-0.177072607470697,-0.253615411390281,-0.0819041419129306,-0.34788170502997,0.372710204131294,0.15683111260521,0.121820980786972,-0.134021962732174,-0.330314930126445,-0.226883024236499,-0.319568291885998,-0.0245678562512743,-0.0412561521596501,0.195228915817656,-0.241484829076266,-0.000175673768865,-0.242461003467469,-0.20418062202284,-0.0877789440244826,0.0542024549044722,-0.162602576571099,0.105531700304771,-0.076730164438251,-0.124775644338922,0.0246698591511501
healthy,-0.0144990459759514,0.224543483836815,-0.182540535658463,0.242864761270632,0.2058709781226,-0.208659985542636,0.180513105356353,-0.151352123164248,0.0046061363553402,-0.0001698044819054,0.130053321770398,-0.0092758690841035,0.18608024084518,0.075831668749364,-0.12156066720747,0.148823486512526,-0.062095551736618,-0.0223201170843382,0.233304670503366,-0.189071511000442,0.259728550500356,-0.0718614686660263,0.2265756140765,0.240282580953801,0.0215392226207695,-0.0226485618911215,0.315157867075046,-0.164916992152917,0.223855818128998,-0.0303795366270225,0.204254914020294,-0.0035418396974775,-0.0530244437611736,-0.0231965805198609,-0.0094608916269086,-0.0099657844287204,0.118073282256475,0.226154186189688,-0.0804407246535916
