group,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD32,CD95,CD64,CD35,CD58,CD39,CX3CR1,CD11a,CD244,CD235ab,CD54,CD41,CD18,CD38,CD45,CD36,CD305,CD371,CD328,CD101,CD360,CD88,CD224,CD258
healthy,0.123917261408425,0.177343324721662,0.0360626986977538,-0.21950612758053,-0.380476499609479,0.0619526906575668,-0.466167573537779,-0.0458517814061882,-0.0650271032925884,0.285612768239595,0.0845003722724888,0.0105649743221249,0.121821509876922,-0.262800551232711,-0.161448524409168,-0.0209686272480251,-0.212397192502153,-0.0035076706556761,0.26783614774345,-0.117836070409817,0.299163348207735,-0.195684097324207,0.213694612911621,-0.0034350448225502,-0.0015710632078918,0.0883920524113508,-0.0439978081526645,-0.139698046983957,-0.296501275414874,0.0200675863154851,-0.188607655470662
healthy,0.474110687950733,0.359857385949275,0.416740944818086,-0.323183200239852,-0.0448692813882119,0.139605659939057,0.0128854378016666,0.507657402155417,0.159851326406631,0.349327728633138,0.357264403208816,0.396968255694369,0.419304827201931,0.0252088104902392,0.363879772562457,0.170081722996109,-0.310090671671055,-0.127271285236738,0.0842592118770654,0.599515963258563,0.284903115190525,0.146932492407484,0.286929746373876,0.389267217448307,0.413175593549955,0.517476573644768,0.318012347782113,-0.0043937278510711,0.182328092638187,0.185311401830621,-0.0915169622722201
healthy,0.156649319598912,0.293691126167943,0.193922407812257,0.0703802973142853,0.114296632337768,0.239807472187949,-0.065017387627083,0.100679853060723,0.302274937210566,0.394174241480492,0.164530938712438,0.26852898598151,0.119615500535792,-0.102138846096014,0.450611622126448,0.291485567838768,-0.288321841553362,0.530022445093874,0.316038516222448,0.469805608874127,0.332790978566773,0.286652973721718,0.289934888995037,0.506181765567035,0.229125334592977,0.295269398379848,0.439002343670112,-0.12138138215126,0.0941265908544681,0.319179389970347,-0.177448705820806
healthy,-0.50145223326008,-0.415463139978792,-0.448172817281728,0.200829576543494,0.117798119504789,-0.597103045635528,-0.0406754956356081,-0.474181209762461,-0.373168767962159,-0.434996585225158,-0.524998799903393,-0.460918091809181,-0.491879157086941,0.052123074786087,-0.431270420855289,-0.443145609128628,0.0,-0.304392703380535,0.130391504509767,-0.548129257050107,-0.419389977257699,-0.583422092478151,-0.17680221062849,-0.42965496549655,-0.425142514251425,-0.589032754962476,-0.420535698793432,-0.212935767515902,-0.530271959478798,-0.294005624650811,-0.0557967229359575
healthy,0.439140925633442,0.262995694824816,0.176187297627128,-0.294368133688502,-0.328534587587874,0.276446145842676,-0.278441125958929,0.130533584909763,0.0440514913766966,0.448857395722431,0.417269891958262,0.234582999419115,0.239069544591002,-0.214435487848936,0.224116101947301,0.35626964491364,-0.114572084157978,0.21061863759191,0.47832877097488,0.239659903059102,0.388418624991415,0.114737324418169,0.577274468617637,0.29452175797665,0.302634410245728,0.308343012017229,0.06810776637539,-0.0937189838624,-0.0663143609758678,0.484902326407105,-0.0389795180690622
healthy,0.0170914542728636,-0.0226386806596702,-0.0263157894736842,-0.0488001577883558,0.0735713555713508,0.0938385720973592,0.175826934128836,0.0797291859031048,0.0708233239214599,0.259723764186741,-0.112869880849049,0.0698067610687863,0.0293862254123035,-0.131349263777624,-0.0300211082893634,-0.150050955301618,0.131708309742619,-0.22377678762146,-0.228237174656565,0.0081047382040789,0.0994286133820522,0.0585705549422525,-0.118318705750064,0.158124817528931,-0.0618874773139746,0.24495759166998,-0.132694166643168,-0.060609706934952,0.167820500327149,-0.146137076858063,0.0417199019518549
healthy,-0.457534439974866,-0.359374142406129,0.125581121039937,0.698328992537194,0.632170785874419,-0.341277948725714,0.644518437491962,0.295354774639636,0.135216430866942,-0.357819535654951,-0.440339798929487,-0.0650632928210335,-0.274632733572055,0.568110523283741,0.170196547810956,0.245476193352435,0.24903715506547,0.28217869493611,-0.352277127669575,0.0035094645502766,-0.251442168907373,0.335235549094146,-0.406614611669103,-0.050784102828451,-0.100729487467461,-0.334055123741023,0.0488243320374126,0.284600676326712,0.472367284802725,-0.427043047170059,-0.0138861285194616
healthy,0.35648247920454,0.267512984653396,0.0896871850351836,-0.391803584283715,-0.209953679639679,0.267628738510379,-0.397319589765156,-0.135850141826105,0.312890112516888,0.291655840179689,0.422086994634331,0.152456287261693,0.207909272067908,-0.199886085359272,0.0062368870490073,-0.0985675056581328,0.143702560275165,-0.119859803285102,-0.229011638526528,0.100744450372638,0.311753837967069,0.0322322035390628,0.157567015047419,0.17718248707373,0.207064458561033,0.22037142520821,-0.127087956847243,-0.193297304308606,-0.162898915250085,0.237808572687292,0.0810320183560847
healthy,0.521829177052911,0.493752184343491,0.260250017487234,-0.283451534986658,-0.245012179544866,0.475351424138278,-0.388757183919751,0.238733917912495,0.469433632437453,0.577040958613475,0.58455581119503,0.524048558464107,0.394507460195021,-0.237820197869882,0.16473804757407,0.212538209322067,0.0148138334027047,0.0723297815688677,0.262607419895917,0.296311658076584,0.58321725258422,0.104752292360987,0.467920154602895,0.268026186123511,0.426717496227754,0.352986139319053,0.245449258355055,-0.170737670840232,0.0234646841840765,0.510377078548393,0.062360510079921
healthy,-0.661475972498795,-0.602306190141567,-0.530857940242558,0.0995820821693432,0.0408189135700366,-0.680397828447695,0.239924731898744,-0.531493922995003,-0.577494363356188,-0.595205085719854,-0.612766226668946,-0.62352257700342,-0.622516793977579,0.0975353564470745,-0.538921413280209,-0.49231998810225,-0.0836283804605601,-0.371496298693986,-0.388942421717885,-0.561098359949857,-0.595371508509419,-0.520172519901488,-0.602006298716676,-0.615528032299766,-0.550967775195796,-0.57512249705467,-0.390011689373955,0.151098188402798,-0.457794831086303,-0.654109080617058,0.186888444046079
healthy,0.142611751408373,-0.0312207758433775,0.15182874349702,-0.0545638892786312,0.0268984392633305,0.002031402645927,0.209860238530625,-0.0135483786341517,0.0520764249323161,-0.121700482597379,0.236491916727681,0.0893919172320662,-0.0704155169330624,0.112454373438806,0.0576592355653169,-0.0048210858999714,0.287324439084728,0.079172031712445,-0.0962775787465621,0.011252659782271,0.009919641426853,0.0591939128597141,-0.129932744844488,0.0654337773221202,0.0974581419160435,-0.115000435542311,0.0003755109016233,0.0905399402512401,0.350923241042554,-0.092685108520447,0.0951275132262371
healthy,0.815032583421342,0.741615522801731,0.742497223962898,-0.292138836917079,-0.135847122162265,0.0,-0.243400965802581,0.142027081449813,0.0,0.0,0.784750750205179,0.373602319435879,0.0,-0.135847122162265,0.003411893908723,0.564791762176267,0.0,0.750912379504601,0.320887444308688,0.0,0.0,-0.124490244825002,0.613856035513945,0.478016836052332,0.803512428860116,0.229032899236689,0.750912379504601,-0.571065742972519,0.264068453584332,-0.0509426708108493,-0.550594379520181
mild,-0.177376723016173,-0.360833167442323,-0.0655171759720223,0.103725088810416,0.0953224731349213,-0.288668737607047,-0.0896615325901194,-0.341567404655804,-0.171908455543042,-0.0136593001808272,-0.0954494584514233,-0.099675850194111,-0.0978899216586375,-0.15826112244208,0.0515012719628582,0.0044559630159182,-0.312028819894722,-0.151256701953618,0.0093709689845127,0.0650821265122701,-0.0958227751249084,0.163054698506897,-0.059707344695854,0.0136955119737267,-0.0567154364622719,-0.0909794602697459,-0.0862001462851068,-0.103979473733847,-0.0700503597649495,-0.0275819909596697,-0.150551903310316
mild,0.181722102482232,0.111933004097615,0.0578362480496873,0.0660182286761007,-0.183316469742266,0.148736195698395,-0.0523786040177605,0.125881043807101,0.112950610452908,0.16739154873867,0.232418057508658,0.0196144803084939,-0.122837038786322,0.0122192433468915,0.0101997355565783,-0.126573030329099,0.165533807413667,0.102697209444664,-0.22374093698819,0.05441394832374,0.0302159457666553,0.164925135833532,-0.118234496821432,0.243253248660057,0.0535911626540128,-0.129097620892105,0.0430403969503572,-0.0636201306259004,0.028724868437712,-0.170940652349338,-0.141914660982569
mild,0.0743918290505236,0.180169385557489,0.16011183229108,0.207315114917516,0.106970130648328,-0.163672392982754,0.172707424595493,-0.252988188815895,0.153378694669725,0.125173414850662,0.0635019426697207,0.113895708270529,0.0225938782020624,0.269554659534877,0.109081645758093,-0.10815686036768,0.32944804426345,-0.0362504207685684,-0.0237340186660005,-0.0135147245718642,0.0326492938852868,-0.0006252108145946,0.16539013578224,0.157277919614543,0.264410544751969,0.0229948193048733,0.113794093800064,0.229608052871453,-0.233789071209479,0.131355663594589,0.294491895800703
mild,-0.377543380471202,-0.361873777556629,-0.265164374207394,0.232902138974066,-0.147080604254153,-0.35624805472174,0.255233974778158,-0.301765681396937,-0.261988392483168,-0.365585628653401,-0.271993307961996,-0.214955687036442,-0.331138107843914,-0.0775861880690678,-0.320820311214158,-0.32157747469979,0.155791250580284,-0.605059478994354,-0.189518326893038,-0.366732108261929,-0.31219796140857,-0.189984135674875,-0.273993115297632,-0.359449803092316,-0.297619744415179,-0.443548914561434,-0.0698711258860757,-0.0026934196488881,-0.206814605758692,-0.136716029609298,0.118336643906415
