group,CD275,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD44,CD14,CD32,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CD235ab,CD169,CD54,CD62,CD41,CD83,CD38,CD45,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,-0.0005531259932061,-0.338307113642875,-0.231938611582194,-0.129672257019583,0.59968069273431,0.63467096662555,-0.177357927610421,0.51385974193738,-0.0936378330037683,0.029452639491774,0.212411666920659,0.074205618307993,0.0783043918636511,-0.375260632034856,-0.194807819207961,-0.0817999906157016,-0.245715687736865,0.129480960128094,0.29047205313899,-0.249396098837177,-0.185340489572316,0.192210085471705,-0.0576570029075859,0.193050591715358,-0.0502353481263186,0.24614287123021,-0.201912135966836,0.173396929311297,0.618709370564297,0.0062488581346392,0.0942540266752071,-0.12725611983924,0.114956685183911,0.0180596218994466,0.0332541573246883,0.258092290989156,0.118135797565953,-0.0198814305982728,0.294280516096733
healthy,0.115096226181149,-0.242038732679686,-0.228911757556114,-0.21238149258569,0.322304985021809,0.186001145695347,0.207851185854513,0.162978320404836,-0.162859718612656,-0.365529535694028,-0.36571198269477,0.208181888667406,0.0768040595258873,-0.142857142857143,0.002350843254061,-0.356860361952545,-0.253238496143558,0.264135271897687,-0.236221368184119,-0.0459945422796413,-0.104695517356392,-0.135288797801254,-0.102000346281541,0.230893916640332,0.154266791836522,0.0237309235977644,-0.114658455554655,0.162030707728948,0.297508451722642,-0.147535680082449,-0.111307772227137,-0.158901223563731,-0.208086250580808,0.148013527786674,0.0458819752344319,0.201978337881061,-0.0601804528485064,0.0132048775096903,0.0354716908031861
healthy,0.0294418475173493,0.297752986367023,0.422655576509244,0.362425565290647,-0.0419799627477352,0.0745637584452209,0.160588340653459,0.301441037288944,0.370750623681002,0.232775855667401,0.483568755898706,0.33752784416601,0.400721332309069,0.199290441746959,0.407172528137276,0.344634095210523,-0.306853121847358,-0.0006819766387327,0.226340583585361,0.106927519459549,0.16619952313589,0.174478712318057,0.441397290203785,0.304465688006806,-0.200434562654578,0.0866987461043171,0.299922055678183,0.251369480223718,0.346896133308981,0.420935887642684,0.0271930776707411,0.29722878286884,0.275071235288102,-0.0472410354433029,0.329209905614158,0.20646916933378,0.338751017638229,0.588031187318117,0.10848095627935
healthy,-0.0090667371128533,0.297347576147495,0.189759301580789,0.405568556855686,-0.0505176645490728,-0.123122571543809,0.150161910435105,0.0382427591296878,0.260453914492352,0.357913374215116,0.10451876543331,0.242921106285506,0.33149369309187,0.343250444074453,0.373489348934893,0.316917565049207,0.0,0.280556305905331,-0.0651704273857073,0.0086947091339071,0.131028263907079,0.247641582949109,0.185173961683126,0.35178023336562,-0.0783964066814955,0.152006730709631,0.294264309225175,0.0714557858621174,-0.0375580660918741,0.306594659465947,0.295521121535039,0.319183918391839,0.269857322238952,0.223119115134833,0.0876546366295407,0.105566512232112,0.457590521305313,0.244941343430229,0.145096223191332
healthy,-0.269282539121369,0.227445540485387,0.0135168459456312,0.264568880164458,0.0181654606122552,-0.0106868821582594,0.27908241545575,0.113196347110796,0.163505298240923,0.0831603183395526,0.0682612048270966,0.190533230347163,-0.0962527481326933,0.223254757809701,0.0916542131521968,0.167267890853572,-0.106203586139982,-0.0163869399225175,0.123239693956732,0.243165856441838,0.291188056388665,-0.127575460326283,0.0974398446716568,0.165681338339259,-0.0146027016761168,-0.23792866650796,0.296086631653892,-0.153900242353077,0.157111095448133,0.189152524015792,-0.186281253638035,0.203949470445493,0.148938139350831,-0.129803776049128,0.0956653089533373,-0.127760580192949,0.176680067551398,0.0950463879132323,-0.210798919961023
healthy,0.0078799615097476,-0.107322654462243,0.031350114416476,0.0382861200978458,0.181849526874839,0.109421194196138,0.590629500420702,0.100978892839439,0.0600355296374541,-0.0471005058051893,0.0323952778264304,0.0404104194437693,-0.105024935498197,-0.163868065967017,-0.0629136787950372,-0.116699652692462,-0.384440995663293,-0.0404926833287106,0.201710896623372,0.639300493653846,0.487597779751214,0.0,0.146481309574757,-0.0204454439683902,-0.387155235763899,0.207936523750913,0.201172179382107,0.0647813238451575,0.329149864912577,0.155512944950355,-0.14378038848043,0.105231594728951,-0.0957252902542759,0.110032602259668,0.319247992802449,-0.12629752445094,-0.195483481994894,0.207502885220217,0.0322753235090799
healthy,-0.133071449789189,-0.577814704984512,-0.53397963301169,-0.137207202443657,0.506383408642038,0.477508133160616,-0.184908401299017,0.0149355242088623,-0.550244500321157,0.028753687583642,-0.206791092146498,-0.414316028968205,-0.539789957857563,-0.509270236206092,-0.352226710554108,-0.477119243429359,-0.132621938554406,0.16495326297346,-0.0290125431178013,-0.100498019443036,-0.158590701343718,-0.0510432620173973,-0.470325889056327,-0.0302667215888334,-0.208431507523573,-0.120332054441395,-0.424962950000381,-0.096993117554612,0.15794551818585,-0.29900347642001,0.0373528563406026,-0.204319127913652,-0.557631769658951,-0.146447214860884,-0.0180918460373144,0.124071560549281,0.16243433770896,-0.600621309595808,-0.144040466228535
healthy,-0.117186152598542,-0.113915658487299,-0.21249707573689,0.000336578915735,0.380512564239325,-0.0440212105388546,-0.088472657142066,-0.0086309533630767,-0.121503597149959,0.11126830763419,-0.0337816985414681,-0.275403060236068,-0.455533007731656,-0.148932609256547,-0.238961863332379,-0.113977182206341,0.192964088254801,0.0404732476616908,-0.0450315818557862,-0.152169632330046,-0.0939693627704002,-0.102432687179907,-0.376851654193712,0.0944810974012955,0.0040910704715354,-0.141834445426803,-0.217184904850055,-0.148393982725467,0.0593389054981777,-0.051817907990493,-0.0229107332562872,-0.144643864369793,-0.221229527618366,-0.225157333895589,-0.157907974613208,0.143502428094559,0.302333282477493,-0.308564975928582,-0.103547368720537
healthy,-0.208473453962062,-0.326846828143405,-0.329784839513375,-0.131716846701908,0.218674519667579,0.0809471837023839,0.28022201442208,-0.133012463295482,-0.355807927671599,-0.0217971970324238,-0.0835233014705627,-0.416310783075981,-0.587427627403079,-0.28335065466915,-0.310807466908058,-0.302451421395324,0.0205693863924,-0.0376886173527639,-0.113544445569112,0.393116637126162,0.178903291618789,-0.22388088293505,-0.491150447674113,-0.016807654858375,-0.248934949847791,-0.241139922402066,-0.163217828212657,-0.218973900399337,0.0011027404884261,-0.128718661670194,-0.0802708799213934,-0.269039601091203,-0.24750992702588,-0.21380739453994,-0.174612977125478,0.0831284062147085,0.169749102972087,-0.322842543018042,-0.220602188815678
healthy,0.0100627228377344,-0.419311205512691,-0.345034706292469,-0.442008051797844,-0.0560214594981541,-0.122369486911184,-0.41679921590627,-0.359244338670049,-0.24797643292692,-0.489263699810649,-0.394022572199133,-0.205220724337376,-0.164942955959217,-0.370650075855665,-0.328927519641598,-0.319654271600356,0.0545174808614644,0.0490796049941645,-0.535791373759115,-0.33379015180597,-0.479995026446162,0.148316251561708,-0.225560427930301,-0.468806935095183,0.0102156567339916,0.0399048573775872,-0.385072794728772,-0.0574334091907122,-0.230853791978076,-0.380497154476265,0.0150828377473917,-0.353359287277031,-0.423553287984838,-0.0168956583037472,-0.208770341900452,0.0303562695759194,-0.609326867353469,-0.17790884468639,0.0032384888174963
