group,CD11b,CD47,CD3,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD14,CD16,IgM,CD32,CD69,CD107a,CD64,CD35,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD226,CD29,CD49b,IgG-Fc,CD18,CD38,CD45,CD71,CD36,CD305,CD99,CD371,IgLambdaLight,CD328,CD101,CD224
healthy,-0.501615171421054,-0.202251673114979,0.168695418673585,-0.501187656822088,-0.383609193138518,-0.0577497089115406,0.499516529983819,-0.0696823930522991,-0.0421758899092493,-0.241987133081751,0.375726133708011,0.183672991586852,-0.363943944359246,-0.274766675082664,-0.128817243153805,-0.454772286290382,-0.46685450159028,-0.378003619306879,-0.202706778947805,-0.194692970829128,0.0943038277353308,-0.194251108626443,-0.210544651773979,-0.292691078502382,0.112954778301886,-0.197194403488659,-0.0298560179608378,0.195741885872157,-0.41171661266136,-0.561784300681486,-0.136174185857575,0.267398571797383,-0.40607465184704,-0.393093374001838,-0.105030750174818,-0.374205334307636,0.316760034902992,-0.23151978621395,-0.223424085585873,-0.374731458748344
healthy,-0.185965480917268,-0.0954926034536981,-0.518873417043701,-0.0871080139372822,-0.239769872781784,-0.175292430258948,-0.232287925172394,-0.37155798622879,-0.0793178883971333,-0.183918464054832,0.0252936371662344,-0.0900389851326332,-0.0161251114172271,-0.212567098683046,-0.0967200591255497,0.156527117397895,-0.331658698646787,0.0896013030010719,-0.0550644897637415,-0.309165727392737,0.256300791312486,-0.0381895283275946,-0.39122310864812,-0.550888186988359,-0.161058092620541,-0.340836541648968,-0.468160012920566,-0.0874937134681064,-0.146024435192928,-0.0702723149401864,-0.188426941449201,-0.229338957765406,-0.180131269751236,-0.254701707043436,-0.217083870907374,-0.280123166680172,-0.117056166238824,-0.0213400830654581,-0.171854748227907,0.0257893916464422
healthy,-0.0296308252361223,0.189842673450824,-0.155650717625468,0.145178496216273,0.0333117159814718,0.296589001661926,0.194685114272619,0.317849460116228,0.158222219972952,0.0957183329847997,-0.169224804770389,-0.20244414566476,-0.157100451787447,0.0511348524715561,0.0290166143182829,0.103902710435792,-0.020410874658436,0.164511118030574,0.290113750281478,0.184118936425385,-0.171491344569964,0.393030786408376,0.379675622357563,0.160833930629336,0.13162652170786,0.184488187587364,0.0981885163346701,-0.211765021492103,0.275953459521648,0.33136803048137,0.169547134570987,-0.347851230811486,0.118243801995138,0.326074597895586,0.229271140206034,0.11778853723823,-0.241475803570678,0.12358736345776,0.27462486954483,0.208051212859272
healthy,0.183089294616752,0.084563769132749,0.209036871142369,0.195690030100396,0.237947794779478,0.0217396530483936,0.0356810975179102,0.0872396076862908,0.299548267939682,0.414155155656206,0.0691827809117398,-0.0944495967467611,-0.0110662686460878,0.0005125098196801,-0.330122086923014,0.269064112980329,0.245031443539321,0.0601351694897447,0.167963300220679,0.112874673758389,0.0,0.258977436856131,0.0051755665674966,0.0474325679355534,0.0329262364649259,-0.118222474847458,0.0263471030389577,-0.116226666185692,0.293024093264002,0.17405368196447,0.318806837105657,-0.150566998630306,0.191995775565747,0.315067506750675,0.130843933873766,0.275403540354035,-0.0520592318622076,0.188804706005731,0.387162327757195,0.168578909925972
healthy,-0.0367677626515531,-0.390737715847825,0.0084375568650967,-0.0645121219523732,-0.279553788525011,-0.367604347014235,-0.250496464308689,-0.554978626818327,-0.132433034426314,-0.212560499712615,-0.297347456580494,0.0624894527137075,-0.392473930795387,-0.273789698963668,-0.162011439960029,-0.20873715229727,-0.0911949245604295,-0.302493092601924,-0.297038282823741,-0.370945194767183,0.087864000511664,-0.327625023688479,-0.515603128649569,-0.463264027925884,-0.406740618680473,-0.428647055804511,-0.470055325195828,0.100957972532377,-0.225209034298447,-0.101421351265784,-0.339757385150658,-0.0935074793041594,-0.335473836017127,-0.282598917693465,-0.105144524798637,-0.194702626311948,-0.106101314576901,-0.107792714847637,-0.267487331422992,-0.2967324240249
healthy,0.267048054919908,-0.0226231988063272,0.171687583728389,0.156237670638365,0.190972934585339,-0.0429430484076772,-0.10694608857172,0.0669625771963563,0.112725238937244,0.133988566014005,-0.0331745735508803,-0.418559547275098,0.0220312635630907,0.202620078497417,0.20560798568119,-0.0765509098017809,0.346563560325101,0.0115333035220331,0.184537689172047,-0.0253803366343769,0.0637423760653098,0.123077233191803,-0.0327198241015486,0.0908529550288195,-0.0812610660129343,0.0533794050100189,0.0475208981381774,-0.383167276200871,0.26531771998163,0.0779739413592631,0.268276419929498,0.162765540119221,0.254675796330876,0.0928911298942349,-0.0692792382869342,0.198666456245561,-0.301260669418172,0.0820603984985319,0.0645479473799428,0.209085882270923
healthy,-0.0038876826318465,0.19915174754953,0.0615106870562133,0.0587330377860927,-0.248969946433147,-0.100793453802158,-0.202465325833319,0.319163862536237,-0.122015631532899,0.103611858899211,-0.277216399645021,-0.268959505385508,-0.291374036093927,0.299010269805214,-0.238708074326808,0.177153644644436,-0.0080731173241242,0.0359532034012419,-0.174781772598606,0.0530490177644199,0.135783082683883,-0.199158161905235,0.357024365661501,0.287262000498381,0.35421052322603,0.218542350002849,0.326840011624618,-0.283302122856208,-0.0436617121377936,0.112851456775779,-0.224636561597011,0.211740378908523,0.143471276977949,-0.0609634179945803,0.280775821166418,-0.110803473385722,-0.328380896126014,-0.0346176588114057,-0.0943902241507045,0.0318718460803601
healthy,-0.403111074990283,-0.0165766448306333,0.0135399794523398,-0.402108613376977,-0.228643420529465,-0.0967949260810676,0.346269216511048,0.226489188086913,-0.0711860615381509,-0.325708384898549,0.369257490742436,-0.301657139307739,0.0237621006675719,0.0775554527684553,-0.640923325266876,-0.395277484178458,-0.464038266469233,-0.290619847021564,-0.186196737955583,-0.169003913265763,0.0313939401372855,-0.219932862302195,0.263306781272076,0.184969426530142,0.200441156418164,0.0805220287469277,0.228177432335286,-0.336202673012881,-0.226456791641836,-0.457605778385593,-0.170702704203995,-0.224654711505875,-0.274142425208941,-0.239745956833288,-0.0776111000295471,-0.298674951686131,-0.328711349085259,-0.395495517187791,0.102557700882782,-0.245105734844265
healthy,0.311693220611992,0.165844618515278,-0.0377941259133368,0.174612076836934,0.197738650784927,0.1041061579669,-0.221729595850818,0.295320969172858,0.0663602047908731,0.260235186819945,-0.155400813443565,-0.241662270681907,0.300850883113501,0.351247833171452,0.0926126973776495,0.0583583436597224,0.287099030807539,0.244562179757872,0.134653588044147,0.0819688860706387,-0.103806924733043,0.262642172738396,0.292329258516965,0.360613615019578,0.200344547601529,0.169840417638872,0.436360700001523,-0.268848135067477,0.215563255971404,-0.0494680734815791,0.219341944518981,-0.0838578555799603,0.272361156630942,0.16057418587458,-0.17162875156979,0.146815824448153,-0.248847301508335,0.116413071751949,-0.100974702123168,0.101494499034749
healthy,0.134291384107123,0.274210046585988,-0.0233643286971256,0.240766894000715,0.123255963960173,0.203451533077744,-0.0133605038658032,0.381138021243879,0.126714613078523,0.302097204292064,-0.27849198619427,-0.0401943641362092,0.0525819172651758,0.0932170774851193,-0.282982211984896,0.399840931255081,0.144030601006896,0.313156134917086,0.140129361172462,0.132106821259826,-0.106781339781946,0.058653758448261,0.354914999661579,0.310475801813532,0.163135881493805,0.220201237774409,0.291885618761314,-0.0078287211052823,0.124939788902545,0.306632180378471,0.0583314797991858,0.0567585174678932,0.277277146328428,0.232596866001764,0.253851763317055,0.180282659948128,-0.0364957229292628,0.12669725679584,0.21420192045773,0.399880479948209
