group,CD86,CD11b,CD47,CD33,CD11c,HLA-ABC,CD49f,CD14,CD45RO,CD32,CD69,CD64,CD1d,CD35,CD58,CD39,CD11a,CD62,CD41,CD29,CD49b,CD98,CD18,CD38,CD45,CD71,CD36,CD49d,CD305,CD371,GARP,CD328,CD88,CD224
healthy,-0.0600871650480239,0.677144804663699,0.13638862342372,0.701589633490869,0.58917022948458,0.0004572940750913,0.176933423236054,0.388382452192798,0.233732108526323,0.514260270803297,0.365907699335837,0.583205087208062,0.223331175508227,0.674156475021208,0.635665423674049,0.593979267150009,0.334638094657789,0.285625669104699,0.421874443751275,0.259788625354692,0.205017632051204,-0.0134689794674749,0.607022572627326,0.678951108689997,0.325274519159659,-0.162143556675573,0.626556996042069,0.0007839088227005,0.60175407545675,0.597844355133358,0.0676403550765372,0.342519203093984,0.291488233981845,0.460623706670096
healthy,-0.166085989387951,-0.489182400129649,-0.0491599935640337,-0.453528887448343,-0.539259379304757,-0.271897104914506,0.0118546303719304,-0.581676698429826,-0.441303151743919,-0.457742484401588,-0.0368216641876093,-0.463659149118201,-0.288929557264052,-0.415606514869135,-0.37281131466988,-0.200993122521461,-0.577001243989721,0.148763597685715,0.0490633524404471,-0.247624086319762,0.0518961713134234,-0.155803851640798,-0.495014677514351,-0.448330877649573,-0.404165658927812,-0.116188279927507,-0.46357669556762,-0.130370720481169,-0.565256207260942,-0.48415849607001,-0.0852404374362615,-0.603491008069527,-0.560953289911786,-0.0137366175436376
healthy,-0.249301842342728,0.121719824139883,-0.220211195480293,0.050248190238896,0.0459239154502618,-0.139897291796343,-0.193148847492834,0.0025449753366343,0.0427197148812092,0.061102282828656,0.0142628632532355,0.0920695138957487,-0.0726825259916876,0.085623323952872,0.0367120827561263,-0.233285421862523,-0.096094871135653,-0.20811600255416,-0.0583759143651464,0.0071196765082304,-0.0313906803034081,-0.0435830052086851,-0.288559810341181,-0.270149105790165,-0.20479281173735,0.0907006922931044,0.0208049570045046,-0.277560464177764,-0.215630389254768,0.0112344512675169,0.0314346971841993,-0.265750453158221,0.081689347701483,0.0433953062999347
healthy,0.1939354332005,0.263238118572876,0.0230000967646174,0.221645971516167,0.174581458145815,0.0136608090386924,-0.478028127068038,0.141982137845321,0.205926397551307,0.292121886597405,-0.361587880399095,0.191043202274934,0.222327071247336,0.235646392412919,0.252649264926493,0.349076886151718,0.307855709139427,-0.492746701656476,-0.41104621245671,-0.228004360220254,-0.461424470912342,0.124464808516087,0.302709352352043,0.375755031853304,0.238968613768294,0.138589152925805,-0.110285359392514,-0.083542390539931,0.117695769576958,0.18005400540054,-0.216766193221454,0.407441527759673,0.273245710741412,0.104287990834894
healthy,-0.115580379493523,-0.554089379544509,-0.22001558900233,-0.367543005679576,-0.239120892697626,-0.34760413307433,-0.406862728969111,-0.403425631172135,-0.0150889226232394,-0.129060273547442,-0.185839127289185,-0.551123045401107,-0.178162705381451,-0.479263632628546,-0.280205927035215,-0.321641861763648,-0.169128375360723,-0.241479337267828,-0.344302350128358,-0.347544975479912,-0.371856595568644,-0.0581650078851161,-0.352853315189571,-0.410593212896462,-0.0416663768853868,0.0605152844011989,-0.536504066829054,-0.157230818012425,-0.422467759301657,-0.346147840374161,-0.183650246564145,-0.333595818584913,0.0830008822282307,-0.421208018872551
healthy,0.041140294956145,0.131081827507299,0.268731735925964,0.163568215892054,0.160001578158289,0.0587529269259265,0.456207216359904,0.0333057067114292,-0.0746178977988724,-0.0279572947005839,0.495747387705475,0.0193764804168855,-0.0369701532411573,0.277755858912649,0.115146433883698,0.0543092203520393,0.188656763564752,0.444948530261668,0.399321346030213,0.28902174805447,0.411771273424164,-0.0349704484176027,0.215055716455068,0.147917671652428,0.121725750156846,0.0519322447210638,0.237170040973477,-0.0239393311429528,0.138823789350091,0.18013098713801,0.197961924097067,0.137146253305916,-0.0006671520126588,0.349029137751037
healthy,-0.0286159866762258,0.228209070176411,-0.0874450494731993,0.109236632100496,0.248280532496004,0.123941238540166,-0.0010072102210602,0.162979775612145,0.084971317257791,0.211064761136949,0.0751731179389788,0.0216331398837845,-0.0746217225863075,0.260569247799372,0.0805331592409788,0.137345983969018,0.157527538164812,-0.0199933090046564,-0.002989823529681,-0.0670872249275656,0.108002888685246,-0.114569286469377,0.203367791877432,-0.0129754296422473,0.172045671763546,0.158730202689394,0.0532721952194625,0.0199996602548745,0.211551751167023,0.0860618485711289,-0.100000272205057,0.278121385242445,0.257386526677369,0.113372671789608
healthy,0.128437992894097,-0.0440650148791869,-0.0316910258519051,-0.120485191901068,0.0391726076543963,-0.0484899375571964,-0.0674830343533551,0.0036004903275263,0.0695562396793374,0.081174886672003,-0.0296832036970176,-0.162009959383393,-0.181535836118654,-0.0819884804835256,-0.0814718165344012,-0.0333768847223843,0.0605167600735925,-0.199580416812312,-0.115820239443788,-0.0165513880437973,0.0419671235288132,0.0085715818275402,0.0659057263777607,-0.20987447856398,0.119777339073742,-0.0075559566872236,-0.118885317311501,0.117958868170437,0.0262716548474895,-0.0607894809842159,0.004768116571332,-0.102549710768901,0.266048463347872,-0.19407445104023
healthy,0.324180222686874,0.243076581956853,0.119109010936473,0.0949512093549762,0.295389365762993,0.208157315850345,0.177661566462779,0.213889123602353,0.0481210938475541,0.475350370986972,0.203179893025789,-0.0565284896615165,-0.137983850152701,0.188001399105168,0.158013125433093,0.234239772809931,0.296720548116606,0.124505850467106,0.219052443136044,0.137029734893576,0.318822971639217,0.255655233593523,0.319878598898915,-0.183255543506191,0.45109351256084,-0.137037939667451,0.133060184576529,0.353500526812702,0.270187627184229,0.11773905049314,0.0953040142333967,0.25630440167477,0.576494375731275,0.0292692247940212
healthy,-0.271627239523114,-0.334571344485858,-0.120212966154464,-0.224408803263361,-0.307641823139159,-0.185093437567212,-0.0068640337204668,-0.191827557489721,-0.249669165571325,-0.33956193959385,-0.0726063481799945,-0.0425667379104448,0.0758539946770661,-0.285154659651002,-0.250194515252099,-0.259644919386296,-0.335731053941329,0.0270625383825287,-0.106841548169706,-0.159221530399047,-0.051353361041767,-0.134069364227218,-0.312675463431394,-0.0460706417370114,-0.428642568159412,-0.0906810709014642,-0.236632885456167,-0.0858647441413369,-0.256825614623443,-0.197299385889357,0.0977879961735748,-0.189755170239974,-0.50542784890179,-0.140596242967396
