group,CD11b,CD33,CD11c,CD49f,CD4,CD44,IgM,CD69,CD1d,CD35,CD39,IgA,CD235ab,CD54,CD62,CD41,CD226,IgG-Fc,CD38,CD71,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,CD82,CD101,CD88,HLA-F,CD224
healthy,-0.309546160603743,-0.298921985621924,-0.223647192227914,-0.187928086532153,-0.129053104772042,-0.102715444802909,0.209687725437982,-0.190058655891809,-0.0324799567537331,-0.275659154721892,-0.409610262753009,0.283240067971621,0.254981778127584,-0.0822271847388499,-0.169786385223016,-0.269411331269809,0.0175674208477453,0.296781031872504,-0.345263268127163,0.275621619853775,-0.295677965690471,-0.0706451165219423,-0.252731595667631,0.0443297045221829,-0.193788819875776,0.143676531210495,0.33246903934886,-0.160484861115644,-0.321021005846325,-0.0926000380887475,-0.0826237047867192,-0.0390841021345678,-0.100002851286443
healthy,-0.0989384976906248,-0.0589093266347946,-0.166356048942549,0.124755872009363,0.120665438748083,-0.260109499939202,-0.152398140913538,0.0008737344044517,-0.349488239858107,-0.188720525079005,-0.208392141190333,-0.348169685456617,0.510471290333544,-0.248761213306613,0.197183633405884,0.0201930161283824,0.0837502081626813,-0.271866829667262,-0.0354607409109255,0.075614594873457,-0.0175836642087351,-0.388315565546749,-0.207117397038822,-0.252808356630684,-0.16019771493396,-0.297462767187778,-0.413981770498009,-0.0417807756568931,-0.32781073402318,-0.0107003899840018,-0.256396342297888,0.0767554786595752,-0.138518278843262
healthy,-0.249482336832636,-0.223430260709733,-0.233250898727576,-0.415129658054609,-0.210986678960165,-0.205201950034491,0.0987578030050059,-0.433454218919476,0.0273427517369357,-0.241948579304556,0.0815118378668666,0.135739574875439,0.0831320949125514,-0.128344094860809,-0.365340021075507,-0.414075725160988,-0.0316901767903285,0.125784513935807,-0.0984386642301564,-0.0257418305662309,-0.32706888320951,-0.144504087584552,-0.119584663659039,-0.0639516435476604,-0.132727129585892,0.128350192616606,0.113365260216428,-0.0466509378044514,-0.156646297661873,-0.183456140710293,-0.367122479445119,0.101653489264819,-0.404565408510076
healthy,0.0078012482137587,0.0425595801660064,-0.14965496549655,-0.599158214320193,0.0270680514500256,0.165164293001074,0.0239305303134571,-0.670393350678513,0.0715645852395595,-0.154769334176572,0.0478728527647673,-0.158205513969298,0.0,0.234397504022627,-0.511319279925066,-0.617776758674306,-0.233553869667878,-0.0439403399066803,0.174125696727894,0.130260922754258,-0.351402194427608,0.134291992149533,0.0364716471647165,0.0603000504633829,-0.106906690669067,0.102010999372627,-0.040521457891982,0.0628208786264895,-0.118860501008318,0.0427525012195047,0.0747103716144029,-0.198796844174388,-0.114809090853177
healthy,0.307989682292883,0.189075242809108,0.132167413384012,-0.118132937066785,0.171057855832172,0.211090273186876,-0.0084095068950587,-0.113547816978626,0.160256556997131,0.219224073251206,0.241873323155896,-0.039467436941479,-0.0597520170104091,0.242059206182745,-0.141665463096667,-0.080155971096026,-0.180653242629857,0.0602869868925797,0.116544030631717,-0.112571891120786,0.238882626020009,0.14851721712622,0.244600185761225,0.26307206127705,0.156135900879957,0.0963948577664284,-0.0335561987015009,0.264361503084126,0.011416479813696,0.0082160218644533,-0.0506715836350401,-0.000542848905867,0.109377607108507
healthy,-0.421391935611142,-0.264152134459086,-0.312175491201768,0.145027716979947,-0.0671208846275833,-0.221692440795224,-0.161197756826186,0.112398384576329,-0.0484811143774032,-0.426426260553934,-0.1475314908065,-0.15937287656023,0.0520581262242188,-0.179301644416765,0.226044849508888,0.176683074491249,0.296510868349649,-0.155465940609228,-0.196738198094574,-0.0512412202649198,-0.0709975360956485,-0.0859313607571439,-0.363626320742961,-0.166678940537741,-0.237244535626923,-0.24812436567778,-0.0568486423185263,-0.371849255495416,-0.237277618912541,-0.0831074549884545,-0.450272012543637,0.0746779865520024,-0.375612434856907
healthy,0.0453010531791449,0.0751145841616521,-0.133239513383579,0.0599736056133394,-0.0624480307352666,0.25999654892712,-0.131783982094092,0.274001397540323,-0.137940472439128,0.060815829653339,0.0067922072990779,-0.171690461213087,0.252089276940422,0.0550725173877396,0.162053199111716,0.136363022152192,0.139131531008672,-0.1339974961273,0.0694644337680337,0.205721365988412,0.0674787930298338,-0.0537083432115001,0.153376158563203,0.263290017242453,-0.0537346360071991,-0.0895197129424868,-0.262119699940382,0.0733529723679375,0.0384479033938531,0.007498153886057,-0.125026536217819,-0.0945660074063737,-0.0612445068281261
healthy,-0.255534544913389,-0.306199253053154,-0.137461973055193,-0.184098218003586,0.074110215502589,-0.0898313620856108,0.0997594552703346,-0.001069717090474,-0.512735570550409,-0.281218416801712,-0.229444924194588,0.0534237792577308,0.155678149300825,-0.106259884552379,-0.148469502649614,-0.164858312059447,0.0906575669418515,0.0656841542579386,-0.473672949920579,-0.0993727481373448,-0.335380394005477,-0.120977965696641,-0.229763245805078,-0.215549442126648,-0.259863888965945,0.0264551680614214,-0.0449713305260543,-0.244401066730544,-0.022050985255174,-0.15298768314808,0.0229059345885147,0.0,-0.674452249035408
healthy,-0.286245917550894,-0.17068194485075,-0.189250846881776,-0.154198813183288,-0.176816623048519,-0.0990087094162737,0.308507337571178,-0.244648446470535,-0.0561350623215109,-0.216043769458531,-0.335855557910597,0.338013496751391,0.0018583346301847,-0.337278480446604,-0.0983723922684033,-0.232329863409733,-0.0601625825713642,0.293424088745887,0.0109087474623248,0.0057121142224814,-0.223370225435451,-0.204730492047663,-0.149216377693297,0.10576556005353,-0.136404424769918,0.294038445704187,0.319756564210045,-0.150260352437119,-0.0263350939859716,0.0800526822873218,-0.264269544504724,0.225607613487146,-0.0616744201103925
healthy,0.429953153191888,0.25992604774092,0.320328385940993,0.146886163397649,0.307779403216869,0.132158342889871,-0.145013027547289,0.271452192531972,0.110773333938357,0.413873173573281,0.289980818328335,-0.196687936244694,-0.1551818468036,0.259352894597311,0.159298521698412,0.260750749210418,-0.0586332601271445,-0.19799474754533,0.250717384424149,-0.136237970127527,0.301721142285997,0.073941046286698,0.329930961861758,-0.058767718053726,0.288383403806188,-0.181728654330056,-0.228736943459154,0.22487648060616,0.357606572589618,0.191158415425368,0.518080044110097,-0.0171582924467915,0.249481198892823
