group,CD11b,CD52,CD33,CD11c,HLA-ABC,CD49f,CD14,CD16,IgM,CD64,CD35,CD39,CD11a,IgA,CD244,CD235ab,CD54,CD62,CD41,CD49b,CD81,IgG-Fc,CD18,CD38,CD45,CD71,CD26,CD36,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD88,CD224
healthy,-0.386004190343269,0.17487879314852,-0.431828985830595,-0.279440242796779,0.0061190302428894,-0.341577444834191,-0.17957468219667,0.46080701910096,0.0311728276319566,-0.376172914266784,-0.355826643344753,-0.206506600772083,-0.13489400951994,0.030886967969063,-0.222296775580462,0.225277715314783,-0.059261172656423,-0.536571058775685,-0.479185481588193,-0.260234704888443,-0.0951356082352388,0.109779016522465,-0.125098296554267,-0.450029142643619,-0.0171909393910986,0.203856836816177,0.0546222151690776,-0.407776158610805,-0.21951398137297,-0.186289415968431,-0.279612714651078,0.134307256964641,0.204561050594367,0.115739051479359,-0.210914427601527
healthy,0.248197066688275,0.214829632247396,0.178186532695892,0.238311319990276,0.0156118183553994,-0.233818471431123,0.219856554732213,-0.247845828333291,0.0860619981568101,0.107175425102185,0.289684790535613,0.564520732065737,0.14021576259427,0.463986163366059,0.0865014869817999,-0.124622099048565,0.102354450123212,-0.307408835314321,-0.003811533164795,0.079440360657279,-0.218978571225002,0.39706237966617,0.214957757951601,0.155069738857617,0.276926821045987,-0.0195274420046231,-0.0215162728420554,0.12130297382708,0.230220511777008,0.136127576647291,0.239283688517948,0.434930590558812,0.273058730697979,0.325591680795765,0.0029245701867099
healthy,-0.132439199338231,-0.14984478603596,-0.178622180060351,-0.177371848303353,-0.22877495369401,-0.398633916156142,-0.0869563755308554,0.0569602405035038,0.137191890341454,-0.1544393144347,-0.118536597437767,0.0071774328295436,-0.321793768849017,0.16155748337462,-0.278359183825097,0.287825441274388,-0.408232293342304,-0.407111893001921,-0.326864179753647,-0.259030755410285,-0.151096174868543,0.149774272967442,-0.173160290755644,-0.061667113141834,-0.300786846282371,0.0590462737109582,0.0338728462947557,-0.252832387619927,-0.226116883681666,-0.0775050055234661,-0.138033380569989,0.13395765923405,0.133969201278021,-0.16407409395972,-0.302759544343345
healthy,0.238130101244902,0.298365123534606,0.125265630310892,0.382058205820582,0.222906470157714,-0.0374458869560804,0.101214810754681,0.244180523188486,0.102243809352547,0.161347243338757,0.352239450843859,0.189534722242455,0.335710578191065,0.0991124579883119,0.396027483751123,0.0,0.159685549975476,0.0030398110789165,0.0199317705686634,-0.162803845221937,0.0264458119486397,0.171862771243134,0.377473071669202,0.15971074158261,0.50508402365671,0.209382810819586,0.0723055478825273,0.180696611751824,0.253849384938494,-0.212967802354672,0.274527452745275,0.235791176104312,0.060692669626135,0.138807860614772,-0.0308936658220335
healthy,-0.118811984667357,0.0498547989893282,-0.159005132126447,0.0377828073709861,-0.227461817853708,-0.286449841321162,-0.005966881387142,0.242881752506478,-0.100852571196017,-0.120901845611261,0.0393341820939091,-0.158701481974065,0.0344489086939849,-0.160504454819552,-0.0327856560080554,0.212962719243045,-0.0703884408638484,-0.267807934559886,-0.102993118844611,-0.174490649556901,-0.120538348207081,-0.189159753821738,-0.0048153463082798,-0.0949648727551476,0.0577932530510791,0.167672425976842,0.0884680738388743,-0.194836303202023,-0.0492562167538717,-0.103011969917458,0.0349900252553354,0.0666287067665958,-0.0296065117310048,0.283516623829557,-0.216858950092085
healthy,0.0956995186617218,0.122396628062759,0.0011599463426181,0.021912727846603,-0.335518515734178,-0.662543646930128,-0.0969725767345806,0.0779382218253571,0.113446723200316,0.0021073402327121,0.0982876982561351,0.0872186330046351,-0.0165473160948337,0.115271603466273,-0.0534347860438221,0.175444360277405,-0.219190744813415,-0.727356476092273,-0.557566313214519,-0.613869643354248,0.0565339720281608,0.135267800438686,0.0472552798111243,-0.0152041293551235,0.0704543212936209,0.269294573015124,0.0792665417036753,-0.18086913293875,-0.132408525282472,-0.0234249103007322,-0.0465951234908861,0.229163837560687,0.187159744889622,0.135384204854547,-0.0641094067418068
healthy,-0.0256027273065984,-0.22576285518099,-0.122702235541423,-0.252995391705069,-0.246228218417537,-0.0064008555738711,-0.0326076861289233,-0.192081046023141,-0.168980284341156,-0.0971821336509796,-0.0069943695464461,-0.101327375955339,-0.266381730514357,-0.0471255136579361,-0.205397334977319,0.142026674418882,-0.318791809648914,0.0077388059600821,0.0341511524156812,0.0120432753596526,-0.0559047833126673,-0.210657897677651,-0.19405209917722,-0.0583759770237746,-0.302768506325349,0.0518141580841969,0.0702218751882664,0.0010076265920511,-0.291590427624329,0.0386595995596947,-0.127695946865907,-0.283843827287412,-0.0747880220138812,-0.131706209176533,-0.0504784092433982
healthy,0.0182433184535239,0.348499220667779,-0.052044949970849,0.189930372548476,-0.122745124946924,-0.461028746793794,-0.13563912957663,0.447887232572431,-0.0324907978409569,-0.151480236737853,0.0164933067891984,0.0489521476249817,0.189709552469916,-0.0127233827749375,0.117496972307126,-0.0880463878261521,0.0777486990138346,-0.479172597558783,-0.370669728965696,-0.390780944897529,0.0862354405173887,-0.0445396312593109,0.131282542541729,-0.197483795683518,0.215855344373137,0.108342669273256,0.0288386360062912,-0.143952618342402,-0.0476716986304993,-0.220141034489818,-0.0100289420880838,0.136103536328326,0.0179928134953587,0.401218995475656,-0.118068412506612
healthy,0.329980126685561,0.0390941146369028,0.300613627205556,0.111080910935017,0.0326765495822086,-0.292969541813042,0.292866802944252,-0.209135825759616,0.0854335081997349,0.404212748363252,0.205092435387456,0.24443723535306,0.175352447664644,0.0667414332311071,0.169626779841542,0.0175528953457732,0.0751449826670149,-0.343225398026441,-0.197930728562728,-0.27729702580866,0.138917876397303,0.0310502733543516,0.253186215056227,0.388173894085814,0.0586394184811575,0.202052198515268,0.115441454295191,0.173845654446013,0.174120915296503,0.309764735685237,0.244774314750232,0.108012888330583,0.078178518864776,-0.299364982288604,0.285553229786941
healthy,-0.452973821446558,-0.103341282741567,-0.395505115032627,-0.379471793958965,-0.0245499149303807,-0.182228066140978,-0.373409488495727,0.0981035089431875,-0.136128418848879,-0.512291690523611,-0.470843747869738,-0.387579188594286,-0.293477311563477,-0.139259995387976,-0.238175588522955,0.0221134228666815,-0.261233687952255,-0.172560504498954,-0.21400867180328,-0.292265000140508,0.0436074774426796,-0.188962759994657,-0.332863421423874,-0.381424244002046,-0.255480254568201,0.0936006124774521,0.0814928521867378,-0.372529897870075,-0.397091224235058,-0.0733131844685598,-0.421086325303455,-0.160224627595372,-0.156633880329828,-0.231351453875966,-0.29795513538689
healthy,0.208927123896699,-0.138031613820777,0.14754092943536,0.0370230131533084,0.174321777414105,0.32342315709548,0.100270761959405,-0.133379448801851,0.240641123068559,0.0011427695605275,0.219147142519669,0.119739104123721,-0.0255357324188854,0.212446667249189,0.0709695818873283,0.0368053874342531,-0.0280257987681845,0.419666523645071,0.417830400355204,0.292112619971964,-0.0248142016320063,0.23947377563641,-0.0478224925758427,0.0355023908160357,-0.0719374871381157,0.141393444631232,-0.151585981490866,0.356340481323401,0.0990404368075119,-0.0311936526755419,0.137881661379584,0.194436428792366,0.197070728489975,-0.142063148662905,-0.0254489350369261
healthy,0.511420618464904,-0.0272951512697843,0.392821791954348,0.430575458550453,0.0,-0.151573692734407,0.0,-0.375771870190477,-0.254713354054247,0.0,0.501061511868096,0.0,-0.165476854573067,-0.254713354054247,0.247256443995555,0.0,0.513324488043862,-0.0083769324179514,0.0159690465242821,-0.137379500772657,0.0,-0.254713354054247,0.0,0.0,-0.336422805793259,0.0,0.0,0.209821264237796,0.179275144942413,0.0,0.396491193272928,-0.254713354054247,-0.254713354054247,0.192288520344834,-0.203770683243397
