group,CD11b,CD33,CD11c,CD49f,CD14,CD45RO,CD69,CD107a,HLA-DR,CD64,CD1d,CD35,CD366,CD58,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD49b,CD18,CD38,CD45,CD71,CD36,CD49d,CD305,CD371,CD224
healthy,0.630911389695577,0.586077115575111,0.506960430021615,-0.0303520627672214,0.378727487414996,0.565206349250586,0.154493909550443,0.170077635851217,0.398228374768385,0.391175517765794,0.307174784802747,0.569746776611822,0.0080037907981736,0.6695322403164,0.577001561659343,0.369641773375409,0.258698605750547,0.172769869767376,0.0906455943124726,0.0168038467359232,0.0870563639625672,0.0217650844088516,0.646153806395516,0.530781966951349,0.39520872366132,-0.180159507417303,0.549239065034834,0.0367690566838114,0.602302220907157,0.503982462550237,0.63166357964475
healthy,0.360181508791832,0.177538287010777,0.254031277854307,0.0134352477548545,0.133426259732086,0.16032426572679,0.108967162155196,-0.0118181890427114,-0.295379631592467,-0.154553049706067,-0.100959489099921,0.263917024552305,-0.610704276661521,0.221141393002703,0.1415570494781,0.118968492611795,-0.0979430532711374,-0.0106514614571423,-0.408359242138351,-0.202753285010059,0.214824496883875,0.0938508968040644,0.197907977529633,0.0871506538634644,-0.120188023298565,0.0105231215247135,0.141236528644356,-0.664356031120757,0.207522714841247,0.275423385463091,-0.0685058410402056
healthy,0.131525906996689,0.179893638379753,0.243765001343412,0.244231478714609,0.229633673899773,0.249732664936603,0.320939300284868,0.389756807500977,0.354912449519098,0.224802559983355,0.128035960198179,0.0558848567190909,0.117669663618803,0.29272046607089,0.306132384603006,0.258034719134401,0.262885185058186,-0.0620709674136629,0.282648690823702,0.239305027478934,0.152960720788464,0.286707585551878,0.1773050636687,0.0465613535233474,0.280224890063431,-0.0014980486160275,0.149838993086558,0.352792239039214,0.236128421304038,0.129900803023146,0.194400251362301
healthy,-0.0622419588254655,-0.1168857750342,-0.0310831083108311,0.654062833173839,0.0565150600774221,-0.002638701223853,0.513370104020321,-0.432248013197783,-0.311570091720849,-0.0702188196348558,-0.276727206619938,-0.0241947098092408,0.0931799855065121,-0.101710171017102,-0.203663696090031,-0.14646908631655,-0.0299198895991136,0.0,-0.0828852617911039,0.647904483912074,0.604344739689516,0.588426684369609,-0.130240931379695,-0.161661141425332,-0.0311012034240927,-0.29034801382955,0.16798130207487,-0.0090264192077626,-0.0284908490849085,-0.023954395439544,-0.103250359411073
healthy,0.485467578513492,0.378440993951103,0.33264066797896,0.472646998516296,0.445925407822535,0.0838204493144756,0.328572493486193,-0.101157985918715,0.169294079516395,0.47813444800769,0.1153700688073,0.50543837097741,-0.0617762401807625,0.299383989350275,0.34233582444558,0.344315279503423,0.31408451388416,0.118273987686089,0.370580316781683,0.392573129753666,0.494305571410202,0.587529438825114,0.391860449190473,0.424161695552334,0.312301199413492,0.108616596405361,0.536246534575685,0.311242199942527,0.444011818085647,0.399047448763151,0.3992539299343
healthy,-0.245032746784503,-0.296259764854415,-0.300954785765012,-0.109885384014596,-0.399928989738732,0.126920903611376,0.128547076341018,0.156618423364875,-0.347501501536915,-0.263417529089023,-0.0323011664537514,-0.221920618638049,0.0457689187834012,-0.221399331737042,-0.283166300034793,-0.41211654936902,-0.196412792171147,0.146060069654447,-0.166514399409824,-0.119756768078097,-0.008372707833369,-0.147984382493255,-0.388924842172953,-0.428489694857202,-0.332840149203666,0.150280250792957,-0.226138692769896,-0.291543438926027,-0.39567107766621,-0.283460901128383,-0.288950254672
healthy,0.308880472355035,0.266796872141915,-0.146692236670314,0.316431402619903,0.221866556988786,0.0819369866427509,0.271821911285804,-0.0475843265804811,-0.17596611419383,0.135522241704629,0.182646862194655,0.276866800009196,-0.179201498274817,0.0808996252464223,0.028717561056839,-0.0490016027594805,0.0621076257288397,0.0192916759075877,-0.0722227180461647,0.35607358525287,0.373002568095099,0.186516049737517,0.122001623631162,0.147384190732856,-0.107060127429637,-0.0262898144557076,0.313118028087135,-0.230635679074149,0.0340246085664401,0.0866951332963684,0.256201337671269
healthy,0.0193211876983257,-0.0818470062480181,-0.10242077912471,-0.0629142801732151,0.0103527973420728,0.0239953604766946,-0.143370037687141,-0.0429761687303148,-0.270610523543872,-0.129572828360273,-0.207544943419209,-0.0194670397394738,-0.138616325561394,-0.12566459108001,-0.10713207661155,-0.246642298577319,-0.193842769327384,0.2212384697225,-0.290261994609064,0.0118033626058789,0.0101753653742726,-0.0038816280138088,-0.182471249753885,-0.157328359319457,-0.223633682091038,-0.188248493534196,-0.0416966906352394,-0.394339446502242,-0.211831167723375,-0.0899960239303911,-0.385212187706119
healthy,0.695332334552186,0.612123802655032,0.430552696531532,0.229011317862769,0.731215143458593,0.235473520802667,0.31633484342955,0.147848088736704,0.102684011923788,0.667204764554582,0.551851336123264,0.659150594879994,-0.181498984305828,0.648682753447277,0.591002028088894,0.427218111873736,0.390216754102704,-0.0978091717323051,0.280298890169018,0.0356805160534583,0.290338854605479,0.245792072868815,0.575463281344405,0.649282982075775,0.40466884913848,-0.0191714071131224,0.558631924295461,0.270527674294331,0.491329628524222,0.572837828385279,0.60239220087112
healthy,0.14393816824491,0.0566526712255268,0.0270314615264941,-0.191043493264451,0.0889553092626029,0.096074582729852,0.115908087318751,0.0199158365629283,-0.323299368732709,0.0604538245855786,0.192941345096649,0.180243716261836,-0.0707330627622327,-0.0642325480161419,0.0486405506931487,-0.032732722148783,-0.127259592648339,0.186561883813152,-0.129402103806163,-0.161396277559839,-0.111742778801441,-0.0935941301322977,-0.0451336250259582,0.118191560231173,-0.102728233513561,0.0260348613708643,0.0356241715454037,-0.271890315210132,-0.0147066481896193,0.0862321415121,-0.0152376996427132
healthy,-0.502435684142456,-0.342925194887428,-0.279123172612644,-0.226969020941897,-0.333945623339998,-0.0654700566243977,-0.211475829245572,0.159328458393388,0.165204672385441,-0.215778315327987,0.101236179865719,-0.547400414814514,0.207938706817886,-0.365972226549589,-0.267022668201261,-0.125100614588213,-0.230343387558049,-0.148560237128189,-0.145172902835993,-0.256192531434453,-0.376072464980296,-0.229310261505131,-0.0586743583220459,-0.29055054085014,-0.115357841611813,-0.125221801866466,-0.397338545529601,0.238462726830592,-0.296804405745376,-0.336027433840546,-0.0066302260837479
