group,CD275,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD45RO,CD32,CD35,CD11a,CD235ab,CD54,CD41,CD83,CD49b,CD18,CD38,CD45,CD71,CD36,CD305,CD371,TCR-Vb13-1,CD101,CD360,CD88,CD224
healthy,0.196912853581383,0.527357322137377,0.0647659852109764,0.485181809670205,0.386057218278082,-0.465049623727501,-0.506857344434962,0.413401071240041,-0.498330900158699,0.122299710255056,0.328513022363555,0.533602848445939,0.002304317407743,0.278377013440321,0.0241844660996617,0.219206935389018,-0.196484214252632,0.151314652042408,0.33306707215789,0.378393572693215,0.16049753627264,0.0082230480563914,0.487509131476289,0.389219812818962,0.381512605042017,-0.0659319529662337,0.164260919971949,-0.0768607793743429,0.2195126682974,0.321602617055956
healthy,0.0090751717764861,0.493071874240337,-0.024534393819527,0.523701482862005,0.44412932501418,-0.286298161082043,-0.0322206709078554,0.570293592785407,-0.102765343455267,0.414279288477166,0.560813548334819,0.276071631148205,0.45065297439928,0.158307345906777,-0.161308007712079,-0.276619992023744,-0.135288797801254,-0.170099050087055,0.193829082691842,0.448412023509781,0.349866282252129,-0.335546545112773,0.472814196580504,0.407749709238856,0.3786565108176,0.216883285185508,0.0633106407386772,-0.200114332126061,0.477464078672563,0.119021144265195
healthy,0.123008208498961,-0.132096714710153,-0.302165379447748,-0.323454272771648,-0.196290147506538,0.0824561852374958,-0.0143593012797036,-0.303700390171703,0.136246522627559,-0.0330222021011279,-0.0156331993538393,-0.135420346986472,-0.399227888306933,0.180928930596727,-0.374544392529599,-0.239802225333283,0.114786525900524,-0.267467206609351,-0.310143835308297,-0.47152037763884,-0.262570405529932,0.299038004168465,-0.252399361078679,-0.440361818025306,-0.279294599275705,0.190559653983485,-0.457501973610549,0.108377369586902,0.0179085111081382,-0.219713172437507
healthy,0.154682423414606,0.18816610691586,0.179355138705714,0.0101446672045911,0.170537053705371,-0.0556418274337266,-0.386388739208995,-0.11562768435885,0.148760835872718,0.133900624349196,0.0395721125012488,0.356403917264398,0.0797962190109173,0.0,-0.0741358618713653,0.348956164054749,-0.0722863262790119,0.203556124212076,0.0466560653094882,0.0714026379344643,-0.0014881532797945,0.0738510437256467,0.130159406419447,-0.0324512451245125,0.13965796579658,0.135810367631239,-0.143040742142,-0.011753177738884,0.0540008438890542,0.0197632589792974
healthy,0.154498664364046,0.156800279612942,-0.122313442998966,-0.087744223227042,-0.244190448081973,-0.543243727519029,-0.498487246611329,-0.0743059103257901,-0.591558135802612,-0.149010446565254,-0.295254784794777,0.158048550563504,-0.400649498482866,0.0062260474944888,-0.270966892513963,-0.0547440468855912,0.055421234028701,-0.0175902447946056,-0.28077008556948,0.128750346215484,-0.514239771940609,-0.0997892048095998,0.0049630342053649,-0.209935784191524,-0.119361986973858,0.168806733187755,-0.324519232026205,-0.0385045829667741,-0.360224758520969,0.0036048625240532
healthy,0.021203808100362,0.712451668902391,-0.0531692732983319,0.468902390909808,0.537086719797996,-0.0828517125325191,-0.156846643364833,0.538362000616102,-0.133952082989407,0.622350268253074,0.614216162065694,0.646011204923854,0.438302657361727,-0.126651155233514,0.0968594342470172,-0.0448425186268798,0.0,-0.0844754406776762,0.526271350161064,0.280477318012839,0.620248170407329,-0.0293861078044991,0.398911857713744,0.370609726277823,0.434293379625977,-0.0338561853106672,0.206328539623112,0.0783011889592082,0.800614184334023,0.339329826644841
healthy,-0.0145166494767102,0.634727435075859,0.15305985037288,0.562041436878391,0.0865708672786656,-0.666983262672614,-0.624056555298092,0.607098454138834,-0.659754642726332,0.158958639370163,-0.0862228294390534,0.618146069132601,0.0547566750955256,0.0296828752061105,-0.0444666997159984,0.383672920592756,-0.0710540893860892,0.360511260181542,0.28204639662052,0.390533129161624,-0.0516670722332255,0.118064144537065,0.533744247026593,0.25299713723454,0.218726863830261,0.0312974395470606,0.007474969380293,-0.24158143117013,-0.20694739254442,0.602426729556032
healthy,-0.120520324166276,0.614997233162436,0.0176707959964094,0.536227113306297,0.389658520347305,-0.364870075322514,-0.149050478899691,0.561064999802618,-0.308401578510723,0.438622420972196,0.228224354589568,0.648102719541938,0.312366789986717,-0.036199503058932,0.234604609255455,0.143260929054518,-0.183371174946338,0.165532204832588,0.427042291549917,0.572206177188063,0.287094820454955,0.182871388730759,0.479091664963513,0.432593237120144,0.474672436590936,-0.0314727903983911,0.159873871936053,-0.30252361244652,0.105049019359796,0.467688674177446
healthy,0.266012371449945,-0.179091906334836,-0.260003540605656,-0.0932694366286232,-0.256815524666993,0.0676722875173483,-0.0737473653094682,-0.167541058567932,-0.0293503149519482,-0.03649341220428,-0.388876064857835,-0.0579754172340069,-0.297164230440106,0.077217767157083,-0.414433178913539,-0.206773678400182,0.20668027851443,-0.289868469877152,-0.293113701557567,0.125979488097675,-0.451785045776964,0.129284160790279,-0.126478627117865,-0.288787711873858,-0.101606827016278,0.21522772118334,-0.0241387166812201,0.0976936909598845,-0.480297347823097,-0.0570586713064999
healthy,-0.115344401593641,-0.112151560165247,0.143304945144521,-0.0521859133302919,-0.0522375815690293,0.104600490668378,0.20663286018256,-0.059219158536061,0.244532098586038,0.0902253129831558,-0.0288338270087049,-0.105817772886427,0.113753760014323,0.0522599800531134,-0.0023913363249291,-0.186003315686101,0.0566663733835029,-0.202839601869005,0.0507518332947412,0.0108021226575618,0.174970950605168,0.187787324295675,-0.101005486713054,0.0270291077976812,-0.0589359419199051,-0.0926265522609685,-0.0245044427161452,-0.0075043243291097,0.117535207225294,0.0410954801146151
healthy,0.0077227205559698,0.498843938987546,0.0216483484235191,0.318874430282528,0.333712494023989,-0.287257276981995,-0.202226236967299,0.342288401776903,-0.093159046396364,0.0482499186459033,0.327804178372979,0.541792490311824,0.183050825782065,0.28171024077627,0.204750773032632,0.289734644417232,0.0398035795709875,0.119592103617181,0.103816147332042,0.31606445881007,0.187316690930355,0.261038424148869,0.328543252776564,0.28983833966208,0.319290720560599,0.0724866984129748,0.154022341115718,-0.0896915014254739,0.367927665365294,0.149968837021257
healthy,-0.605422983612903,0.693306022993332,0.0849044513514156,0.722460457255195,0.724264386955876,-0.301655699324052,-0.101885341621699,0.0,-0.0894008286715641,0.118866231891982,0.113469357297706,0.686267223409838,0.155667659585489,0.0,0.683310629986256,0.287593488819383,-0.604502538179817,0.14802514474397,0.0,0.0,0.014957238287662,0.0,0.583671222062192,0.489315689725173,0.794667193316138,-0.605422983612903,0.732679542497578,-0.643994975271474,0.318924662726712,-0.0169808902702831
