group,BATF,BHLHE40,CEBPA,CLOCK,E2F7,ELK4,EPAS1,FOS,FOXG1,FOXH1,GATA1,GATA2,GATA3,GLI2,GMEB1,GMEB2,HEY1,HSF2,JUND,KLF4,KLF9,MEIS1,MXI1,MYB,MZF1,NR2F2,NR5A2,PGR,PRDM14,RBPJ,RUNX3,SIX5,SP1,STAT1,STAT3,TAL1,TCF21,TCF4,TP63,VEZF1,ZNF384,ZNF76
progressive,-0.179455829517041,-0.213089483617956,0.194473190637975,-0.53578280112508,0.151711336640022,-0.251630772072117,-0.481635235427595,0.431904540648032,-0.195585587758044,0.119026491847401,0.227092600305885,-0.129692417175123,0.20095126798426,0.284610074925932,-0.0800271575202702,-0.109211223140908,-0.0061509017227354,-0.0962877860106931,-0.180339203700625,0.165681735765596,-0.0304927681148372,0.14097997618759,-0.148570450653944,0.184592486806772,-0.17458091272615,0.260628101719735,-0.057582909744757,-0.36843246967938,-0.225391287063427,0.453923460112931,-0.0204811940342147,-0.179783005140591,0.30136146685168,0.259613857286731,-0.171341874053007,-0.346511702901546,0.170131324245873,-0.243026053172758,0.149257519463398,0.272406424167526,-0.470576699351613,0.20798554389058
stable,0.243167774352171,-0.341015857084262,-0.45430559037251,0.341550963786703,-0.354087749386752,-0.38397728090882,-0.30952100545487,0.514543316304453,0.121163446195596,-0.0309597449269505,-0.371287607679502,0.53908178080211,0.34888956999161,0.17299235251775,0.460191764099362,0.107938666263837,0.336964334908636,0.450712731084691,0.332989256547645,0.302258843064598,0.52944986015817,-0.137445978712733,-0.384130168538089,0.172686577259213,-0.0087145948683268,0.325421318898835,0.220158186147203,0.395061634030815,0.405916655708906,0.316324504957336,0.0366165872098994,0.461109089874976,0.406375318596713,-0.19309707576661,0.486411992518977,-0.374727579338052,0.181706947386077,-0.499942547709274,0.07376828112224,-0.225127034098442,0.28544120384502,-0.40392911652841
stable,-0.308987946334841,0.302475525933594,0.289626696493296,-0.311716122448877,0.289274673768904,-0.194668566588627,0.150753731720758,0.0524513859343678,-0.294026980548193,0.265953168277952,0.310044014508016,-0.241927617338217,-0.295963105532347,-0.056147624540481,-0.266217185321246,-0.352374747116122,-0.287602565828044,0.0418907042026159,-0.351934718710632,0.447948916788477,-0.028689852037926,-0.282674247686559,-0.0979503230619989,-0.219574174339342,-0.0034322215628193,0.380184542343069,-0.329493270030659,0.148025555606723,0.376400298055858,0.0631000733472176,-0.329581275711757,-0.351142667580751,0.354662894824668,0.233831094677207,-0.322892843948315,0.137728890918264,-0.45930164965011,-0.343398167644133,-0.403770064877315,0.331957429101402,0.314796321287305,-0.180587657612958
stable,0.454193500301313,-0.269748421212216,-0.176556525507178,0.193804379949,-0.407998665342789,0.543842232109387,0.130629099144652,-0.153960499145411,0.128757238972671,0.564232137554177,-0.359397153020291,-0.0687908613202901,0.143865824646515,-0.489157174227952,-0.0624399071653556,0.410204786259767,-0.471641911190133,0.444232530100415,0.193871232097999,0.0945289386850244,-0.241804222930505,-0.343620045856454,-0.135576158170601,-0.277302714049138,-0.291074256742996,0.472310432680126,0.168066302584265,0.477324343855074,-0.494438493998897,-0.390015437261975,-0.479263056176054,0.272623063619186,0.0012701908309868,-0.121804615476743,0.37497370373713,0.535151452739477,0.259052077372326,-0.298628549579918,0.164322582240304,0.491563851591927,0.142796190262526,0.223419881955694
stable,0.259909430758111,0.10131793769983,-0.173598466613294,0.126465886154364,-0.458630806381743,-0.296174892435825,-0.316832433897813,0.40877727298681,-0.467486423145852,0.0897497144811166,-0.470916827000752,0.102444712688666,0.0491273895132384,-0.391858955191476,-0.0311323756174616,-0.486850259991029,0.261829121479832,-0.309003434345755,0.464072712253749,-0.0199147046174969,0.0022452034962727,-0.481182999121255,-0.274974829682915,-0.516054598405372,-0.509535996432922,0.285090765138241,0.292619291359943,-0.0726978529834024,-0.200207049312615,-0.008471678619765,0.193129233086446,0.118703658453496,0.464222948918927,-0.279890907226799,0.436596095488955,0.062932469746826,0.0787907844045142,0.053108661140458,-0.609668733774125,0.237323852093004,-0.276685858369666,-0.156596684003972
stable,0.195305664605973,0.149603901104931,-0.0072899207156555,0.0999742915022436,-0.0616836854642067,-0.0895423184177676,0.0084742241272688,0.118755884279212,-0.131078252572368,-0.141570844030519,-0.110752013829162,-0.0995623110737488,-0.0370692580647334,-0.226896817790448,0.0097157782251307,0.265968727311407,0.200799485360888,-0.135345112541602,0.0335477795792065,0.0853371993846839,0.1981592184186,-0.11431278200133,-0.111142665570623,-0.056193232396718,0.031540637873079,0.204754272961944,-0.223609954862293,0.0293763374203866,-0.108391264943264,-0.0662401665521103,-0.0530118903412564,0.0053366620083502,-0.102257583577335,0.212387697795091,0.271159456197947,0.209531898857513,0.0152567466040152,0.149172837114353,0.0631811838064741,0.180568664428097,-0.304911542147688,0.132729541973773
stable,-0.133066646256233,-0.602722013866527,0.369085005641237,-0.309787326421483,-0.358712898367816,-0.0813730080045918,-0.0510911767616624,0.213983737457598,-0.335566979232543,-0.254438212372537,-0.167773312901914,-0.168298431362774,-0.465694590382257,0.110018423578795,0.0902063960671213,-0.302305406025663,-0.392548438264472,0.0487708858880948,0.246712050832131,0.51775866103652,-0.0436214684230718,-0.21540440678194,-0.453690138125851,-0.11278241919836,0.308977259958606,0.0684892876276767,-0.473152086663618,0.563232291472703,-0.0991741167591731,-0.157238378198768,0.207523559183296,0.247912903126346,0.494946538132182,0.488445653000449,0.220122331558194,-0.125755694661624,-0.217134448222758,0.235436251323741,-0.0894940260620786,0.132268791850585,0.325683354248293,-0.4769093296045
