group,BARX2,BHLHE40,CEBPA,E2F7,EBF1,ELK4,FOS,FOXH1,GATA3,GMEB2,HSF2,IRF3,IRF4,KLF3,KLF4,MECOM,MITF,MNT,PPARG,PRDM14,RARG,RUNX3,SOX17,SP1,STAT1,TAL1,TP73,ZFP42,ZKSCAN1,ZNF384,ZNF76
progressive,-0.715183534077235,-0.38387640164642,0.403259484150498,0.273745251055068,0.527161107497273,-0.558585195799339,0.654978505087296,0.30076409333348,0.48947178040601,-0.452696133971505,-0.20606761955093,0.340541833354475,0.174154059468458,-0.231487520680016,0.212039175271884,0.657458495441353,0.0625544935358881,-0.369942771630863,0.555876785281092,-0.453609814628263,-0.599048196312903,-0.254460062907071,0.161623581890065,0.563643070863534,0.591216647826406,-0.505754874967517,-0.28229469148616,0.58061142591761,0.284122052799676,-0.6889804780995,0.259648463779375
stable,0.0148564742274271,-0.279165278467419,-0.342456890609775,-0.165164578273284,-0.349430337696118,-0.290156037462199,0.279847463508475,0.132798687992104,0.289246457407459,0.0324416886190756,0.378991689475182,0.0516186681065198,0.327676214720242,-0.202305763841852,0.222089130032457,-0.239750142762,0.306073688420157,-0.0196317695148144,-0.192072988226022,0.314184110574926,0.184265759422834,0.161298863040638,-0.129236166111037,0.337908990336072,-0.134087259736319,-0.337302603632912,-0.199728620353421,-0.19806105691973,-0.245283421428338,0.346095210828736,-0.361482273421429
stable,-0.30498761659352,0.356124309962276,0.33683896997167,0.10916724130429,-0.0836861586017697,-0.360487509055173,-0.19922367058169,0.269383911995478,-0.211353364059944,-0.366595987785229,-0.284306052893186,-0.486234906912472,-0.405952043603162,0.251058475805309,0.288931043931658,-0.113966760306477,-0.228195312558527,0.147214337394354,0.377329457553756,0.388062927322284,0.0013089597278691,-0.385183215920971,0.193202455833491,0.295475842571004,0.394694989943488,-0.107596489630847,-0.291898019314828,0.294603202752424,-0.133164836315225,0.379162001172773,-0.481260859946569
stable,0.0005282110696558,-0.327358810419238,-0.212604955536496,-0.864417415491864,-0.665149789464179,0.681986517309461,-0.215708195570724,0.690834052726197,-0.004357741324661,0.418277140783758,0.85748464520263,0.201974707759671,0.398271146520541,0.203295235433811,-0.0827970851685608,-0.14261698880709,0.159453716652372,-0.709123361013032,-0.351524466855995,-0.732298621694184,0.693739213609304,-0.780101723498043,-0.234921873229457,-0.255720184097158,-0.112971142522653,0.864087283573329,0.399195515892439,0.71902731856908,-0.187779035262669,-0.0639795658120697,0.430756127304378
stable,-0.548701436416966,0.004973349058433,-0.226019332665502,-0.494283265459187,-0.041065182358106,-0.454479977638295,0.546878699863212,-0.0070600112670292,-0.0192748204801956,-0.656086187230893,-0.336092826088134,0.220089253108266,0.0326525521100104,0.354344934655816,-0.0479025063538621,0.163939070040585,-0.140771346151467,-0.0511108525955378,0.339375401420234,-0.392465696427088,0.25058916159597,-0.113925158447985,0.659426496299989,0.515636500471265,-0.347771536314902,-0.115665418234601,-0.501211313898795,0.382494255280081,-0.438001119564084,-0.0794911081677898,0.230753499099235
stable,-0.60652213886508,0.208043676991475,-0.0572974989882499,-0.231397306228675,-0.215095388651009,-0.0492738214459672,0.148546581742492,-0.2277518831673,-0.0756436305256655,0.26694458908562,-0.298422178059354,0.161305562457304,-0.0864663934899229,-0.0239608324133846,0.203934311031418,0.046539754149936,0.0246121156749543,-0.282260214752787,0.185552915425694,-0.0941815104345076,0.353786765303453,-0.18592980015574,0.349518711036009,-0.196845131299306,0.445101968185773,0.294182775847411,-0.375419067206353,0.0359980017300106,-0.249718091716994,-0.581467018332002,0.20683257664551
stable,-0.367503002299146,-0.662353690929347,0.677139857336943,-0.162217598905406,0.0299132710469348,-0.269824198904909,0.0100901481441899,-0.583308785415228,-0.678592903610322,-0.213772330091046,0.296880082866763,0.683033218199921,-0.67465587879139,0.683987033491105,0.734462126942894,0.174860724999192,0.658294902456221,0.0132844146725397,0.652839890748341,-0.355237343533361,-0.189878242349756,0.148835773309511,-0.180563322803933,0.682050991389425,0.670584913952845,-0.358914605890013,-0.662045223005389,0.575864967355516,-0.685886546496528,0.665917307208751,-0.716205696390775
