group,BATF,BCL6,BHLHE40,CLOCK,CTCF,CUX1,E2F8,EGR1,ELK3,ESR2,ETV6,FOS,FOXA2,FOXH1,FOXO3,GATA1,GLI2,HINFP,HOXA4,JUND,KLF10,KLF5,MAFK,MXI1,MYB,NR2C2,PAX6,PGR,PRDM1,RBPJ,RXRA,SP1,STAT2,STAT5A,TAL1,TP63,YY1,ZEB1,ZNF384
progressive,-0.048824992882995,0.111456121478081,-0.177368237618864,-0.607177606105162,0.224536494216408,-0.218916584855957,-0.322056539881578,-0.23993439616354,0.286517922307396,0.290221215180756,-0.216317782839563,0.491660856476466,-0.374000095184245,-0.0189062846692635,0.181753716021528,0.140887554313739,0.256631699118869,-0.0137736506868861,0.688552594243487,-0.180032009685667,-0.31123902648834,0.0660420562416026,-0.312603397546946,-0.0080238012256152,0.0801730422057429,0.0543799321930363,-0.0773793300381197,-0.455992298801464,0.149950876345911,0.526030013143272,-0.268943523671534,0.435689158048389,0.302078249380552,-0.295223909062314,-0.438028079863143,0.150438151723985,0.0509040344961098,0.203031407530751,-0.53467102984778
stable,-0.129254886722456,0.132368547330929,0.276660136504058,-0.136545409122782,0.19008518300018,0.0615897256944251,-0.079284431103551,0.367639780624799,0.108598406588197,0.0554383474191496,0.147709021548282,-0.300354334305119,-0.0132140718505918,-0.0206564801342585,-0.443430836411527,0.086043352912187,-0.229195797960265,-0.0947767912042448,0.300582163130129,-0.0032655464918129,0.287899691871228,0.0388827861350748,0.0727533381199251,0.228967969135255,-0.2790903106375,0.523398753990109,0.14543073329818,-0.194489873617044,0.0407813596768265,-0.187199351216718,-0.12295162256384,-0.107914920113167,0.125153967872272,-0.0327314078597993,-0.0732849387116156,-0.360425201166143,-0.0652349868945884,-0.0160239606923843,-0.10077628359618
stable,-0.163038200873467,0.0422464865997234,0.0728598826864795,-0.0106709552073835,-0.109158623760776,-0.49681168506507,-0.0266773880184589,0.330099876661193,0.177557697303185,-0.0028864059167512,0.0282517912457777,0.0658625350095066,-0.175371026154131,-0.283130180379513,0.137322948160592,-0.180444103219937,-0.134873876473651,-0.130325600483619,-0.15630325373438,0.0179307034222428,-0.0159189659651132,0.0505558369661286,-0.155428585274759,-0.0481067652791881,-0.356689797833689,-0.244644768156162,0.12796399564264,0.188228652510569,-0.505121035431475,-0.265986678570929,0.248405842532535,0.345931375780344,0.420715529077991,0.0195051066495617,0.0119829578968159,0.105397549384403,-0.187004116667099,0.0044608091440701,0.177207829919337
stable,0.181098202702156,0.231641845557737,-0.247168324082001,0.147336370677055,-0.549439129394793,0.114499520351272,0.244261238741288,-0.253511055734466,-0.207328040889954,-0.197615733047117,0.474647751992808,-0.000396420728279,0.278023070766389,0.494666998770901,-0.127713544627241,-0.11952084957614,-0.339798634256544,0.026890539401597,-0.109279980762264,0.235870333326047,0.522614660114575,-0.111922785617458,-0.120908322125117,-0.176737574691086,-0.310199219878373,0.312313463762528,-0.0066070121379845,0.214926104848636,-0.323611454518482,-0.220475995044543,0.0424170179258606,-0.212745790843102,-0.209838705502388,0.161673587016481,0.533053739292591,0.128836736690698,0.218824242010047,0.0847018956089615,0.379242496720311
stable,0.202530968740267,0.618577832860634,0.157640723005933,0.0946902329465167,-0.442802475507227,0.247710509006124,0.0697117165390121,-0.560421366466457,-0.497495673081171,-0.462400113628403,0.42510591573606,0.208639216134425,-0.0666699911789983,0.0679180904435691,-0.590838620066595,-0.548915709669883,-0.46545010454646,-0.583912082426129,0.321373162289937,0.576811968066749,0.178279821440592,-0.59381422096226,-0.245553198356767,-0.365990644608835,-0.624405051281312,-0.195687086680236,-0.329804031494323,0.0997983478174095,-0.274912460527335,0.169782827771858,-0.533450850570465,0.451745809310311,0.412839827599483,0.489502878453091,0.145010950315441,-0.502537663487716,0.365519507800355,-0.186132101581932,-0.311801646075546
stable,0.175231502872341,0.0796306147980589,0.120589967276279,-0.0183102400566221,0.118681569840755,-0.178947855773097,0.469033096035993,0.185990935030515,-0.191126720610325,0.226376333392788,0.0342937584278285,-0.0347794119105528,-0.0627497412417277,-0.13248958136094,-0.053457203352964,0.0141005073677345,-0.485085047397947,0.103934260334665,0.421697334081186,0.372096660884219,0.0349836071248801,-0.109585500860912,0.464969059391923,-0.016841138271381,-0.0832708084026607,-0.231437063434358,0.501844507583597,0.0709539738260228,0.0828293052365477,0.132862651536305,-0.0706239502093533,0.0537066526418178,0.554238792064144,-0.130953150342866,0.423969971628753,0.009387461069478,-0.538414214832738,-0.0832277618439647,0.0257561909531181
stable,-0.458812464071231,-0.0078492234607745,-0.562316746151398,-0.143184439130967,-0.0975007416553891,0.091075330822383,0.193545219113146,0.0118367101077727,0.126605743376866,0.0048555661408512,0.301284431060522,0.337147472206108,-0.494565981168526,-0.0861832566654351,-0.153280933804801,-0.106534447416188,-0.148129247088943,-0.248299130365619,0.0767885271899033,0.265190172479658,0.14617809645089,-0.156327324925753,-0.178134779874137,-0.460954267682233,-0.162241623533406,-0.310792741030577,-0.007901957261803,0.434863205511844,-0.221688843077412,-0.170577620542136,0.129157248057397,0.435986841118374,0.038171159052139,0.310894152186401,0.0267806580299916,0.0780176303984897,-0.220102772600325,0.46683205827379,0.21333662028375
