group,ARNTL,BARX2,BHLHE40,CLOCK,EGR1,ELK3,ESR1,ETV1,ETV6,FOS,FOXA2,FOXD2,FOXK1,FOXO3,GATA1,GLI2,GLIS1,GMEB2,GTF2I,HINFP,HNF1B,HOXA4,JUND,KLF4,KLF5,MAFF,MAFK,MEF2C,MEIS1,MNT,MYB,MYBL2,MZF1,NFE2,NKX2-1,NR2F2,ONECUT1,PAX6,PBX1,PGR,RBPJ,RUNX2,RUNX3,RXRA,RXRG,SOX17,SP1,SPDEF,STAT3,STAT5A,TAL1,TP63,YY1,ZBTB33,ZEB1
progressive,-0.0720156124813671,-0.247741548926373,-0.0687154414919759,-0.439282166152223,-0.0500907141261051,0.0671797183582988,0.124262873986678,-0.0068617416611102,-0.227385048665079,0.269274347758142,-0.169256294307387,-0.129980992037604,0.0844320973919476,-0.00098024880873,-0.0424447734180108,0.0275776664856052,0.113447462130357,0.0855430460418416,0.001797122816005,0.153604988327998,-0.213171440938493,0.609616734149213,-0.024440870297669,0.0196049761746008,-0.0426081482194658,-0.0788446791821864,-0.175431861802386,-0.0792367787056784,-0.0644023467335637,0.046529143454386,-0.0500580391658141,0.317763988829988,-0.235553788737829,0.0275776664856052,-0.422813986165558,0.0612328755853366,-0.179254832156434,0.0533582101552053,0.172654490177651,-0.271300195296184,0.408992477962464,-0.0198337008966378,0.0622457993543576,-0.116584258318293,0.131255315488953,0.140012204846941,0.248787147655685,-0.0137561582825116,-0.0996913038478452,-0.0867193446123177,-0.260256058717826,-0.0248002948608701,-0.0340799835835144,-0.0803150523952814,0.0195396262540188
stable,-0.0716024767793432,-0.151416598805621,0.138907270064964,-0.0016116313101459,0.296540161066862,0.0838048281275914,0.0439745114625548,0.151953809242336,-0.10444905776708,-0.0660001393678833,-0.0892536768428468,-0.401526429270657,0.0712187550388322,-0.0718327098236497,0.0313116940256935,-0.0201837635508759,0.041211714930876,0.0292395966269343,0.042439624500511,-0.0881792559694162,-0.0349186783864964,0.173058504970438,0.104756035159489,0.152491019679051,0.0406745044941606,-0.178277120641387,-0.0337675131649635,-0.0219488835572263,-0.048886149741095,0.326777434219125,0.0461233532094161,-0.0640815306653286,0.0101302539494891,-0.102760682108832,0.0160395687533577,0.0224860939939416,-0.188791096331387,0.0170372452786862,-0.0802745881148906,-0.091325774241606,-0.0470442853866424,0.0048348939304379,0.0499605706145256,0.0129697948292701,0.0247884244370073,0.142514254425767,0.0795071446338687,0.0337675131649635,-0.0518024349689782,-0.0095162991646715,-0.147425892704307,-0.395693858814891,-0.0470442853866424,0.0762071376654746,0.165614303204526
stable,-0.0391826578374114,0.0791559971110037,-0.0099274446987163,0.0933004094693517,0.3956042785692,0.111837496473149,-0.0635180753732027,0.229561176971202,0.14583679822893,0.259167804081533,-0.0703706478201042,-0.119480750356232,-0.321719491032736,-0.0128266099647131,-0.252930206084994,-0.0318908179259648,-0.0394462183161383,0.0460352302843129,-0.158487701207825,0.0607946170930239,0.0797709715613666,-0.0219633732272485,0.110607547572424,0.0829336973060904,-0.0853057416146332,0.343419303781258,-0.163407496810729,0.384798298941394,0.111046815036969,-0.0267953153372432,-0.0802102390259116,-0.0547327260823033,-0.0607946170930239,0.0505157584226716,-0.0675593360470164,-0.200920938282869,0.483282064492376,0.130462436969856,0.397888469384834,-0.11789938748387,-0.231493953815199,-0.46465712399567,0.126157615817315,0.221215095144847,-0.112013203458967,-0.0563140889546652,0.0115088075710782,-0.21401110872631,0.287983749755683,0.148911670480745,-0.0212605452839766,0.287544482291138,-0.088292760373539,0.190027105162154,-0.0845150601784523
stable,-0.390358952644017,-0.372926867150113,0.139523218628686,-0.252898309016517,0.188559275914972,0.225286417871594,0.242585434010582,0.363279338918754,0.507526519646933,0.376918947797572,-0.1244198468458,-0.027545356467466,0.0028609911306788,-0.12754697668631,0.051497840352219,-0.0542922968054402,-0.0508324935776425,-0.210316115443623,0.10971568312766,-0.12302261861919,0.351835374396039,0.309918527597721,-0.197607992049212,-0.351036958266547,-0.034331893568146,-0.225419487226509,0.345913788102308,-0.136728762175465,-0.586968924531364,-0.398875391358595,0.0717909169768014,-0.267203264669911,0.0051897048416964,0.480912648663875,0.136396088788177,0.0925497363435874,-0.0813719105307026,0.185432146074463,0.0536934847083213,-0.0914186468268074,0.0159017879123777,0.22116126786922,-0.359486862303668,0.372061916343164,0.426953025245723,-0.0791097314971426,-0.40073836232741,0.253896329178382,-0.0163009959771236,-0.28110901225856,0.393552617161984,-0.25536009208245,0.0150368371054283,-0.325154968735522,0.276651188868897
stable,-0.0717319866813989,-0.410597735295355,0.0763525794169625,0.128298736807557,-0.377309414393935,-0.374577165163321,0.388656186428104,0.122149087163118,0.229191426286636,0.286719059169738,7.51995201086302e-05,-0.156498556848294,0.258978791751888,-0.366589305027338,-0.487944619478199,-0.436900856328907,-0.395850273851829,-0.402008278998503,0.0128841844452786,-0.419304168623488,0.146187867091177,0.317467307391934,0.436591702746238,0.0710802575071241,-0.425395329752287,0.362060622816352,-0.0646214542800162,-0.240479709805165,-0.402576453150435,0.0332966764036546,-0.490727001722218,0.372003670475159,-0.364726028029091,0.0377585145967667,-0.0535002808061732,0.351006293360383,0.109624189313914,-0.318269435606426,-0.0655823370369598,-0.178097530123939,0.0326365917271455,-0.0511690956828057,0.164202329908311,-0.350095543616845,0.134949716586054,0.384119148714883,0.414533176847707,-0.0976925321233449,0.354557381809957,0.351323802445286,0.124647382331172,-0.528218140247487,0.313724042390971,-0.185316684054368,-0.161988121816224
stable,0.0631038006628813,-0.113071120116732,0.120282057731857,0.0886564510534131,0.205769135864142,-0.25063173240662,-0.0005382796856884,0.0915790193883644,-0.09551449161319,0.0938985357932914,-0.168309560144129,-0.10698476267482,0.126518061393442,-0.0833239085240311,-0.105769724712104,-0.262679369853106,0.237296467413248,0.33550570774338,-0.376234048276691,0.104018640589367,0.25971213100482,0.218579522325826,0.286262050605559,0.0020514933249161,-0.163819056791115,-0.173986065626192,0.37000921224344,-0.236988240871236,-0.0947260570528248,-0.322129122525174,-0.0445253341667978,-0.0313486494957658,-0.113695390540591,0.0354404685172643,-0.298917207033403,0.0460028113953575,0.0979691363209558,0.386342985444433,0.108060205283363,-0.0214105770415312,-0.0034597312578063,0.0117818478921424,-0.114888093246639,0.0895666127626165,0.0167425083980094,0.0494915784868317,-0.0643702097159324,0.0634779162120631,0.232745658867231,-0.016065750120982,0.27812419983873,0.0993170690608435,-0.456501376925766,-0.0370262717406617,-0.0227406415760849
stable,-0.0329591410269165,0.0522458282804736,-0.502429015250745,-0.146394402085388,-0.0248805201760506,0.118772046953892,0.402776370977236,-0.164559058665214,0.268495820056606,0.353729350144782,-0.412772644252297,-0.03176366834545,-0.418574562863374,-0.198117976088634,-0.139425571573631,-0.0912394542762944,0.0458359730498118,-0.22351259031883,-0.0041576336601173,-0.230469180495965,0.0819735209670437,0.124276117422487,0.298619283562638,0.235450996687332,-0.215181002552432,0.0447302628222438,-0.244051871815426,0.128384789744114,-0.108086234828428,0.0278100402623747,-0.122542070017629,-0.267002499232658,0.030270347521502,0.0134970089771032,0.0493448689749354,0.112872205665835,-0.0779872519916417,0.052800723450028,-0.0161450013671092,0.361293876941502,-0.121415959232357,-0.0842461430952923,0.195837193737303,0.114430808274437,0.126589540666144,-0.0598674766387652,0.370457807462232,-0.474341527403594,0.018801153980197,0.229020740898966,0.0288790294860751,0.0491449435094341,-0.239710633135971,-0.363448175835066,0.466972845960834
