group,BCL6,BHLHE40,CLOCK,CTCF,E2F4,E2F7,E2F8,EHF,ETV6,FOS,FOXA2,FOXH1,FOXK1,GLI2,GTF2I,HEY1,HINFP,HOXA4,MAFK,MNT,MXI1,MYB,MYBL2,NFAT5,NR5A2,PAX6,PRDM1,RBPJ,SOX17,SPDEF,STAT2,TAL1,TP73,YY1,ZEB1,ZNF384
progressive,0.0977446489056017,-0.196469030342833,-0.490813340595486,0.302606721269397,0.16505227382857,-0.338007723412288,-0.203719051076894,-0.0252117838139407,-0.23787905867972,0.244410608890586,-0.272626905801525,-0.0494111773451973,-0.0718470523195202,0.179944208309344,0.012573234155916,-0.087490115074543,0.0436634131596357,0.559427275560627,-0.326185617530622,-0.16919980821247,-0.0205417254131719,0.04928054634098,0.153262825697958,-0.122793143964271,-0.0790970730535808,-0.121421518419989,0.0112342663626886,0.570857488429642,0.439312067182811,-0.0157410360081858,0.214594082177985,-0.411977529550339,-0.412859288828806,-0.0729900736064216,0.27236564379309,-0.368706009403356
stable,0.0668611794185541,0.13874265217229,-0.0750762048761239,0.0514199741603443,0.0548429014343317,0.0489098274927535,-0.0144523596012802,-0.0460954206230305,-0.101927167714292,-0.153499271975702,0.0506593236550137,-0.0032707971729213,-0.0541583159795342,0.0371197446601302,0.0023580165665246,-0.0522566897162079,-0.0944727927620526,0.11432577095118,0.0153651402076768,0.144827856214934,0.114021510749047,-0.0336207523356097,-0.092114776195528,0.059558934567381,-0.0092799361650325,0.0873987430624786,0.0641989026498973,-0.0719575378042687,0.0420639729447787,0.0718814727537357,0.105578290139878,-7.60650505330536e-05,0.0164300509151396,-0.0715011475010704,-0.0530173402215384,-0.192672773000225
stable,0.0306794823106909,-0.0241929631935734,0.0951940508268866,-0.103346027555156,0.244734613175568,-0.167685284743862,0.11921170269297,0.306356544788185,0.122454962251529,-0.0250695198310217,-0.0178817554039455,-0.0854642721512104,0.0061358964621381,0.0184076893864145,-0.0298905813369874,0.0969471641017832,0.0439154875361604,-0.258934830702231,-0.252798934240093,-0.0476846810771881,0.0624108325863198,-0.162688911910407,-0.41259520924692,0.0644269128524509,-0.060745374975168,0.207305644756526,-0.691778498274207,-0.120526537649143,-0.344749725508421,-0.0449673555010984,0.15550114748333,0.0972101310930177,-0.218350258388374,-0.139197194026792,-0.0167422317752627,0.208883446703933
stable,0.18474763440231,-0.304909774526294,-0.0164279000831025,-0.569677180301135,0.0450442421633456,-0.127978640969976,0.26788075780672,0.284176174824636,0.311666410850796,-0.0125196496601063,0.278744369151997,0.437657805842977,0.406987976252346,-0.400363822993031,-0.330081556911693,-0.54079587209052,-0.084457954056273,-0.22084926966558,-0.159642093549504,-0.0475614204018855,-0.292721332529153,-0.306698295906309,0.23555488990126,0.191305546129032,0.257480837189595,-0.0114597851386159,-0.320873983881244,-0.306102122112971,-0.150765728182021,-0.165670073015481,-0.246749708909503,0.421296147292468,0.128376090165535,0.178852138001519,0.20700478935361,0.582925486819767
stable,0.433015131492996,0.182702777759734,0.0296077303108934,-0.387831377047713,-0.0857262522321858,-0.23628895034148,-0.016489330453571,0.124201356623852,0.39076226005381,0.195787966478177,0.0238954144236543,0.128228207212966,-0.0284702488042775,-0.334353140667324,-0.0159828605856618,0.280252195432949,-0.463801857234105,0.184637326599453,-0.0747914847561772,0.0342821981081545,-0.244035448485076,-0.401929505501974,0.227894834989737,0.413536798540289,0.23577417768885,-0.1805108425937,-0.222730502894006,0.223585689720148,0.357600937882832,-0.177098398073852,0.303641139988694,0.135302179794257,-0.135235757516498,0.196236316853047,-0.143281155910008,-0.255883522280265
stable,0.066203139705467,0.162863190622911,-0.0261143372758095,0.175727565868306,-0.449183046920345,0.330221189733998,0.459900581622068,0.328382151897674,0.0365751845212234,-0.0631895622963357,-0.0371663435115102,-0.177857738395336,0.0641985329038177,-0.506912166964295,-0.51305933150239,0.0853880268620498,0.0484116987402746,0.335534953439922,0.445627203369748,-0.457270368595735,-0.0107053114895174,-0.116457209885395,-0.114754849785546,-0.0138133409929615,-0.402862628668266,0.460873993794044,0.142627107216683,0.132772975777089,-0.0967456134028799,-0.0452092171425178,0.445868334010523,0.407716355114831,-0.366351893811397,-0.475435173133741,-0.0148478692259634,-0.0280411599997895
stable,0.165729989782325,-0.42710518826384,-0.0384443472163215,-0.0237221916124831,0.22718888908763,-0.443100281631215,0.166555569226407,0.438561628135667,0.418316630733482,0.420610358844136,-0.534430515994584,0.0640007079385646,-0.340813835335044,-0.272144333298909,-0.143821632810536,-0.0452482605658302,-0.449627646201425,-0.0011793992058323,-0.197228082365675,0.192046859647639,-0.406530772462785,-0.29179149731055,-0.271705108767081,-0.227274293857708,-0.403301658775093,-0.0021717212962568,-0.254217465370257,-0.155831170240959,0.168824895974181,-0.463833306290985,0.0782958396920153,0.0741516748963492,-0.248304201765842,-0.134313235075239,0.407954185297411,0.0598687438243381
