group,BARX2,BCL6,CLOCK,CTCF,E2F7,ETV6,FOSL1,FOXA2,FOXH1,FOXO3,GATA1,GATA2,GLI2,GLIS1,HEY1,HINFP,HOXA4,JUND,KLF5,KLF9,MXI1,MYB,MYOD1,NR5A2,PAX6,PGR,PRDM1,PRDM14,RBPJ,RXRA,SP1,STAT2,TAL1,YY1,ZEB1,ZFP42,ZNF384,ZNF76
progressive,-0.183553137053562,-0.005622289785812,-0.624886635847361,0.19609766802075,-0.155084201490722,-0.314068257168135,0.157489111572515,-0.317480629581489,-0.0768921250475794,0.0417284397975875,0.112933277489577,-0.0713673316164346,0.182513175937111,0.258300342298462,-0.175005956627732,0.0094246476178351,0.621571759788674,-0.0703598692848729,0.0546304573985549,-0.132562543562585,0.0733497574946689,0.0920690575907829,-0.0362036463664427,-0.0179393292587759,-0.045660792769167,-0.501098764204829,0.0390635394366823,-0.182318183227777,0.604672391646349,-0.189142928054485,0.417251899190985,0.258560332577575,-0.32349290478597,-0.127557730689666,0.155246695415168,0.186738017972693,-0.400027543199769,0.198892563521211
stable,-0.287073712565088,0.189763162721502,-0.0822054020909547,-0.0458467801135149,0.088809160153663,-0.0212534742248082,0.0216330005502512,-0.313412839550833,-0.256256174939116,-0.22133975299836,-0.141791035185506,0.120917087286141,-0.110518065969003,0.038028537809389,-0.105280602677889,-0.149836993284898,0.361460872351917,-0.137919866665988,-0.311439302658529,0.150899666996138,0.0486552749217931,0.151962340707379,0.214432373875297,-0.0827367389465749,0.0778788019809044,-0.0637604226744247,-0.0340055587596932,-0.23925339555927,-0.149609277489632,-0.0619386963122983,0.0071350949183284,0.17306400440201,-0.0393948325809838,0.103231160520497,-0.171090467509706,0.197960931351071,-0.189535446926236,0.134048698146469
stable,0.185827532818387,-0.0625558031269819,0.0695648566986325,-0.290350044205627,0.0453836218764378,0.0792023053596521,-0.0746464205380792,-0.0111268725449954,-0.0877007828152785,0.0888397540206717,0.0616796714305255,-0.217280660721169,0.151921236165527,-0.0758730049131181,0.114773252235779,0.0887521408510261,-0.413534160727387,-0.0820059267883124,0.305507122554322,-0.0318911937510104,0.22490300648034,-0.060365473885841,-0.172773170541188,-0.0355709468761269,0.399340827244795,0.0611539924126517,-0.520860293543287,-0.0969001656280699,0.0403896712066368,-0.0231298767864471,0.501673009390894,0.169969549112528,0.317334900456482,-0.339150579698245,-0.0119153910718061,-0.0327673254474667,0.168217285719615,-0.10872794353023
stable,-0.253754990313732,0.0875610130767216,-0.110773940259448,-0.582439457829824,-0.304744069680916,0.462009998001493,0.0308844358812908,0.149131483752271,0.55016621433931,-0.0861722054674987,-0.162622757670437,-0.13894689461797,-0.357915561005451,-0.288541314239982,-0.525762880634393,-0.0816089804657662,-0.0054229630455371,0.0410690250155922,0.0385559445798555,-0.214405441385749,-0.108326993519388,-0.176047897892925,0.063289946763159,0.0187819695723481,-0.0122347337002972,0.22776444791256,-0.139740498966097,-0.52437407302517,-0.296014421851515,0.149594419622012,-0.0869658098156261,-0.0349847250132823,0.614249765450597,0.187158358766709,0.259971557707396,0.266121991405383,0.369885759923039,-0.0954970565579955
stable,-0.506658684475465,0.692571230123934,-0.0063487963521962,-0.570765037252512,-0.271489373362034,0.552295811500668,0.329172723076274,-0.293644199074179,-0.0683278900917538,-0.579232847452129,-0.642184873619686,0.552205114409922,-0.605147479835185,-0.53965593512675,0.342216613763514,-0.560483285237981,0.232893638654721,0.517649522835825,-0.572414075266069,-0.0840844483112954,-0.592845656254046,-0.643388671369583,-0.539969252349326,0.200176724465741,-0.327358781261361,0.0403189794314801,-0.275504780925047,0.281128000551278,0.176389351120175,-0.593373348418385,0.516676590407827,0.499007148092558,-0.0190793698168599,0.206599727528548,-0.275859324097961,0.528937188038626,-0.540917449207121,-0.580807678755077
stable,0.0796040804813044,0.243742598554359,0.0977188392828,0.0353853539527023,0.462751753896199,0.0212674065778037,-0.501995984038523,-0.150064709973988,0.0088190273112544,-0.24397101930679,-0.0749771808922041,-0.152635822791208,-0.551952816425299,0.114639630673037,0.221519576654791,0.306334298648075,0.504730412176322,0.564241190816956,-0.251419522103458,0.257970894118838,-0.154818509981106,-0.0198692950158218,0.142284059126684,-0.369432496931964,0.559751122982936,-0.0978004969430894,-0.0442750041052881,0.0128511501585172,0.0782633499779042,0.0078369284239901,-0.018353110890989,0.657625553213044,0.411319566214735,-0.681991536954261,-0.22023953765566,-0.25410319007405,0.0757065824253296,0.100745690122987
stable,0.213329506555484,0.232901878288104,-0.0924334408439651,-0.0270608253558753,-0.524866242668251,0.263217316423267,-0.0028848627631638,-0.56158526350024,-0.049424606550881,0.0197348992122352,-0.194187832643843,0.128039148440592,-0.269945954079323,-0.215824303367572,-0.0848393443589605,-0.441806574211073,0.0569740079789916,0.235530760270875,-0.279888572644762,0.501283505376134,-0.432436865011276,-0.345163671645083,0.270429473331177,-0.535056715640103,-0.0746610609480794,0.31014306297507,-0.383321060671663,0.276906193393829,-0.225035548274745,0.0918849106002649,0.416683889049605,0.223601243267143,0.083904811351175,-0.11293221921039,0.553657985682024,0.0289989655502826,0.141256695720271,-0.218510069968208
