group,BHLHE40,CLOCK,CTCF,E2F4,E2F8,ESR1,ETV1,FOXH1,FOXK1,GLI2,HEY1,HINFP,HOXA4,IRF2,MAF,MAFK,MEF2A,MNT,MYB,MYC,ONECUT1,OTX2,PGR,PRDM14,RBPJ,RUNX3,RXRA,SPI1,STAT2,TAL1,VEZF1,YY1
progressive,-0.265307429836021,-0.464903431423655,0.254377407055445,0.226510772398662,-0.2084253593293,0.198545669068179,0.197790742569821,0.061805504191665,-0.0729652872108716,0.245351111966381,0.158304804416569,-0.0664991776379784,0.46772620006969,0.144519190098726,-0.20432249792518,-0.39311976829717,0.13913623593652,-0.0297375394570624,0.0878012340481699,0.461719610974058,-0.015065707075929,-0.298130321068982,-0.491358681757422,-0.157615523700677,0.416456843963805,-0.107002625419452,-0.180624370454983,-0.0160175709216848,0.0481183585475204,-0.218501986937819,0.183775368013347,0.168611192263719
stable,0.135934539900585,-0.039732305103278,-0.168549443892843,0.062335919620694,-0.112939859388058,-0.001564263980444,-0.4442509704461,-0.403658320153578,-0.0721907826974913,0.180985342537373,-0.161588469179867,-0.0899451788755308,0.189275941633726,-0.0917440824530415,0.333657507028708,0.124124346848233,-0.192091616798525,-0.0020335431745772,-0.204762155040122,0.0449725894377654,0.100895026738639,0.433379335782014,-0.0519335641507413,-0.306439313768983,-0.11552089495579,-0.22814790154776,-0.0796210366046003,-0.435647518553658,0.169644428679153,0.100269321146461,0.000391065995111,7.82131990222007e-05
stable,0.133718796895174,-0.0570310228023585,-0.242844617960584,0.0139272049501895,-0.0253862976307253,0.0497148328601703,-0.0604687506065192,0.0394016494476882,-0.113797605004397,0.09678525971714,-0.278455952137018,-0.136363202898375,-0.127636663087813,0.311246586576704,0.456600769885961,-0.448579405009586,0.45078307667892,0.418521323439873,-0.132132153293254,0.0800373550302032,0.40212600622003,0.0972259940510068,-0.155226632387872,0.0010577624012802,0.0372861246451277,-0.0161308766195233,0.143679392840563,-0.0200093387575508,0.366250231443276,0.133718796895174,-0.0158664360192033,-0.294763122490088
stable,-0.18593987205256,0.0210093990012609,-0.41684253432438,-0.124049126587063,0.240269910234165,-0.0663736427046204,0.213907798111564,0.543032746159979,0.249101886884377,-0.306309008368702,-0.427547960567061,0.198853292457794,-0.0294399221673719,-0.0325846411261594,-0.289113417466396,0.0748710747847482,0.287106150045893,-0.356959056279385,-0.275798543577062,-0.283426159774972,0.227088854172864,0.284831246969323,0.140776355091251,-0.457991516444684,-0.262751305343794,-0.458459878842801,0.0640318307140339,-0.233512109918473,-0.183798786804024,0.537947668694705,0.421526158305553,0.338826740580844
stable,0.210100992208888,-0.0898103994628394,-0.278150573482974,0.0105083935702122,-0.0811161040666416,0.318411849086906,0.0477768251819908,0.0019896560618221,-0.0797283607630177,-0.334270578285547,0.138757610563549,-0.459535311186151,0.126719355399583,0.41839624614318,-0.194660257981217,-0.252377003572899,0.117849502115577,0.0746539018154292,-0.413530784681077,0.0416406590081358,-0.0510204661567261,0.230039352324207,0.0316923786990249,0.112950601055797,0.103345076622882,0.104624141234053,-0.422258519674953,0.279814193467439,0.385541841424856,-0.0264674415618868,0.17657779553701,0.0690026098079006
stable,0.183787399118845,-0.0727721080792194,0.191202354992447,-0.40020422003076,0.439003355184066,0.136060259339307,-0.0258054476204583,-0.200176688968086,-0.0278654086929326,-0.409491559610939,0.0072917876032236,0.0234031013560149,0.191711977835939,0.295924764401458,-0.0321740381879104,0.379923264831216,-0.119174906456157,-0.358983528882768,-0.176393912943749,0.296823101786328,-0.0881907415591491,0.2271561901016,0.138774481224158,0.144284283851358,0.179508149211297,0.0845872221624839,-0.134992424334651,-0.231634317216365,0.464154541992148,0.42239823836563,-0.0562686898326549,-0.405291408592625
stable,-0.400009388577874,-0.204324086862181,0.178982009637581,0.285613168176506,-0.0159198125135437,0.425786276450873,-0.174638005140843,-0.047016977848554,-0.408196955126968,-0.0106446569112718,-0.214989253709698,-0.19401989489258,0.152019647449608,0.0781182451708133,0.102139482501221,-0.215223066982894,-0.130586764073348,-0.0014726134224071,-0.0225363179462533,0.241935207948675,-0.208778845014644,-0.0055787026587012,0.331461079659083,0.0481819422272828,-0.212195800393099,0.235638657521391,0.115093558233705,-0.11502792643772,-0.0633428870997531,-0.0247267791372434,0.0708823396634979,-0.271703329414995
