group,ATF2,BCL6,BHLHE40,CLOCK,DUX4,E2F6,ETV6,FOSL1,FOXA2,FOXM1,GATA3,GATA4,GLIS1,GMEB2,GTF2I,NR2F2,NRF1,POU2F1,RFX2,SETDB1,SMAD3,SP4,STAT5A,TAL1,TBP,TP63,USF1,VDR,ZBTB7A,ZBTB7B
progressive,0.146017783442807,0.0998760335309536,0.250292924486543,-0.247392772126264,0.0851145838769497,-0.0939453848840911,-0.107012363496134,-0.115093686927024,0.0658888547470108,0.1283887674101,-0.254920133870359,0.0366592292731885,-0.0695710706651178,0.280663059315531,-0.358706485190453,-0.125814474865583,-0.244883651544899,-0.0584918369292208,-0.258374247917433,0.124543621584112,-0.136991466546208,-0.118743316863555,0.0990287980099733,-0.0434371134410314,0.186522158541983,-0.21503489242113,0.150938266660808,0.250455854394424,-0.209364931626877,-0.0434045274594552
stable,-0.333063962188331,0.3251174946344,0.362863215515573,-0.336578745914108,0.0621199819360204,0.420169471914116,0.149149083319941,0.318775602259627,-0.208671181632561,-0.351554780919594,-0.373178341667311,-0.414362437932397,0.349262530663652,0.221125741356511,0.328632278360177,-0.372643483274258,0.347810772168223,0.390675851954333,0.405881111985413,-0.411153287574078,0.373789608402229,0.474572211321799,-0.357438223243178,0.195376130148099,0.362786807173708,-0.168174760444257,0.389606135168226,-0.405117028566765,0.36507905742965,-0.0052721755886659
stable,0.721868261965485,0.716069417602082,-0.734080979639926,0.738825488664528,0.715805833767382,-0.740143407838029,0.721780400687252,-0.704735312709975,0.70122086158064,0.733641673248759,0.734344563474626,0.70745901233521,-0.754113351077137,0.70069369391124,-0.721341094296085,-0.707722596169911,-0.704998896544676,-0.708776931508711,-0.710270573238679,0.793035897334527,-0.734080979639926,-0.709567683012812,0.722131845800186,-0.0998104120731245,-0.724416239034253,0.712818550307447,-0.737946875882195,0.720111036400818,-0.710446295795145,-0.710182711960445
stable,0.354732722533468,0.609069391519728,-0.446447665179894,0.342009262281941,0.374944469287196,-0.422922517318997,0.228956016505349,-0.292705853807272,0.553735593030013,0.432730184596216,0.309604199453832,0.388993289981591,-0.525836755707653,0.417024663348237,-0.395023679996638,0.210003362172344,-0.332798007204012,-0.498733134651014,-0.422856249296854,0.50847453390609,-0.475207986790117,-0.0921788188014298,0.344991323278392,0.771227241704558,-0.504233380488914,0.464141227092174,-0.389523434158738,0.481967325048741,-0.423916537651148,-0.414506478506789
stable,0.278535565064046,0.0787526896636738,0.0879194927221614,0.227709065045765,0.169886407501972,-0.222858507143232,0.226056034986038,-0.148221695355546,0.257597184307501,0.289104939082302,0.25541819013786,-0.156336570194207,-0.404975667359852,-0.17128897846174,-0.0453831889125125,-0.109517415775265,-0.0110786408548389,-0.335456569847989,-0.240657800513629,-0.0414760269531571,-0.182952023883149,-0.216964369657538,0.324177561713183,0.297436878474261,-0.216321524634311,-0.230664482425277,0.284805391199678,0.137042870860724,-0.247395150302517,0.160878228540124
stable,-0.0947524915670791,0.553321391485761,-0.464239711470388,0.571858619697052,-0.602208004103326,-0.592761830340484,-0.446774499689419,-0.572632113953713,-0.543597780758549,0.587162042651656,0.551277235932288,0.514731019489864,0.435216475753798,0.474017699842615,-0.0781595416020869,0.400688890664125,-0.282676084004333,-0.628678819747719,-0.520947826987449,-0.558148794665784,-0.598202924085692,-0.424964625046428,0.394509814593694,-0.222646493149844,-0.491432972969998,0.60165202042673,0.523583478148956,0.555589716106443,0.304562531249489,-0.560907627839472
stable,-0.352912026711737,0.410433914632707,-0.283666243047723,0.333988748388619,-0.376656574227383,-0.662546454921238,-0.116527555989725,-0.438617607138437,-0.0505460886508367,0.213957032159469,0.103031254371518,0.621476233460774,-0.519705175927101,-0.630590302204153,-0.505684469818307,0.627651197966213,-0.351668090478252,-0.503786044259361,-0.400348274778861,0.603126141441321,-0.53927887842459,-0.440910352353096,0.634143244256657,0.519241748702861,-0.565145434809122,0.548474250189765,-0.0558185896143348,0.274649737930499,-0.468045235877653,0.457272585489627
